period_id,variant,post_anchor_pullback_bucket,post_anchor_retest_bucket,post_anchor_reconfirm_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_pullback_required,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,57,17,0.2982456140350877,-38.22000000000002,396.81000000000006,-435.03,0.9121439900696505,-1.8563999999999994,-0.032568421052631566,0.8982370740692016,85.04,0.8504000000000002,-0.44943555973659477,1,0.017543859649122806,10,0.17543859649122806,46,0.8070175438596491,0.5667280701754388,0.4787859649122807,0.45614035087719296,0.3157894736842105,0.21052631578947367,0.17543859649122806,0.0,USDJPY:32|EURUSD:12|EURJPY:7|GBPJPY:3|GBPUSD:3,SHORT:35|LONG:22,london_newyork_overlap:29|london:15|tokyo:12|new_york:1
full2025_validation,base,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_or_anchor_pullback,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,38,14,0.3684210526315789,30.319999999999986,359.67,-329.35,1.09206011841506,1.4085000000000005,0.037065789473684226,1.1029462282285356,158.16000000000003,1.5816000000000003,0.19170460293373787,6,0.15789473684210525,10,0.2631578947368421,22,0.5789473684210527,0.7436631578947367,0.5267263157894737,0.631578947368421,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.0,USDJPY:21|EURUSD:8|EURJPY:5|GBPJPY:4,SHORT:28|LONG:10,london_newyork_overlap:13|new_york:11|london:9|tokyo:5
full2025_validation,light_or_anchor_pullback,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,2,2,1.0,62.95,62.95,0,inf,2.6017,1.30085,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30085,0.5456,1.0,1.0,1.0,0.5,0.0,USDJPY:2,SHORT:2,london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback,post_anchor_pullback_fail,post_anchor_retest,post_anchor_m5_reconfirm,2,1,0.5,8.220000000000002,32.46,-24.24,1.3391089108910892,0.3206,0.1603,1.3180871118166484,24.24,0.2424,0.33910891089108924,1,0.5,1,0.5,0,0.0,1.0107,0.7703500000000001,1.0,0.5,0.5,0.5,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,15,4,0.26666666666666666,-10.649999999999999,84.26,-94.91000000000003,0.8877884311452954,-0.5269000000000003,-0.03512666666666668,0.8684098798731301,51.99,0.5199,-0.20484708597807266,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.6315533333333332,0.4349133333333333,0.5333333333333333,0.2,0.2,0.13333333333333333,0.0,USDJPY:8|EURUSD:3|AUDJPY:2|GBPJPY:2,LONG:9|SHORT:6,london_newyork_overlap:6|london:3|new_york:3|tokyo:3
full2025_validation,light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,50,12,0.24,-143.88000000000005,269.23,-413.10999999999996,0.6517150395778365,-6.316800000000003,-0.12633600000000006,0.6370009826626135,155.96000000000004,1.5596000000000003,-0.9225442421133625,1,0.02,7,0.14,42,0.84,0.5139560000000002,0.4981260000000001,0.42,0.26,0.16,0.14,0.0,USDJPY:30|EURUSD:9|EURJPY:5|GBPJPY:3|GBPUSD:3,SHORT:30|LONG:20,london_newyork_overlap:27|london:12|tokyo:10|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,39,14,0.358974358974359,23.819999999999986,361.35,-337.53000000000003,1.0705715047551327,1.0895000000000006,0.02793589743589745,1.0778164260868945,158.38,1.5837999999999999,0.15039777749715866,6,0.15384615384615385,10,0.2564102564102564,23,0.5897435897435898,0.7355358974358973,0.5226153846153846,0.6153846153846154,0.4358974358974359,0.3333333333333333,0.20512820512820512,0.0,USDJPY:22|EURUSD:8|EURJPY:5|GBPJPY:4,SHORT:28|LONG:11,london_newyork_overlap:14|new_york:11|london:9|tokyo:5
full2025_validation,light_or_anchor_pullback_exhaustion,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,2,2,1.0,62.95,62.95,0,inf,2.6017,1.30085,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30085,0.5456,1.0,1.0,1.0,0.5,0.0,USDJPY:2,SHORT:2,london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,post_anchor_pullback_fail,post_anchor_retest,post_anchor_m5_reconfirm,2,1,0.5,8.220000000000002,32.46,-24.24,1.3391089108910892,0.3206,0.1603,1.3180871118166484,24.24,0.2424,0.33910891089108924,1,0.5,1,0.5,0,0.0,1.0107,0.7703500000000001,1.0,0.5,0.5,0.5,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,7,1,0.14285714285714285,-58.470000000000006,8.82,-67.29,0.13107445385644226,-2.4480999999999997,-0.3497285714285714,0.13375322883125157,58.470000000000006,0.5847000000000001,-1.0,0,0.0,0,0.0,7,1.0,0.47730000000000006,0.43435714285714283,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,USDJPY:3|AUDJPY:2|EURUSD:1|GBPJPY:1,SHORT:4|LONG:3,london_newyork_overlap:4|london:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,30,7,0.23333333333333334,-115.41000000000003,147.89,-263.3,0.5616786935055069,-5.0008,-0.16669333333333333,0.5458772248456227,135.05,1.3505,-0.854572380599778,1,0.03333333333333333,4,0.13333333333333333,25,0.8333333333333334,0.6261666666666666,0.49274000000000007,0.6,0.36666666666666664,0.16666666666666666,0.16666666666666666,0.0,USDJPY:15|EURUSD:7|EURJPY:4|GBPJPY:2|GBPUSD:2,SHORT:18|LONG:12,london_newyork_overlap:13|london:9|tokyo:7|new_york:1
full2025_validation,light_or_anchor_pullback_m5pattern,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,38,14,0.3684210526315789,31.019999999999975,359.67,-328.65000000000003,1.0943861250570515,1.4085000000000005,0.037065789473684226,1.1029462282285356,158.16000000000003,1.5816000000000003,0.19613050075872515,6,0.15789473684210525,10,0.2631578947368421,22,0.5789473684210527,0.7436631578947367,0.5267263157894737,0.631578947368421,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.0,USDJPY:21|EURUSD:8|EURJPY:5|GBPJPY:4,SHORT:28|LONG:10,london_newyork_overlap:13|new_york:11|london:9|tokyo:5
full2025_validation,light_or_anchor_pullback_m5pattern,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,2,2,1.0,62.95,62.95,0,inf,2.6017,1.30085,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30085,0.5456,1.0,1.0,1.0,0.5,0.0,USDJPY:2,SHORT:2,london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,post_anchor_pullback_fail,post_anchor_retest,post_anchor_m5_reconfirm,2,1,0.5,8.220000000000002,32.46,-24.24,1.3391089108910892,0.3206,0.1603,1.3180871118166484,24.24,0.2424,0.33910891089108924,1,0.5,1,0.5,0,0.0,1.0107,0.7703500000000001,1.0,0.5,0.5,0.5,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,15,4,0.26666666666666666,-10.649999999999999,84.26,-94.91000000000003,0.8877884311452954,-0.5269000000000003,-0.03512666666666668,0.8684098798731301,51.99,0.5199,-0.20484708597807266,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.6315533333333332,0.4349133333333333,0.5333333333333333,0.2,0.2,0.13333333333333333,0.0,USDJPY:8|EURUSD:3|AUDJPY:2|GBPJPY:2,LONG:9|SHORT:6,london_newyork_overlap:6|london:3|new_york:3|tokyo:3
full2025_validation,light_or_anchor_pullback_m5pattern,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,47,11,0.23404255319148937,-125.67000000000002,262.35,-388.0199999999999,0.6761249420132984,-5.411100000000002,-0.1151297872340426,0.6685085919073729,137.75,1.3775000000000002,-0.9123049001814884,1,0.02127659574468085,7,0.14893617021276595,39,0.8297872340425532,0.5079595744680853,0.49448085106382994,0.40425531914893614,0.23404255319148937,0.1702127659574468,0.14893617021276595,0.0,USDJPY:28|EURUSD:9|EURJPY:4|GBPJPY:3|GBPUSD:3,SHORT:27|LONG:20,london_newyork_overlap:26|london:11|tokyo:9|new_york:1
full2025_validation,one_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,8,2,0.25,-10.960000000000004,45.23,-56.190000000000005,0.8049474995550808,-0.5168000000000001,-0.06460000000000002,0.7812579361720139,26.770000000000003,0.2677,-0.4094135225999254,0,0.0,1,0.125,7,0.875,0.6572749999999999,0.43505,0.625,0.25,0.25,0.125,0.0,USDJPY:5|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:5|LONG:3,london:2|london_newyork_overlap:2|new_york:2|tokyo:2
full2025_validation,one_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,40,11,0.275,-37.63000000000001,280.14,-317.77,0.8815810177172169,-1.8203000000000005,-0.04550750000000001,0.8628000753721503,76.59,0.7659,-0.4913174043608827,1,0.025,7,0.175,32,0.8,0.5712825000000001,0.502505,0.475,0.325,0.2,0.175,0.0,USDJPY:24|EURUSD:9|EURJPY:4|GBPUSD:2|GBPJPY:1,SHORT:23|LONG:17,london_newyork_overlap:16|london:12|tokyo:11|new_york:1
full2025_validation,one_light_or_anchor_pullback,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,23,11,0.4782608695652174,119.07000000000001,270.57,-151.5,1.785940594059406,4.9278,0.2142521739130435,1.7931817084359458,46.03,0.46030000000000004,2.58679122311536,2,0.08695652173913043,7,0.30434782608695654,14,0.6086956521739131,0.8023217391304349,0.498195652173913,0.6521739130434783,0.4782608695652174,0.43478260869565216,0.21739130434782608,0.0,USDJPY:13|EURUSD:5|EURJPY:3|GBPJPY:2,SHORT:16|LONG:7,london_newyork_overlap:8|new_york:8|london:5|tokyo:2
full2025_validation,one_light_or_anchor_pullback,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,2,2,1.0,62.95,62.95,0,inf,2.6017,1.30085,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30085,0.5456,1.0,1.0,1.0,0.5,0.0,USDJPY:2,SHORT:2,london_newyork_overlap:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,post_anchor_pullback_fail,post_anchor_retest,post_anchor_m5_reconfirm,2,1,0.5,8.549999999999997,33.66,-25.11,1.3405017921146953,0.3206,0.1603,1.3180871118166484,25.11,0.2511,0.3405017921146952,1,0.5,1,0.5,0,0.0,1.0107,0.7703500000000001,1.0,0.5,0.5,0.5,0.0,USDJPY:2,LONG:1|SHORT:1,london:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,4,1,0.25,-8.350000000000001,12.87,-21.22,0.6065032987747409,-0.3469,-0.086725,0.6039502226281539,12.09,0.12090000000000001,-0.6906534325889165,0,0.0,0,0.0,4,1.0,0.69865,0.352525,0.75,0.25,0.25,0.0,0.0,USDJPY:3|AUDJPY:1,LONG:2|SHORT:2,tokyo:2|london:1|new_york:1
full2025_validation,one_light_or_anchor_pullback,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,29,6,0.20689655172413793,-58.55,183.2,-241.75,0.757807652533609,-2.5077000000000007,-0.08647241379310347,0.7493277621727525,67.31,0.6731,-0.8698558906551774,0,0.0,5,0.1724137931034483,24,0.8275862068965517,0.5535724137931034,0.5089896551724138,0.4482758620689655,0.3103448275862069,0.20689655172413793,0.1724137931034483,0.0,USDJPY:18|EURUSD:6|EURJPY:2|GBPUSD:2|GBPJPY:1,SHORT:16|LONG:13,london_newyork_overlap:13|london:8|tokyo:8
q1_quick,anchor_diag_first_break,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,anchor_flip_first_break,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_first_break_fresh,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,35,11,0.3142857142857143,-47.15000000000001,236.47000000000003,-283.61999999999995,0.8337564346661028,-2.0209000000000006,-0.057740000000000014,0.8304514526859801,80.33,0.8033,-0.5869538155110172,2,0.05714285714285714,7,0.2,26,0.7428571428571429,0.5838828571428571,0.5136571428571428,0.4857142857142857,0.2571428571428571,0.22857142857142856,0.2,0.0,USDJPY:24|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:26|LONG:9,london_newyork_overlap:14|london:10|tokyo:8|new_york:3
q1_quick,anchor_pullback_diag,post_anchor_pullback_fail,no_post_anchor_retest,no_post_anchor_m5_reconfirm,91,22,0.24175824175824176,-496.8899999999999,406.36000000000007,-903.25,0.4498865208967618,-20.9405,-0.2301153846153846,0.4574255014289527,510.76999999999987,5.107699999999999,-0.9728253421305089,16,0.17582417582417584,11,0.12087912087912088,64,0.7032967032967034,0.573731868131868,0.5799087912087911,0.4835164835164835,0.3076923076923077,0.21978021978021978,0.10989010989010989,0.0,USDJPY:52|GBPJPY:13|EURJPY:9|EURUSD:8|GBPUSD:6|AUDJPY:3,SHORT:53|LONG:38,london_newyork_overlap:34|new_york:25|london:17|tokyo:15
q1_quick,anchor_pullback_diag,post_anchor_pullback_fail,post_anchor_retest,no_post_anchor_m5_reconfirm,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_pullback_diag,post_anchor_pullback_fail,post_anchor_retest,post_anchor_m5_reconfirm,4,2,0.5,-14.239999999999998,5.07,-19.31,0.26255825996892806,-0.5912999999999999,-0.14782499999999998,0.26537458069325387,14.239999999999998,0.1424,-1.0,0,0.0,0,0.0,4,1.0,0.599375,0.38514999999999994,1.0,0.0,0.0,0.0,0.0,USDJPY:2|EURJPY:1|EURUSD:1,SHORT:3|LONG:1,new_york:2|london_newyork_overlap:1|tokyo:1
q1_quick,anchor_pullback_diag,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,1,0,0.0,-9.13,0,-9.13,0.0,-0.375,-0.375,0.0,9.13,0.0913,-1.0,0,0.0,0,0.0,1,1.0,0.3484,0.375,0.0,0.0,0.0,0.0,0.0,AUDJPY:1,SHORT:1,tokyo:1
q1_quick,anchor_pullback_diag,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,10,1,0.1,-73.42999999999999,28.83,-102.25999999999999,0.2819284177586544,-3.1187,-0.31187,0.29522496666741993,73.42999999999999,0.7342999999999998,-1.0,0,0.0,1,0.1,9,0.9,0.44491,0.59689,0.3,0.2,0.1,0.1,0.0,USDJPY:6|EURUSD:2|EURJPY:1|GBPJPY:1,SHORT:7|LONG:3,london:4|tokyo:4|london_newyork_overlap:2
q1_quick,anchor_pullback_m5_reconfirm,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,19,3,0.15789473684210525,-105.72000000000001,64.34,-170.06,0.37833705750911445,-4.5874,-0.24144210526315787,0.36321488062187673,105.72000000000001,1.0572000000000001,-1.0,0,0.0,2,0.10526315789473684,17,0.8947368421052632,0.4149263157894737,0.5249789473684211,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:13|LONG:6,london:8|london_newyork_overlap:6|tokyo:5
q1_quick,anchor_pullback_required,post_anchor_pullback_pass,post_anchor_retest,no_post_anchor_m5_reconfirm,4,1,0.25,-20.660000000000004,12.87,-33.53,0.38383537130927525,-0.8755000000000001,-0.21887500000000001,0.37664649341402634,33.53,0.3353,-0.6161646286907249,0,0.0,0,0.0,4,1.0,0.57,0.391675,0.25,0.25,0.25,0.0,0.0,USDJPY:3|AUDJPY:1,SHORT:3|LONG:1,tokyo:2|london:1|london_newyork_overlap:1
q1_quick,anchor_pullback_required,post_anchor_pullback_pass,post_anchor_retest,post_anchor_m5_reconfirm,17,3,0.17647058823529413,-78.74000000000001,64.34,-143.07999999999998,0.4496785015376014,-3.4063,-0.2003705882352941,0.43444188015739926,78.74000000000001,0.7874000000000001,-1.0,0,0.0,2,0.11764705882352941,15,0.8823529411764706,0.45787647058823533,0.5117411764705884,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0,USDJPY:11|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:12|LONG:5,london:7|london_newyork_overlap:5|tokyo:5
q1_quick,base,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,post_anchor_not_enabled,post_anchor_not_enabled,post_anchor_not_enabled,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
