period_id,variant,anchor_flip_entry_bucket,m15_bias_flip_direction,m15_bias_flip_age_bucket2,anchor_flip_pullback_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_pullback_diag,no_anchor_flip_entry,SHORT,normal_5_12,no_flip,1,0,0.0,-9.06,0,-9.06,0.0,-0.3836,-0.3836,0.0,9.06,0.0906,-1.0,0,0.0,0,0.0,1,1.0,0.217,0.5409,0.0,0.0,0.0,0.0,0.0,USDJPY:1,LONG:1,london_newyork_overlap:1
q1_quick,anchor_pullback_m5_reconfirm,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,6,1,0.16666666666666666,-61.04,0.2,-61.239999999999995,0.003265839320705422,-2.6003,-0.4333833333333333,0.003181783332055509,61.04,0.6104,-1.0,0,0.0,0,0.0,6,1.0,0.31305,0.6267666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,london_newyork_overlap:3|tokyo:2|london:1
q1_quick,anchor_pullback_m5_reconfirm,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,11,1,0.09090909090909091,-73.5,32.02,-105.52,0.3034495830174375,-3.1546000000000003,-0.2867818181818182,0.29213508358577367,73.5,0.735,-1.0,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0.33668181818181814,0.4897727272727273,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,USDJPY:7|GBPJPY:2|EURJPY:1|EURUSD:1,SHORT:11,london:6|london_newyork_overlap:3|tokyo:2
q1_quick,anchor_pullback_m5_reconfirm,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,anchor_pullback_required,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,6,2,0.3333333333333333,-33.21,13.069999999999999,-46.279999999999994,0.2824114088159032,-1.3955000000000002,-0.23258333333333336,0.2779904801324503,46.28,0.4628,-0.7175885911840968,0,0.0,0,0.0,6,1.0,0.5138666666666666,0.5255166666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|london_newyork_overlap:2|london:1
q1_quick,anchor_pullback_required,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,13,1,0.07692307692307693,-95.01,32.02,-127.03,0.2520664409981894,-4.0538,-0.31183076923076924,0.243086804712736,95.01,0.9501000000000001,-1.0,0,0.0,1,0.07692307692307693,12,0.9230769230769231,0.3599153846153846,0.48359230769230765,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,USDJPY:8|GBPJPY:2|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:13,london:6|london_newyork_overlap:4|tokyo:3
q1_quick,anchor_pullback_required,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,base,no_anchor_flip_entry,NONE,none,no_flip,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,no_anchor_flip_entry,NONE,none,no_flip,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_anchor_pullback,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,6,2,0.3333333333333333,-33.21,13.069999999999999,-46.279999999999994,0.2824114088159032,-1.3955000000000002,-0.23258333333333336,0.2779904801324503,46.28,0.4628,-0.7175885911840968,0,0.0,0,0.0,6,1.0,0.5138666666666666,0.5255166666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|london_newyork_overlap:2|london:1
q1_quick,light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,11,0,0.0,-120.27000000000001,0,-120.27000000000001,0.0,-5.0735,-0.46122727272727276,0.0,120.27000000000001,1.2027,-1.0,0,0.0,0,0.0,11,1.0,0.27415454545454543,0.49983636363636363,0.09090909090909091,0.0,0.0,0.0,0.0,USDJPY:6|GBPJPY:2|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:11,london:4|london_newyork_overlap:4|tokyo:3
q1_quick,light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,light_or_anchor_pullback,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,1,0,0.0,-24.22,0,-24.22,0.0,-1.0,-1.0,0.0,24.22,0.24219999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2287,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,11.08,11.08,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback,no_anchor_flip_entry,NONE,none,no_flip,7,1,0.14285714285714285,-57.95000000000001,32.62,-90.57000000000001,0.3601634095175002,-2.4709000000000003,-0.35298571428571435,0.344275781540258,72.31,0.7231000000000001,-0.801410593278938,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,2,1,0.5,15.4,30.96,-15.56,1.9897172236503855,0.6624,0.3312,2.034030596315954,15.56,0.15560000000000002,0.9897172236503856,0,0.0,1,0.5,1,0.5,1.0226,0.73745,1.0,0.5,0.5,0.5,0.0,EURUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,8,1,0.125,-49.36,33.16,-82.52,0.4018419777023752,-2.1611000000000002,-0.27013750000000003,0.3756933210076265,63.36,0.6335999999999999,-0.7790404040404041,0,0.0,1,0.125,7,0.875,0.39248750000000004,0.46652499999999997,0.25,0.125,0.125,0.125,0.0,USDJPY:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:8,london:4|london_newyork_overlap:3|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,0,0.0,-8.51,0,-8.51,0.0,-0.34109999999999996,-0.17054999999999998,0.0,8.51,0.0851,-1.0,0,0.0,0,0.0,2,1.0,0.8508,0.2935,1.0,0.5,0.0,0.0,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,1,0,0.0,-24.22,0,-24.22,0.0,-1.0,-1.0,0.0,24.22,0.24219999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2287,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,11.08,11.08,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,NONE,none,no_flip,7,1,0.14285714285714285,-58.220000000000006,32.62,-90.84,0.3590929106120651,-2.4709000000000003,-0.35298571428571435,0.344275781540258,72.58,0.7258,-0.8021493524386885,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback_exhaustion,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,6,2,0.3333333333333333,-33.21,13.069999999999999,-46.279999999999994,0.2824114088159032,-1.3955000000000002,-0.23258333333333336,0.2779904801324503,46.28,0.4628,-0.7175885911840968,0,0.0,0,0.0,6,1.0,0.5138666666666666,0.5255166666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,USDJPY:5|EURUSD:1,LONG:6,tokyo:3|london_newyork_overlap:2|london:1
q1_quick,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,11,0,0.0,-120.27000000000001,0,-120.27000000000001,0.0,-5.0735,-0.46122727272727276,0.0,120.27000000000001,1.2027,-1.0,0,0.0,0,0.0,11,1.0,0.27415454545454543,0.49983636363636363,0.09090909090909091,0.0,0.0,0.0,0.0,USDJPY:6|GBPJPY:2|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:11,london:4|london_newyork_overlap:4|tokyo:3
q1_quick,light_or_anchor_pullback_m5pattern,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.819999999999997,32.12,-3.3,9.733333333333333,1.1675,0.58375,9.405327573794096,3.3,0.033,8.733333333333333,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,LONG,fresh_0_4,no_flip,1,0,0.0,-24.22,0,-24.22,0.0,-1.0,-1.0,0.0,24.22,0.24219999999999997,-1.0,1,1.0,0,0.0,0,0.0,0.2287,1.0,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,11.08,11.08,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,NONE,none,no_flip,7,1,0.14285714285714285,-57.95000000000001,32.62,-90.57000000000001,0.3601634095175002,-2.4709000000000003,-0.35298571428571435,0.344275781540258,72.31,0.7231000000000001,-0.801410593278938,1,0.14285714285714285,1,0.14285714285714285,5,0.7142857142857143,0.6484285714285714,0.6362857142857142,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,0.0,USDJPY:4|GBPJPY:2|EURJPY:1,SHORT:4|LONG:3,new_york:3|london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback_m5pattern,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
q1_quick,one_anchor_pullback,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,4,1,0.25,-29.620000000000005,12.87,-42.49,0.3028947987761826,-1.1909,-0.297725,0.30757602186173616,42.49,0.4249,-0.6971052012238175,0,0.0,0,0.0,4,1.0,0.552575,0.5938749999999999,0.5,0.25,0.25,0.0,0.0,USDJPY:3|EURUSD:1,LONG:4,tokyo:2|london:1|london_newyork_overlap:1
q1_quick,one_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,9,1,0.1111111111111111,-59.31999999999999,32.02,-91.34,0.35055835340486097,-2.5662000000000003,-0.28513333333333335,0.33657351154313486,69.16,0.6916,-0.8577212261422787,0,0.0,1,0.1111111111111111,8,0.8888888888888888,0.37805555555555553,0.5135999999999998,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,USDJPY:6|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:9,london:4|tokyo:3|london_newyork_overlap:2
q1_quick,one_anchor_pullback,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.529999999999998,31.83,-3.3,9.645454545454545,1.1675,0.58375,9.405327573794096,3.3,0.033,8.645454545454545,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,one_light_or_anchor_pullback,anchor_flip_entry_direction,LONG,fresh_0_4,true_post_anchor_pullback,4,1,0.25,-29.620000000000005,12.87,-42.49,0.3028947987761826,-1.1909,-0.297725,0.30757602186173616,42.49,0.4249,-0.6971052012238175,0,0.0,0,0.0,4,1.0,0.552575,0.5938749999999999,0.5,0.25,0.25,0.0,0.0,USDJPY:3|EURUSD:1,LONG:4,tokyo:2|london:1|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,flip_without_true_pullback,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,fresh_0_4,true_post_anchor_pullback,6,0,0.0,-60.349999999999994,0,-60.349999999999994,0.0,-2.5524,-0.4254,0.0,60.349999999999994,0.6034999999999999,-1.0,0,0.0,0,0.0,6,1.0,0.2828,0.4603,0.0,0.0,0.0,0.0,0.0,USDJPY:3|AUDJPY:1|EURUSD:1|GBPJPY:1,SHORT:6,tokyo:3|london:2|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,anchor_flip_entry_direction,SHORT,normal_5_12,true_post_anchor_pullback,2,1,0.5,28.339999999999996,31.83,-3.49,9.120343839541546,1.1675,0.58375,9.405327573794096,3.49,0.0349,8.120343839541546,0,0.0,1,0.5,1,0.5,1.1509,0.41325,1.0,1.0,0.5,0.5,0.0,EURJPY:1|USDJPY:1,SHORT:2,london:1|tokyo:1
q1_quick,one_light_or_anchor_pullback,no_anchor_flip_entry,LONG,normal_5_12,no_flip,1,1,1.0,10.98,10.98,0,inf,0.4662,0.4662,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0.6352,0.4014,1.0,0.0,0.0,0.0,0.0,GBPJPY:1,SHORT:1,new_york:1
q1_quick,one_light_or_anchor_pullback,no_anchor_flip_entry,NONE,none,no_flip,2,1,0.5,14.359999999999996,32.62,-18.26,1.7864184008762318,0.5425999999999999,0.27129999999999993,1.7189611766264739,18.26,0.1826,0.7864184008762319,0,0.0,1,0.5,1,0.5,0.85305,0.6395,0.5,0.5,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,london_newyork_overlap:1|new_york:1
q1_quick,one_light_or_anchor_pullback,no_anchor_flip_entry,SHORT,fresh_0_4,no_flip,1,0,0.0,-4.81,0,-4.81,0.0,-0.2131,-0.2131,0.0,4.81,0.0481,-1.0,0,0.0,0,0.0,1,1.0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0,GBPJPY:1,LONG:1,new_york:1
