period_id,variant,m15_wave1_quality_bucket,m15_wave1_quality_high,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_pullback_diag,none,false,anchor_aligned,anchor_flip_entry_direction,22,7,0.3181818181818182,-40.410000000000004,156.23,-196.64,0.7944975589910497,-1.6580000000000001,-0.07536363636363637,0.8026284462644635,121.31,1.2130999999999998,-0.33311351083999674,2,0.09090909090909091,5,0.22727272727272727,15,0.6818181818181818,0.6215954545454545,0.570840909090909,0.5454545454545454,0.2727272727272727,0.22727272727272727,0.22727272727272727,0.0,USDJPY:14|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:18|LONG:4,london:7|london_newyork_overlap:7|tokyo:6|new_york:2
q1_quick,anchor_pullback_diag,none,false,anchor_aligned,no_anchor_flip_entry,54,12,0.2222222222222222,-269.76000000000005,263.59,-533.35,0.49421580575607005,-11.572400000000005,-0.2143037037037038,0.496157747852475,318.56000000000006,3.185600000000001,-0.8468106479156203,8,0.14814814814814814,8,0.14814814814814814,38,0.7037037037037037,0.620461111111111,0.574801851851852,0.5370370370370371,0.35185185185185186,0.2777777777777778,0.1111111111111111,0.0,USDJPY:29|EURJPY:8|EURUSD:6|GBPJPY:5|GBPUSD:5|AUDJPY:1,SHORT:32|LONG:22,london_newyork_overlap:19|new_york:16|tokyo:11|london:8
q1_quick,anchor_pullback_diag,none,false,anchor_not_aligned,no_anchor_flip_entry,31,7,0.22580645161290322,-251.73000000000005,52.23,-303.96,0.17183181997631267,-10.4922,-0.33845806451612903,0.18227729717091415,253.33000000000004,2.5333000000000006,-0.9936841274227293,6,0.1935483870967742,0,0.0,25,0.8064516129032258,0.43637096774193546,0.5768161290322582,0.3548387096774194,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.0,USDJPY:18|GBPJPY:7|AUDJPY:2|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:16|SHORT:15,london_newyork_overlap:12|new_york:9|london:6|tokyo:4
q1_quick,anchor_pullback_m5_reconfirm,none,false,anchor_aligned,anchor_flip_entry_direction,19,3,0.15789473684210525,-105.72000000000001,64.34,-170.06,0.37833705750911445,-4.5874,-0.24144210526315787,0.36321488062187673,105.72000000000001,1.0572000000000001,-1.0,0,0.0,2,0.10526315789473684,17,0.8947368421052632,0.4149263157894737,0.5249789473684211,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:13|LONG:6,london:8|london_newyork_overlap:6|tokyo:5
q1_quick,anchor_pullback_required,none,false,anchor_aligned,anchor_flip_entry_direction,21,4,0.19047619047619047,-99.4,77.21000000000001,-176.60999999999996,0.4371779627427667,-4.2818,-0.20389523809523807,0.42351293857877587,112.27000000000001,1.1227,-0.8853656364122205,0,0.0,2,0.09523809523809523,19,0.9047619047619048,0.4792333333333333,0.4888714285714286,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.0,USDJPY:14|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:15|LONG:6,london:8|tokyo:7|london_newyork_overlap:6
q1_quick,base,none,false,anchor_not_aligned,no_anchor_flip_entry,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,none,false,anchor_not_aligned,no_anchor_flip_entry,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_anchor_pullback,none,false,anchor_aligned,anchor_flip_entry_direction,21,5,0.23809523809523808,-60.15000000000001,109.69999999999999,-169.84999999999997,0.6458639976449809,-2.6865,-0.12792857142857145,0.6240133236298494,105.32000000000001,1.0532000000000001,-0.5711165970375998,0,0.0,3,0.14285714285714285,18,0.8571428571428571,0.5245571428571427,0.5200714285714286,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.0,USDJPY:14|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:15|LONG:6,london:7|london_newyork_overlap:7|tokyo:7
q1_quick,light_or_anchor_pullback,none,false,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback,none,false,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-114.96000000000001,11.08,-126.04000000000002,0.08790860044430338,-4.770499999999999,-0.5300555555555555,0.08902553134607673,114.96000000000001,1.1496000000000002,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
