run_id,period_id,variant,entry_time,symbol,direction,old_latest_break_time,first_break_time,break_time_diff_bars,break_time_diff_bucket,old_flip_age,first_break_flip_age,old_gate_pass,first_break_gate_pass,trade_taken_old_only,trade_taken_new_only,trade_taken_both,trade_rejected_both,result_r,mfe_r
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.01.27 10:10:00,USDJPY,SHORT,2025.01.27 09:45:00,2025.01.27 09:00:00,3,diff_1_4,0,3,true,true,false,false,true,false,1.3019,1.3113
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.01.30 04:10:00,USDJPY,SHORT,2025.01.30 03:45:00,2025.01.30 02:15:00,6,diff_5_12,0,6,true,true,false,false,true,false,-0.1389,0.9954
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.02.03 03:05:00,AUDJPY,SHORT,2025.02.03 02:45:00,2025.02.03 02:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3750,0.3484
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.02.07 03:20:00,USDJPY,LONG,2025.02.07 03:00:00,2025.02.07 03:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.0083,0.5556
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.02.21 03:10:00,USDJPY,LONG,2025.02.21 02:45:00,2025.02.21 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5571,0.3905
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.03 03:05:00,USDJPY,SHORT,2025.03.03 02:45:00,2025.03.03 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.2849,0.4896
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.04 10:10:00,GBPJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.8537,0.1037
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.04 10:10:00,USDJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:00:00,1,diff_1_4,2,3,true,true,false,false,true,false,-0.6844,0.1044
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.06 10:05:00,EURJPY,SHORT,2025.03.06 09:45:00,2025.03.06 08:30:00,5,diff_5_12,0,5,true,true,false,false,true,false,1.3064,1.3064
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.07 10:05:00,USDJPY,LONG,2025.03.07 09:15:00,2025.03.07 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.5292,0.0000
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.07 16:10:00,EURUSD,LONG,2025.03.07 15:30:00,2025.03.07 15:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.6336,0.5573
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.12 16:05:00,EURUSD,SHORT,2025.03.12 15:45:00,2025.03.12 15:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3830,0.2518
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.12 17:15:00,GBPJPY,SHORT,2025.03.12 17:00:00,2025.03.12 17:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.0897,0.7724
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.13 16:30:00,USDJPY,LONG,2025.03.13 16:00:00,2025.03.13 16:00:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.2129,0.3173
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.18 17:30:00,USDJPY,SHORT,2025.03.18 17:15:00,2025.03.18 17:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.7473,0.3172
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.19 10:55:00,USDJPY,SHORT,2025.03.19 10:30:00,2025.03.19 10:30:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.2955,0.2533
q1_anchor_pullback_required,q1_quick,anchor_pullback_required,2025.03.21 03:40:00,USDJPY,LONG,2025.03.21 03:15:00,2025.03.21 03:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.5290,1.2625
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.10 11:15:00,USDJPY,SHORT,2025.01.10 11:00:00,2025.01.10 10:30:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5684,0.0772
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.15 16:30:00,EURJPY,SHORT,2025.01.15 16:15:00,2025.01.15 16:00:00,1,diff_1_4,0,1,true,true,false,false,true,false,-0.4313,0.0477
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.17 17:05:00,USDJPY,LONG,2025.01.17 16:45:00,2025.01.17 16:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.6758,0.0576
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.22 10:50:00,USDJPY,SHORT,2025.01.22 10:30:00,2025.01.22 10:30:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.5053,0.0421
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.27 03:10:00,USDJPY,SHORT,2025.01.27 02:45:00,2025.01.27 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.3603,0.2500
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.27 10:10:00,USDJPY,SHORT,2025.01.27 09:45:00,2025.01.27 09:00:00,3,diff_1_4,0,3,true,true,false,false,true,false,1.3019,1.3113
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.01.30 04:10:00,USDJPY,SHORT,2025.01.30 03:45:00,2025.01.30 02:15:00,6,diff_5_12,0,6,true,true,false,false,true,false,-0.1389,0.9954
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.02.07 03:20:00,USDJPY,LONG,2025.02.07 03:00:00,2025.02.07 03:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.0083,0.5556
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.02.21 03:10:00,USDJPY,LONG,2025.02.21 02:45:00,2025.02.21 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5571,0.3905
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.03 03:05:00,USDJPY,SHORT,2025.03.03 02:45:00,2025.03.03 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.2849,0.4896
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.04 10:10:00,GBPJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.8537,0.1037
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.04 10:10:00,USDJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:00:00,1,diff_1_4,2,3,true,true,false,false,true,false,-0.6844,0.1044
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.06 10:05:00,EURJPY,SHORT,2025.03.06 09:45:00,2025.03.06 08:30:00,5,diff_5_12,0,5,true,true,false,false,true,false,1.3064,1.3064
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.07 10:05:00,USDJPY,LONG,2025.03.07 09:15:00,2025.03.07 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.5292,0.0000
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.07 16:10:00,EURUSD,LONG,2025.03.07 15:30:00,2025.03.07 15:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.6336,0.5573
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.12 16:05:00,EURUSD,SHORT,2025.03.12 15:45:00,2025.03.12 15:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3830,0.2518
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.12 17:15:00,GBPJPY,SHORT,2025.03.12 17:00:00,2025.03.12 17:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.0897,0.7724
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.13 16:30:00,USDJPY,LONG,2025.03.13 16:00:00,2025.03.13 16:00:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.2129,0.3173
q1_anchor_pullback_m5_reconfirm,q1_quick,anchor_pullback_m5_reconfirm,2025.03.19 10:55:00,USDJPY,SHORT,2025.03.19 10:30:00,2025.03.19 10:30:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.2955,0.2533
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.07 16:10:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.7547,0.4088
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.10 11:15:00,USDJPY,SHORT,2025.01.10 11:00:00,2025.01.10 10:30:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5684,0.0772
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.10 17:05:00,USDJPY,SHORT,2025.01.10 16:30:00,2025.01.10 16:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,1.3029,1.3029
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.15 16:30:00,EURJPY,SHORT,2025.01.15 16:15:00,2025.01.15 16:00:00,1,diff_1_4,0,1,true,true,false,false,true,false,-0.4313,0.0477
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.27 03:10:00,USDJPY,SHORT,2025.01.27 02:45:00,2025.01.27 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.3603,0.2500
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.27 10:05:00,USDJPY,SHORT,2025.01.27 09:45:00,2025.01.27 09:00:00,3,diff_1_4,0,3,true,true,false,false,true,false,1.3121,1.3121
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.27 19:25:00,USDJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,1.2973,1.2973
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.01.30 04:10:00,USDJPY,SHORT,2025.01.30 03:45:00,2025.01.30 02:15:00,6,diff_5_12,0,6,true,true,false,false,true,false,-0.1389,0.9954
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.03 03:05:00,AUDJPY,SHORT,2025.02.03 02:45:00,2025.02.03 02:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3750,0.3484
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.07 03:20:00,USDJPY,LONG,2025.02.07 03:00:00,2025.02.07 03:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.0083,0.5556
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.07 16:20:00,GBPJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,-0.8708,0.5129
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.21 03:10:00,USDJPY,LONG,2025.02.21 02:45:00,2025.02.21 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5571,0.3905
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.21 10:50:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.5479,0.8032
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.28 19:05:00,GBPJPY,LONG,2025.02.28 18:15:00,2025.02.28 18:15:00,0,same_or_reversed,2,2,false,false,false,false,false,true,-0.2131,0.1829
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.02.28 19:55:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.1815,0.8427
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.03 03:05:00,USDJPY,SHORT,2025.03.03 02:45:00,2025.03.03 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.2849,0.4896
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.04 10:20:00,EURJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-1.0043,0.4188
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.04 10:10:00,GBPJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.8537,0.1037
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.04 10:10:00,USDJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:00:00,1,diff_1_4,2,3,true,true,false,false,true,false,-0.6844,0.1044
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.06 10:05:00,EURJPY,SHORT,2025.03.06 09:45:00,2025.03.06 08:30:00,5,diff_5_12,0,5,true,true,false,false,true,false,1.3064,1.3064
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.06 19:05:00,GBPJPY,SHORT,2025.03.06 18:45:00,2025.03.06 17:00:00,7,diff_5_12,0,7,false,false,false,false,false,true,0.4662,0.6352
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.07 03:10:00,USDJPY,LONG,2025.03.07 02:15:00,2025.03.07 02:15:00,0,same_or_reversed,2,2,false,false,false,false,false,true,-0.4369,0.9563
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.07 10:05:00,USDJPY,LONG,2025.03.07 09:15:00,2025.03.07 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.5292,0.0000
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.07 16:10:00,EURUSD,LONG,2025.03.07 15:30:00,2025.03.07 15:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.6336,0.5573
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.10 19:25:00,USDJPY,SHORT,2025.03.10 19:00:00,2025.03.10 19:00:00,0,same_or_reversed,0,0,false,false,false,false,false,true,-1.0000,0.2287
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.11 19:05:00,GBPJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,-0.4090,0.2553
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.12 16:05:00,EURUSD,SHORT,2025.03.12 15:45:00,2025.03.12 15:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3830,0.2518
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.12 17:15:00,GBPJPY,SHORT,2025.03.12 17:00:00,2025.03.12 17:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.0897,0.7724
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.13 16:30:00,USDJPY,LONG,2025.03.13 16:00:00,2025.03.13 16:00:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.2129,0.3173
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.18 17:30:00,USDJPY,SHORT,2025.03.18 17:15:00,2025.03.18 17:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.7473,0.3172
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.19 10:55:00,USDJPY,SHORT,2025.03.19 10:30:00,2025.03.19 10:30:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.2955,0.2533
q1_light_or_anchor_pullback,q1_quick,light_or_anchor_pullback,2025.03.21 03:40:00,USDJPY,LONG,2025.03.21 03:15:00,2025.03.21 03:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.5290,1.2625
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.07 16:10:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.7547,0.4088
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.10 11:15:00,USDJPY,SHORT,2025.01.10 11:00:00,2025.01.10 10:30:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5684,0.0772
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.10 17:05:00,USDJPY,SHORT,2025.01.10 16:30:00,2025.01.10 16:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,1.3029,1.3029
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.15 16:30:00,EURJPY,SHORT,2025.01.15 16:15:00,2025.01.15 16:00:00,1,diff_1_4,0,1,true,true,false,false,true,false,-0.4313,0.0477
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.27 03:10:00,USDJPY,SHORT,2025.01.27 02:45:00,2025.01.27 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.3603,0.2500
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.27 10:05:00,USDJPY,SHORT,2025.01.27 09:45:00,2025.01.27 09:00:00,3,diff_1_4,0,3,true,true,false,false,true,false,1.3121,1.3121
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.27 19:25:00,USDJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,1.2973,1.2973
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.01.30 04:10:00,USDJPY,SHORT,2025.01.30 03:45:00,2025.01.30 02:15:00,6,diff_5_12,0,6,true,true,false,false,true,false,-0.1389,0.9954
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.03 03:05:00,AUDJPY,SHORT,2025.02.03 02:45:00,2025.02.03 02:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3750,0.3484
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.07 03:20:00,USDJPY,LONG,2025.02.07 03:00:00,2025.02.07 03:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.0083,0.5556
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.07 16:20:00,GBPJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,-0.8708,0.5129
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.21 03:10:00,USDJPY,LONG,2025.02.21 02:45:00,2025.02.21 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.5571,0.3905
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.21 10:50:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.5479,0.8032
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.28 19:05:00,GBPJPY,LONG,2025.02.28 18:15:00,2025.02.28 18:15:00,0,same_or_reversed,2,2,false,false,false,false,false,true,-0.2131,0.1829
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.02.28 19:55:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.1815,0.8427
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.03 03:05:00,USDJPY,SHORT,2025.03.03 02:45:00,2025.03.03 02:15:00,2,diff_1_4,0,2,true,true,false,false,true,false,-0.2849,0.4896
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.04 10:20:00,EURJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-1.0043,0.4188
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.04 10:10:00,GBPJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.8537,0.1037
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.04 10:10:00,USDJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:00:00,1,diff_1_4,2,3,true,true,false,false,true,false,-0.6844,0.1044
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.06 10:05:00,EURJPY,SHORT,2025.03.06 09:45:00,2025.03.06 08:30:00,5,diff_5_12,0,5,true,true,false,false,true,false,1.3064,1.3064
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.06 19:05:00,GBPJPY,SHORT,2025.03.06 18:45:00,2025.03.06 17:00:00,7,diff_5_12,0,7,false,false,false,false,false,true,0.4662,0.6352
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.07 03:10:00,USDJPY,LONG,2025.03.07 02:15:00,2025.03.07 02:15:00,0,same_or_reversed,2,2,false,false,false,false,false,true,-0.4369,0.9563
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.07 10:05:00,USDJPY,LONG,2025.03.07 09:15:00,2025.03.07 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.5292,0.0000
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.07 16:10:00,EURUSD,LONG,2025.03.07 15:30:00,2025.03.07 15:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.6336,0.5573
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.10 19:25:00,USDJPY,SHORT,2025.03.10 19:00:00,2025.03.10 19:00:00,0,same_or_reversed,0,0,false,false,false,false,false,true,-1.0000,0.2287
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.11 19:05:00,GBPJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,-0.4090,0.2553
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.12 16:05:00,EURUSD,SHORT,2025.03.12 15:45:00,2025.03.12 15:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3830,0.2518
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.12 17:15:00,GBPJPY,SHORT,2025.03.12 17:00:00,2025.03.12 17:00:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.0897,0.7724
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.13 16:30:00,USDJPY,LONG,2025.03.13 16:00:00,2025.03.13 16:00:00,0,same_or_reversed,1,1,true,true,false,false,true,false,-0.2129,0.3173
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.18 17:30:00,USDJPY,SHORT,2025.03.18 17:15:00,2025.03.18 17:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.7473,0.3172
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.19 10:55:00,USDJPY,SHORT,2025.03.19 10:30:00,2025.03.19 10:30:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.2955,0.2533
q1_light_or_anchor_pullback_m5pattern,q1_quick,light_or_anchor_pullback_m5pattern,2025.03.21 03:40:00,USDJPY,LONG,2025.03.21 03:15:00,2025.03.21 03:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,0.5290,1.2625
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.01.07 16:10:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.7547,0.4088
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.01.10 17:05:00,USDJPY,SHORT,2025.01.10 16:30:00,2025.01.10 16:30:00,0,same_or_reversed,1,1,true,true,false,false,true,false,1.3029,1.3029
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.01.15 16:30:00,EURJPY,SHORT,2025.01.15 16:15:00,2025.01.15 16:00:00,1,diff_1_4,0,1,true,true,false,false,true,false,-0.4313,0.0477
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.01.27 10:05:00,USDJPY,SHORT,2025.01.27 09:45:00,2025.01.27 09:00:00,3,diff_1_4,0,3,true,true,false,false,true,false,1.3121,1.3121
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.01.27 19:25:00,USDJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,1.2973,1.2973
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.01.30 04:10:00,USDJPY,SHORT,2025.01.30 03:45:00,2025.01.30 02:15:00,6,diff_5_12,0,6,true,true,false,false,true,false,-0.1389,0.9954
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.02.03 03:05:00,AUDJPY,SHORT,2025.02.03 02:45:00,2025.02.03 02:45:00,0,same_or_reversed,0,0,true,true,false,false,true,false,-0.3750,0.3484
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.02.07 16:20:00,GBPJPY,LONG,,,,missing,-1,-1,false,false,false,false,false,true,-0.8708,0.5129
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.02.21 10:35:00,EURJPY,SHORT,2025.02.21 10:15:00,2025.02.21 10:15:00,0,same_or_reversed,0,0,true,true,false,false,true,false,1.3005,1.3005
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.02.21 10:50:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.5479,0.8032
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.02.28 19:05:00,GBPJPY,LONG,2025.02.28 18:15:00,2025.02.28 18:15:00,0,same_or_reversed,2,2,false,false,false,false,false,true,-0.2131,0.1829
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.02.28 19:55:00,USDJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-0.1815,0.8427
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.03.04 10:20:00,EURJPY,SHORT,,,,missing,-1,-1,false,false,false,false,false,true,-1.0043,0.4188
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.03.04 10:10:00,GBPJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:15:00,0,same_or_reversed,2,2,true,true,false,false,true,false,-0.8537,0.1037
q1_light_or_anchor_pullback_exhaustion,q1_quick,light_or_anchor_pullback_exhaustion,2025.03.04 10:10:00,USDJPY,SHORT,2025.03.04 09:15:00,2025.03.04 09:00:00,1,diff_1_4,2,3,true,true,false,false,true,false,-0.6844,0.1044
