period_id,variant,corrective_exhaustion_bucket2,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,one_light_or_anchor_pullback,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,3,2,0.6666666666666666,22.69,37.31,-14.62,2.551983584131327,0.9391,0.31303333333333333,2.5754068109377624,14.62,0.1462,1.5519835841313272,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.8709333333333333,0.6192666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,USDJPY:2|EURJPY:1,SHORT:3,london:1|new_york:1|tokyo:1
full2025_validation,one_light_or_anchor_pullback,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,6,2,0.3333333333333333,21.63,62.86,-41.230000000000004,1.524617996604414,0.8847999999999997,0.1474666666666666,1.5151374010246854,34.1,0.341,0.6343108504398827,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7846333333333333,0.4444333333333333,0.5,0.5,0.5,0.16666666666666666,0.0,EURUSD:3|USDJPY:2|EURJPY:1,SHORT:4|LONG:2,new_york:3|london_newyork_overlap:2|london:1
full2025_validation,one_light_or_anchor_pullback,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,21,5,0.23809523809523808,-25.370000000000005,131.96,-157.33,0.8387465836140596,-1.0815000000000003,-0.05150000000000002,0.8336640059059658,67.26,0.6726,-0.3771929824561404,0,0.0,3,0.14285714285714285,18,0.8571428571428571,0.5390761904761905,0.5045095238095237,0.42857142857142855,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.0,USDJPY:15|EURUSD:3|EURJPY:2|GBPUSD:1,SHORT:12|LONG:9,london_newyork_overlap:10|london:6|tokyo:4|new_york:1
full2025_validation,one_light_or_anchor_pullback,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,5,1,0.2,-47.22,32.62,-79.84,0.408567134268537,-1.9421,-0.38842,0.4004753966783972,79.84,0.7984,-0.5914328657314629,2,0.4,1,0.2,2,0.4,0.6392399999999999,0.8170400000000001,0.8,0.2,0.2,0.0,0.0,USDJPY:3|EURJPY:1|EURUSD:1,SHORT:3|LONG:2,london_newyork_overlap:4|new_york:1
full2025_validation,one_light_or_anchor_pullback,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,8,5,0.625,89.25000000000001,105.06,-15.809999999999999,6.645161290322581,3.7339,0.4667375,6.660855063674956,7.59,0.0759,11.758893280632414,0,0.0,2,0.25,6,0.75,0.8280625,0.2785125,0.625,0.5,0.5,0.25,0.0,USDJPY:5|GBPJPY:2|EURUSD:1,SHORT:5|LONG:3,new_york:3|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_diag_first_break,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,12,5,0.4166666666666667,40.239999999999995,125.48,-85.24,1.4720788362271235,1.7061999999999997,0.1421833333333333,1.4679905644851612,54.59,0.5459,0.7371313427367648,0,0.0,4,0.3333333333333333,8,0.6666666666666666,0.7383916666666667,0.533575,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,USDJPY:7|GBPJPY:2|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:11|LONG:1,london:5|london_newyork_overlap:3|tokyo:3|new_york:1
q1_quick,anchor_diag_first_break,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,24,6,0.25,-110.5,121.63000000000001,-232.12999999999997,0.5239736354628873,-4.7066,-0.19610833333333333,0.5309535198915731,133.53,1.3353,-0.8275293941436381,4,0.16666666666666666,4,0.16666666666666666,16,0.6666666666666666,0.5887291666666667,0.5929416666666666,0.4583333333333333,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.0,USDJPY:12|EURJPY:5|GBPJPY:4|EURUSD:3,SHORT:15|LONG:9,london_newyork_overlap:7|new_york:7|tokyo:7|london:3
q1_quick,anchor_diag_first_break,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,12,3,0.25,-139.1,26.089999999999996,-165.19,0.15793934257521638,-5.787600000000001,-0.4823000000000001,0.16290371570314874,139.1,1.3909999999999998,-1.0,5,0.4166666666666667,0,0.0,7,0.5833333333333334,0.43849166666666667,0.7298250000000001,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,USDJPY:8|AUDJPY:1|EURUSD:1|GBPJPY:1|GBPUSD:1,SHORT:7|LONG:5,london_newyork_overlap:6|new_york:4|tokyo:2
q1_quick,anchor_diag_first_break,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,10,2,0.2,-80.64999999999999,30.75,-111.39999999999999,0.276032315978456,-3.3642,-0.33642,0.29243259159550755,82.57,0.8256999999999999,-0.9767470025432966,2,0.2,1,0.1,7,0.7,0.48144,0.6155600000000001,0.4,0.1,0.1,0.1,0.0,USDJPY:7|EURUSD:2|EURJPY:1,SHORT:7|LONG:3,london_newyork_overlap:4|tokyo:3|london:2|new_york:1
q1_quick,anchor_diag_first_break,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,30,6,0.2,-159.26000000000002,141.96,-301.21999999999997,0.4712834473142554,-6.865799999999998,-0.22885999999999995,0.4691624336047131,195.56,1.9556,-0.8143792186541216,4,0.13333333333333333,4,0.13333333333333333,22,0.7333333333333333,0.6458466666666668,0.5602900000000001,0.6,0.3,0.26666666666666666,0.06666666666666667,0.0,USDJPY:17|GBPUSD:5|EURJPY:3|EURUSD:3|AUDJPY:1|GBPJPY:1,SHORT:17|LONG:13,london_newyork_overlap:12|new_york:9|london:5|tokyo:4
q1_quick,anchor_diag_first_break,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,19,4,0.21052631578947367,-112.63000000000002,26.14,-138.77,0.1883692440729264,-4.704600000000001,-0.24761052631578953,0.20491456963715332,114.23000000000002,1.1423000000000003,-0.9859931716711897,1,0.05263157894736842,0,0.0,18,0.9473684210526315,0.4350315789473684,0.48017894736842115,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,USDJPY:10|GBPJPY:6|AUDJPY:1|EURJPY:1|EURUSD:1,LONG:11|SHORT:8,london:6|london_newyork_overlap:6|new_york:5|tokyo:2
q1_quick,anchor_flip_first_break,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,17,7,0.4117647058823529,71.88,189.05,-117.17,1.613467611163267,3.0565999999999995,0.17979999999999996,1.6220060641826584,44.22,0.4422,1.6255088195386702,0,0.0,6,0.35294117647058826,11,0.6470588235294118,0.7440882352941175,0.5048647058823529,0.6470588235294118,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.0,USDJPY:9|GBPJPY:4|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:16|LONG:1,london_newyork_overlap:8|london:5|tokyo:3|new_york:1
q1_quick,anchor_flip_first_break,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,18,4,0.2222222222222222,-119.03,47.419999999999995,-166.45,0.2848903574647041,-5.077499999999999,-0.28208333333333324,0.275181293895963,131.9,1.319,-0.902426080363912,2,0.1111111111111111,1,0.05555555555555555,15,0.8333333333333334,0.4325777777777778,0.5219611111111112,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,USDJPY:15|EURUSD:2|EURJPY:1,SHORT:10|LONG:8,london_newyork_overlap:6|london:5|tokyo:5|new_york:2
q1_quick,anchor_flip_first_break_fresh,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,17,7,0.4117647058823529,71.88,189.05,-117.17,1.613467611163267,3.0565999999999995,0.17979999999999996,1.6220060641826584,44.22,0.4422,1.6255088195386702,0,0.0,6,0.35294117647058826,11,0.6470588235294118,0.7440882352941175,0.5048647058823529,0.6470588235294118,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.0,USDJPY:9|GBPJPY:4|EURJPY:2|AUDJPY:1|EURUSD:1,SHORT:16|LONG:1,london_newyork_overlap:8|london:5|tokyo:3|new_york:1
q1_quick,anchor_flip_first_break_fresh,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,18,4,0.2222222222222222,-119.03,47.419999999999995,-166.45,0.2848903574647041,-5.077499999999999,-0.28208333333333324,0.275181293895963,131.9,1.319,-0.902426080363912,2,0.1111111111111111,1,0.05555555555555555,15,0.8333333333333334,0.4325777777777778,0.5219611111111112,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,USDJPY:15|EURUSD:2|EURJPY:1,SHORT:10|LONG:8,london_newyork_overlap:6|london:5|tokyo:5|new_york:2
q1_quick,anchor_pullback_diag,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,12,5,0.4166666666666667,40.239999999999995,125.48,-85.24,1.4720788362271235,1.7061999999999997,0.1421833333333333,1.4679905644851612,54.59,0.5459,0.7371313427367648,0,0.0,4,0.3333333333333333,8,0.6666666666666666,0.7383916666666667,0.533575,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,USDJPY:7|GBPJPY:2|AUDJPY:1|EURJPY:1|EURUSD:1,SHORT:11|LONG:1,london:5|london_newyork_overlap:3|tokyo:3|new_york:1
q1_quick,anchor_pullback_diag,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,24,6,0.25,-110.5,121.63000000000001,-232.12999999999997,0.5239736354628873,-4.7066,-0.19610833333333333,0.5309535198915731,133.53,1.3353,-0.8275293941436381,4,0.16666666666666666,4,0.16666666666666666,16,0.6666666666666666,0.5887291666666667,0.5929416666666666,0.4583333333333333,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.0,USDJPY:12|EURJPY:5|GBPJPY:4|EURUSD:3,SHORT:15|LONG:9,london_newyork_overlap:7|new_york:7|tokyo:7|london:3
q1_quick,anchor_pullback_diag,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,12,3,0.25,-139.1,26.089999999999996,-165.19,0.15793934257521638,-5.787600000000001,-0.4823000000000001,0.16290371570314874,139.1,1.3909999999999998,-1.0,5,0.4166666666666667,0,0.0,7,0.5833333333333334,0.43849166666666667,0.7298250000000001,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,USDJPY:8|AUDJPY:1|EURUSD:1|GBPJPY:1|GBPUSD:1,SHORT:7|LONG:5,london_newyork_overlap:6|new_york:4|tokyo:2
q1_quick,anchor_pullback_diag,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,10,2,0.2,-80.64999999999999,30.75,-111.39999999999999,0.276032315978456,-3.3642,-0.33642,0.29243259159550755,82.57,0.8256999999999999,-0.9767470025432966,2,0.2,1,0.1,7,0.7,0.48144,0.6155600000000001,0.4,0.1,0.1,0.1,0.0,USDJPY:7|EURUSD:2|EURJPY:1,SHORT:7|LONG:3,london_newyork_overlap:4|tokyo:3|london:2|new_york:1
q1_quick,anchor_pullback_diag,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,30,6,0.2,-159.26000000000002,141.96,-301.21999999999997,0.4712834473142554,-6.865799999999998,-0.22885999999999995,0.4691624336047131,195.56,1.9556,-0.8143792186541216,4,0.13333333333333333,4,0.13333333333333333,22,0.7333333333333333,0.6458466666666668,0.5602900000000001,0.6,0.3,0.26666666666666666,0.06666666666666667,0.0,USDJPY:17|GBPUSD:5|EURJPY:3|EURUSD:3|AUDJPY:1|GBPJPY:1,SHORT:17|LONG:13,london_newyork_overlap:12|new_york:9|london:5|tokyo:4
q1_quick,anchor_pullback_diag,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,19,4,0.21052631578947367,-112.63000000000002,26.14,-138.77,0.1883692440729264,-4.704600000000001,-0.24761052631578953,0.20491456963715332,114.23000000000002,1.1423000000000003,-0.9859931716711897,1,0.05263157894736842,0,0.0,18,0.9473684210526315,0.4350315789473684,0.48017894736842115,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.0,USDJPY:10|GBPJPY:6|AUDJPY:1|EURJPY:1|EURUSD:1,LONG:11|SHORT:8,london:6|london_newyork_overlap:6|new_york:5|tokyo:2
q1_quick,anchor_pullback_m5_reconfirm,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,6,1,0.16666666666666666,-20.2,32.02,-52.22,0.6131750287246267,-0.8961,-0.14935,0.5923111919927205,42.19,0.42189999999999994,-0.47878644228490164,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.5558166666666667,0.5040833333333333,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,USDJPY:3|GBPJPY:2|EURJPY:1,SHORT:6,london:3|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_pullback_m5_reconfirm,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,13,2,0.15384615384615385,-85.52000000000001,32.32,-117.84,0.2742701968771215,-3.6912999999999996,-0.2839461538461538,0.26262485017978426,85.52000000000001,0.8552000000000001,-1.0,0,0.0,1,0.07692307692307693,12,0.9230769230769231,0.3499000000000001,0.534623076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,USDJPY:10|EURUSD:2|EURJPY:1,SHORT:7|LONG:6,london:5|london_newyork_overlap:4|tokyo:4
q1_quick,anchor_pullback_required,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,8,1,0.125,-46.97,32.02,-78.99000000000001,0.40536776807190783,-2.0184,-0.2523,0.39210312321175794,68.96000000000001,0.6896000000000001,-0.6811194895591647,0,0.0,1,0.125,7,0.875,0.5000625,0.51835,0.375,0.25,0.125,0.125,0.0,USDJPY:4|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:8,london:3|london_newyork_overlap:3|tokyo:2
q1_quick,anchor_pullback_required,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,13,3,0.23076923076923078,-52.43,45.19,-97.62,0.46291743495185406,-2.2634,-0.1741076923076923,0.44890555379708313,65.3,0.6529999999999999,-0.8029096477794794,0,0.0,1,0.07692307692307693,12,0.9230769230769231,0.46641538461538473,0.4707307692307693,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,USDJPY:10|EURUSD:2|EURJPY:1,SHORT:7|LONG:6,london:5|tokyo:5|london_newyork_overlap:3
q1_quick,base,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,7,2,0.2857142857142857,24.530000000000005,64.50999999999999,-39.980000000000004,1.6135567783891942,0.9649000000000001,0.13784285714285716,1.5847524392461063,21.719999999999995,0.21719999999999995,1.129373848987109,0,0.0,2,0.2857142857142857,5,0.7142857142857143,0.8142142857142859,0.4909857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.0,USDJPY:7,SHORT:7,london:3|london_newyork_overlap:3|new_york:1
q1_quick,light,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,11,4,0.36363636363636365,0.03999999999999737,109.46000000000001,-109.42000000000002,1.0003655638822884,-0.11500000000000038,-0.010454545454545489,0.9743418116912093,44.35999999999999,0.4435999999999999,0.0009017132551847921,2,0.18181818181818182,3,0.2727272727272727,6,0.5454545454545454,0.7176454545454546,0.5764272727272727,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.0,GBPJPY:4|USDJPY:4|EURJPY:2|EURUSD:1,LONG:6|SHORT:5,new_york:5|london:3|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,9,2,0.2222222222222222,-14.480000000000004,64.50999999999999,-78.99000000000001,0.8166856564122039,-0.7053,-0.07836666666666667,0.7875794355931692,68.96000000000001,0.6896000000000001,-0.20997679814385153,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.5893555555555555,0.5649111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,USDJPY:5|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:9,london_newyork_overlap:4|london:3|tokyo:2
q1_quick,light_or_anchor_pullback,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-4.49,0,-4.49,0.0,-0.1815,-0.1815,0.0,4.49,0.0449,-1.0,0,0.0,0,0.0,1,1.0,0.8427,0.1976,1.0,1.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,1,0,0.0,-18.26,0,-18.26,0.0,-0.7547,-0.7547,0.0,18.26,0.1826,-1.0,0,0.0,0,0.0,1,1.0,0.4088,0.7547,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,12,3,0.25,-45.67,45.19,-90.86,0.49735857362976005,-1.9812000000000003,-0.16510000000000002,0.4820256738738268,58.54,0.5854,-0.7801503245644005,0,0.0,1,0.08333333333333333,11,0.9166666666666666,0.4759583333333334,0.4864416666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,USDJPY:9|EURUSD:2|EURJPY:1,LONG:6|SHORT:6,tokyo:5|london:4|london_newyork_overlap:3
q1_quick,light_or_anchor_pullback,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,light_or_anchor_pullback,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,8,1,0.125,-96.70000000000002,11.08,-107.78,0.10280200408239006,-4.0158,-0.501975,0.10401606425702811,96.70000000000002,0.9670000000000002,-1.0,2,0.25,0,0.0,6,0.75,0.4991625,0.6461875,0.5,0.25,0.0,0.0,0.0,GBPJPY:4|USDJPY:3|EURJPY:1,LONG:4|SHORT:4,new_york:4|london:2|london_newyork_overlap:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,12,2,0.16666666666666666,-42.08000000000001,64.50999999999999,-106.59,0.6052162491790973,-1.8283,-0.15235833333333335,0.5885265455854883,96.56,0.9656,-0.43579121789560904,0,0.0,2,0.16666666666666666,10,0.8333333333333334,0.57485,0.5492416666666666,0.5,0.25,0.16666666666666666,0.16666666666666666,0.0,USDJPY:7|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:11|LONG:1,london:6|london_newyork_overlap:4|tokyo:2
q1_quick,light_or_anchor_pullback_exhaustion,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-4.49,0,-4.49,0.0,-0.1815,-0.1815,0.0,4.49,0.0449,-1.0,0,0.0,0,0.0,1,1.0,0.8427,0.1976,1.0,1.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback_exhaustion,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,1,0,0.0,-18.26,0,-18.26,0.0,-0.7547,-0.7547,0.0,18.26,0.1826,-1.0,0,0.0,0,0.0,1,1.0,0.4088,0.7547,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,2,2,1.0,64.12,64.12,0,inf,2.6035,1.30175,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.30175,0.32345,1.0,1.0,1.0,1.0,0.0,EURJPY:1|EURUSD:1,LONG:1|SHORT:1,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,light_or_anchor_pullback_exhaustion,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,8,1,0.125,-96.97,11.08,-108.05000000000001,0.10254511800092549,-4.0158,-0.501975,0.10401606425702811,96.97,0.9696999999999999,-1.0,2,0.25,0,0.0,6,0.75,0.4991625,0.6461875,0.5,0.25,0.0,0.0,0.0,GBPJPY:4|USDJPY:3|EURJPY:1,LONG:4|SHORT:4,new_york:4|london:2|london_newyork_overlap:1|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,9,2,0.2222222222222222,-14.480000000000004,64.50999999999999,-78.99000000000001,0.8166856564122039,-0.7053,-0.07836666666666667,0.7875794355931692,68.96000000000001,0.6896000000000001,-0.20997679814385153,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.5893555555555555,0.5649111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,USDJPY:5|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:9,london_newyork_overlap:4|london:3|tokyo:2
q1_quick,light_or_anchor_pullback_m5pattern,corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,0,0.0,-4.49,0,-4.49,0.0,-0.1815,-0.1815,0.0,4.49,0.0449,-1.0,0,0.0,0,0.0,1,1.0,0.8427,0.1976,1.0,1.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,new_york:1
q1_quick,light_or_anchor_pullback_m5pattern,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,1,0,0.0,-18.26,0,-18.26,0.0,-0.7547,-0.7547,0.0,18.26,0.1826,-1.0,0,0.0,0,0.0,1,1.0,0.4088,0.7547,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,12,3,0.25,-45.67,45.19,-90.86,0.49735857362976005,-1.9812000000000003,-0.16510000000000002,0.4820256738738268,58.54,0.5854,-0.7801503245644005,0,0.0,1,0.08333333333333333,11,0.9166666666666666,0.4759583333333334,0.4864416666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,USDJPY:9|EURUSD:2|EURJPY:1,LONG:6|SHORT:6,tokyo:5|london:4|london_newyork_overlap:3
q1_quick,light_or_anchor_pullback_m5pattern,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,light_or_anchor_pullback_m5pattern,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,8,1,0.125,-96.70000000000002,11.08,-107.78,0.10280200408239006,-4.0158,-0.501975,0.10401606425702811,96.70000000000002,0.9670000000000002,-1.0,2,0.25,0,0.0,6,0.75,0.4991625,0.6461875,0.5,0.25,0.0,0.0,0.0,GBPJPY:4|USDJPY:3|EURJPY:1,LONG:4|SHORT:4,new_york:4|london:2|london_newyork_overlap:1|tokyo:1
q1_quick,one_anchor_pullback,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,5,1,0.2,-18.039999999999996,32.02,-50.06,0.6396324410707152,-0.813,-0.1626,0.6155846612132961,50.06,0.5006,-0.36036755892928474,0,0.0,1,0.2,4,0.8,0.6152,0.55294,0.4,0.4,0.2,0.2,0.0,USDJPY:3|AUDJPY:1|GBPJPY:1,SHORT:5,london:2|tokyo:2|london_newyork_overlap:1
q1_quick,one_anchor_pullback,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,10,2,0.2,-42.370000000000005,44.699999999999996,-87.07000000000001,0.513380039049041,-1.7766000000000006,-0.17766000000000007,0.5081395348837209,55.24,0.5524,-0.7670166545981174,0,0.0,1,0.1,9,0.9,0.48385999999999996,0.5059699999999999,0.3,0.2,0.2,0.1,0.0,USDJPY:7|EURUSD:2|EURJPY:1,SHORT:6|LONG:4,london:4|tokyo:4|london_newyork_overlap:2
q1_quick,one_light_or_anchor_pullback,corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,5,2,0.4,31.899999999999988,64.50999999999999,-32.61,1.978227537565164,1.2474000000000003,0.24948000000000006,1.912108803743785,32.61,0.3261,0.9782275375651637,0,0.0,2,0.4,3,0.6,0.8125,0.5909599999999999,0.6,0.6,0.4,0.4,0.0,USDJPY:3|AUDJPY:1|GBPJPY:1,SHORT:5,london:2|tokyo:2|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,1,0,0.0,-18.26,0,-18.26,0.0,-0.7547,-0.7547,0.0,18.26,0.1826,-1.0,0,0.0,0,0.0,1,1.0,0.4088,0.7547,0.0,0.0,0.0,0.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,no_corrective_exhaustion,anchor_aligned,anchor_flip_entry_direction,9,2,0.2222222222222222,-29.020000000000003,44.699999999999996,-73.72,0.6063483450895278,-1.2082000000000002,-0.13424444444444447,0.6030358785648574,43.82,0.4382,-0.6622546782291192,0,0.0,1,0.1111111111111111,8,0.8888888888888888,0.5290444444444444,0.49474444444444443,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,USDJPY:6|EURUSD:2|EURJPY:1,SHORT:5|LONG:4,tokyo:4|london:3|london_newyork_overlap:2
q1_quick,one_light_or_anchor_pullback,no_corrective_exhaustion,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,one_light_or_anchor_pullback,no_corrective_exhaustion,anchor_not_aligned,no_anchor_flip_entry,2,1,0.5,6.170000000000001,10.98,-4.81,2.282744282744283,0.2531,0.12655,2.1877053026748006,4.81,0.0481,1.282744282744283,0,0.0,0,0.0,2,1.0,0.40905,0.3339,0.5,0.0,0.0,0.0,0.0,GBPJPY:2,LONG:1|SHORT:1,new_york:2
