period_id,variant,post_anchor_pullback_quality_bucket,post_anchor_pullback_reject_reason,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_pullback_diag,retest_only,none,1,0,0.0,-9.13,0,-9.13,0.0,-0.375,-0.375,0.0,9.13,0.0913,-1.0,0,0.0,0,0.0,1,1.0,0.3484,0.375,0.0,0.0,0.0,0.0,0.0,AUDJPY:1,SHORT:1,tokyo:1
q1_quick,anchor_pullback_diag,retest_reconfirm,none,8,1,0.125,-55.19,28.83,-84.02,0.34313258747917164,-2.3462,-0.293275,0.357663034550731,63.11,0.6311,-0.8745048328315639,0,0.0,1,0.125,7,0.875,0.36205,0.6039375,0.125,0.125,0.125,0.125,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:6|LONG:2,london:4|tokyo:3|london_newyork_overlap:1
q1_quick,anchor_pullback_m5_reconfirm,clean_retest_reconfirm,none,6,0,0.0,-50.82,0,-50.82,0.0,-2.1488,-0.35813333333333336,0.0,50.82,0.5082,-1.0,0,0.0,0,0.0,6,1.0,0.4602833333333333,0.4627333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,USDJPY:4|EURUSD:1|GBPJPY:1,SHORT:4|LONG:2,london_newyork_overlap:3|london:2|tokyo:1
q1_quick,anchor_pullback_m5_reconfirm,retest_reconfirm,none,13,3,0.23076923076923078,-54.900000000000006,64.34,-119.24,0.5395840322039585,-2.4386,-0.1875846153846154,0.5176056338028169,59.36,0.5936,-0.9248652291105123,0,0.0,2,0.15384615384615385,11,0.8461538461538461,0.3939923076923077,0.5537076923076923,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,USDJPY:9|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:9|LONG:4,london:6|tokyo:4|london_newyork_overlap:3
q1_quick,anchor_pullback_required,clean_retest_reconfirm,none,5,0,0.0,-38.8,0,-38.8,0.0,-1.6435000000000002,-0.32870000000000005,0.0,38.8,0.38799999999999996,-1.0,0,0.0,0,0.0,5,1.0,0.5439200000000001,0.45422,0.6,0.2,0.0,0.0,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:3|london:1|tokyo:1
q1_quick,anchor_pullback_required,retest_only,none,4,1,0.25,-20.660000000000004,12.87,-33.53,0.38383537130927525,-0.8755000000000001,-0.21887500000000001,0.37664649341402634,33.53,0.3353,-0.6161646286907249,0,0.0,0,0.0,4,1.0,0.57,0.391675,0.25,0.25,0.25,0.0,0.0,USDJPY:3|AUDJPY:1,SHORT:3|LONG:1,tokyo:2|london:1|london_newyork_overlap:1
q1_quick,anchor_pullback_required,retest_reconfirm,none,12,3,0.25,-39.94,64.34,-104.28,0.6169927119294208,-1.7628,-0.1469,0.5974791067269489,57.760000000000005,0.5776000000000001,-0.6914819944598337,0,0.0,2,0.16666666666666666,10,0.8333333333333334,0.42202500000000004,0.5357083333333333,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,USDJPY:8|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:9|LONG:3,london:6|tokyo:4|london_newyork_overlap:2
q1_quick,base,none,not_evaluated,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,none,not_required,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_anchor_pullback,clean_retest_reconfirm,none,5,0,0.0,-38.8,0,-38.8,0.0,-1.6435000000000002,-0.32870000000000005,0.0,38.8,0.38799999999999996,-1.0,0,0.0,0,0.0,5,1.0,0.5439200000000001,0.45422,0.6,0.2,0.0,0.0,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:3|london:1|tokyo:1
q1_quick,light_or_anchor_pullback,failed_close_back_inside,post_anchor_close_back_inside,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,none,no_anchor_flip_in_entry_direction,11,2,0.18181818181818182,-86.83000000000001,43.699999999999996,-130.53,0.3347889374090247,-3.6547,-0.33224545454545457,0.32547709571444394,101.19000000000001,1.0119,-0.8580887439470304,2,0.18181818181818182,1,0.09090909090909091,8,0.7272727272727273,0.5947363636363636,0.6041909090909091,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,USDJPY:6|GBPJPY:4|EURJPY:1,SHORT:6|LONG:5,new_york:6|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
q1_quick,light_or_anchor_pullback,retest_only,none,3,1,0.3333333333333333,-13.900000000000004,12.87,-26.770000000000003,0.48076204706761294,-0.5933,-0.19776666666666667,0.4713534705515459,26.770000000000003,0.2677,-0.5192379529323871,0,0.0,0,0.0,3,1.0,0.6426999999999999,0.42816666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,USDJPY:2|AUDJPY:1,SHORT:2|LONG:1,tokyo:2|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,retest_reconfirm,none,11,2,0.18181818181818182,-71.96000000000001,32.32,-104.28,0.3099347909474492,-3.0647,-0.2786090909090909,0.3002009407681418,76.42,0.7642,-0.9416383145773358,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0.34118181818181814,0.5383818181818181,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,USDJPY:7|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:8|LONG:3,london:5|tokyo:4|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback_exhaustion,clean_retest_reconfirm,none,3,1,0.3333333333333333,25.27,30.96,-5.69,5.441124780316344,1.0743999999999998,0.35813333333333325,5.699912510936133,3.49,0.0349,7.240687679083094,0,0.0,1,0.3333333333333333,2,0.6666666666666666,1.0236,0.3161333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:2|LONG:1,london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,failed_close_back_inside,post_anchor_close_back_inside,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,none,no_anchor_flip_in_entry_direction,11,2,0.18181818181818182,-87.10000000000002,43.699999999999996,-130.8,0.3340978593272171,-3.6547,-0.33224545454545457,0.32547709571444394,101.46000000000002,1.0146000000000002,-0.8584663906958407,2,0.18181818181818182,1,0.09090909090909091,8,0.7272727272727273,0.5947363636363636,0.6041909090909091,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,USDJPY:6|GBPJPY:4|EURJPY:1,SHORT:6|LONG:5,new_york:6|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
q1_quick,light_or_anchor_pullback_exhaustion,retest_only,none,2,0,0.0,-26.770000000000003,0,-26.770000000000003,0.0,-1.1223,-0.56115,0.0,26.770000000000003,0.2677,-1.0,0,0.0,0,0.0,2,1.0,0.3328,0.56115,0.0,0.0,0.0,0.0,0.0,AUDJPY:1|USDJPY:1,SHORT:2,london_newyork_overlap:1|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,retest_reconfirm,none,7,1,0.14285714285714285,-40.970000000000006,33.16,-74.13,0.4473222716848779,-1.7918999999999998,-0.25598571428571426,0.4205471478463329,64.1,0.6409999999999999,-0.6391575663026523,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.45004285714285713,0.5319142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,EURJPY:3|USDJPY:3|GBPJPY:1,SHORT:6|LONG:1,london:6|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,clean_retest_reconfirm,none,5,0,0.0,-38.8,0,-38.8,0.0,-1.6435000000000002,-0.32870000000000005,0.0,38.8,0.38799999999999996,-1.0,0,0.0,0,0.0,5,1.0,0.5439200000000001,0.45422,0.6,0.2,0.0,0.0,0.0,USDJPY:3|EURUSD:1|GBPJPY:1,SHORT:3|LONG:2,london_newyork_overlap:3|london:1|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,failed_close_back_inside,post_anchor_close_back_inside,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,none,no_anchor_flip_in_entry_direction,11,2,0.18181818181818182,-86.83000000000001,43.699999999999996,-130.53,0.3347889374090247,-3.6547,-0.33224545454545457,0.32547709571444394,101.19000000000001,1.0119,-0.8580887439470304,2,0.18181818181818182,1,0.09090909090909091,8,0.7272727272727273,0.5947363636363636,0.6041909090909091,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,USDJPY:6|GBPJPY:4|EURJPY:1,SHORT:6|LONG:5,new_york:6|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
q1_quick,light_or_anchor_pullback_m5pattern,retest_only,none,3,1,0.3333333333333333,-13.900000000000004,12.87,-26.770000000000003,0.48076204706761294,-0.5933,-0.19776666666666667,0.4713534705515459,26.770000000000003,0.2677,-0.5192379529323871,0,0.0,0,0.0,3,1.0,0.6426999999999999,0.42816666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,USDJPY:2|AUDJPY:1,SHORT:2|LONG:1,tokyo:2|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,retest_reconfirm,none,11,2,0.18181818181818182,-71.96000000000001,32.32,-104.28,0.3099347909474492,-3.0647,-0.2786090909090909,0.3002009407681418,76.42,0.7642,-0.9416383145773358,0,0.0,1,0.09090909090909091,10,0.9090909090909091,0.34118181818181814,0.5383818181818181,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,USDJPY:7|EURJPY:2|EURUSD:1|GBPJPY:1,SHORT:8|LONG:3,london:5|tokyo:4|london_newyork_overlap:2
q1_quick,one_anchor_pullback,clean_retest_reconfirm,none,3,0,0.0,-31.589999999999996,0,-31.589999999999996,0.0,-1.3409,-0.4469666666666667,0.0,31.589999999999996,0.31589999999999996,-1.0,0,0.0,0,0.0,3,1.0,0.5433,0.5814666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,USDJPY:2|EURUSD:1,SHORT:2|LONG:1,london:1|london_newyork_overlap:1|tokyo:1
q1_quick,one_anchor_pullback,retest_only,none,3,1,0.3333333333333333,-13.900000000000004,12.87,-26.770000000000003,0.48076204706761294,-0.5933,-0.19776666666666667,0.4713534705515459,26.770000000000003,0.2677,-0.5192379529323871,0,0.0,0,0.0,3,1.0,0.6426999999999999,0.42816666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,USDJPY:2|AUDJPY:1,SHORT:2|LONG:1,tokyo:2|london_newyork_overlap:1
q1_quick,one_anchor_pullback,retest_reconfirm,none,9,2,0.2222222222222222,-14.919999999999996,63.85,-78.77000000000001,0.8105877872286402,-0.6554,-0.07282222222222222,0.7991849741091399,41.06,0.4106,-0.36337067705796383,0,0.0,2,0.2222222222222222,7,0.7777777777777778,0.4840666666666667,0.5328333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,USDJPY:6|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:7|LONG:2,london:5|tokyo:3|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,clean_retest_reconfirm,none,2,0,0.0,-18.43,0,-18.43,0.0,-0.7725000000000001,-0.38625000000000004,0.0,18.43,0.1843,-1.0,0,0.0,0,0.0,2,1.0,0.77635,0.5687,1.0,0.5,0.0,0.0,0.0,EURUSD:1|USDJPY:1,LONG:1|SHORT:1,london_newyork_overlap:1|tokyo:1
q1_quick,one_light_or_anchor_pullback,failed_close_back_inside,post_anchor_close_back_inside,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,none,no_anchor_flip_in_entry_direction,4,2,0.5,20.529999999999998,43.599999999999994,-23.07,1.8899003034243604,0.7956999999999999,0.19892499999999996,1.8221740028931597,18.26,0.1826,1.1243154435925518,0,0.0,1,0.25,3,0.75,0.63105,0.48669999999999997,0.5,0.25,0.25,0.0,0.0,GBPJPY:2|USDJPY:2,LONG:2|SHORT:2,new_york:3|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,none,post_anchor_retest_missing,1,1,1.0,32.72,32.72,0,inf,1.3121,1.3121,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3121,0.6208,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london:1
q1_quick,one_light_or_anchor_pullback,retest_only,none,2,1,0.5,3.7399999999999984,12.87,-9.13,1.4096385542168672,0.15400000000000003,0.07700000000000001,1.4106666666666667,9.13,0.0913,0.4096385542168673,0,0.0,0,0.0,2,1.0,0.80545,0.2686,0.5,0.5,0.5,0.0,0.0,AUDJPY:1|USDJPY:1,LONG:1|SHORT:1,tokyo:2
q1_quick,one_light_or_anchor_pullback,retest_reconfirm,none,8,1,0.125,-46.940000000000005,31.83,-78.77000000000001,0.40408785070458286,-1.9573,-0.2446625,0.4002818886539817,49.89,0.4989,-0.9408699138103829,0,0.0,1,0.125,7,0.875,0.38066249999999996,0.5361499999999999,0.125,0.125,0.125,0.125,0.0,USDJPY:5|EURJPY:1|EURUSD:1|GBPJPY:1,SHORT:6|LONG:2,london:4|tokyo:3|london_newyork_overlap:1
