period_id,variant,m15_n_state,range_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_pullback_diag,rising_n,not_range_n,33,7,0.21212121212121213,-171.34000000000003,160.28,-331.62,0.48332428683432843,-7.256800000000003,-0.21990303030303038,0.4864950926626992,203.05,2.0305,-0.8438315685791679,4,0.12121212121212122,5,0.15151515151515152,24,0.7272727272727273,0.5720969696969698,0.6102363636363636,0.45454545454545453,0.3333333333333333,0.2727272727272727,0.12121212121212122,0.0,USDJPY:20|GBPJPY:5|EURJPY:4|EURUSD:2|AUDJPY:1|GBPUSD:1,SHORT:17|LONG:16,london_newyork_overlap:12|london:9|tokyo:7|new_york:5
q1_quick,anchor_pullback_m5_reconfirm,falling_n,not_range_n,5,2,0.4,-10.63,32.32,-42.949999999999996,0.7525029103608848,-0.5239,-0.10478000000000001,0.7150549331012727,27.21,0.2721,-0.39066519661889015,0,0.0,1,0.2,4,0.8,0.49538000000000004,0.63344,0.6,0.2,0.2,0.2,0.0,USDJPY:3|EURJPY:1|EURUSD:1,LONG:4|SHORT:1,london:2|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_pullback_m5_reconfirm,range_n,range_n,5,0,0.0,-39.059999999999995,0,-39.059999999999995,0.0,-1.6522000000000001,-0.33044,0.0,39.059999999999995,0.39059999999999995,-1.0,0,0.0,0,0.0,5,1.0,0.441,0.4591,0.2,0.2,0.0,0.0,0.0,USDJPY:4|EURUSD:1,SHORT:3|LONG:2,tokyo:3|london_newyork_overlap:2
q1_quick,anchor_pullback_m5_reconfirm,rising_n,not_range_n,9,1,0.1111111111111111,-56.03,32.02,-88.05,0.363657013060761,-2.4113,-0.26792222222222223,0.3506140256382635,56.03,0.5603,-1.0,0,0.0,1,0.1111111111111111,8,0.8888888888888888,0.3557444444444445,0.5013222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,USDJPY:6|GBPJPY:2|EURJPY:1,SHORT:9,london:6|london_newyork_overlap:2|tokyo:1
q1_quick,anchor_pullback_required,falling_n,not_range_n,5,3,0.6,17.98,45.19,-27.21,1.6607864755604556,0.6809,0.13618,1.5855693154454764,27.21,0.2721,0.6607864755604557,0,0.0,1,0.2,4,0.8,0.73636,0.51194,0.8,0.4,0.4,0.2,0.0,USDJPY:3|EURJPY:1|EURUSD:1,LONG:4|SHORT:1,london:2|tokyo:2|london_newyork_overlap:1
q1_quick,anchor_pullback_required,range_n,range_n,6,0,0.0,-57.48,0,-57.48,0.0,-2.3995,-0.3999166666666667,0.0,57.48,0.5748,-1.0,0,0.0,0,0.0,6,1.0,0.4203666666666667,0.5071333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,USDJPY:5|EURUSD:1,SHORT:4|LONG:2,london_newyork_overlap:3|tokyo:3
q1_quick,anchor_pullback_required,rising_n,not_range_n,10,1,0.1,-59.900000000000006,32.02,-91.92,0.34834638816362057,-2.5632,-0.25632,0.33683475201159085,61.78000000000001,0.6178000000000001,-0.9695694399482032,0,0.0,1,0.1,9,0.9,0.38598999999999994,0.46638,0.2,0.1,0.1,0.1,0.0,USDJPY:6|GBPJPY:2|AUDJPY:1|EURJPY:1,SHORT:10,london:6|london_newyork_overlap:2|tokyo:2
q1_quick,base,unknown,not_range_n,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,unknown,not_range_n,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_anchor_pullback,falling_n,not_range_n,7,3,0.42857142857142855,-8.310000000000008,45.19,-53.5,0.8446728971962616,-0.37140000000000006,-0.053057142857142865,0.8323326260665433,27.21,0.2721,-0.30540242557883157,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.7196285714285714,0.5225285714285715,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,USDJPY:4|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:5|SHORT:2,london:2|london_newyork_overlap:2|tokyo:2|new_york:1
q1_quick,light_or_anchor_pullback,range_n,range_n,10,1,0.1,-98.28000000000002,11.08,-109.36000000000001,0.10131675201170445,-4.0969999999999995,-0.40969999999999995,0.10216514726507715,98.28000000000002,0.9828000000000001,-1.0,1,0.1,0,0.0,9,0.9,0.40502000000000005,0.57237,0.2,0.1,0.0,0.0,0.0,USDJPY:7|GBPJPY:2|EURUSD:1,SHORT:7|LONG:3,london_newyork_overlap:4|new_york:3|tokyo:3
q1_quick,light_or_anchor_pullback,rising_n,not_range_n,15,3,0.2,-40.39,97.13,-137.51999999999998,0.7062972658522397,-1.8728000000000002,-0.12485333333333334,0.6762718016974643,114.14,1.1414,-0.3538636761871386,1,0.06666666666666667,3,0.2,11,0.7333333333333333,0.56468,0.5457466666666667,0.4,0.3333333333333333,0.2,0.13333333333333333,0.0,USDJPY:9|GBPJPY:3|EURJPY:2|AUDJPY:1,SHORT:12|LONG:3,london:7|london_newyork_overlap:3|tokyo:3|new_york:2
q1_quick,light_or_anchor_pullback_exhaustion,falling_n,not_range_n,5,1,0.2,-15.489999999999995,30.96,-46.449999999999996,0.6665231431646933,-0.5920999999999998,-0.11841999999999997,0.687562661600971,46.449999999999996,0.46449999999999997,-0.3334768568353067,0,0.0,1,0.2,4,0.8,0.8213999999999999,0.5755,1.0,0.4,0.2,0.2,0.0,USDJPY:2|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:3|SHORT:2,london:2|london_newyork_overlap:2|new_york:1
q1_quick,light_or_anchor_pullback_exhaustion,range_n,range_n,6,1,0.16666666666666666,-61.93,11.08,-73.00999999999999,0.1517600328722093,-2.5837,-0.43061666666666665,0.15285747073674547,61.93,0.6193,-1.0,1,0.16666666666666666,0,0.0,5,0.8333333333333334,0.4734333333333333,0.6184333333333334,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,USDJPY:4|GBPJPY:2,SHORT:5|LONG:1,new_york:3|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,rising_n,not_range_n,14,4,0.2857142857142857,12.359999999999994,130.29,-117.93,1.1048079369117272,0.29629999999999945,0.021164285714285674,1.0602664497101597,98.77,0.9877,0.12513921231143055,1,0.07142857142857142,4,0.2857142857142857,9,0.6428571428571429,0.6497285714285714,0.5211285714285714,0.5,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.0,USDJPY:7|EURJPY:3|GBPJPY:3|AUDJPY:1,SHORT:11|LONG:3,london:7|london_newyork_overlap:3|new_york:2|tokyo:2
q1_quick,light_or_anchor_pullback_m5pattern,falling_n,not_range_n,7,3,0.42857142857142855,-8.310000000000008,45.19,-53.5,0.8446728971962616,-0.37140000000000006,-0.053057142857142865,0.8323326260665433,27.21,0.2721,-0.30540242557883157,0,0.0,1,0.14285714285714285,6,0.8571428571428571,0.7196285714285714,0.5225285714285715,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,USDJPY:4|EURJPY:1|EURUSD:1|GBPJPY:1,LONG:5|SHORT:2,london:2|london_newyork_overlap:2|tokyo:2|new_york:1
q1_quick,light_or_anchor_pullback_m5pattern,range_n,range_n,10,1,0.1,-98.28000000000002,11.08,-109.36000000000001,0.10131675201170445,-4.0969999999999995,-0.40969999999999995,0.10216514726507715,98.28000000000002,0.9828000000000001,-1.0,1,0.1,0,0.0,9,0.9,0.40502000000000005,0.57237,0.2,0.1,0.0,0.0,0.0,USDJPY:7|GBPJPY:2|EURUSD:1,SHORT:7|LONG:3,london_newyork_overlap:4|new_york:3|tokyo:3
q1_quick,light_or_anchor_pullback_m5pattern,rising_n,not_range_n,15,3,0.2,-40.39,97.13,-137.51999999999998,0.7062972658522397,-1.8728000000000002,-0.12485333333333334,0.6762718016974643,114.14,1.1414,-0.3538636761871386,1,0.06666666666666667,3,0.2,11,0.7333333333333333,0.56468,0.5457466666666667,0.4,0.3333333333333333,0.2,0.13333333333333333,0.0,USDJPY:9|GBPJPY:3|EURJPY:2|AUDJPY:1,SHORT:12|LONG:3,london:7|london_newyork_overlap:3|tokyo:3|new_york:2
q1_quick,one_anchor_pullback,falling_n,not_range_n,4,2,0.5,16.269999999999996,44.699999999999996,-28.43,1.5722827998593034,0.6726,0.16815,1.5784313725490196,28.43,0.2843,0.5722827998593034,0,0.0,1,0.25,3,0.75,0.78155,0.5489499999999999,0.75,0.5,0.5,0.25,0.0,USDJPY:2|EURJPY:1|EURUSD:1,LONG:3|SHORT:1,london:2|london_newyork_overlap:1|tokyo:1
q1_quick,one_anchor_pullback,range_n,range_n,5,0,0.0,-52.47,0,-52.47,0.0,-2.1866,-0.43732,0.0,52.47,0.5246999999999999,-1.0,0,0.0,0,0.0,5,1.0,0.44098000000000004,0.52582,0.2,0.2,0.0,0.0,0.0,USDJPY:4|EURUSD:1,SHORT:4|LONG:1,tokyo:3|london_newyork_overlap:2
q1_quick,one_anchor_pullback,rising_n,not_range_n,6,1,0.16666666666666666,-24.209999999999997,32.02,-56.230000000000004,0.5694469144584742,-1.0756000000000001,-0.17926666666666669,0.5475920084121977,42.879999999999995,0.4287999999999999,-0.5645988805970149,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0.43058333333333326,0.4999166666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,USDJPY:4|AUDJPY:1|GBPJPY:1,SHORT:6,london:4|tokyo:2
q1_quick,one_light_or_anchor_pullback,falling_n,not_range_n,4,2,0.5,16.269999999999996,44.699999999999996,-28.43,1.5722827998593034,0.6726,0.16815,1.5784313725490196,28.43,0.2843,0.5722827998593034,0,0.0,1,0.25,3,0.75,0.78155,0.5489499999999999,0.75,0.5,0.5,0.25,0.0,USDJPY:2|EURJPY:1|EURUSD:1,LONG:3|SHORT:1,london:2|london_newyork_overlap:1|tokyo:1
q1_quick,one_light_or_anchor_pullback,range_n,range_n,6,1,0.16666666666666666,-42.30000000000001,10.98,-53.28000000000001,0.20608108108108106,-1.7278,-0.28796666666666665,0.21248860528714678,44.64000000000001,0.4464000000000001,-0.9475806451612904,0,0.0,0,0.0,6,1.0,0.4886166666666667,0.5063166666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,USDJPY:4|EURUSD:1|GBPJPY:1,SHORT:5|LONG:1,tokyo:3|london_newyork_overlap:2|new_york:1
q1_quick,one_light_or_anchor_pullback,rising_n,not_range_n,8,3,0.375,49.44,97.13,-47.69,2.036695323967289,1.8901000000000003,0.23626250000000004,1.9346751063198495,47.69,0.4769,1.0366953239672887,0,0.0,3,0.375,5,0.625,0.6612750000000001,0.515075,0.375,0.375,0.375,0.25,0.0,USDJPY:5|GBPJPY:2|AUDJPY:1,SHORT:6|LONG:2,london:3|new_york:2|tokyo:2|london_newyork_overlap:1
