period_id,variant,m5_pattern_quality_group,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_flip_first_break,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_flip_first_break_fresh,high_quality,anchor_aligned,anchor_flip_entry_direction,34,10,0.29411764705882354,-78.94,204.68,-283.61999999999995,0.7216698399266626,-3.3238000000000008,-0.09775882352941179,0.721141342192914,107.55,1.0755,-0.7339841933984194,2,0.058823529411764705,6,0.17647058823529413,26,0.7647058823529411,0.562735294117647,0.5045617647058824,0.47058823529411764,0.23529411764705882,0.20588235294117646,0.17647058823529413,0.0,USDJPY:23|GBPJPY:4|EURJPY:3|EURUSD:3|AUDJPY:1,SHORT:25|LONG:9,london_newyork_overlap:13|london:10|tokyo:8|new_york:3
q1_quick,anchor_flip_first_break_fresh,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_pullback_diag,high_quality,anchor_aligned,anchor_flip_entry_direction,21,6,0.2857142857142857,-72.19999999999999,124.44,-196.64,0.6328315703824248,-2.9609,-0.1409952380952381,0.6475286891100424,125.50999999999999,1.2550999999999999,-0.5752529678910047,2,0.09523809523809523,4,0.19047619047619047,15,0.7142857142857143,0.5891523809523809,0.5588380952380951,0.5238095238095238,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.0,USDJPY:13|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:17|LONG:4,london:7|london_newyork_overlap:6|tokyo:6|new_york:2
q1_quick,anchor_pullback_diag,high_quality,anchor_aligned,no_anchor_flip_entry,52,12,0.23076923076923078,-241.09000000000003,263.59,-504.67999999999995,0.5222913529365142,-10.332900000000004,-0.19870961538461546,0.5244606236883768,289.89000000000004,2.8989000000000003,-0.8316602849356652,7,0.1346153846153846,8,0.15384615384615385,37,0.7115384615384616,0.6229634615384613,0.5718115384615386,0.5384615384615384,0.34615384615384615,0.2692307692307692,0.11538461538461539,0.0,USDJPY:28|EURJPY:8|EURUSD:6|GBPJPY:5|GBPUSD:4|AUDJPY:1,SHORT:32|LONG:20,london_newyork_overlap:18|new_york:16|tokyo:11|london:7
q1_quick,anchor_pullback_diag,high_quality,anchor_not_aligned,no_anchor_flip_entry,31,7,0.22580645161290322,-251.73000000000005,52.23,-303.96,0.17183181997631267,-10.4922,-0.33845806451612903,0.18227729717091415,253.33000000000004,2.5333000000000006,-0.9936841274227293,6,0.1935483870967742,0,0.0,25,0.8064516129032258,0.43637096774193546,0.5768161290322582,0.3548387096774194,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.0,USDJPY:18|GBPJPY:7|AUDJPY:2|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:16|SHORT:15,london_newyork_overlap:12|new_york:9|london:6|tokyo:4
q1_quick,anchor_pullback_diag,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,anchor_pullback_diag,low_quality,anchor_aligned,no_anchor_flip_entry,2,0,0.0,-28.669999999999998,0,-28.669999999999998,0.0,-1.2395,-0.61975,0.0,28.669999999999998,0.28669999999999995,-1.0,1,0.5,0,0.0,1,0.5,0.5554,0.6525500000000001,0.5,0.5,0.5,0.0,0.0,GBPUSD:1|USDJPY:1,LONG:2,london:1|london_newyork_overlap:1
q1_quick,anchor_pullback_m5_reconfirm,high_quality,anchor_aligned,anchor_flip_entry_direction,19,3,0.15789473684210525,-105.72000000000001,64.34,-170.06,0.37833705750911445,-4.5874,-0.24144210526315787,0.36321488062187673,105.72000000000001,1.0572000000000001,-1.0,0,0.0,2,0.10526315789473684,17,0.8947368421052632,0.4149263157894737,0.5249789473684211,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:13|LONG:6,london:8|london_newyork_overlap:6|tokyo:5
q1_quick,anchor_pullback_required,high_quality,anchor_aligned,anchor_flip_entry_direction,21,4,0.19047619047619047,-99.4,77.21000000000001,-176.60999999999996,0.4371779627427667,-4.2818,-0.20389523809523807,0.42351293857877587,112.27000000000001,1.1227,-0.8853656364122205,0,0.0,2,0.09523809523809523,19,0.9047619047619048,0.4792333333333333,0.4888714285714286,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.0,USDJPY:14|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:15|LONG:6,london:8|tokyo:7|london_newyork_overlap:6
q1_quick,base,unknown,anchor_not_aligned,no_anchor_flip_entry,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,high_quality,anchor_not_aligned,no_anchor_flip_entry,17,5,0.29411764705882354,-7.220000000000001,142.18,-149.4,0.951673360107095,-0.45300000000000046,-0.02664705882352944,0.9261264493403567,66.08,0.6608,-0.10926150121065377,2,0.11764705882352941,4,0.23529411764705882,11,0.6470588235294118,0.7229823529411764,0.5267470588235296,0.5882352941176471,0.47058823529411764,0.29411764705882354,0.17647058823529413,0.0,USDJPY:10|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:11|LONG:6,london:6|new_york:6|london_newyork_overlap:4|tokyo:1
q1_quick,light,low_quality,anchor_not_aligned,no_anchor_flip_entry,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,high_quality,anchor_aligned,anchor_flip_entry_direction,20,4,0.2,-91.94000000000001,77.91,-169.84999999999997,0.458698851928172,-3.9894,-0.19946999999999998,0.44166713318031686,105.32000000000002,1.0532000000000001,-0.8729586023547283,0,0.0,2,0.1,18,0.9,0.48563999999999996,0.5049300000000001,0.35,0.2,0.15,0.1,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:14|LONG:6,london:7|tokyo:7|london_newyork_overlap:6
q1_quick,light_or_anchor_pullback,high_quality,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback,high_quality,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-114.96000000000001,11.08,-126.04000000000002,0.08790860044430338,-4.770499999999999,-0.5300555555555555,0.08902553134607673,114.96000000000001,1.1496000000000002,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_exhaustion,high_quality,anchor_aligned,anchor_flip_entry_direction,13,3,0.23076923076923078,-9.750000000000012,96.84,-106.59,0.9085280045032367,-0.5277000000000001,-0.0405923076923077,0.8812369185065154,57.27,0.5727,-0.17024620220010497,0,0.0,3,0.23076923076923078,10,0.7692307692307693,0.6306769230769229,0.4934538461538462,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.0,USDJPY:6|EURJPY:3|GBPJPY:2|AUDJPY:1|EURUSD:1,SHORT:11|LONG:2,london:7|london_newyork_overlap:4|tokyo:2
q1_quick,light_or_anchor_pullback_exhaustion,high_quality,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback_exhaustion,high_quality,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-115.23000000000002,11.08,-126.31,0.08772068719816324,-4.770499999999999,-0.5300555555555555,0.08902553134607673,115.23000000000002,1.1523,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,high_quality,anchor_aligned,anchor_flip_entry_direction,20,4,0.2,-91.94000000000001,77.91,-169.84999999999997,0.458698851928172,-3.9894,-0.19946999999999998,0.44166713318031686,105.32000000000002,1.0532000000000001,-0.8729586023547283,0,0.0,2,0.1,18,0.9,0.48563999999999996,0.5049300000000001,0.35,0.2,0.15,0.1,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:14|LONG:6,london:7|tokyo:7|london_newyork_overlap:6
q1_quick,light_or_anchor_pullback_m5pattern,high_quality,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback_m5pattern,high_quality,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-114.96000000000001,11.08,-126.04000000000002,0.08790860044430338,-4.770499999999999,-0.5300555555555555,0.08902553134607673,114.96000000000001,1.1496000000000002,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
q1_quick,one_anchor_pullback,high_quality,anchor_aligned,anchor_flip_entry_direction,15,3,0.2,-60.410000000000004,76.72,-137.13,0.5594691168963757,-2.5896000000000003,-0.17264000000000002,0.5478181913426112,83.12,0.8311999999999999,-0.7267805582290664,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.52764,0.5216266666666667,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.0,USDJPY:10|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:11|LONG:4,london:6|tokyo:6|london_newyork_overlap:3
q1_quick,one_light_or_anchor_pullback,high_quality,anchor_aligned,anchor_flip_entry_direction,13,3,0.23076923076923078,-28.910000000000004,77.42,-106.33,0.7281105990783411,-1.2637,-0.09720769230769231,0.7135246644903881,65.67,0.6567,-0.44023146033196286,0,0.0,2,0.15384615384615385,11,0.8461538461538461,0.5785384615384616,0.5065076923076923,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,USDJPY:8|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:9|LONG:4,tokyo:6|london:5|london_newyork_overlap:2
q1_quick,one_light_or_anchor_pullback,high_quality,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,one_light_or_anchor_pullback,high_quality,anchor_not_aligned,no_anchor_flip_entry,3,1,0.3333333333333333,-12.09,10.98,-23.07,0.4759427828348505,-0.5016,-0.16720000000000002,0.48171109733415995,23.07,0.23070000000000002,-0.5240572171651495,0,0.0,0,0.0,3,1.0,0.4089666666666667,0.4741666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,low_quality,anchor_aligned,anchor_flip_entry_direction,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0,USDJPY:1,SHORT:1,london_newyork_overlap:1
