period_id,variant,required_light_bucket,anchor_aligned_bucket,anchor_flip_entry_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
q1_quick,anchor_pullback_diag,required_light_pass,anchor_aligned,anchor_flip_entry_direction,2,2,1.0,62.0,62.0,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,anchor_pullback_diag,required_light_pass,anchor_not_aligned,no_anchor_flip_entry,4,1,0.25,-18.18,8.97,-27.15,0.33038674033149174,-0.7038000000000001,-0.17595000000000002,0.3984615384615384,18.18,0.1818,-1.0,0,0.0,0,0.0,4,1.0,0.46915,0.435125,0.5,0.25,0.0,0.0,0.0,GBPJPY:3|USDJPY:1,LONG:2|SHORT:2,new_york:3|london:1
q1_quick,anchor_pullback_diag,required_light_reject,anchor_aligned,anchor_flip_entry_direction,20,5,0.25,-102.41,94.23,-196.64,0.4792005695687551,-4.2730000000000015,-0.21365000000000006,0.49133374601209456,155.72,1.5572,-0.6576547649627537,2,0.1,3,0.15,15,0.75,0.553005,0.5557399999999999,0.5,0.2,0.15,0.15,0.0,USDJPY:12|EURUSD:3|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:16|LONG:4,london:6|london_newyork_overlap:6|tokyo:6|new_york:2
q1_quick,anchor_pullback_diag,required_light_reject,anchor_aligned,no_anchor_flip_entry,54,12,0.2222222222222222,-269.76000000000005,263.59,-533.35,0.49421580575607005,-11.572400000000005,-0.2143037037037038,0.496157747852475,318.56000000000006,3.185600000000001,-0.8468106479156203,8,0.14814814814814814,8,0.14814814814814814,38,0.7037037037037037,0.620461111111111,0.574801851851852,0.5370370370370371,0.35185185185185186,0.2777777777777778,0.1111111111111111,0.0,USDJPY:29|EURJPY:8|EURUSD:6|GBPJPY:5|GBPUSD:5|AUDJPY:1,SHORT:32|LONG:22,london_newyork_overlap:19|new_york:16|tokyo:11|london:8
q1_quick,anchor_pullback_diag,required_light_reject,anchor_not_aligned,no_anchor_flip_entry,27,6,0.2222222222222222,-233.55000000000004,43.26,-276.81,0.15628048119648855,-9.788400000000003,-0.36253333333333343,0.16058657062001544,235.15000000000003,2.3515000000000006,-0.9931958324473741,6,0.2222222222222222,0,0.0,21,0.7777777777777778,0.4315148148148148,0.5978074074074075,0.3333333333333333,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.0,USDJPY:17|GBPJPY:4|AUDJPY:2|EURUSD:2|EURJPY:1|GBPUSD:1,LONG:14|SHORT:13,london_newyork_overlap:12|new_york:6|london:5|tokyo:4
q1_quick,anchor_pullback_m5_reconfirm,required_light_reject,anchor_aligned,anchor_flip_entry_direction,19,3,0.15789473684210525,-105.72000000000001,64.34,-170.06,0.37833705750911445,-4.5874,-0.24144210526315787,0.36321488062187673,105.72000000000001,1.0572000000000001,-1.0,0,0.0,2,0.10526315789473684,17,0.8947368421052632,0.4149263157894737,0.5249789473684211,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,USDJPY:13|EURJPY:2|EURUSD:2|GBPJPY:2,SHORT:13|LONG:6,london:8|london_newyork_overlap:6|tokyo:5
q1_quick,anchor_pullback_required,required_light_reject,anchor_aligned,anchor_flip_entry_direction,21,4,0.19047619047619047,-99.4,77.21000000000001,-176.60999999999996,0.4371779627427667,-4.2818,-0.20389523809523807,0.42351293857877587,112.27000000000001,1.1227,-0.8853656364122205,0,0.0,2,0.09523809523809523,19,0.9047619047619048,0.4792333333333333,0.4888714285714286,0.3333333333333333,0.19047619047619047,0.14285714285714285,0.09523809523809523,0.0,USDJPY:14|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:15|LONG:6,london:8|tokyo:7|london_newyork_overlap:6
q1_quick,base,required_light_reject,anchor_not_aligned,no_anchor_flip_entry,107,26,0.24299065420560748,-561.8999999999997,472.05000000000007,-1033.95,0.45655012331350653,-23.722599999999996,-0.22170654205607473,0.46328594990463745,575.7799999999997,5.757799999999998,-0.9758935704609399,16,0.14953271028037382,13,0.12149532710280374,78,0.7289719626168224,0.5673598130841122,0.574571028037383,0.48598130841121495,0.2897196261682243,0.205607476635514,0.11214953271028037,0.0,USDJPY:61|GBPJPY:14|EURJPY:11|EURUSD:11|GBPUSD:6|AUDJPY:4,SHORT:65|LONG:42,london_newyork_overlap:38|new_york:27|london:21|tokyo:21
q1_quick,light,required_light_pass,anchor_not_aligned,no_anchor_flip_entry,18,6,0.3333333333333333,24.57000000000001,173.97,-149.4,1.1644578313253011,0.8499000000000001,0.04721666666666667,1.138598522528987,66.08,0.6608,0.37182203389830526,2,0.1111111111111111,5,0.2777777777777778,11,0.6111111111111112,0.7552,0.5432,0.6111111111111112,0.5,0.3333333333333333,0.2222222222222222,0.0,USDJPY:11|GBPJPY:4|EURJPY:2|EURUSD:1,SHORT:12|LONG:6,london:6|new_york:6|london_newyork_overlap:5|tokyo:1
q1_quick,light_or_anchor_pullback,required_light_pass,anchor_aligned,anchor_flip_entry_direction,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback,required_light_pass,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback,required_light_pass,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-114.96000000000001,11.08,-126.04000000000002,0.08790860044430338,-4.770499999999999,-0.5300555555555555,0.08902553134607673,114.96000000000001,1.1496000000000002,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback,required_light_reject,anchor_aligned,anchor_flip_entry_direction,19,3,0.15789473684210525,-124.66000000000003,45.19,-169.84999999999997,0.2660582867235797,-5.3015,-0.2790263157894737,0.25803336505626157,137.53000000000003,1.3753000000000004,-0.9064204173634843,0,0.0,1,0.05263157894736842,18,0.9473684210526315,0.44214210526315784,0.49883157894736846,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,USDJPY:12|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:13|LONG:6,tokyo:7|london:6|london_newyork_overlap:6
q1_quick,light_or_anchor_pullback_exhaustion,required_light_pass,anchor_aligned,anchor_flip_entry_direction,4,4,1.0,128.63,128.63,0,inf,5.218500000000001,1.3046250000000001,inf,0.0,0.0,inf,0,0.0,4,1.0,0,0.0,1.3046250000000001,0.5226500000000001,1.0,1.0,1.0,1.0,0.0,USDJPY:2|EURJPY:1|EURUSD:1,SHORT:3|LONG:1,london:2|london_newyork_overlap:2
q1_quick,light_or_anchor_pullback_exhaustion,required_light_pass,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback_exhaustion,required_light_pass,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-115.23000000000002,11.08,-126.31,0.08772068719816324,-4.770499999999999,-0.5300555555555555,0.08902553134607673,115.23000000000002,1.1523,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_exhaustion,required_light_reject,anchor_aligned,anchor_flip_entry_direction,10,0,0.0,-106.59,0,-106.59,0.0,-4.4433,-0.44433,0.0,106.59,1.0659,-1.0,0,0.0,0,0.0,10,1.0,0.42832,0.5147200000000001,0.4,0.1,0.0,0.0,0.0,USDJPY:5|EURJPY:2|GBPJPY:2|AUDJPY:1,SHORT:9|LONG:1,london:5|london_newyork_overlap:3|tokyo:2
q1_quick,light_or_anchor_pullback_m5pattern,required_light_pass,anchor_aligned,anchor_flip_entry_direction,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,light_or_anchor_pullback_m5pattern,required_light_pass,anchor_aligned,no_anchor_flip_entry,2,1,0.5,28.129999999999995,32.62,-4.49,7.265033407572382,1.1158,0.5579,7.147658402203857,4.490000000000002,0.044900000000000016,6.265033407572379,0,0.0,1,0.5,1,0.5,1.0699999999999998,0.36095,1.0,1.0,0.5,0.0,0.0,USDJPY:2,LONG:1|SHORT:1,new_york:2
q1_quick,light_or_anchor_pullback_m5pattern,required_light_pass,anchor_not_aligned,no_anchor_flip_entry,9,1,0.1111111111111111,-114.96000000000001,11.08,-126.04000000000002,0.08790860044430338,-4.770499999999999,-0.5300555555555555,0.08902553134607673,114.96000000000001,1.1496000000000002,-1.0,2,0.2222222222222222,0,0.0,7,0.7777777777777778,0.4891222222222223,0.6582444444444444,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,GBPJPY:4|USDJPY:4|EURJPY:1,SHORT:5|LONG:4,new_york:4|london:2|london_newyork_overlap:2|tokyo:1
q1_quick,light_or_anchor_pullback_m5pattern,required_light_reject,anchor_aligned,anchor_flip_entry_direction,19,3,0.15789473684210525,-124.66000000000003,45.19,-169.84999999999997,0.2660582867235797,-5.3015,-0.2790263157894737,0.25803336505626157,137.53000000000003,1.3753000000000004,-0.9064204173634843,0,0.0,1,0.05263157894736842,18,0.9473684210526315,0.44214210526315784,0.49883157894736846,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,USDJPY:12|EURJPY:2|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:13|LONG:6,tokyo:7|london:6|london_newyork_overlap:6
q1_quick,one_anchor_pullback,required_light_reject,anchor_aligned,anchor_flip_entry_direction,15,3,0.2,-60.410000000000004,76.72,-137.13,0.5594691168963757,-2.5896000000000003,-0.17264000000000002,0.5478181913426112,83.12,0.8311999999999999,-0.7267805582290664,0,0.0,2,0.13333333333333333,13,0.8666666666666667,0.52764,0.5216266666666667,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.0,USDJPY:10|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:11|LONG:4,london:6|tokyo:6|london_newyork_overlap:3
q1_quick,one_light_or_anchor_pullback,required_light_pass,anchor_aligned,anchor_flip_entry_direction,2,2,1.0,64.50999999999999,64.50999999999999,0,inf,2.615,1.3075,inf,0.0,0.0,inf,0,0.0,2,1.0,0,0.0,1.3075,0.72185,1.0,1.0,1.0,1.0,0.0,USDJPY:2,SHORT:2,london:1|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,required_light_pass,anchor_aligned,no_anchor_flip_entry,1,1,1.0,32.62,32.62,0,inf,1.2973,1.2973,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,1.2973,0.5243,1.0,1.0,1.0,0.0,0.0,USDJPY:1,LONG:1,new_york:1
q1_quick,one_light_or_anchor_pullback,required_light_pass,anchor_not_aligned,no_anchor_flip_entry,3,1,0.3333333333333333,-12.09,10.98,-23.07,0.4759427828348505,-0.5016,-0.16720000000000002,0.48171109733415995,23.07,0.23070000000000002,-0.5240572171651495,0,0.0,0,0.0,3,1.0,0.4089666666666667,0.4741666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,GBPJPY:2|USDJPY:1,SHORT:2|LONG:1,new_york:2|london_newyork_overlap:1
q1_quick,one_light_or_anchor_pullback,required_light_reject,anchor_aligned,anchor_flip_entry_direction,12,2,0.16666666666666666,-61.63,44.699999999999996,-106.33,0.4203893538982413,-2.5758,-0.21465,0.4160772578890098,74.5,0.745,-0.8272483221476511,0,0.0,1,0.08333333333333333,11,0.9166666666666666,0.5174083333333334,0.4969833333333333,0.3333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.0,USDJPY:7|EURUSD:2|AUDJPY:1|EURJPY:1|GBPJPY:1,SHORT:8|LONG:4,tokyo:6|london:4|london_newyork_overlap:2
