period_id,variant,m15_anchor_bias_state,anchor_aligned_bucket,anchor_opposite_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate,symbol_distribution,direction_distribution,session_distribution
full2025_validation,anchor_flip_first_break_fresh,bias_flip_down,anchor_aligned,anchor_not_opposite,77,21,0.2727272727272727,-207.17000000000004,520.24,-727.4099999999997,0.7151950069424399,-8.764900000000003,-0.11382987012987017,0.7149876271026611,268.39000000000004,2.6839000000000004,-0.7718991020529826,8,0.1038961038961039,15,0.19480519480519481,54,0.7012987012987013,0.634042857142857,0.5455831168831166,0.5454545454545454,0.33766233766233766,0.24675324675324675,0.16883116883116883,0.0,USDJPY:45|EURUSD:10|GBPJPY:9|EURJPY:7|AUDJPY:4|GBPUSD:2,SHORT:77,london_newyork_overlap:34|london:22|tokyo:12|new_york:9
full2025_validation,anchor_flip_first_break_fresh,bias_flip_up,anchor_aligned,anchor_not_opposite,45,14,0.3111111111111111,-42.73999999999999,286.66,-329.39999999999986,0.8702489374620527,-1.8365000000000005,-0.040811111111111124,0.8683361532505522,83.1,0.831,-0.5143200962695547,0,0.0,8,0.17777777777777778,37,0.8222222222222222,0.5589511111111111,0.5191644444444444,0.4444444444444444,0.26666666666666666,0.2222222222222222,0.17777777777777778,0.022222222222222223,USDJPY:27|EURUSD:8|GBPUSD:5|EURJPY:3|AUDJPY:1|GBPJPY:1,LONG:45,london_newyork_overlap:19|london:11|tokyo:10|new_york:5
full2025_validation,anchor_pullback_diag,bias_flip_down,anchor_aligned,anchor_not_opposite,39,10,0.2564102564102564,-157.01000000000002,232.66999999999996,-389.6799999999999,0.5970796551016219,-7.0589,-0.18099743589743592,0.5925340137036118,188.39000000000001,1.8839000000000001,-0.8334306491852009,5,0.1282051282051282,7,0.1794871794871795,27,0.6923076923076923,0.6171743589743591,0.6001153846153845,0.5641025641025641,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,USDJPY:26|AUDJPY:4|EURJPY:3|EURUSD:3|GBPJPY:2|GBPUSD:1,SHORT:39,london_newyork_overlap:15|london:13|new_york:6|tokyo:5
full2025_validation,anchor_pullback_diag,bias_flip_down,anchor_not_aligned,anchor_opposite,13,1,0.07692307692307693,-78.32,29.52,-107.84,0.2737388724035608,-3.4849,-0.2680692307692308,0.27244827658197457,78.32,0.7831999999999999,-1.0,0,0.0,1,0.07692307692307693,12,0.9230769230769231,0.39219230769230773,0.5253538461538462,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,USDJPY:5|EURJPY:3|GBPJPY:2|AUDJPY:1|EURUSD:1|GBPUSD:1,LONG:13,london_newyork_overlap:6|london:3|new_york:3|tokyo:1
full2025_validation,anchor_pullback_diag,bias_flip_up,anchor_aligned,anchor_not_opposite,17,4,0.23529411764705882,-59.38999999999999,68.00999999999999,-127.39999999999999,0.5338304552590266,-2.6249,-0.15440588235294117,0.5436147092062941,62.53999999999999,0.6254,-0.9496322353693636,0,0.0,2,0.11764705882352941,15,0.8823529411764706,0.4251176470588236,0.5976764705882353,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.058823529411764705,USDJPY:9|EURUSD:6|GBPUSD:2,LONG:17,london_newyork_overlap:8|london:3|new_york:3|tokyo:3
full2025_validation,anchor_pullback_diag,bias_flip_up,anchor_not_aligned,anchor_opposite,8,4,0.5,-27.33,40.0,-67.33,0.5940888162780336,-1.2538000000000002,-0.15672500000000003,0.5929749383196987,67.33,0.6732999999999999,-0.40591118372196644,1,0.125,0,0.0,7,0.875,0.8045375,0.55265,0.875,0.375,0.25,0.125,0.0,USDJPY:3|EURUSD:2|GBPJPY:2|AUDJPY:1,SHORT:8,london_newyork_overlap:3|new_york:3|london:1|tokyo:1
full2025_validation,anchor_pullback_diag,long_bias,anchor_aligned,anchor_not_opposite,63,18,0.2857142857142857,-60.35000000000001,399.63,-459.9799999999999,0.8687986434192793,-2.723299999999999,-0.043226984126984114,0.8670309120293743,143.61,1.4361000000000002,-0.42023535965462017,1,0.015873015873015872,13,0.20634920634920634,49,0.7777777777777778,0.5918539682539684,0.5293650793650795,0.49206349206349204,0.30158730158730157,0.30158730158730157,0.19047619047619047,0.0,USDJPY:42|EURUSD:7|GBPUSD:5|EURJPY:4|GBPJPY:3|AUDJPY:2,LONG:63,new_york:22|london_newyork_overlap:19|london:13|tokyo:9
full2025_validation,anchor_pullback_diag,long_bias,anchor_not_aligned,anchor_opposite,38,11,0.2894736842105263,-161.37000000000003,202.74999999999997,-364.12000000000006,0.5568219268373062,-6.658700000000001,-0.1752289473684211,0.5807339218476494,218.81,2.1881,-0.7374891458342856,8,0.21052631578947367,6,0.15789473684210525,24,0.631578947368421,0.6529000000000001,0.5867342105263158,0.5263157894736842,0.39473684210526316,0.2894736842105263,0.10526315789473684,0.0,USDJPY:20|EURUSD:8|EURJPY:5|GBPJPY:2|GBPUSD:2|AUDJPY:1,SHORT:38,london_newyork_overlap:16|london:13|new_york:5|tokyo:4
full2025_validation,anchor_pullback_diag,short_bias,anchor_aligned,anchor_not_opposite,98,20,0.20408163265306123,-420.47999999999996,523.0899999999999,-943.5700000000004,0.5543732844410056,-18.562800000000003,-0.18941632653061227,0.5556959752988908,456.84,4.5684,-0.9204097714736013,16,0.16326530612244897,16,0.16326530612244897,66,0.673469387755102,0.676422448979592,0.5899091836734692,0.5714285714285714,0.3877551020408163,0.2755102040816326,0.12244897959183673,0.0,USDJPY:51|EURUSD:13|GBPUSD:13|EURJPY:9|GBPJPY:8|AUDJPY:4,SHORT:98,london_newyork_overlap:44|new_york:25|london:16|tokyo:13
full2025_validation,anchor_pullback_diag,short_bias,anchor_not_aligned,anchor_opposite,42,9,0.21428571428571427,-180.63999999999996,151.76000000000002,-332.3999999999999,0.45655836341756934,-7.9534,-0.18936666666666668,0.4611773154389698,226.79999999999998,2.268,-0.7964726631393296,2,0.047619047619047616,4,0.09523809523809523,36,0.8571428571428571,0.44410476190476184,0.5464333333333334,0.3333333333333333,0.21428571428571427,0.16666666666666666,0.047619047619047616,0.0,USDJPY:28|EURUSD:4|GBPJPY:4|EURJPY:3|AUDJPY:2|GBPUSD:1,LONG:42,london_newyork_overlap:19|london:10|new_york:9|tokyo:4
full2025_validation,anchor_pullback_m5_reconfirm,bias_flip_down,anchor_aligned,anchor_not_opposite,36,11,0.3055555555555556,-8.789999999999997,275.35,-284.13999999999993,0.9690645456465126,-0.6974000000000005,-0.019372222222222235,0.9422696456213836,59.209999999999994,0.5921,-0.14845465293024823,1,0.027777777777777776,7,0.19444444444444445,28,0.7777777777777778,0.579927777777778,0.47554722222222234,0.4444444444444444,0.3611111111111111,0.25,0.19444444444444445,0.0,USDJPY:22|EURUSD:6|EURJPY:5|GBPJPY:3,SHORT:36,london_newyork_overlap:17|london:13|tokyo:6
full2025_validation,anchor_pullback_m5_reconfirm,bias_flip_up,anchor_aligned,anchor_not_opposite,28,6,0.21428571428571427,-123.22999999999999,121.42,-244.64999999999998,0.4963008379317393,-5.319400000000002,-0.1899785714285715,0.4846790990554613,135.07999999999998,1.3508,-0.9122742078768138,1,0.03571428571428571,3,0.10714285714285714,24,0.8571428571428571,0.45658928571428564,0.5310107142857142,0.39285714285714285,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.0,USDJPY:14|EURUSD:7|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:28,london_newyork_overlap:16|tokyo:6|london:5|new_york:1
full2025_validation,anchor_pullback_required,bias_flip_down,anchor_aligned,anchor_not_opposite,42,11,0.2619047619047619,-54.60999999999999,275.36,-329.96999999999997,0.8345001060702489,-2.5380000000000003,-0.060428571428571436,0.8176842014524924,75.64999999999999,0.7564999999999998,-0.7218770654329147,1,0.023809523809523808,7,0.16666666666666666,34,0.8095238095238095,0.5662333333333335,0.4638452380952381,0.42857142857142855,0.30952380952380953,0.21428571428571427,0.16666666666666666,0.0,USDJPY:25|EURUSD:7|EURJPY:5|GBPJPY:4|AUDJPY:1,SHORT:42,london_newyork_overlap:20|london:13|tokyo:7|new_york:2
full2025_validation,anchor_pullback_required,bias_flip_up,anchor_aligned,anchor_not_opposite,31,10,0.3225806451612903,-1.1399999999999988,205.71,-206.84999999999997,0.9944887599709937,-0.1275000000000001,-0.004112903225806455,0.9851878528776222,54.370000000000005,0.5437000000000001,-0.020967445282324786,0,0.0,5,0.16129032258064516,26,0.8387096774193549,0.5918354838709676,0.47145806451612904,0.5161290322580645,0.25806451612903225,0.1935483870967742,0.16129032258064516,0.0,USDJPY:16|EURUSD:8|GBPUSD:3|EURJPY:2|AUDJPY:1|GBPJPY:1,LONG:31,london_newyork_overlap:15|tokyo:8|london:6|new_york:2
full2025_validation,base,unknown,anchor_not_aligned,anchor_not_opposite,318,77,0.24213836477987422,-1144.89,1647.43,-2792.3199999999993,0.5899861047444421,-50.320699999999974,-0.15824119496855338,0.5936911578994966,1179.96,11.7996,-0.9702786535136785,33,0.10377358490566038,49,0.1540880503144654,236,0.7421383647798742,0.5970767295597484,0.5698836477987422,0.4968553459119497,0.31761006289308175,0.24528301886792453,0.12578616352201258,0.0031446540880503146,USDJPY:184|EURUSD:44|EURJPY:27|GBPUSD:25|GBPJPY:23|AUDJPY:15,SHORT:183|LONG:135,london_newyork_overlap:130|new_york:76|london:72|tokyo:40
full2025_validation,light,unknown,anchor_not_aligned,anchor_not_opposite,50,19,0.38,134.29000000000002,528.3600000000001,-394.06999999999994,1.3407770193112905,5.493600000000001,0.10987200000000001,1.340572207929079,123.71,1.2371,1.085522593161426,7,0.14,15,0.3,28,0.56,0.780528,0.5037440000000001,0.64,0.48,0.4,0.24,0.0,USDJPY:31|EURUSD:9|EURJPY:6|GBPJPY:4,SHORT:36|LONG:14,london_newyork_overlap:19|london:13|new_york:11|tokyo:7
full2025_validation,light_or_anchor_pullback,bias_flip_down,anchor_aligned,anchor_not_opposite,40,10,0.25,-80.99000000000002,251.97,-332.96,0.756757568476694,-3.7225999999999995,-0.09306499999999998,0.7354868048943398,134.31,1.3431,-0.6030079666443304,2,0.05,7,0.175,31,0.775,0.5694950000000002,0.5064500000000001,0.45,0.3,0.2,0.15,0.0,USDJPY:26|EURJPY:5|EURUSD:4|GBPJPY:4|AUDJPY:1,SHORT:40,london_newyork_overlap:19|london:11|tokyo:8|new_york:2
full2025_validation,light_or_anchor_pullback,bias_flip_down,anchor_not_aligned,anchor_opposite,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback,bias_flip_up,anchor_aligned,anchor_not_opposite,30,10,0.3333333333333333,30.349999999999994,229.65000000000003,-199.3,1.1522829904666334,1.1133000000000002,0.037110000000000004,1.1334844070357177,48.18000000000001,0.4818000000000001,0.6299294312992941,0,0.0,6,0.2,24,0.8,0.6108833333333333,0.4808233333333334,0.5333333333333333,0.26666666666666666,0.23333333333333334,0.2,0.0,USDJPY:17|EURUSD:8|GBPUSD:3|AUDJPY:1|GBPJPY:1,LONG:30,london_newyork_overlap:15|tokyo:7|london:6|new_york:2
full2025_validation,light_or_anchor_pullback,bias_flip_up,anchor_not_aligned,anchor_opposite,4,2,0.5,-6.929999999999996,40.99,-47.92,0.8553839732888147,-0.22110000000000007,-0.05527500000000002,0.88945,47.919999999999995,0.47919999999999996,-0.14461602671118526,2,0.5,1,0.25,1,0.25,0.5715749999999999,0.66875,0.5,0.25,0.25,0.25,0.0,EURJPY:1|EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:4,new_york:2|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback,long_bias,anchor_aligned,anchor_not_opposite,2,1,0.5,8.529999999999998,32.62,-24.09,1.3540888335408883,0.2972999999999999,0.14864999999999995,1.2973,24.09,0.2409,0.3540888335408882,1,0.5,1,0.5,0,0.0,0.6783499999999999,0.76215,0.5,0.5,0.5,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london_newyork_overlap:1|new_york:1
full2025_validation,light_or_anchor_pullback,long_bias,anchor_not_aligned,anchor_opposite,14,5,0.35714285714285715,43.85,139.78,-95.92999999999999,1.457104138434275,1.8993,0.1356642857142857,1.4698795180722892,66.56,0.6656000000000001,0.6588040865384616,1,0.07142857142857142,4,0.2857142857142857,9,0.6428571428571429,0.82325,0.3848285714285714,0.5714285714285714,0.5,0.42857142857142855,0.2857142857142857,0.0,USDJPY:8|EURUSD:5|EURJPY:1,SHORT:14,london_newyork_overlap:5|london:4|new_york:3|tokyo:2
full2025_validation,light_or_anchor_pullback,short_bias,anchor_aligned,anchor_not_opposite,9,2,0.2222222222222222,-70.57999999999998,37.31,-107.89,0.34581518212994716,-2.8817999999999997,-0.3202,0.3475662214172516,72.16999999999999,0.7216999999999999,-0.9779686850491893,2,0.2222222222222222,1,0.1111111111111111,6,0.6666666666666666,0.6685333333333335,0.668477777777778,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,USDJPY:7|EURJPY:2,SHORT:9,london_newyork_overlap:4|london:2|new_york:2|tokyo:1
full2025_validation,light_or_anchor_pullback,short_bias,anchor_not_aligned,anchor_opposite,6,3,0.5,38.47,76.25,-37.78,2.0182636315510853,1.6527,0.27545000000000003,2.050801119023398,37.78,0.3778,1.0182636315510851,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7704333333333334,0.50015,0.6666666666666666,0.5,0.5,0.16666666666666666,0.0,GBPJPY:2|USDJPY:2|EURJPY:1|EURUSD:1,LONG:6,london:2|london_newyork_overlap:2|new_york:2
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_down,anchor_aligned,anchor_not_opposite,26,6,0.23076923076923078,-109.33000000000003,130.67,-240.0,0.5444583333333333,-4.7599,-0.18307307692307692,0.5264629220637098,184.35000000000002,1.8435000000000004,-0.5930566856522919,2,0.07692307692307693,4,0.15384615384615385,20,0.7692307692307693,0.6499769230769232,0.5028,0.5769230769230769,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.0,USDJPY:16|EURJPY:4|GBPJPY:3|EURUSD:2|AUDJPY:1,SHORT:26,london_newyork_overlap:10|london:8|tokyo:7|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_down,anchor_not_aligned,anchor_opposite,3,0,0.0,-23.14,0,-23.14,0.0,-0.9690000000000001,-0.323,0.0,23.14,0.2314,-1.0,0,0.0,0,0.0,3,1.0,0.5219666666666667,0.3857,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,USDJPY:2|GBPJPY:1,LONG:3,london_newyork_overlap:1|new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_up,anchor_aligned,anchor_not_opposite,16,6,0.375,39.34,154.17,-114.82999999999998,1.34259339893756,1.5453999999999999,0.09658749999999999,1.322347836969672,38.86,0.3886,1.0123520329387545,0,0.0,4,0.25,12,0.75,0.69761875,0.5001624999999998,0.625,0.4375,0.25,0.25,0.0,USDJPY:7|EURUSD:6|GBPUSD:2|AUDJPY:1,LONG:16,london_newyork_overlap:8|london:4|tokyo:3|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,bias_flip_up,anchor_not_aligned,anchor_opposite,4,2,0.5,-7.049999999999997,40.87,-47.92,0.85287979966611,-0.22110000000000007,-0.05527500000000002,0.88945,47.919999999999995,0.47919999999999996,-0.14712020033388978,2,0.5,1,0.25,1,0.25,0.5715749999999999,0.66875,0.5,0.25,0.25,0.25,0.0,EURJPY:1|EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:4,new_york:2|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,long_bias,anchor_aligned,anchor_not_opposite,2,1,0.5,8.529999999999998,32.62,-24.09,1.3540888335408883,0.2972999999999999,0.14864999999999995,1.2973,24.09,0.2409,0.3540888335408882,1,0.5,1,0.5,0,0.0,0.6783499999999999,0.76215,0.5,0.5,0.5,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london_newyork_overlap:1|new_york:1
full2025_validation,light_or_anchor_pullback_exhaustion,long_bias,anchor_not_aligned,anchor_opposite,14,5,0.35714285714285715,43.160000000000004,139.78,-96.61999999999999,1.446698406127096,1.8993,0.1356642857142857,1.4698795180722892,67.25,0.6725,0.6417843866171005,1,0.07142857142857142,4,0.2857142857142857,9,0.6428571428571429,0.82325,0.3848285714285714,0.5714285714285714,0.5,0.42857142857142855,0.2857142857142857,0.0,USDJPY:8|EURUSD:5|EURJPY:1,SHORT:14,london_newyork_overlap:5|london:4|new_york:3|tokyo:2
full2025_validation,light_or_anchor_pullback_exhaustion,short_bias,anchor_aligned,anchor_not_opposite,9,2,0.2222222222222222,-71.1,37.31,-108.41000000000001,0.34415644313255234,-2.8817999999999997,-0.3202,0.3475662214172516,72.69,0.7269,-0.9781262897234833,2,0.2222222222222222,1,0.1111111111111111,6,0.6666666666666666,0.6685333333333335,0.668477777777778,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,USDJPY:7|EURJPY:2,SHORT:9,london_newyork_overlap:4|london:2|new_york:2|tokyo:1
full2025_validation,light_or_anchor_pullback_exhaustion,short_bias,anchor_not_aligned,anchor_opposite,6,3,0.5,40.699999999999996,78.05,-37.35,2.0896921017402943,1.6527,0.27545000000000003,2.050801119023398,37.35,0.3735,1.0896921017402943,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0.7704333333333334,0.50015,0.6666666666666666,0.5,0.5,0.16666666666666666,0.0,GBPJPY:2|USDJPY:2|EURJPY:1|EURUSD:1,LONG:6,london:2|london_newyork_overlap:2|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_down,anchor_aligned,anchor_not_opposite,37,9,0.24324324324324326,-62.78000000000001,245.09,-307.87,0.7960827622048268,-2.8169,-0.07613243243243244,0.7832353484363458,116.10000000000001,1.161,-0.5407407407407407,2,0.05405405405405406,7,0.1891891891891892,28,0.7567567567567568,0.5663810810810813,0.5024945945945947,0.43243243243243246,0.2702702702702703,0.21621621621621623,0.16216216216216217,0.0,USDJPY:24|EURJPY:4|EURUSD:4|GBPJPY:4|AUDJPY:1,SHORT:37,london_newyork_overlap:18|london:10|tokyo:7|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_down,anchor_not_aligned,anchor_opposite,2,0,0.0,-15.740000000000002,0,-15.740000000000002,0.0,-0.65,-0.325,0.0,15.740000000000002,0.1574,-1.0,0,0.0,0,0.0,2,1.0,0.5696,0.39535,0.5,0.5,0.0,0.0,0.0,GBPJPY:1|USDJPY:1,LONG:2,new_york:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_up,anchor_aligned,anchor_not_opposite,30,10,0.3333333333333333,30.349999999999994,229.65000000000003,-199.3,1.1522829904666334,1.1133000000000002,0.037110000000000004,1.1334844070357177,48.18000000000001,0.4818000000000001,0.6299294312992941,0,0.0,6,0.2,24,0.8,0.6108833333333333,0.4808233333333334,0.5333333333333333,0.26666666666666666,0.23333333333333334,0.2,0.0,USDJPY:17|EURUSD:8|GBPUSD:3|AUDJPY:1|GBPJPY:1,LONG:30,london_newyork_overlap:15|tokyo:7|london:6|new_york:2
full2025_validation,light_or_anchor_pullback_m5pattern,bias_flip_up,anchor_not_aligned,anchor_opposite,4,2,0.5,-6.929999999999996,40.99,-47.92,0.8553839732888147,-0.22110000000000007,-0.05527500000000002,0.88945,47.919999999999995,0.47919999999999996,-0.14461602671118526,2,0.5,1,0.25,1,0.25,0.5715749999999999,0.66875,0.5,0.25,0.25,0.25,0.0,EURJPY:1|EURUSD:1|GBPJPY:1|USDJPY:1,SHORT:4,new_york:2|london_newyork_overlap:1|tokyo:1
full2025_validation,light_or_anchor_pullback_m5pattern,long_bias,anchor_aligned,anchor_not_opposite,2,1,0.5,8.529999999999998,32.62,-24.09,1.3540888335408883,0.2972999999999999,0.14864999999999995,1.2973,24.09,0.2409,0.3540888335408882,1,0.5,1,0.5,0,0.0,0.6783499999999999,0.76215,0.5,0.5,0.5,0.0,0.0,EURUSD:1|USDJPY:1,LONG:2,london_newyork_overlap:1|new_york:1
full2025_validation,light_or_anchor_pullback_m5pattern,long_bias,anchor_not_aligned,anchor_opposite,14,5,0.35714285714285715,43.85,139.78,-95.92999999999999,1.457104138434275,1.8993,0.1356642857142857,1.4698795180722892,66.56,0.6656000000000001,0.6588040865384616,1,0.07142857142857142,4,0.2857142857142857,9,0.6428571428571429,0.82325,0.3848285714285714,0.5714285714285714,0.5,0.42857142857142855,0.2857142857142857,0.0,USDJPY:8|EURUSD:5|EURJPY:1,SHORT:14,london_newyork_overlap:5|london:4|new_york:3|tokyo:2
