subject_id,subject_type,symbol,market_cluster_id,shock_direction,decision_seconds,horizon_seconds,anchor_msc,server_day,feature_status,feature_reason,primary_population,control_population,episode_class,y_cont,y_rev,continuation_result,reversal_result,continuation_first_touch_msc,reversal_first_touch_msc,continuation_gross_r,reversal_gross_r,continuation_stressed_r,reversal_stressed_r,continuation_mfe,continuation_mae,reversal_mfe,reversal_mae,fold,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36
ts15g_economic_path_r3_202503_AUDUSD_mh_100,SHOCK,AUDUSD,3283,LONG,120,600,1741573061500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741573661643.0,1741573661643.0,-0.47826087,-0.0326087,-0.5638587,-0.11820652,0.0,0.0005,4e-05,0.00028,0,2.104280201508,1.167973839776,0.639285939725,0.107371366526,-1.0,-1.0,-1.0,-1.0,-1.0,-7.9305915e-05,0.000785468088,0.000793405257,0.000785468088,0.316455696203,0.461318051576,0.000158239289,0.000336597209,0.000564757777,7.9305915e-05,0.000325072233,0.000240769203,0.329385626145,0.060641407799,0.8203125,0.00024,1.516690336227,2.910787574394,50.0,202.0,1.0,0.02,250.0,3.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_100,SHOCK,AUDUSD,3283,LONG,120,900,1741573061500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741573962613.0,1741573962613.0,-0.38043478,-0.10869565,-0.46331522,-0.19157609,0.0,0.00058,0.00012,0.00028,0,2.104280201508,1.167973839776,0.639285939725,0.107371366526,-1.0,-1.0,-1.0,-1.0,-1.0,-7.9305915e-05,0.000785468088,0.000793405257,0.000785468088,0.316455696203,0.461318051576,0.000158239289,0.000336597209,0.000564757777,7.9305915e-05,0.000325072233,0.000240769203,0.329385626145,0.060641407799,0.8203125,0.00024,1.516690336227,2.910787574394,50.0,202.0,1.0,0.02,250.0,3.0,-0.333333333333,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_102,SHOCK,AUDUSD,3299,SHORT,60,300,1741576261500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741576561656.0,1741576561656.0,-0.23863636,-0.27272727,-0.32528409,-0.359375,0.0,0.0004,0.0,0.00027,0,0.672335155554,1.143005811309,0.376231909551,0.198836212828,1.0,-1.0,1.0,1.0,-1.0,-0.000134793865,0.000166535157,0.000610764545,-0.000166535157,0.238390092879,0.553008595989,0.000148753302,0.000365004579,0.000577311073,0.000134793865,0.000286632331,0.000224551287,0.600280972746,0.064305692811,0.8828125,0.00022,1.47895876687,1.414725241832,57.0,349.0,2.0,0.045454545455,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_102,SHOCK,AUDUSD,3299,SHORT,60,600,1741576261500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741576861755.0,1741576861755.0,-0.5,0.0,-0.58522727,-0.08522727,0.0,0.00045,1e-05,0.0003,0,0.672335155554,1.143005811309,0.376231909551,0.198836212828,1.0,-1.0,1.0,1.0,-1.0,-0.000134793865,0.000166535157,0.000610764545,-0.000166535157,0.238390092879,0.553008595989,0.000148753302,0.000365004579,0.000577311073,0.000134793865,0.000286632331,0.000224551287,0.600280972746,0.064305692811,0.8828125,0.00022,1.47895876687,1.414725241832,57.0,349.0,2.0,0.045454545455,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_102,SHOCK,AUDUSD,3299,SHORT,60,900,1741576261500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741577164887.0,1741577164887.0,-0.38636364,-0.125,-0.47301136,-0.21164773,0.0,0.00052,7e-05,0.0003,0,0.672335155554,1.143005811309,0.376231909551,0.198836212828,1.0,-1.0,1.0,1.0,-1.0,-0.000134793865,0.000166535157,0.000610764545,-0.000166535157,0.238390092879,0.553008595989,0.000148753302,0.000365004579,0.000577311073,0.000134793865,0.000286632331,0.000224551287,0.600280972746,0.064305692811,0.8828125,0.00022,1.47895876687,1.414725241832,57.0,349.0,2.0,0.045454545455,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_102,SHOCK,AUDUSD,3299,SHORT,120,300,1741576261500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741576561656.0,1741576561656.0,-0.14130435,-0.35869565,-0.22554348,-0.44293478,0.0,0.00032,0.0,0.00036,0,1.212605906516,1.741712331668,0.340196643376,0.190924419054,1.0,-1.0,1.0,1.0,-1.0,0.000166507428,-0.000253672304,0.000475809083,0.000253672304,0.196078431372,0.610315186246,0.000148842352,0.000365004579,0.000577311073,0.000166507428,0.000137317754,0.000214971944,0.774554225014,0.064295496079,0.8203125,0.00022,1.478073930854,1.41450091372,64.0,62.0,2.0,0.045454545455,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_102,SHOCK,AUDUSD,3299,SHORT,120,600,1741576261500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741576861755.0,1741576861755.0,-0.39130435,-0.09782609,-0.47418478,-0.18070652,0.0,0.00037,0.0,0.00039,0,1.212605906516,1.741712331668,0.340196643376,0.190924419054,1.0,-1.0,1.0,1.0,-1.0,0.000166507428,-0.000253672304,0.000475809083,0.000253672304,0.196078431372,0.610315186246,0.000148842352,0.000365004579,0.000577311073,0.000166507428,0.000137317754,0.000214971944,0.774554225014,0.064295496079,0.8203125,0.00022,1.478073930854,1.41450091372,64.0,62.0,2.0,0.045454545455,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_102,SHOCK,AUDUSD,3299,SHORT,120,900,1741576261500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741577164887.0,1741577164887.0,-0.2826087,-0.2173913,-0.36684783,-0.30163043,0.0,0.00044,0.0,0.00039,0,1.212605906516,1.741712331668,0.340196643376,0.190924419054,1.0,-1.0,1.0,1.0,-1.0,0.000166507428,-0.000253672304,0.000475809083,0.000253672304,0.196078431372,0.610315186246,0.000148842352,0.000365004579,0.000577311073,0.000166507428,0.000137317754,0.000214971944,0.774554225014,0.064295496079,0.8203125,0.00022,1.478073930854,1.41450091372,64.0,62.0,2.0,0.045454545455,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_103,SHOCK,AUDUSD,3306,LONG,60,300,1741577427500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741577727537.0,1741577727537.0,-0.31521739,-0.18478261,-0.39945652,-0.26902174,0.0,0.00029,0.0,0.00032,0,2.256747044539,2.949356608175,0.162309410944,0.139610693308,1.0,1.0,1.0,1.0,1.0,0.000467650856,0.00041215542,0.000650014688,0.00041215542,0.284722222222,0.810888252149,0.00015741419,0.000339625047,0.000581214486,0.000467650856,0.000292359462,0.000195670676,2.389989475562,0.305583331934,0.640625,0.00022,1.397586834732,2.240944434182,65.0,88.0,1.0,0.130434782609,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_103,SHOCK,AUDUSD,3306,LONG,60,600,1741577427500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741578030374.0,1741578030374.0,-0.29347826,-0.18478261,-0.375,-0.26630435,0.0,0.0004,0.0,0.00032,0,2.256747044539,2.949356608175,0.162309410944,0.139610693308,1.0,1.0,1.0,1.0,1.0,0.000467650856,0.00041215542,0.000650014688,0.00041215542,0.284722222222,0.810888252149,0.00015741419,0.000339625047,0.000581214486,0.000467650856,0.000292359462,0.000195670676,2.389989475562,0.305583331934,0.640625,0.00022,1.397586834732,2.240944434182,65.0,88.0,1.0,0.130434782609,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_103,SHOCK,AUDUSD,3306,LONG,60,900,1741577427500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741578329672.0,1741578329672.0,0.01086957,-0.51086957,-0.07336957,-0.5951087,5e-05,0.0004,0.0,0.00051,0,2.256747044539,2.949356608175,0.162309410944,0.139610693308,1.0,1.0,1.0,1.0,1.0,0.000467650856,0.00041215542,0.000650014688,0.00041215542,0.284722222222,0.810888252149,0.00015741419,0.000339625047,0.000581214486,0.000467650856,0.000292359462,0.000195670676,2.389989475562,0.305583331934,0.640625,0.00022,1.397586834732,2.240944434182,65.0,88.0,1.0,0.130434782609,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_103,SHOCK,AUDUSD,3306,LONG,120,300,1741577427500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741577727537.0,1741577727537.0,-0.32608696,-0.17391304,-0.41032609,-0.25815217,0.0,0.0003,0.0,0.0003,0,2.470526418726,3.277942719469,0.470515173274,0.268854718318,1.0,1.0,1.0,1.0,1.0,6.3393451e-05,0.000800637382,0.000705478585,0.000800637382,0.301694915254,0.845272206304,0.000154384605,0.000339625047,0.000581214486,6.3393451e-05,0.000255227924,0.000196343415,0.322870269571,0.305554277644,0.640625,0.00022,1.425012549459,2.240731369392,33.0,735.0,1.0,0.130434782609,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_103,SHOCK,AUDUSD,3306,LONG,120,600,1741577427500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741578030374.0,1741578030374.0,-0.30434783,-0.17391304,-0.38586957,-0.25543478,0.0,0.00041,0.0,0.0003,0,2.470526418726,3.277942719469,0.470515173274,0.268854718318,1.0,1.0,1.0,1.0,1.0,6.3393451e-05,0.000800637382,0.000705478585,0.000800637382,0.301694915254,0.845272206304,0.000154384605,0.000339625047,0.000581214486,6.3393451e-05,0.000255227924,0.000196343415,0.322870269571,0.305554277644,0.640625,0.00022,1.425012549459,2.240731369392,33.0,735.0,1.0,0.130434782609,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_103,SHOCK,AUDUSD,3306,LONG,120,900,1741577427500,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741578329672.0,1741578329672.0,0.0,-0.5,-0.08423913,-0.58423913,4e-05,0.00041,0.0,0.0005,0,2.470526418726,3.277942719469,0.470515173274,0.268854718318,1.0,1.0,1.0,1.0,1.0,6.3393451e-05,0.000800637382,0.000705478585,0.000800637382,0.301694915254,0.845272206304,0.000154384605,0.000339625047,0.000581214486,6.3393451e-05,0.000255227924,0.000196343415,0.322870269571,0.305554277644,0.640625,0.00022,1.425012549459,2.240731369392,33.0,735.0,1.0,0.130434782609,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_104,SHOCK,AUDUSD,3314,LONG,60,300,1741579206750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741579507505.0,1741579507505.0,-0.02272727,-0.5,-0.11079545,-0.58806818,0.00035,0.00025,0.0,0.00078,0,0.863619248963,2.084683152984,0.170516636517,0.217424922911,1.0,1.0,1.0,1.0,1.0,0.000253493458,0.000158425881,4.7525129e-05,0.000158425881,0.021897810219,0.893333333333,0.000153076816,0.000333728729,0.000579023271,0.000253493458,0.000239884931,0.00018725945,1.353701817989,0.327323402768,0.5,0.00024,1.567840287875,2.61858722215,82.0,854.0,2.0,0.136363636364,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_104,SHOCK,AUDUSD,3314,LONG,60,600,1741579206750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741579813761.0,1741579813761.0,0.14772727,-0.64772727,0.0625,-0.73295455,0.00037,0.00025,0.0,0.00081,0,0.863619248963,2.084683152984,0.170516636517,0.217424922911,1.0,1.0,1.0,1.0,1.0,0.000253493458,0.000158425881,4.7525129e-05,0.000158425881,0.021897810219,0.893333333333,0.000153076816,0.000333728729,0.000579023271,0.000253493458,0.000239884931,0.00018725945,1.353701817989,0.327323402768,0.5,0.00024,1.567840287875,2.61858722215,82.0,854.0,2.0,0.136363636364,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_104,SHOCK,AUDUSD,3314,LONG,60,900,1741579206750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741580109834.0,1741580109834.0,0.27272727,-0.76136364,0.18892045,-0.84517045,0.00037,0.00025,0.0,0.00081,0,0.863619248963,2.084683152984,0.170516636517,0.217424922911,1.0,1.0,1.0,1.0,1.0,0.000253493458,0.000158425881,4.7525129e-05,0.000158425881,0.021897810219,0.893333333333,0.000153076816,0.000333728729,0.000579023271,0.000253493458,0.000239884931,0.00018725945,1.353701817989,0.327323402768,0.5,0.00024,1.567840287875,2.61858722215,82.0,854.0,2.0,0.136363636364,250.0,0.0,0.0,1.0,1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_105,SHOCK,AUDUSD,3333,SHORT,60,300,1741580577750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741580879371.0,1741580879371.0,0.06521739,-0.56521739,-0.01902174,-0.64945652,0.00012,0.00029,0.0,0.00057,0,0.387360073653,1.953965786085,0.16345742452,0.260507133661,1.0,1.0,1.0,-1.0,-1.0,4.7496161e-05,0.000292928935,-0.000253274765,-0.000292928935,0.140350877193,0.895652173913,0.00013947471,0.000363743521,0.000597302349,4.7496161e-05,0.000148477124,0.000158017917,0.300574527072,0.154887207022,0.2265625,0.00023,1.649044470281,2.374937174345,50.0,345.0,1.0,0.065217391304,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_105,SHOCK,AUDUSD,3333,SHORT,60,600,1741580577750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741581179005.0,1741581179005.0,-0.0326087,-0.4673913,-0.11684783,-0.55163043,0.00025,0.00029,0.0,0.00071,0,0.387360073653,1.953965786085,0.16345742452,0.260507133661,1.0,1.0,1.0,-1.0,-1.0,4.7496161e-05,0.000292928935,-0.000253274765,-0.000292928935,0.140350877193,0.895652173913,0.00013947471,0.000363743521,0.000597302349,4.7496161e-05,0.000148477124,0.000158017917,0.300574527072,0.154887207022,0.2265625,0.00023,1.649044470281,2.374937174345,50.0,345.0,1.0,0.065217391304,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_105,SHOCK,AUDUSD,3333,SHORT,60,900,1741580577750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741581477886.0,1741581477886.0,-0.0326087,-0.4673913,-0.11684783,-0.55163043,0.00025,0.00029,0.0,0.00071,0,0.387360073653,1.953965786085,0.16345742452,0.260507133661,1.0,1.0,1.0,-1.0,-1.0,4.7496161e-05,0.000292928935,-0.000253274765,-0.000292928935,0.140350877193,0.895652173913,0.00013947471,0.000363743521,0.000597302349,4.7496161e-05,0.000148477124,0.000158017917,0.300574527072,0.154887207022,0.2265625,0.00023,1.649044470281,2.374937174345,50.0,345.0,1.0,0.065217391304,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_105,SHOCK,AUDUSD,3333,SHORT,120,300,1741580577750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741580879371.0,1741580879371.0,0.13095238,-0.6547619,0.04166667,-0.74404762,0.00017,0.00024,0.0,0.0006,0,0.638301623478,2.20490733591,0.16345742452,0.260507133661,1.0,1.0,1.0,-1.0,-1.0,4.7496161e-05,0.000292928935,-0.000253274765,-0.000292928935,0.140350877193,0.910869565217,0.00013947471,0.000363743521,0.000597302349,4.7496161e-05,0.000148477124,0.000158017917,0.300574527072,0.154878625063,0.2265625,0.00022,1.577346884617,2.271553167589,50.0,904.0,1.0,0.065217391304,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_105,SHOCK,AUDUSD,3333,SHORT,120,600,1741580577750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741581179005.0,1741581179005.0,0.02380952,-0.54761905,-0.06547619,-0.63690476,0.0003,0.00024,0.0,0.00074,0,0.638301623478,2.20490733591,0.16345742452,0.260507133661,1.0,1.0,1.0,-1.0,-1.0,4.7496161e-05,0.000292928935,-0.000253274765,-0.000292928935,0.140350877193,0.910869565217,0.00013947471,0.000363743521,0.000597302349,4.7496161e-05,0.000148477124,0.000158017917,0.300574527072,0.154878625063,0.2265625,0.00022,1.577346884617,2.271553167589,50.0,904.0,1.0,0.065217391304,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_105,SHOCK,AUDUSD,3333,SHORT,120,900,1741580577750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741581477886.0,1741581477886.0,0.02380952,-0.54761905,-0.06547619,-0.63690476,0.0003,0.00024,0.0,0.00074,0,0.638301623478,2.20490733591,0.16345742452,0.260507133661,1.0,1.0,1.0,-1.0,-1.0,4.7496161e-05,0.000292928935,-0.000253274765,-0.000292928935,0.140350877193,0.910869565217,0.00013947471,0.000363743521,0.000597302349,4.7496161e-05,0.000148477124,0.000158017917,0.300574527072,0.154878625063,0.2265625,0.00022,1.577346884617,2.271553167589,50.0,904.0,1.0,0.065217391304,250.0,0.0,0.0,1.0,-1.0
ts15g_economic_path_r3_202503_AUDUSD_mh_106,SHOCK,AUDUSD,3341,LONG,120,300,1741581694750,2025-03-10,AVAILABLE,AVAILABLE,True,False,NEITHER,0,0,TIMEOUT,TIMEOUT,1741581996236.0,1741581996236.0,-0.02173913,-0.47826087,-0.10597826,-0.5625,0.0,0.00024,0.0,0.00044,0,0.505656103442,0.917353529405,-0.020998994216,0.04030475462,1.0,1.0,1.0,1.0,1.0,0.000110843679,0.000245456094,0.000364246805,0.000245456094,0.2,0.847826086956,0.000138611436,0.000367031291,0.000600319561,0.000110843679,0.000151951297,0.000153028676,0.724332732805,0.05109673039,0.2265625,0.00021,1.515026513264,2.146062676361,70.0,734.0,1.0,0.020833333333,250.0,0.0,0.0,1.0,-1.0
