kind,side,context,horizon,expression,test_trades,test_tpd,test_expectancy,test_hit_rate,test_spread_mean_atr,test_spread_floor_atr,test_net_mean_after_spread,test_net_floor_after_spread,rule_a,rule_b
single,long,all,6,(ret_3 <= -0.00118144708034),6571,73.95841800844146,0.0365296989785966,0.5388829706285192,0.1725056196533685,0.21469461563690267,-0.1359759206747719,-0.17816491665830608,,
single,short,ny,6,(lower_wick_share >= 0.5831024318130066),1010,11.431715464727844,0.109319292611391,0.5188118811881188,0.24218034091604537,0.28753777959212345,-0.13286104830465437,-0.17821848698073245,,
single,long,ny,3,(ret_6 <= -0.0028396687970041),1836,20.788991547080798,0.0064546442427912,0.5321350762527233,0.1466019530935886,0.18475642155296879,-0.14014730885079738,-0.17830177731017757,,
single,short,all,3,(ret_1 >= 0.0012003342236763),3817,42.92448262397501,0.0038527843459474,0.5221378045585539,0.14660228723802307,0.1827103837620333,-0.14274950289207566,-0.1788575994160859,,
single,short,ny,3,(ret_12 >= 0.0023731513752087),2584,29.291978272848937,0.0235916559235456,0.5297987616099071,0.16344283843513424,0.2024931786613081,-0.13985118251158865,-0.1789015227377625,,
single,short,all,3,(stoch_d >= 80.45941960468532),4532,50.93128341202638,0.1036750835300122,0.5600176522506619,0.2426075350036609,0.2826808836469452,-0.1389324514736487,-0.179005800116933,,
single,short,ny,6,(ret_3 <= -0.0020285639190633),1838,20.83867412014802,0.0093441370253113,0.471164309031556,0.14908457990456403,0.1888239334173363,-0.13974044287925272,-0.179479796392025,,
pair,short,all,3,(ret_6 >= 0.0017) & (tick_flow_signed_3 >= 0.4175),2587,29.078760440246665,0.0443370863349931,0.5574023965983765,0.18009326463090455,0.2238334616471733,-0.13575617829591147,-0.1794963753121802,all:ret_6 >= 0.0017,all:tick_flow_signed_3 >= 0.4175
single,short,ny,3,(high_break_12 >= -0.5777720755023213),1685,19.07997169143666,0.1039348887062756,0.5596439169139465,0.24307426883224223,0.2842859469141773,-0.13913938012596663,-0.1803510582079017,,
single,short,ny,12,(upper_wick_share <= 0.0288214646109601),1645,18.61898211829436,0.1287780069608039,0.5045592705167173,0.26628117190143186,0.30925945206237737,-0.13750316494062795,-0.18048144510157346,,
single,short,ny,3,(stoch_k >= 82.3851136456741),1593,18.038216560509557,0.1025645657626349,0.5580665411173886,0.24261842509530457,0.2835955494397395,-0.14005385933266967,-0.18103098367710463,,
single,long,late,12,(tick_volume_change_1 <= -0.1928016452442159),803,9.113133940182054,0.0910416131419315,0.5205479452054794,0.23321736561121223,0.2721222040370964,-0.14217575246928071,-0.18108059089516493,,
single,short,late,3,(close_vs_ema20 >= 1.196650857257081),677,7.692878279739593,0.0973503635933943,0.5731166912850812,0.23574433625887747,0.2784342285545468,-0.13839397266548317,-0.1810838649611525,,
single,long,all,3,(ret_1 <= -0.0011981960904138),3905,43.907238229093466,0.0075242029882781,0.5226632522407171,0.1502764007296586,0.18882138107763555,-0.14275219774138048,-0.18129717808935744,,
single,long,ny,6,(low_break_24 <= 0.387331055640288),947,10.74228996809642,0.0872271162398007,0.5512143611404435,0.22644433703744324,0.2685624278559977,-0.13921722079764254,-0.181335311616197,,
single,short,late,3,(ret_24 >= 0.0033938799813535),1094,12.408806269938168,0.0207862090386717,0.5457038391224863,0.16307294916382747,0.20228289604863803,-0.14228674012515577,-0.18149668700996632,,
single,long,late,3,(roc_atr_12 <= -1.892632787157632),818,9.292521300094668,0.0879990211867774,0.5476772616136919,0.23241448962932254,0.2695529393962037,-0.14441546844254516,-0.1815539182094263,,
single,long,asia,3,(macd_line_atr <= -0.869920056320943),744,8.461222555678408,0.0379277853483588,0.5860215053763441,0.2012277094511039,0.21952431325504287,-0.1632999241027451,-0.18159652790668407,,
single,short,late,12,(adx14 >= 47.03983971880644),925,10.643653362099965,0.0348575719702712,0.52,0.18845568295572102,0.21646422024840334,-0.15359811098544982,-0.18160664827813214,,
single,short,asia,3,(rsi7 >= 70.36686618178484),1693,19.166791147450763,0.0877933868092502,0.5534554046072061,0.2303383065493172,0.2694031918018728,-0.142544919740067,-0.18160980499262258,,
single,long,london,3,(ret_12 >= 0.0023731513752087),2035,22.87141463414634,0.020844571034251,0.4668304668304668,0.16344283843513424,0.2024931786613081,-0.14259826740088324,-0.1816486076270571,,
single,short,all,3,(bb_z >= 1.648470938456276),2466,27.712189792414545,0.0880494596666221,0.5665044606650446,0.22983707739061995,0.2705775230187981,-0.14178761772399784,-0.18252806335217603,,
single,long,late,6,(breakout_persist_down_3 >= 1.0),674,7.739712918660287,0.0927732457636295,0.5519287833827893,0.23515791254933188,0.27530469787779205,-0.14238466678570239,-0.18253145211416255,,
single,short,ny,3,(tick_volume_rel10 <= 0.7937338140592446),1640,18.560201194592896,0.0665765015136729,0.5189024390243903,0.2074043562235471,0.2492184265749284,-0.1408278547098742,-0.18264192506125548,,
single,short,all,3,(rsi7 >= 70.36686618178484),5055,56.806617761823006,0.0866767071971723,0.5546983184965381,0.2303383065493172,0.2694031918018728,-0.1436615993521449,-0.18272648460470048,,
single,short,ny,3,(tick_volume_rel10 <= 0.7119958488402262),683,7.73481184381267,0.0501495727009619,0.513909224011713,0.1963520987642368,0.232917742333579,-0.14620252606327488,-0.1827681696326171,,
single,short,all,3,(close_vs_ema20 >= 1.196650857257081),4369,49.09563385227672,0.0953155005933831,0.5728999771114671,0.23574433625887747,0.2784342285545468,-0.14042883566549436,-0.18311872796116369,,
single,short,all,3,(tick_flow_signed_3 >= 0.8309919128084826),2600,29.246572667265557,0.0996298548099074,0.545,0.24209800047577573,0.2828731295706276,-0.14246814566586835,-0.18324327476072022,,
single,short,all,12,(ret_24 <= -0.0032161800981995),6873,77.51200219289659,0.017146137425167,0.4619525680197875,0.16065767937578115,0.2004408826838759,-0.14351154195061416,-0.1832947452587089,,
single,short,all,3,(stoch_k >= 91.83829208396908),2027,22.78061343947553,0.115162664101592,0.5693142575234337,0.2607201403651279,0.29867944147704417,-0.14555747626353593,-0.1835167773754522,,
single,long,asia,3,(ret_3 <= -0.0020285639190633),1210,13.722386296515063,0.0052402243809084,0.5413223140495868,0.14908457990456403,0.1888239334173363,-0.14384435552365563,-0.1835837090364279,,
single,short,late,3,(stoch_d >= 88.17417392460084),385,4.41805793521138,0.1123721001686443,0.5584415584415584,0.25675824893117344,0.2960275054599466,-0.14438614876252914,-0.1836554052913023,,
single,short,late,3,(macd_line_atr >= 0.9664991804238436),241,3.01080119724114,0.0351867367611406,0.5933609958506224,0.1928349025371223,0.2189310526447819,-0.1576481657759817,-0.18374431588364132,,
single,short,ny,6,(range_atr >= 1.3180023496186983),1980,22.4283185840708,0.100933107867694,0.5015151515151515,0.2457106282182294,0.2847705344545009,-0.1447775203505354,-0.1838374265868069,,
single,short,ny,6,(ret_24 >= 0.0033938799813535),2434,27.547137187094748,0.0184281154533155,0.5110928512736237,0.16307294916382747,0.20228289604863803,-0.14464483371051198,-0.18385478059532254,,
single,long,ny,3,(rsi7 <= 19.81896598854323),948,10.733763170309798,0.0858636322089212,0.54957805907173,0.23126737308544243,0.2700846240278236,-0.14540374087652125,-0.18422099181890245,,
single,long,all,6,(ret_6 <= -0.001643524305227),6710,75.5406144945665,0.0307201028498132,0.5448584202682564,0.1720623714499886,0.21504104869622354,-0.1413422686001754,-0.18432094584641034,,
single,short,all,3,(high_break_24 >= -0.9288411221762012),4455,50.06399250819416,0.0939864589010884,0.5674523007856341,0.23373606080300047,0.27833436603967565,-0.13974960190191207,-0.18434790713858726,,
single,long,late,3,(macd_line_atr <= -0.5864360086616169),928,10.902504691196867,0.0581112744753347,0.5614224137931034,0.21238394814455147,0.2424671708228278,-0.15427267366921676,-0.18435589634749308,,
single,long,london,6,(low_break_24 <= 0.387331055640288),928,10.551283063560994,0.0833480852005973,0.5700431034482759,0.22644433703744324,0.2685624278559977,-0.14309625183684593,-0.1852143426554004,,
single,long,late,3,(high_break_24 <= -4.214170805263066),871,9.889532820816084,0.0887691184594009,0.5602755453501722,0.24051477568432883,0.27415099063930004,-0.15174565722492794,-0.18538187217989915,,
single,short,ny,3,(bb_z >= 1.226781177201727),1789,20.28073213934265,0.0909312737364931,0.5472330911123533,0.23545322664405402,0.2766209914770428,-0.14452195290756092,-0.18568971774054968,,
single,short,late,6,(roc_atr_12 >= 2.939263441592671),348,3.954389425922273,0.0787893528393151,0.5747126436781609,0.23227440008615682,0.2646354403516791,-0.15348504724684173,-0.18584608751236398,,
single,long,late,3,(macd_hist <= -0.1986439347413622),765,8.688725006901448,0.0928437936195837,0.5437908496732026,0.2354225335518226,0.2787526545210779,-0.1425787399322389,-0.1859088609014942,,
single,long,late,3,(close_location <= 0.0402909045074352),374,4.244138854958824,0.1242816609627714,0.5374331550802139,0.26355374388726377,0.311152697945901,-0.13927208292449236,-0.1868710369831296,,
single,long,all,3,(ret_6 <= -0.001643524305227),6710,75.5406144945665,0.027571677107557,0.5426229508196722,0.1720623714499886,0.21504104869622354,-0.14449069434243159,-0.18746937158866653,,
single,long,late,6,(close_location <= 0.1313549451626685),739,8.385154834134426,0.1067288559501597,0.5263870094722598,0.24924733125775064,0.2943963845466231,-0.14251847530759093,-0.1876675285964634,,
single,short,london,12,(ema_gap_50_100 <= -1.6928388037485844),1220,14.685279612137425,0.0765409802211151,0.4836065573770491,0.2197004345647458,0.26442758728764976,-0.1431594543436307,-0.18788660706653465,,
single,long,all,3,(stoch_d <= 12.68956804600194),2157,24.353771365846008,0.0818422432178981,0.5614279091330552,0.2385252489941055,0.270103427735967,-0.1566830057762074,-0.18826118451806892,,
single,short,ny,6,(tick_acceleration_3 <= -1.7189564383778266e+16),1343,15.235514239571431,0.1219330390041158,0.5316455696202531,0.2752926578658043,0.3103596195021074,-0.15335961886168853,-0.1884265804979916,,
single,long,late,12,(upper_wick_share <= 0.0010524004411175),351,3.982194209178649,0.1237703676837392,0.5071225071225072,0.2687641090316499,0.31248098292356585,-0.14499374134791068,-0.18871061523982666,,
single,short,ny,3,(lower_wick_share >= 0.5831024318130066),1010,11.431715464727844,0.0987260811657808,0.5346534653465347,0.24218034091604537,0.28753777959212345,-0.14345425975026457,-0.18881169842634266,,
single,short,ny,6,(stoch_spread <= -9.375523516593748),1872,21.194119034515293,0.0945393630464514,0.5085470085470085,0.23988587587009097,0.2836007290011973,-0.14534651282363958,-0.18906136595474593,,
pair,long,all,3,(high_break_12 <= -3.0688) & (ret_6 <= -0.0016),3571,40.268128425998434,0.0437848823160375,0.5623074768972277,0.18439152574392428,0.23335438825801974,-0.14060664342788678,-0.18956950594198224,all:high_break_12 <= -3.0688,all:ret_6 <= -0.0016
single,short,late,12,(stoch_d >= 80.45941960468532),839,9.533714736634444,0.0930947622184429,0.5756853396901073,0.2426075350036609,0.2826808836469452,-0.149512772785218,-0.1895861214285023,,
single,short,late,6,(rsi7 >= 70.36686618178484),907,10.294632300780323,0.0796313270268721,0.5325248070562293,0.2303383065493172,0.2694031918018728,-0.1507069795224451,-0.1897718647750007,,
pair,long,all,3,(rsi7 <= 29.5750) & (ret_6 <= -0.0016),4153,46.825509924441135,0.0424348077399756,0.5504454611124489,0.18519760752082817,0.23221223808202235,-0.14276279978085257,-0.18977743034204675,all:rsi7 <= 29.5750,all:ret_6 <= -0.0016
single,short,late,3,(rsi14 >= 70.82262021227959),439,5.047387121242365,0.0694826219710904,0.5626423690205011,0.22551025690159154,0.2596429129144753,-0.15602763493050115,-0.19016029094338488,,
single,long,ny,3,(ret_1 <= -0.0006909667201906),2699,30.54271119842829,0.0234309265694701,0.5279733234531307,0.17241483754860787,0.21377188646807058,-0.14898391097913777,-0.19034095989860048,,
single,long,late,12,(tick_flow_signed_3 <= -0.4165270006147223),751,8.521985815602838,0.0869896401883836,0.5339547270306259,0.2391108509438275,0.2777769041601059,-0.1521212107554439,-0.19078726397172233,,
single,short,ny,3,(tick_volume_change_1 <= -0.1928016452442159),1612,18.24331971078277,0.0812681978021035,0.5210918114143921,0.23321736561121223,0.2721222040370964,-0.15194916780910872,-0.19085400623499293,,
single,short,asia,12,(ema_gap_20_50 <= -0.9088646698906896),1449,16.48021483295158,0.055431878273787,0.432712215320911,0.21831143228384928,0.2468892257797045,-0.16287955401006227,-0.19145734750591753,,
single,long,london,6,(upper_wick_share >= 0.5825156793782019),1058,11.893672664819078,0.0905123532309427,0.5463137996219282,0.2387505233307943,0.2822875107018794,-0.1482381700998516,-0.1917751574709367,,
single,long,asia,3,(ret_3 <= -0.00118144708034),2102,23.811202013845183,0.0225990657204386,0.533301617507136,0.1725056196533685,0.21469461563690267,-0.1499065539329299,-0.19209554991646408,,
single,short,all,3,(breakout_persist_up_3 >= 1.0),4174,46.906196347744654,0.0918611179768002,0.5570196454240537,0.24255038428047127,0.2840500662652327,-0.15068926630367108,-0.19218894828843253,,
single,short,ny,3,(tick_volume_rel10 >= 1.3437963539464366),1017,11.528161530286928,0.0667632848727945,0.4965585054080629,0.2183710694574915,0.2592337555097144,-0.15160778458469698,-0.1924704706369199,,
pair,short,all,3,(breakout_persist_up_6 >= 1.0000) & (tick_flow_signed_3 >= 0.4175),2243,25.212083365857467,0.0819953830063348,0.5621934908604548,0.23361422589434613,0.2745328719944202,-0.15161884288801133,-0.19253748898808543,all:breakout_persist_up_6 >= 1.0000,all:tick_flow_signed_3 >= 0.4175
single,short,late,3,(ema_gap_20_50 >= 1.0501044918376623),753,8.5409790870781,0.0607820546011092,0.5551128818061088,0.21052124336970365,0.25365414232993,-0.14973918876859446,-0.1928720877288208,,
single,short,late,3,(rsi7 >= 79.65681343740665),442,5.018964633521271,0.0759474722859244,0.5384615384615384,0.22538914089517736,0.2689062698044863,-0.14944166860925295,-0.19295879751856188,,
single,long,late,3,(ema_gap_10_20 <= -0.4783363251192669),879,10.093377457039193,0.0530879948948823,0.5563139931740614,0.21536909209651445,0.24663765922466097,-0.16228109720163214,-0.19354966432977866,,
single,short,late,3,(adx14 >= 56.41368804905927),471,5.420716112531969,0.0018792344470297,0.4989384288747346,0.16705925566429722,0.1957536988344258,-0.16518002121726752,-0.1938744643873961,,
single,short,all,3,(ret_1 >= 0.0006927082690149),6240,70.12330263773997,0.0186969402005918,0.5216346153846154,0.17044477865047056,0.2125861523099794,-0.15174783844987877,-0.19388921210938762,,
single,long,ny,3,(stoch_d <= 12.68956804600194),826,9.378222817945282,0.0761979346625747,0.5605326876513317,0.2385252489941055,0.270103427735967,-0.1623273143315308,-0.19390549307339233,,
single,short,london,12,(high_break_24 <= -4.214170805263066),2165,24.594509308930263,0.0800332850119392,0.4586605080831408,0.24051477568432883,0.27415099063930004,-0.16048149067238965,-0.19411770562736086,,
single,short,all,12,(macd_line_atr <= -0.869920056320943),2682,30.282510683341822,0.0251407737909606,0.4310216256524981,0.2012277094511039,0.21952431325504287,-0.1760869356601433,-0.19438353946408227,,
pair,long,all,3,(ema20_slope_3 <= -0.3403) & (ret_6 <= -0.0016),3540,39.96863729026188,0.0315709633387975,0.5672316384180791,0.1788774855093168,0.226292321252652,-0.14730652217051932,-0.1947213579138545,all:ema20_slope_3 <= -0.3403,all:ret_6 <= -0.0016
single,short,london,3,(high_break_12 >= -0.5777720755023213),1721,19.3416061812222,0.0892983059459305,0.557815223707147,0.24307426883224223,0.2842859469141773,-0.15377596288631173,-0.1949876409682468,,
single,long,all,3,(ema50_slope_6 <= -0.620545774915175),2762,31.187014820042343,0.0239915471108356,0.558291093410572,0.20024447381897625,0.21909465812311324,-0.17625292670814066,-0.19510311101227765,,
single,long,late,3,(roc_atr_3 <= -0.974005597344432),744,8.442885850506325,0.0881397455173107,0.5376344086021505,0.2428475841885289,0.2836831029972204,-0.15470783867121818,-0.1955433574799097,,
single,short,london,12,(high_break_24 <= -5.285006808207483),1100,12.496055538024615,0.0798124175756352,0.4627272727272727,0.24831670022000105,0.27554916496453097,-0.16850428264436584,-0.19573674738889577,,
single,long,late,12,(tick_volume_change_1 <= -0.2758620689655172),364,4.134732192159028,0.0776201627193767,0.5054945054945055,0.23682696683227472,0.2734301158973751,-0.159206804112898,-0.19580995317799837,,
single,short,all,3,(ret_12 >= 0.0023731513752087),6317,70.99691707317074,0.0066777859460117,0.5304733259458604,0.16344283843513424,0.2024931786613081,-0.15676505248912254,-0.19581539271529638,,
single,short,ny,3,(tick_volume_change_1 <= -0.2758620689655172),751,8.503892427459306,0.0775033247771284,0.521970705725699,0.23682696683227472,0.2734301158973751,-0.15932364205514632,-0.1959267911202467,,
single,short,all,3,(roc_atr_6 >= 1.3859635464193016),4762,53.51188107222288,0.0826656023152676,0.5573288534229316,0.23967444286095407,0.27873374002672835,-0.15700884054568648,-0.19606813771146075,,
single,short,ny,6,(ema_gap_20_50 >= 1.0501044918376623),1635,18.50143412832502,0.0573708363465595,0.5088685015290519,0.21052124336970365,0.25365414232993,-0.15315040702314414,-0.19628330598337052,,
single,short,late,3,(ret_6 >= 0.0016806573019202),1172,13.295100047266429,0.0125349075565207,0.5170648464163823,0.1670095007797598,0.2089327173939092,-0.1544745932232391,-0.1963978098373885,,
single,long,all,3,(ema_gap_20_50 <= -1.3698491409549307),2756,31.59493670886076,0.0228189564582605,0.5442670537010159,0.19419495798116002,0.21935260956669067,-0.1713760015228995,-0.19653365310843018,,
single,short,late,12,(rsi14 >= 70.82262021227959),439,5.047387121242365,0.0630265819495816,0.5535307517084282,0.22551025690159154,0.2596429129144753,-0.16248367495200994,-0.19661633096489367,,
single,short,ny,3,(ret_24 >= 0.0033938799813535),2434,27.547137187094748,0.0056410912310183,0.5254724732949877,0.16307294916382747,0.20228289604863803,-0.15743185793280917,-0.19664180481761973,,
single,long,ny,3,(low_break_24 <= 0.387331055640288),947,10.74228996809642,0.0717343574926236,0.5712777191129884,0.22644433703744324,0.2685624278559977,-0.15470997954481963,-0.19682807036337413,,
single,short,late,12,(ret_24 >= 0.0033938799813535),1094,12.408806269938168,0.0048082469435303,0.5694698354661791,0.16307294916382747,0.20228289604863803,-0.15826470222029718,-0.19747464910510773,,
pair,long,all,3,(breakout_persist_down_6 >= 1.0000) & (ret_6 <= -0.0016),4245,47.86281955917472,0.0282526625331593,0.5559481743227326,0.18085606096345255,0.22614612744081442,-0.15260339843029325,-0.1978934649076551,all:breakout_persist_down_6 >= 1.0000,all:ret_6 <= -0.0016
single,short,late,3,(breakout_persist_up_6 >= 2.0),443,5.089719551601707,0.0917559176608749,0.5146726862302483,0.24709914514919099,0.2897785745111678,-0.15534322748831608,-0.19802265685029288,,
single,short,all,3,(bb_z >= 1.226781177201727),4760,53.48940653166336,0.0785236692791773,0.5577731092436975,0.23545322664405402,0.2766209914770428,-0.15692955736487674,-0.19809732219786547,,
single,short,ny,3,(breakout_persist_up_6 >= 1.0),2629,29.785680566483084,0.0828002770330303,0.5405096995055154,0.2384884716430658,0.2809213867566194,-0.1556881946100355,-0.19812110972358907,,
single,short,ny,6,(tick_volume_change_1 >= 0.399090796889785),880,9.968533668974198,0.0781655882349704,0.5113636363636364,0.2380632885265036,0.2763741134751803,-0.15989770029153322,-0.19820852524020993,,
single,short,all,3,(stoch_k >= 82.3851136456741),4521,50.80369893480042,0.0851213336394157,0.5585047555850475,0.24261842509530457,0.2835955494397395,-0.15749709145588886,-0.19847421580032382,,
single,short,late,3,(high_break_24 >= -0.3645223794025753),342,3.8862102978891295,0.0910683783533908,0.564327485380117,0.2426644312181028,0.2895803103106365,-0.151596052864712,-0.19851193195724573,,
single,short,all,6,(body_atr >= 0.5577033136898673),4675,52.5403886677593,0.0803845535282657,0.5125133689839573,0.2400961995426007,0.2789419443490283,-0.159711646014335,-0.1985573908207626,,
single,short,london,3,(tick_volume_rel10 <= 0.7119958488402262),710,7.984069345203233,0.0342137061536075,0.5070422535211268,0.1963520987642368,0.232917742333579,-0.1621383926106293,-0.1987040361799715,,
single,long,all,6,(stoch_d <= 12.68956804600194),2157,24.353771365846008,0.0709345200605095,0.5656003708854891,0.2385252489941055,0.270103427735967,-0.167590728933596,-0.19916890767545753,,
pair,long,all,3,(close_vs_ema20 <= -1.1293) & (ret_6 <= -0.0016),3799,42.8374769977683,0.0319947311715223,0.5640958146880758,0.1825898737033217,0.2313210254513871,-0.1505951425317994,-0.1993262942798648,all:close_vs_ema20 <= -1.1293,all:ret_6 <= -0.0016
single,long,late,3,(close_vs_ema20 <= -1.1293213564467712),774,8.888038277511962,0.0633589150943184,0.5529715762273901,0.2280764453629128,0.2626912398338007,-0.1647175302685944,-0.19933232473948231,,
single,long,late,12,(tick_volume_rel10 >= 1.1799225474092914),585,6.641176238716544,0.0726735025298075,0.5264957264957265,0.22937632508894604,0.27218797735267636,-0.15670282255913853,-0.19951447482286885,,
single,short,london,3,(rsi7 >= 79.65681343740665),922,10.363189322093431,0.0693362059003809,0.5498915401301518,0.22538914089517736,0.2689062698044863,-0.15605293499479644,-0.19957006390410537,,
single,short,ny,3,(upper_wick_share >= 0.4406962077052424),2034,23.020080952568083,0.0726806168590318,0.5206489675516224,0.22865338939482446,0.2727194619968927,-0.15597277253579267,-0.20003884513786088,,
single,short,all,3,(high_break_12 >= -0.5777720755023213),4708,52.911261999531725,0.0839181623395804,0.5581988105352591,0.24307426883224223,0.2842859469141773,-0.15915610649266182,-0.20036778457459692,,
single,long,london,12,(ret_6 >= 0.0016806573019202),2076,23.336768149882904,0.0081091510494944,0.4980732177263969,0.1670095007797598,0.2089327173939092,-0.1589003497302654,-0.2008235663444148,,
single,short,asia,3,(ema50_slope_6 <= -0.4160192354004446),1514,17.21677327647477,0.0401550010736267,0.4531043593130779,0.21382384944586968,0.24142647567983566,-0.173668848372243,-0.20127147460620898,,
single,long,late,3,(range_atr >= 1.3180023496186983),666,7.5574468085106385,0.0832581839873868,0.5045045045045045,0.2457106282182294,0.2847705344545009,-0.1624524442308426,-0.2015123504671141,,
pair,long,all,3,(roc_atr_6 <= -1.3740) & (ret_6 <= -0.0016),4511,50.86000626370185,0.0387676005947126,0.5530924407005099,0.1920089422288202,0.24075765986267994,-0.1532413416341076,-0.20199005926796734,all:roc_atr_6 <= -1.3740,all:ret_6 <= -0.0016
single,short,london,3,(ret_1 >= 0.0006927082690149),2041,22.93616357109412,0.0104198964765072,0.5193532582067614,0.17044477865047056,0.2125861523099794,-0.16002488217396335,-0.2021662558334722,,
single,long,asia,3,(low_break_12 <= 0.1172839693087556),778,8.823501614554619,0.0760268328576918,0.5694087403598972,0.23853777880450586,0.27820461709976974,-0.16251094594681406,-0.20217778424207794,,
single,long,ny,3,(macd_line_atr <= -0.869920056320943),1075,12.228937077852828,0.0168054222553234,0.5386046511627907,0.2012277094511039,0.21952431325504287,-0.18442228719578052,-0.20271889099971946,,
single,short,london,3,(ema_gap_20_50 <= -0.9088646698906896),2321,26.5890214797136,0.0437677253934713,0.4739336492890995,0.21831143228384928,0.2468892257797045,-0.174543706890378,-0.20312150038623322,,
single,short,ny,12,(adx14 >= 47.03983971880644),2152,24.361306552415392,0.0129357291870916,0.4925650557620817,0.18845568295572102,0.21646422024840334,-0.17551995376862942,-0.20352849106131174,,
single,short,all,3,(roc_atr_3 >= 0.9807277479589356),4734,53.19931325113157,0.078705226294601,0.5517532741867343,0.2436185606184328,0.2823394636140641,-0.1649133343238318,-0.2036342373194631,,
single,short,all,6,(macd_line_atr <= -0.869920056320943),2682,30.282510683341822,0.0156961416289969,0.43027591349739,0.2012277094511039,0.21952431325504287,-0.185531567822107,-0.20382817162604597,,
single,long,late,12,(tick_acceleration_3 >= 1.7007783745975232e+16),717,8.230867346938775,0.1057701394710816,0.5188284518828452,0.27329062921958425,0.3096735283944361,-0.16752048974850264,-0.20390338892335452,,
single,long,late,3,(breakout_persist_down_3 >= 1.0),674,7.739712918660287,0.0709055035674022,0.5563798219584569,0.23515791254933188,0.27530469787779205,-0.16425240898192967,-0.20439919431038983,,
single,long,ny,12,(stoch_d <= 12.68956804600194),826,9.378222817945282,0.0656364275568813,0.5460048426150121,0.2385252489941055,0.270103427735967,-0.17288882143722417,-0.2044670001790857,,
single,long,all,3,(ret_1 <= -0.0006909667201906),6341,71.2638726293608,0.008655361606278,0.5223150922567419,0.17241483754860787,0.21377188646807058,-0.16375947594232987,-0.20511652486179258,,
single,short,all,6,(stoch_spread >= 9.4267921753818),5009,56.30506225362008,0.0720010912264748,0.5102814933120383,0.23458439643139428,0.2771243075067126,-0.16258330520491948,-0.20512321628023777,,
single,long,asia,3,(stoch_k <= 18.887709864485448),1570,17.801574803149606,0.0693185307299918,0.5464968152866242,0.23662771636055316,0.2746853957055615,-0.16730918563056135,-0.2053668649755697,,
single,long,asia,3,(ema_gap_10_20 <= -0.7119073789103236),752,8.551528073916133,0.0218176238003242,0.5851063829787234,0.21036720298060313,0.22745654491224399,-0.18854957918027893,-0.20563892111191978,,
single,short,late,3,(ema20_slope_3 >= 0.3646463844548016),700,7.954545454545454,0.0644179818253542,0.5557142857142857,0.23004788851532554,0.2701933047529146,-0.16562990668997135,-0.2057753229275604,,
single,long,all,3,(ret_3 <= -0.00118144708034),6572,73.92922427935318,0.0085178516451089,0.5281497261107729,0.1725056196533685,0.21469461563690267,-0.1639877680082596,-0.20617676399179377,,
single,long,all,6,(ema_gap_20_50 <= -1.3698491409549307),2756,31.59493670886076,0.0131615347275439,0.5489840348330914,0.19419495798116002,0.21935260956669067,-0.18103342325361613,-0.20619107483914678,,
single,long,late,6,(lower_wick_share <= 0.0009787093117804),330,3.747043053146192,0.1117558456915027,0.5151515151515151,0.2651522285364545,0.31817366822860094,-0.15339638284495177,-0.20641782253709823,,
single,long,london,6,(breakout_followthrough_up >= 0.1418608562582516),815,9.163738580463807,0.0611133099173732,0.4699386503067485,0.23579830633311746,0.2679662317728349,-0.17468499641574425,-0.2068529218554617,,
single,short,late,12,(stoch_k >= 82.3851136456741),844,9.589017318237406,0.0766239091777334,0.5604265402843602,0.24261842509530457,0.2835955494397395,-0.16599451591757117,-0.20697164026200612,,
single,short,ny,3,(tick_volume_z <= -0.963584893483872),1448,16.40212389380531,0.065901157764934,0.5262430939226519,0.23693362169811308,0.2729241087131588,-0.17103246393317906,-0.20702295094822482,,
single,short,ny,3,(ema_gap_20_50 <= -0.9088646698906896),2286,26.582468607421166,0.0397983427842405,0.4943132108486439,0.21831143228384928,0.2468892257797045,-0.17851308949960878,-0.20709088299546402,,
single,long,asia,3,(ret_12 <= -0.0022702622128339),2126,24.1105729474306,0.0037008410695593,0.5446848541862653,0.16674785640651152,0.2108829880069794,-0.1630470153369522,-0.2071821469374201,,
single,short,london,3,(macd_hist >= 0.2913699637763213),997,11.21449773472895,0.0619202470808543,0.5295887662988967,0.2421703633343315,0.2691851456193432,-0.1802501162534772,-0.2072648985384889,,
single,long,asia,6,(low_break_12 <= 0.1172839693087556),778,8.823501614554619,0.0706154818036382,0.5809768637532133,0.23853777880450586,0.27820461709976974,-0.16792229700086764,-0.20758913529613154,,
single,long,all,6,(ret_1 <= -0.0006909667201906),6340,71.28044971892567,0.0060219563838455,0.5241324921135647,0.17241483754860787,0.21377188646807058,-0.16639288116476236,-0.20774993008422507,,
single,short,ny,3,(tick_volume_z <= -1.2376265437212028),715,8.118593281816748,0.0464717607730779,0.5258741258741259,0.22188073997779423,0.2543776250369946,-0.17540897920471632,-0.20790586426391672,,
single,short,ny,6,(tick_acceleration_3 <= -4.289412382515982e+16),606,6.973588524393655,0.2327367158625873,0.533003300330033,0.389916539301245,0.4409032058497327,-0.1571798234386577,-0.2081664899871454,,
single,long,asia,3,(close_vs_ema20 <= -1.7154655841262514),799,9.083846518237802,0.0518091742559404,0.60450563204005,0.228230669995422,0.2604194635878253,-0.1764214957394816,-0.2086102893318849,,
single,long,late,6,(tick_volume_change_1 <= -0.1928016452442159),803,9.113133940182054,0.0634971495465254,0.523038605230386,0.23321736561121223,0.2721222040370964,-0.16972021606468685,-0.208625054490571,,
