episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,checkpoint_seconds,target_msc,quote_msc,processing_msc,target_lag_ms,quote_age_ms,availability,bid,ask,mid,signed_log_return,absolute_log_return,shock_direction_move,long_spread_only_move,short_spread_only_move,mfe,mae,time_to_mfe_ms,time_to_mae_ms,spread,point_multiple,pip_multiple,entry_spread_multiple,initial_shock_multiple,pre_m1_vol_multiple,primary_inference,schema_version
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_242","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742543581750_16944","7377","GBPUSD","SHORT","60","1742543641750","1742543647204","1742543649215","5454","2011","STALE","1.2938700000","1.2940700000","1.2939700000","0.000007728125","0.000007728125","0.0000100000","-0.0002100000","-0.0001900000","0.0000100000","0.0000300000","7042","10864","0.0002000000","1.0000000000","0.1000000000","0.0500000000","1.0000000000","0.0962884667","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_242","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742543581750_16944","7377","GBPUSD","SHORT","120","1742543701750","1742543704507","1742543704976","2757","469","STALE","1.2938800000","1.2940800000","1.2939800000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002000000","-0.0002000000","0.0000200000","0.0000400000","118170","101183","0.0002000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_242","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742543581750_16944","7377","GBPUSD","SHORT","180","1742543761750","1742543767153","1742543767435","5403","282","STALE","1.2938700000","1.2940700000","1.2939700000","0.000007728125","0.000007728125","0.0000100000","-0.0002100000","-0.0001900000","0.0000200000","0.0000400000","118170","101183","0.0002000000","1.0000000000","0.1000000000","0.0500000000","1.0000000000","0.0962884667","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_242","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742543581750_16944","7377","GBPUSD","SHORT","300","1742543881750","1742543882297","1742543884022","547","1725","STALE","1.2937700000","1.2939700000","1.2938700000","0.000085012655","0.000085012655","0.0001100000","-0.0003100000","-0.0000900000","0.0001100000","0.0000400000","299470","101183","0.0002000000","11.0000000000","1.1000000000","0.5500000000","11.0000000002","1.0592140630","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_242","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742543581750_16944","7377","GBPUSD","SHORT","600","1742544181750","1742544182407","1742544182876","657","469","AVAILABLE","1.2936800000","1.2938800000","1.2937800000","0.000154573840","0.000154573840","0.0002000000","-0.0004000000","0.0000000000","0.0003000000","0.0000400000","588658","101183","0.0002000000","20.0000000000","2.0000000000","1.0000000000","20.0000000003","1.9259107327","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_242","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742543581750_16944","7377","GBPUSD","SHORT","900","1742544481750","1742544481758","1742544486305","8","4547","STALE","1.2935600000","1.2937600000","1.2936600000","0.000247329614","0.000247329614","0.0003200000","-0.0005200000","0.0001200000","0.0003700000","0.0000400000","789534","101183","0.0002000000","32.0000000000","3.2000000000","1.6000000000","32.0000000005","3.0816000824","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","5","1742543731500","1742543736037","1742543737843","4537","1806","STALE","0.6289400000","0.6291600000","0.6290500000","-0.000007948462","0.000007948462","-0.0000050000","-0.0002200000","-0.0002100000","0.0000000000","0.0000100000","0","4117","0.0002200000","-0.5000000000","-0.0500000000","-0.0238095238","-1.0000000000","-0.0782742600","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","10","1742543736500","1742543742452","1742543757144","5952","14692","STALE","0.6289600000","0.6291700000","0.6290650000","0.000015896735","0.000015896735","0.0000100000","-0.0002000000","-0.0002200000","0.0000100000","0.0000100000","15952","4117","0.0002100000","1.0000000000","0.1000000000","0.0476190476","2.0000000000","0.1565466535","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","30","1742543756500","1742543757130","1742543757144","630","14","AVAILABLE","0.6289900000","0.6292100000","0.6291000000","0.000071533317","0.000071533317","0.0000450000","-0.0001700000","-0.0002600000","0.0000450000","0.0000100000","30630","4117","0.0002200000","4.5000000000","0.4500000000","0.2142857143","9.0000000001","0.7044403439","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","60","1742543786500","1742543787984","1742543788709","1484","725","STALE","0.6289900000","0.6292000000","0.6290950000","0.000063585423","0.000063585423","0.0000400000","-0.0001700000","-0.0002500000","0.0000700000","0.0000100000","48456","4117","0.0002100000","4.0000000000","0.4000000000","0.1904761905","8.0000000001","0.6261716830","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","120","1742543846500","1742543847672","1742543849860","1172","2188","STALE","0.6288600000","0.6290900000","0.6289750000","-0.000127182977","0.000127182977","-0.0000800000","-0.0003000000","-0.0001400000","0.0000700000","0.0000900000","48456","115609","0.0002300000","-8.0000000000","-0.8000000000","-0.3809523810","-16.0000000002","-1.2524628248","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","180","1742543906500","1742543906815","1742543908865","315","2050","STALE","0.6287400000","0.6289700000","0.6288550000","-0.000317987776","0.000317987776","-0.0002000000","-0.0004200000","-0.0000200000","0.0000700000","0.0002000000","48456","168555","0.0002300000","-20.0000000000","-2.0000000000","-0.9523809524","-40.0000000006","-3.1314557851","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","300","1742544026500","1742544027973","1742544039084","1473","11111","STALE","0.6287200000","0.6289300000","0.6288250000","-0.000365694665","0.000365694665","-0.0002300000","-0.0004400000","0.0000200000","0.0000700000","0.0002350000","48456","298685","0.0002100000","-23.0000000000","-2.3000000000","-1.0952380952","-46.0000000007","-3.6012600494","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","600","1742544326500","1742544327359","1742544328069","859","710","AVAILABLE","0.6287800000","0.6290100000","0.6288950000","-0.000254382131","0.000254382131","-0.0001600000","-0.0003800000","-0.0000600000","0.0000700000","0.0002900000","48456","444242","0.0002300000","-16.0000000000","-1.6000000000","-0.7619047619","-32.0000000005","-2.5050849619","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_334","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742543726500_16945","7378","AUDUSD","LONG","900","1742544626500","1742544630912","1742544632529","4412","1617","STALE","0.6287300000","0.6289400000","0.6288350000","-0.000349792116","0.000349792116","-0.0002200000","-0.0004300000","0.0000100000","0.0000700000","0.0002900000","48456","444242","0.0002100000","-22.0000000000","-2.2000000000","-1.0476190476","-44.0000000007","-3.4446561377","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","5","1742544657500","1742544659015","1742544659765","1515","750","STALE","1.4332300000","1.4335000000","1.4333650000","-0.000003488301","0.000003488301","-0.0000050000","-0.0002600000","-0.0002700000","0.0000000000","0.0000100000","0","488","0.0002700000","-0.5000000000","-0.0500000000","-0.0192307692","-0.3333333333","-0.0640668888","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","10","1742544662500","1742544665778","1742544666027","3278","249","STALE","1.4333100000","1.4336100000","1.4334600000","-0.000069763710","0.000069763710","-0.0001000000","-0.0001800000","-0.0003800000","0.0000000000","0.0001000000","0","13278","0.0003000000","-10.0000000000","-1.0000000000","-0.3846153846","-6.6666666666","-1.2812953150","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","30","1742544682500","1742544684544","1742544691625","2044","7081","STALE","1.4333200000","1.4335800000","1.4334500000","-0.000062787558","0.000062787558","-0.0000900000","-0.0001700000","-0.0003500000","0.0000000000","0.0001150000","0","13526","0.0002600000","-9.0000000000","-0.9000000000","-0.3461538462","-6.0000000000","-1.1531698059","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","60","1742544712500","1742544716163","1742544719978","3663","3815","STALE","1.4333300000","1.4336000000","1.4334650000","-0.000073251768","0.000073251768","-0.0001050000","-0.0001600000","-0.0003700000","0.0000000000","0.0001200000","0","44835","0.0002700000","-10.5000000000","-1.0500000000","-0.4038461538","-7.0000000000","-1.3453577344","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","120","1742544772500","1742544774757","1742544778063","2257","3306","STALE","1.4332300000","1.4335000000","1.4333650000","-0.000003488301","0.000003488301","-0.0000050000","-0.0002600000","-0.0002700000","0.0000100000","0.0001300000","118670","70862","0.0002700000","-0.5000000000","-0.0500000000","-0.0192307692","-0.3333333333","-0.0640668888","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","180","1742544832500","1742544834559","1742544842911","2059","8352","STALE","1.4332200000","1.4334900000","1.4333550000","0.000003488313","0.000003488313","0.0000050000","-0.0002700000","-0.0002600000","0.0000150000","0.0001300000","138825","70862","0.0002700000","0.5000000000","0.0500000000","0.0192307692","0.3333333333","0.0640671122","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","300","1742544952500","1742544960323","1742544960522","7823","199","STALE","1.4332300000","1.4334900000","1.4333600000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002600000","-0.0002600000","0.0000150000","0.0001300000","138825","70862","0.0002600000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","600","1742545252500","1742545260199","1742545260385","7699","186","STALE","1.4332400000","1.4335200000","1.4333800000","-0.000013953131","0.000013953131","-0.0000200000","-0.0002500000","-0.0002900000","0.0003150000","0.0001300000","460589","70862","0.0002800000","-2.0000000000","-0.2000000000","-0.0769230769","-1.3333333333","-0.2562662141","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_mh_375","ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742544652500_16948","7380","USDCAD","SHORT","900","1742545552500","1742545553547","1742545554115","1047","568","STALE","1.4333300000","1.4336100000","1.4334700000","-0.000076739814","0.000076739814","-0.0001100000","-0.0001600000","-0.0003800000","0.0003150000","0.0001500000","460589","844522","0.0002800000","-11.0000000000","-1.1000000000","-0.4230769231","-7.3333333333","-1.4094199304","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","5","1742544863750","1742544864053","1742544889803","303","25750","STALE","1.2933200000","1.2935200000","1.2934200000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002000000","-0.0002000000","0.0000300000","0.0000000000","4537","0","0.0002000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","10","1742544868750","1742544873759","1742544889803","5009","16044","STALE","1.2933200000","1.2935200000","1.2934200000","-0.000000000000","0.000000000000","-0.0000000000","-0.0002000000","-0.0002000000","0.0000300000","0.0000000000","4537","0","0.0002000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","-0.0000000000","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","30","1742544888750","1742544889806","1742544890038","1056","232","STALE","1.2932800000","1.2934800000","1.2933800000","0.000030926241","0.000030926241","0.0000400000","-0.0002400000","-0.0001600000","0.0000400000","0.0000000000","31056","0","0.0002000000","4.0000000000","0.4000000000","0.2000000000","2.0000000000","0.3766591801","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","60","1742544918750","1742544921746","1742544921824","2996","78","STALE","1.2932300000","1.2934300000","1.2933300000","0.000069585387","0.000069585387","0.0000900000","-0.0002900000","-0.0001100000","0.0001100000","0.0000000000","53168","0","0.0002000000","9.0000000000","0.9000000000","0.4500000000","4.5000000000","0.8474995367","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","120","1742544978750","1742544990120","1742545000489","11370","10369","STALE","1.2933800000","1.2935800000","1.2934800000","-0.000046387568","0.000046387568","-0.0000600000","-0.0001400000","-0.0002600000","0.0001100000","0.0000600000","53168","116247","0.0002000000","-6.0000000000","-0.6000000000","-0.3000000000","-3.0000000000","-0.5649669298","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","180","1742545038750","1742545058327","1742545059251","19577","924","STALE","1.2936200000","1.2938200000","1.2937200000","-0.000231916326","0.000231916326","-0.0003000000","0.0001000000","-0.0005000000","0.0001100000","0.0003000000","53168","173772","0.0002000000","-30.0000000000","-3.0000000000","-1.5000000000","-14.9999999999","-2.8245726111","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","300","1742545158750","1742545163405","1742545163486","4655","81","STALE","1.2937000000","1.2939000000","1.2938000000","-0.000293751596","0.000293751596","-0.0003800000","0.0001800000","-0.0005800000","0.0001100000","0.0004500000","53168","262151","0.0002000000","-38.0000000000","-3.8000000000","-1.9000000000","-18.9999999999","-3.5776813541","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","600","1742545458750","1742545459611","1742545459886","861","275","AVAILABLE","1.2934800000","1.2936800000","1.2935800000","-0.000123695400","0.000123695400","-0.0001600000","-0.0000400000","-0.0003600000","0.0001100000","0.0004500000","53168","262151","0.0002000000","-16.0000000000","-1.6000000000","-0.8000000000","-7.9999999999","-1.5065202447","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_mh_243","ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742544858750_16951","7381","GBPUSD","SHORT","900","1742545758750","1742545759034","1742545761126","284","2092","STALE","1.2934900000","1.2936900000","1.2935900000","-0.000131425855","0.000131425855","-0.0001700000","-0.0000300000","-0.0003700000","0.0001100000","0.0004500000","53168","262151","0.0002000000","-17.0000000000","-1.7000000000","-0.8500000000","-8.4999999999","-1.6006715728","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","5","1742545464500","1742545465931","1742545466914","1431","983","STALE","149.5220000000","149.5390000000","149.5305000000","0.000160515254","0.000160515254","0.0240000000","0.0080000000","-0.0400000000","0.0240000000","0.0000000000","3611","0","0.0170000000","24.0000000000","2.4000000000","1.6000000000","12.0000000001","1.6431974890","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","10","1742545469500","1742545469697","1742545469777","197","80","AVAILABLE","149.5240000000","149.5390000000","149.5315000000","0.000167202831","0.000167202831","0.0250000000","0.0100000000","-0.0400000000","0.0300000000","0.0000000000","8144","0","0.0150000000","25.0000000000","2.5000000000","1.6666666667","12.5000000001","1.7116583274","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","30","1742545489500","1742545489501","1742545492472","1","2971","STALE","149.5640000000","149.5830000000","149.5735000000","0.000448040666","0.000448040666","0.0670000000","0.0500000000","-0.0840000000","0.0730000000","0.0000000000","27292","0","0.0190000000","67.0000000000","6.7000000000","4.4666666667","33.5000000003","4.5866001938","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","60","1742545519500","1742545519744","1742545519967","244","223","AVAILABLE","149.5680000000","149.5890000000","149.5785000000","0.000481468488","0.000481468488","0.0720000000","0.0540000000","-0.0900000000","0.0900000000","0.0000000000","33446","0","0.0210000000","72.0000000000","7.2000000000","4.8000000000","36.0000000003","4.9288014038","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","120","1742545579500","1742545581126","1742545584121","1626","2995","STALE","149.5460000000","149.5660000000","149.5560000000","0.000331034486","0.000331034486","0.0495000000","0.0320000000","-0.0670000000","0.0900000000","0.0000000000","33446","0","0.0200000000","49.5000000000","4.9500000000","3.3000000000","24.7500000002","3.3888058686","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","180","1742545639500","1742545639950","1742545642458","450","2508","STALE","149.5350000000","149.5540000000","149.5445000000","0.000254137256","0.000254137256","0.0380000000","0.0210000000","-0.0550000000","0.0900000000","0.0000000000","33446","0","0.0190000000","38.0000000000","3.8000000000","2.5333333333","19.0000000002","2.6016075666","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","300","1742545759500","1742545761010","1742545761126","1510","116","STALE","149.5170000000","149.5350000000","149.5260000000","0.000130420607","0.000130420607","0.0195000000","0.0030000000","-0.0360000000","0.0900000000","0.0000000000","33446","0","0.0180000000","19.5000000000","1.9500000000","1.3000000000","9.7500000001","1.3351180501","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","600","1742546059500","1742546061550","1742546062871","2050","1321","STALE","149.6030000000","149.6190000000","149.6110000000","0.000698722103","0.000698722103","0.1045000000","0.0890000000","-0.1200000000","0.1075000000","0.0000000000","571561","0","0.0160000000","104.5000000000","10.4500000000","6.9666666667","52.2500000005","7.1528304852","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_mh_741","ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742545459500_16952","7382","USDJPY","LONG","900","1742546359500","1742546359521","1742546359536","21","15","AVAILABLE","149.5660000000","149.5860000000","149.5760000000","0.000464754717","0.000464754717","0.0695000000","0.0520000000","-0.0870000000","0.1280000000","0.0000000000","689231","0","0.0200000000","69.5000000000","6.9500000000","4.6333333333","34.7500000003","4.7577022287","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_335","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954","7384","AUDUSD","SHORT","5","1742545502250","1742545502319","1742545502422","69","103","AVAILABLE","0.6288300000","0.6290500000","0.6289400000","-0.000071551515","0.000071551515","-0.0000450000","-0.0001800000","-0.0002700000","0.0000000000","0.0000450000","0","5069","0.0002200000","-4.5000000000","-0.4500000000","-0.1956521739","-9.0000000000","-0.5683574673","ELIGIBLE","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_335","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954","7384","AUDUSD","SHORT","10","1742545507250","1742545508821","1742545510404","1571","1583","STALE","0.6288500000","0.6290600000","0.6289550000","-0.000095400883","0.000095400883","-0.0000600000","-0.0001600000","-0.0002800000","0.0000000000","0.0000600000","0","6401","0.0002100000","-6.0000000000","-0.6000000000","-0.2608695652","-11.9999999999","-0.7578009197","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_335","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954","7384","AUDUSD","SHORT","30","1742545527250","1742545541310","1742545541313","14060","3","STALE","0.6288900000","0.6291100000","0.6290000000","-0.000166945572","0.000166945572","-0.0001050000","-0.0001200000","-0.0003300000","0.0000000000","0.0001050000","0","22625","0.0002200000","-10.5000000000","-1.0500000000","-0.4565217391","-20.9999999999","-1.3261041697","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_335","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954","7384","AUDUSD","SHORT","60","1742545557250","1742545560778","1742545561962","3528","1184","STALE","0.6289000000","0.6291100000","0.6290050000","-0.000174894666","0.000174894666","-0.0001100000","-0.0001100000","-0.0003300000","0.0000000000","0.0001250000","0","45982","0.0002100000","-11.0000000000","-1.1000000000","-0.4782608696","-21.9999999999","-1.3892464655","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_335","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954","7384","AUDUSD","SHORT","120","1742545617250","1742545618113","1742545619770","863","1657","STALE","0.6289300000","0.6291400000","0.6290350000","-0.000222587903","0.000222587903","-0.0001400000","-0.0000800000","-0.0003600000","0.0000000000","0.0001500000","0","96372","0.0002100000","-14.0000000000","-1.4000000000","-0.6086956522","-27.9999999998","-1.7680897003","EXCLUDED","tickshock-medium-horizon-response-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_mh_335","ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742545497250_16954","7384","AUDUSD","SHORT","180","1742545677250","1742545679078","1742545680355","1828","1277","STALE","0.6289400000","0.6291600000","0.6290500000","-0.000246433669","0.000246433669","-0.0001550000","-0.0000700000","-0.0003800000","0.0000000000","0.0001600000","0","179386","0.0002200000","-15.5000000000","-1.5500000000","-0.6739130435","-30.9999999998","-1.9575045424","EXCLUDED","tickshock-medium-horizon-response-v1"
