control_id,symbol,anchor_msc,pseudo_direction,decision_seconds,target_msc,quote_msc,processing_msc,status,reason,entry_bid,entry_ask,usd_pair_count,usd_factor,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,h300_quote_msc,h300_continuation,h300_reversal,h300_continuation_125x,h300_reversal_125x,h600_quote_msc,h600_continuation,h600_reversal,h600_continuation_125x,h600_reversal_125x,h900_quote_msc,h900_continuation,h900_reversal,h900_continuation_125x,h900_reversal_125x,feature_spec_sha256,schema_version
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_615","USDCHF","1742384700000","SHORT","60","1742384760000","1742384760481","1742384760536","EXCLUDED","FEATURE_UNAVAILABLE","0.8769400000","0.8771800000","5","0.151787485835","-2.175657336137","-2.247960999207","-0.657347878927","-0.246204774162","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000005700848","-0.000421774995","-0.000421774995","0.000421774995","0.406593406594","0.501628664495","0.000131403586","0.000346086923","0.000451473422","0.000005700848","0.000119879291","0.000085397502","0.066756613024","","0.054687500000","0.000240000000","1.826434176174","","39.000000000000","55.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742385000781","-0.0005600000","0.0000900000","-0.0006187500","0.0000312500","1742385300519","-0.0003400000","-0.0001400000","-0.0004000000","-0.0002000000","1742385600266","-0.0002500000","-0.0002300000","-0.0003100000","-0.0002900000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_615","USDCHF","1742384700000","SHORT","120","1742384820000","1742384820073","1742384820093","EXCLUDED","FEATURE_UNAVAILABLE","0.8771400000","0.8773900000","3","1.962803228465","-0.500230887631","-0.593598416609","-0.482096732127","-0.191015624782","-1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000233708122","-0.000227955299","-0.000222257050","0.000227955299","0.179723502304","0.635179153094","0.000146303330","0.000346086920","0.000451473422","0.000233708122","0.000158040262","0.000104192616","2.243039201443","","0.328125000000","0.000250000000","1.708778607715","","43.000000000000","20.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742385000781","-0.0003600000","-0.0001200000","-0.0004200000","-0.0001800000","1742385300519","-0.0001400000","-0.0003500000","-0.0002012500","-0.0004112500","1742385600266","-0.0000500000","-0.0004400000","-0.0001112500","-0.0005012500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_682","GBPUSD","1742385600000","LONG","60","1742385660000","1742385660044","1742385661380","EXCLUDED","SHOCK_PURGE","1.2971600000","1.2973600000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742385900076","-0.0004400000","0.0000400000","-0.0004900000","-0.0000100000","1742386200205","-0.0000800000","-0.0003200000","-0.0001300000","-0.0003700000","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_682","GBPUSD","1742385600000","LONG","120","1742385720000","1742385720090","1742385724758","EXCLUDED","SHOCK_PURGE","1.2971300000","1.2973300000","3","1.616973661394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742385900076","-0.0004100000","0.0000100000","-0.0004600000","-0.0000400000","1742386200205","-0.0000500000","-0.0003500000","-0.0001000000","-0.0004000000","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_616","USDCHF","1742385600000","SHORT","60","1742385660000","1742385660255","1742385661380","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8769900000","0.8772400000","5","0.629961925726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742385900604","-0.0004900000","0.0000000000","-0.0005512500","-0.0000612500","1742386200463","-0.0003100000","-0.0001500000","-0.0003675000","-0.0002075000","1742386500147","-0.0004600000","-0.0000400000","-0.0005225000","-0.0001025000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_616","USDCHF","1742385600000","SHORT","120","1742385720000","1742385720499","1742385724758","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8770700000","0.8773100000","5","1.281170377632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742385900604","-0.0004100000","-0.0000700000","-0.0004700000","-0.0001300000","1742386200463","-0.0002300000","-0.0002200000","-0.0002862500","-0.0002762500","1742386500147","-0.0003800000","-0.0001100000","-0.0004412500","-0.0001712500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_698","EURUSD","1742385600000","LONG","60","1742385660000","1742385660017","1742385661380","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0904300000","1.0906100000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742385900391","-0.0006200000","0.0002600000","-0.0006650000","0.0002150000","1742386200324","-0.0003400000","-0.0000200000","-0.0003850000","-0.0000650000","1742386500149","-0.0008900000","0.0005300000","-0.0009350000","0.0004850000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_698","EURUSD","1742385600000","LONG","120","1742385720000","1742385720090","1742385724758","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0904100000","1.0905900000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742385900391","-0.0006000000","0.0002400000","-0.0006450000","0.0001950000","1742386200324","-0.0003200000","-0.0000400000","-0.0003650000","-0.0000850000","1742386500149","-0.0008700000","0.0005100000","-0.0009150000","0.0004650000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_699","EURUSD","1742386500000","SHORT","60","1742386560000","1742386560260","1742386565664","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0898300000","1.0900100000","1","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742386800362","0.0000500000","-0.0004100000","0.0000050000","-0.0004550000","1742387100201","-0.0004100000","0.0000500000","-0.0004550000","0.0000050000","1742387400221","-0.0003400000","-0.0000200000","-0.0003850000","-0.0000650000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_699","EURUSD","1742386500000","SHORT","120","1742386620000","1742386620285","1742386623621","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0897000000","1.0898800000","3","2.757112272456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742386800362","-0.0000800000","-0.0002800000","-0.0001250000","-0.0003250000","1742387100201","-0.0005400000","0.0001800000","-0.0005850000","0.0001350000","1742387400221","-0.0004700000","0.0001100000","-0.0005150000","0.0000650000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_674","AUDUSD","1742386500000","SHORT","60","1742386560000","1742386560293","1742386565664","EXCLUDED","STALE_OR_INVALID_QUOTE","0.6322500000","0.6324600000","3","2.571415764204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742386800331","-0.0001300000","-0.0002900000","-0.0001825000","-0.0003425000","1742387100189","-0.0002800000","-0.0001500000","-0.0003337500","-0.0002037500","1742387400331","-0.0002400000","-0.0001800000","-0.0002925000","-0.0002325000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_674","AUDUSD","1742386500000","SHORT","120","1742386620000","1742386620524","1742386623621","EXCLUDED","STALE_OR_INVALID_QUOTE","0.6322900000","0.6325100000","5","3.409191305479","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742386800331","-0.0000900000","-0.0003400000","-0.0001437500","-0.0003937500","1742387100189","-0.0002400000","-0.0002000000","-0.0002950000","-0.0002550000","1742387400331","-0.0002000000","-0.0002300000","-0.0002537500","-0.0002837500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_617","USDCHF","1742386500000","LONG","60","1742386560000","1742386560391","1742386565664","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8771200000","0.8773700000","4","2.390107189298","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742386801369","-0.0004300000","-0.0000500000","-0.0004900000","-0.0001100000","1742387100088","-0.0003400000","-0.0001500000","-0.0004012500","-0.0002112500","1742387400332","-0.0001500000","-0.0003700000","-0.0002150000","-0.0004350000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_617","USDCHF","1742386500000","LONG","120","1742386620000","1742386620851","1742386623621","EXCLUDED","STALE_OR_INVALID_QUOTE","0.8770200000","0.8772700000","6","3.083151788967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742386801369","-0.0003300000","-0.0001500000","-0.0003900000","-0.0002100000","1742387100088","-0.0002400000","-0.0002500000","-0.0003012500","-0.0003112500","1742387400332","-0.0000500000","-0.0004700000","-0.0001150000","-0.0005350000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_683","GBPUSD","1742387400000","SHORT","60","1742387460000","1742387460089","1742387460196","EXCLUDED","FEATURE_UNAVAILABLE","1.2967500000","1.2969500000","1","0.000000000000","0.354219606380","-0.505790322431","-0.057862240368","-0.133893753172","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000069401336","0.000231356521","0.000000000000","-0.000231356521","0.000000000000","0.228272251309","0.000208012646","0.000514641238","0.000759984402","0.000069401336","0.000091770120","0.000109210857","0.635480193114","","0.320312500000","0.000200000000","0.961480004009","","38.000000000000","107.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742387700352","-0.0005200000","0.0001200000","-0.0005700000","0.0000700000","1742388000138","-0.0005900000","0.0001900000","-0.0006400000","0.0001400000","1742388300057","-0.0006100000","0.0002100000","-0.0006600000","0.0001600000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_683","GBPUSD","1742387400000","SHORT","120","1742387520000","1742387520078","1742387520119","EXCLUDED","FEATURE_UNAVAILABLE","1.2969000000","1.2971000000","1","0.000000000000","0.968928877234","0.206027702579","0.134811052930","-0.051137071637","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000115658192","0.000254465681","0.000192771085","-0.000254465681","0.125628140703","0.259685863874","0.000208868886","0.000514641238","0.000759984402","0.000115658192","0.000096871326","0.000111455698","1.037705511428","","0.351562500000","0.000200000000","0.957538501652","","57.000000000000","41.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742387700352","-0.0003700000","-0.0000300000","-0.0004200000","-0.0000800000","1742388000138","-0.0004400000","0.0000400000","-0.0004900000","-0.0000100000","1742388300057","-0.0004600000","0.0000600000","-0.0005100000","0.0000100000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_653","USDCAD","1742387400000","LONG","60","1742387460000","1742387460252","1742387461355","EXCLUDED","STALE_OR_INVALID_QUOTE","1.4322800000","1.4325700000","4","-1.077488724598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742387700243","-0.0005700000","0.0000100000","-0.0006400000","-0.0000600000","1742388000138","-0.0003700000","-0.0001800000","-0.0004387500","-0.0002487500","1742388300329","-0.0004600000","-0.0001100000","-0.0005312500","-0.0001812500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCAD_ctrl_653","USDCAD","1742387400000","LONG","120","1742387520000","1742387520097","1742387520119","EXCLUDED","FEATURE_UNAVAILABLE","1.4319700000","1.4322400000","2","0.000000000000","-1.870368880875","-0.968296688083","-0.250898076484","0.028447061233","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","-0.000216440394","-0.000219930984","-0.000376994936","-0.000219930984","0.357615894040","0.703234880450","0.000179545803","0.000473930626","0.000670387548","0.000216440394","0.000099120947","0.000095787102","2.259598521976","","0.351562500000","0.000270000000","1.503794552836","","71.000000000000","22.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742387700243","-0.0002400000","-0.0003000000","-0.0003075000","-0.0003675000","1742388000138","-0.0000400000","-0.0004900000","-0.0001062500","-0.0005562500","1742388300329","-0.0001300000","-0.0004200000","-0.0001987500","-0.0004887500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_700","EURUSD","1742387400000","SHORT","60","1742387460000","1742387460196","1742387461355","EXCLUDED","STALE_OR_INVALID_QUOTE","1.0901700000","1.0903500000","2","0.000000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1742387700390","-0.0005700000","0.0002100000","-0.0006150000","0.0001650000","1742388000138","-0.0005600000","0.0002000000","-0.0006050000","0.0001550000","1742388300360","-0.0000800000","-0.0002800000","-0.0001250000","-0.0003250000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_700","EURUSD","1742387400000","SHORT","120","1742387520000","1742387520119","1742387520594","EXCLUDED","FEATURE_UNAVAILABLE","1.0902600000","1.0904400000","4","-2.289575111597","1.190965547069","0.822706786568","0.235907585959","0.035762596486","-1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","0.000082545710","0.000110062461","0.000513728487","-0.000110062461","0.254545454545","0.412568306011","0.000214677325","0.000599044259","0.000892458591","0.000082545710","0.000122796648","0.000148425061","0.556144018644","","0.343750000000","0.000180000000","0.838467686890","","43.000000000000","475.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742387700390","-0.0004800000","0.0001200000","-0.0005250000","0.0000750000","1742388000138","-0.0004700000","0.0001100000","-0.0005150000","0.0000650000","1742388300360","0.0000100000","-0.0003700000","-0.0000350000","-0.0004150000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_618","USDCHF","1742388300000","LONG","60","1742388360000","1742388361348","1742388361626","EXCLUDED","SHOCK_PURGE","0.8774400000","0.8776900000","6","0.724754255264","0.753431988702","1.832753285304","0.538628526015","0.337108081524","1.000000000000","1.000000000000","1.000000000000","1.000000000000","1.000000000000","-0.000142429448","0.000056977460","0.000284919769","0.000056977460","0.294117647059","0.830618892508","0.000104642126","0.000301913222","0.000445849074","0.000142429448","0.000089936965","0.000083093562","1.714085239034","","0.070312500000","0.000250000000","2.389095202151","","35.000000000000","278.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDCHF_ctrl_618","USDCHF","1742388300000","LONG","120","0","","","EXCLUDED","SHOCK_PURGE","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_406","USDJPY","1742388300000","SHORT","60","1742388360000","1742388360238","1742388360752","EXCLUDED","SHOCK_PURGE","149.7400000000","149.7580000000","2","0.000000000000","1.192802259952","3.169899420920","0.255265201337","0.343814740696","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","0.000160281026","0.000070119788","0.000414111870","-0.000070119788","0.331550802139","0.688031764039","0.024315972758","0.082323784910","0.152482016230","0.000160281026","0.000084805577","0.000127062530","1.261434247978","","0.164062500000","0.018000000000","0.740254160468","","62.000000000000","514.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742388600175","-0.0060000000","-0.0300000000","-0.0105000000","-0.0345000000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_USDJPY_ctrl_406","USDJPY","1742388300000","SHORT","120","1742388420000","1742388420229","1742388420668","EXCLUDED","SHOCK_PURGE","149.7320000000","149.7510000000","4","0.390560245264","0.778006046147","2.673201525584","0.237895236762","0.326683292921","1.000000000000","1.000000000000","1.000000000000","-1.000000000000","-1.000000000000","-0.000050085061","0.000060105385","-0.000050085061","-0.000060105385","0.056603773585","0.679523539421","0.025007688990","0.082323785087","0.152482016230","0.000050085061","0.000085863595","0.000069853737","0.716999020022","","0.015625000000","0.019000000000","0.759766326583","","76.000000000000","439.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742388600175","-0.0140000000","-0.0230000000","-0.0186250000","-0.0276250000","","","","","","","","","","","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_675","AUDUSD","1742388300000","LONG","60","1742388360000","1742388360449","1742388360752","EXCLUDED","FEATURE_UNAVAILABLE","0.6328600000","0.6330800000","3","0.551852605552","1.556446462073","1.644349933772","0.594028785818","0.228580096832","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000055294225","0.000063197144","0.000790251499","0.000063197144","0.505050505051","0.179401993355","0.000108378801","0.000355781515","0.000590634211","0.000055294225","0.000063981432","0.000157207529","0.351727585848","","0.320312500000","0.000220000000","2.029917274883","","26.000000000000","303.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742388600320","-0.0000800000","-0.0003500000","-0.0001337500","-0.0004037500","1742388900057","-0.0000900000","-0.0003500000","-0.0001450000","-0.0004050000","1742389200090","-0.0000100000","-0.0004400000","-0.0000662500","-0.0004962500","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_AUDUSD_ctrl_675","AUDUSD","1742388300000","LONG","120","1742388420000","1742388420048","1742388420668","EXCLUDED","FEATURE_UNAVAILABLE","0.6329100000","0.6331200000","3","0.299905097266","1.842631788487","2.043964467359","0.564232537634","0.230586758500","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000086889552","0.000189586938","0.000379209826","0.000189586938","0.328767123288","0.189368770764","0.000104923172","0.000355781517","0.000590634211","0.000086889552","0.000072742894","0.000093212086","0.932170440151","","0.000000000000","0.000210000000","2.001464458528","","20.000000000000","620.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","-1.000000000000","1742388600320","-0.0001200000","-0.0003000000","-0.0001725000","-0.0003525000","1742388900057","-0.0001300000","-0.0003000000","-0.0001837500","-0.0003537500","1742389200090","-0.0000500000","-0.0003900000","-0.0001050000","-0.0004450000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_684","GBPUSD","1742388300000","LONG","60","1742388360000","1742388360233","1742388360752","EXCLUDED","FEATURE_UNAVAILABLE","1.2970800000","1.2972800000","1","0.000000000000","0.128818185930","0.451717120285","0.180619680270","0.109054065309","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-0.000061670341","-0.000100212373","0.000254430366","-0.000100212373","0.174603174603","0.297382198953","0.000192974526","0.000504331932","0.000760094777","0.000061670341","0.000052846626","0.000131201335","0.470043551135","","0.640625000000","0.000200000000","1.036406227010","","25.000000000000","519.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742388600243","0.0001600000","-0.0005600000","0.0001100000","-0.0006100000","1742388900150","0.0003700000","-0.0007700000","0.0003200000","-0.0008200000","1742389200207","-0.0001400000","-0.0002600000","-0.0001900000","-0.0003100000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_684","GBPUSD","1742388300000","LONG","120","1742388420000","1742388420041","1742388420668","EXCLUDED","FEATURE_UNAVAILABLE","1.2971500000","1.2973500000","1","0.000000000000","0.464154630398","0.816670396705","0.124193804185","0.090262413838","1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","-1.000000000000","0.000053961757","-0.000038542329","0.000192733931","-0.000038542329","0.138121546961","0.312041884817","0.000184904917","0.000504331933","0.000760094777","0.000053961757","0.000057993591","0.000128515085","0.419886556309","","0.601562500000","0.000200000000","1.081637003673","","35.000000000000","627.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742388600243","0.0000900000","-0.0004900000","0.0000400000","-0.0005400000","1742388900150","0.0003000000","-0.0007000000","0.0002500000","-0.0007500000","1742389200207","-0.0002100000","-0.0001900000","-0.0002600000","-0.0002400000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_701","EURUSD","1742389200000","SHORT","60","1742389260000","1742389260105","1742389260358","EXCLUDED","FEATURE_UNAVAILABLE","1.0901100000","1.0903100000","2","0.000000000000","-0.777213256109","-0.603194933146","-0.239355202774","-0.064726618550","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000059620037","-0.000105479185","0.000133011354","0.000105479185","0.057884231537","0.393442622951","0.000241195150","0.000583741585","0.000892795249","0.000059620037","0.000155996230","0.000181497174","0.328490166361","","0.710937500000","0.000200000000","0.829204071269","","50.000000000000","253.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742389500117","-0.0000500000","-0.0003300000","-0.0000975000","-0.0003775000","1742389800330","0.0003400000","-0.0007200000","0.0002925000","-0.0007675000","1742390100217","0.0002500000","-0.0006300000","0.0002025000","-0.0006775000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_EURUSD_ctrl_701","EURUSD","1742389200000","SHORT","120","1742389320000","1742389320014","1742389320579","EXCLUDED","FEATURE_UNAVAILABLE","1.0899600000","1.0901400000","2","0.000000000000","-1.331451116612","-1.243098784189","-0.291812392169","-0.092593648718","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000142185203","-0.000486098064","-0.000036694891","0.000486098064","0.015209125475","0.371584699454","0.000236109782","0.000583741575","0.000892795249","0.000142185203","0.000130414826","0.000185036499","0.768417065544","","0.726562500000","0.000180000000","0.762357233424","","42.000000000000","565.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","","1742389500117","-0.0002000000","-0.0001600000","-0.0002450000","-0.0002050000","1742389800330","0.0001900000","-0.0005500000","0.0001450000","-0.0005950000","1742390100217","0.0001000000","-0.0004600000","0.0000550000","-0.0005050000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_685","GBPUSD","1742389200000","SHORT","60","1742389260000","1742389260268","1742389260358","EXCLUDED","FEATURE_UNAVAILABLE","1.2969800000","1.2971800000","3","0.581161583595","-1.681047699126","-1.011143416070","-0.405637815015","-0.060255041769","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000131055032","-0.000439352078","-0.000077093275","0.000439352078","0.047169811321","0.276439790576","0.000194296495","0.000514725686","0.000769341268","0.000131055032","0.000143572273","0.000127294534","1.029541707372","","0.656250000000","0.000200000000","1.029354648393","","45.000000000000","90.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742389500118","-0.0000300000","-0.0003700000","-0.0000800000","-0.0004200000","1742389800035","0.0003800000","-0.0007800000","0.0003300000","-0.0008300000","1742390100218","-0.0000300000","-0.0003700000","-0.0000800000","-0.0004200000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
"ts15h_detection_time_continuation_r1_202503_GBPUSD_ctrl_685","GBPUSD","1742389200000","SHORT","120","1742389320000","1742389320071","1742389320579","EXCLUDED","FEATURE_UNAVAILABLE","1.2968400000","1.2970400000","3","2.627038812501","-2.152532615800","-1.648207793009","-0.504388502263","-0.115334203170","1.000000000000","-1.000000000000","-1.000000000000","1.000000000000","1.000000000000","-0.000107940571","-0.000616646388","-0.000238995603","0.000616646388","0.141552511416","0.247120418848","0.000196132459","0.000514725685","0.000769341268","0.000107940571","0.000148260725","0.000129562796","0.833113938347","","0.726562500000","0.000200000000","1.019719023742","","43.000000000000","508.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","1.000000000000","1742389500118","-0.0001700000","-0.0002300000","-0.0002200000","-0.0002800000","1742389800035","0.0002400000","-0.0006400000","0.0001900000","-0.0006900000","1742390100218","-0.0001700000","-0.0002300000","-0.0002200000","-0.0002800000","074C40B21F804CEDB414FA0C75DD1A101B7DF808F6254000B641C134C282B597","tickshock-context-feature-v1"
