event_id,detector_version,market_cluster_id,representative,event_msc,symbol,time_bucket,trigger_horizon_ms,estimator,volatility_regime,matched,control_id,time_difference_ms,unmatched_reason
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741369860500_7369","TAIL_V1_PERSISTENT","3057","1","1741369860500","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741369465250_45561","395250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741369862750_7374","TAIL_V1_PERSISTENT","3058","1","1741369862750","USDJPY","4","1000","1","HIGH","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h2_1741368118000_408048","1744750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741369903250_7375","TAIL_V1_PERSISTENT","3059","1","1741369903250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1782000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741369925250_7376","TAIL_V1_PERSISTENT","3060","1","1741369925250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1804000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741369941250_7377","TAIL_V1_PERSISTENT","3061","1","1741369941250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1820000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741369947750_7378","TAIL_V1_PERSISTENT","3062","1","1741369947750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1826500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741369995500_7379","TAIL_V1_PERSISTENT","3063","1","1741369995500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1874250",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741370000250_7381","TAIL_V1_PERSISTENT","3064","1","1741370000250","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741369618000_75259","382250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370022000_7383","TAIL_V1_PERSISTENT","3065","1","1741370022000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1900750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370058750_7384","TAIL_V1_PERSISTENT","3066","1","1741370058750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1937500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370072750_7387","TAIL_V1_PERSISTENT","3067","1","1741370072750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1951500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370104750_7389","TAIL_V1_PERSISTENT","3068","1","1741370104750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1983500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370111250_7390","TAIL_V1_PERSISTENT","3069","1","1741370111250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","1990000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370132500_7392","TAIL_V1_PERSISTENT","3070","1","1741370132500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2011250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741370158250_7393","TAIL_V1_PERSISTENT","3071","1","1741370158250","USDJPY","4","1000","1","HIGH","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h2_1741368118000_408048","2040250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370248000_7397","TAIL_V1_PERSISTENT","3072","1","1741370248000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2126750",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741370268500_7398","TAIL_V1_PERSISTENT","3073","1","1741370268500","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741370148000_75374","120500",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741370409000_7399","TAIL_V1_PERSISTENT","3074","1","1741370409000","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741370284750_46629","124250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370444000_7400","TAIL_V1_PERSISTENT","3075","1","1741370444000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2322750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370523250_7404","TAIL_V1_PERSISTENT","3076","1","1741370523250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2402000",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741370618750_7406","TAIL_V1_PERSISTENT","3077","1","1741370618750","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741370495250_142677","123500",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741370625750_7407","TAIL_V1_PERSISTENT","3078","1","1741370625750","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741370284750_46629","341000",""
"ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741370634250_7408","TAIL_V1_PERSISTENT","3079","1","1741370634250","EURUSD","4","250","1","NORMAL","true","EURUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741370506000_60518","128250",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741370688000_7409","TAIL_V1_PERSISTENT","3080","1","1741370688000","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741370495250_142677","192750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370701750_7410","TAIL_V1_PERSISTENT","3081","1","1741370701750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2580500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370718500_7412","TAIL_V1_PERSISTENT","3082","1","1741370718500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2597250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370729750_7413","TAIL_V1_PERSISTENT","3083","1","1741370729750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2608500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370771000_7415","TAIL_V1_PERSISTENT","3084","1","1741370771000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2649750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370813000_7416","TAIL_V1_PERSISTENT","3085","1","1741370813000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2691750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370847500_7421","TAIL_V1_PERSISTENT","3086","1","1741370847500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2726250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741370934500_7423","TAIL_V1_PERSISTENT","3087","1","1741370934500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741368121250_408052","2813250",""
"ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741371017250_7426","TAIL_V1_PERSISTENT","3088","1","1741371017250","EURUSD","4","250","1","NORMAL","true","EURUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741370877500_60723","139750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741371301250_7427","TAIL_V1_PERSISTENT","3089","1","1741371301250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741371180750_408976","120500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741371362500_7430","TAIL_V1_PERSISTENT","3090","1","1741371362500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741371181000_408977","181500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741371365500_7431","TAIL_V1_PERSISTENT","3091","1","1741371365500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741371181000_408977","184500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741371492000_7432","TAIL_V1_PERSISTENT","3092","1","1741371492000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741371181000_408977","311000",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741371770250_7434","TAIL_V1_PERSISTENT","3093","1","1741371770250","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741371626750_47860","143500",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741371848250_7436","TAIL_V1_PERSISTENT","3094","1","1741371848250","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741371626750_47860","221500",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741371894500_7437","TAIL_V1_PERSISTENT","3095","1","1741371894500","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741371626750_47860","267750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741371933000_7438","TAIL_V1_PERSISTENT","3096","1","1741371933000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741371812250_410380","120750",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741372059500_7440","TAIL_V1_PERSISTENT","3097","1","1741372059500","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741371626750_47860","432750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372201000_7441","TAIL_V1_PERSISTENT","3098","1","1741372201000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372080500_410563","120500",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741372206250_7442","TAIL_V1_PERSISTENT","3099","1","1741372206250","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741372062500_77302","143750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372221500_7443","TAIL_V1_PERSISTENT","3100","1","1741372221500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372080750_410564","140750",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741372341000_7444","TAIL_V1_PERSISTENT","3101","1","1741372341000","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741372062500_77302","278500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372654000_7445","TAIL_V1_PERSISTENT","3102","1","1741372654000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372532750_412147","121250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372673000_7446","TAIL_V1_PERSISTENT","3103","1","1741372673000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372532750_412147","140250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372731000_7447","TAIL_V1_PERSISTENT","3104","1","1741372731000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372532750_412147","198250",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741372739000_7448","TAIL_V1_PERSISTENT","3105","1","1741372739000","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741372568000_48245","171000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372819000_7449","TAIL_V1_PERSISTENT","3106","1","1741372819000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372532750_412147","286250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741372822000_7450","TAIL_V1_PERSISTENT","3107","1","1741372822000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741372532750_412147","289250",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741372881500_7451","TAIL_V1_PERSISTENT","3108","1","1741372881500","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741372718000_77619","163500",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741373275750_7452","TAIL_V1_PERSISTENT","3109","1","1741373275750","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741373153500_315641","122250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741373428500_7453","TAIL_V1_PERSISTENT","3110","1","1741373428500","USDJPY","4","1000","1","HIGH","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h2_1741373308000_414981","120500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741373544000_7456","TAIL_V1_PERSISTENT","3111","1","1741373544000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741373308250_414982","235750",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741373737750_7457","TAIL_V1_PERSISTENT","3112","1","1741373737750","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741373546000_48963","191750",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374262500_7459","TAIL_V1_PERSISTENT","3113","1","1741374262500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","122500",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374273500_7461","TAIL_V1_PERSISTENT","3114","1","1741374273500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","133500",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374283000_7465","TAIL_V1_PERSISTENT","3115","1","1741374283000","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","143000",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374288500_7470","TAIL_V1_PERSISTENT","3116","1","1741374288500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","148500",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374294500_7471","TAIL_V1_PERSISTENT","3117","1","1741374294500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","154500",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741374296750_7480","TAIL_V1_PERSISTENT","3118","1","1741374296750","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741374158250_149994","138500",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741374300000_7491","TAIL_V1_PERSISTENT","3119","1","1741374300000","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741374158250_149994","141750",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374318500_7501","TAIL_V1_PERSISTENT","3120","1","1741374318500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","178500",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374346750_7503","TAIL_V1_PERSISTENT","3121","1","1741374346750","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","206750",""
"ts15h_detection_time_continuation_r1_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741374361000_7504","TAIL_V1_PERSISTENT","3122","1","1741374361000","EURUSD","4","250","1","NORMAL","true","EURUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741374211250_63134","149750",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741374375000_7507","TAIL_V1_PERSISTENT","3123","1","1741374375000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741374174000_418958","201000",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374456500_7508","TAIL_V1_PERSISTENT","3124","1","1741374456500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","316500",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741374467500_7512","TAIL_V1_PERSISTENT","3125","1","1741374467500","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741374057000_78728","410500",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741374479750_7514","TAIL_V1_PERSISTENT","3126","1","1741374479750","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741374357500_49700","122250",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741374499750_7515","TAIL_V1_PERSISTENT","3127","1","1741374499750","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741374158250_149994","341500",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741374519750_7516","TAIL_V1_PERSISTENT","3128","1","1741374519750","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741374357500_49700","162250",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741374531250_7518","TAIL_V1_PERSISTENT","3129","1","1741374531250","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741374357500_49700","173750",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374582750_7519","TAIL_V1_PERSISTENT","3130","1","1741374582750","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","442750",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374608250_7522","TAIL_V1_PERSISTENT","3131","1","1741374608250","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","468250",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374628250_7523","TAIL_V1_PERSISTENT","3132","1","1741374628250","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","488250",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741374697750_7525","TAIL_V1_PERSISTENT","3133","1","1741374697750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741374577250_419736","120500",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374769250_7526","TAIL_V1_PERSISTENT","3134","1","1741374769250","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","629250",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741374901500_7527","TAIL_V1_PERSISTENT","3135","1","1741374901500","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","761500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375012750_7529","TAIL_V1_PERSISTENT","3136","1","1741375012750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741374891500_420404","121250",""
"ts15h_detection_time_continuation_r1_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741375071000_7530","TAIL_V1_PERSISTENT","3137","1","1741375071000","USDCAD","4","250","1","NORMAL","true","USDCAD_TAIL_V1_PERSISTENT_ctrl_h0_1741374140000_318600","931000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375129000_7535","TAIL_V1_PERSISTENT","3138","1","1741375129000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741374891500_420404","237500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375215500_7536","TAIL_V1_PERSISTENT","3139","1","1741375215500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741374891500_420404","324000",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741375269750_7538","TAIL_V1_PERSISTENT","3140","1","1741375269750","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741375136750_151245","133000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375397750_7539","TAIL_V1_PERSISTENT","3141","1","1741375397750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741374891500_420404","506250",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741375802250_7540","TAIL_V1_PERSISTENT","3142","1","1741375802250","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741375494500_151475","307750",""
"ts15h_detection_time_continuation_r1_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741375809250_7557","TAIL_V1_PERSISTENT","3143","1","1741375809250","USDCHF","4","250","1","LOW","true","USDCHF_TAIL_V1_PERSISTENT_ctrl_h0_1741375514750_50281","294500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375811500_7559","TAIL_V1_PERSISTENT","3144","1","1741375811500","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741375682000_420760","129500",""
"ts15h_detection_time_continuation_r1_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741375819000_7562","TAIL_V1_PERSISTENT","3145","1","1741375819000","AUDUSD","4","250","1","LOW","true","AUDUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741375494500_151475","324500",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375837750_7566","TAIL_V1_PERSISTENT","3146","1","1741375837750","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741375682000_420760","155750",""
"ts15h_detection_time_continuation_r1_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741375856750_7567","TAIL_V1_PERSISTENT","3147","1","1741375856750","GBPUSD","4","250","1","NORMAL","true","GBPUSD_TAIL_V1_PERSISTENT_ctrl_h0_1741375514750_79894","342000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741375909000_7568","TAIL_V1_PERSISTENT","3148","1","1741375909000","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741375682000_420760","227000",""
"ts15h_detection_time_continuation_r1_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741376029250_7569","TAIL_V1_PERSISTENT","3149","1","1741376029250","USDJPY","4","250","1","NORMAL","true","USDJPY_TAIL_V1_PERSISTENT_ctrl_h0_1741375682000_420760","347250",""
