episode_id,event_id,market_cluster_id,symbol,shock_direction,t0_msc,feature_status,h1,h2,h3,h4,action,action_direction,entry_eligible_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_price,atr14_m5,risk_distance,tp_distance,sl,tp,exit_msc,exit_price,result,gross_r,net_r_commission_002,net_r_commission_005,net_r_commission_010,mfe_r,mae_r,deadline_msc,feature_spec_sha256,schema_version
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_310","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744387442500_26154","10528","USDCAD","LONG","1744387442612","ELIGIBLE","true","false","false","false","REVERSAL","SHORT","1744387442612","1744387442815","1744387442816","1.3861800000","1.3864000000","1.3861800000","0.001136990501","0.000284247625","0.000454796201","1.3864642476","1.3857252038","1744387443467","1.3865300000","SL_FIRST","-1.231320752831","-1.251320752831","-1.281320752831","-1.331320752831","0.000000000000","1.231320752831","1744388342612","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_254","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744387559000_26155","10529","EURUSD","LONG","1744387559280","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1744387559280","1744387559280","1744387559892","1.1388700000","1.1390500000","1.1390500000","0.001792374290","0.000448093573","0.000716949716","1.1386019064","1.1397669497","1744387699062","1.1385400000","SL_FIRST","-1.138155133694","-1.158155133694","-1.188155133694","-1.238155133694","1.428273108949","1.138155133694","1744388459280","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_254","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744387559000_26155","10529","EURUSD","LONG","1744387559280","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1744387559280","1744387559280","1744387559892","1.1388700000","1.1390500000","1.1388700000","0.001792374290","0.000448093573","0.000716949716","1.1393180936","1.1381530503","1744387616234","1.1393200000","SL_FIRST","-1.004254529730","-1.024254529730","-1.054254529730","-1.104254529730","0.000000000000","1.004254529730","1744388459280","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_380","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744387614000_26157","10531","USDJPY","SHORT","1744387615416","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1744387615416","1744387615416","1744387615616","142.4870000000","142.5070000000","142.4870000000","0.186065993305","0.046516498326","0.074426397322","142.5335164983","142.4125736027","1744387647783","142.5340000000","SL_FIRST","-1.010394197566","-1.030394197566","-1.060394197566","-1.110394197566","0.000000000000","1.010394197566","1744388515416","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_380","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744387614000_26157","10531","USDJPY","SHORT","1744387615416","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1744387615416","1744387615416","1744387615616","142.4870000000","142.5070000000","142.5070000000","0.186065993305","0.046516498326","0.074426397322","142.4604835017","142.5814263973","1744387683510","142.5814263973","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.612331166328","0.730923462069","1744388515416","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_330","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1744387705500_26168","10534","GBPUSD","SHORT","1744387705821","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","SHORT","1744387705821","1744387706296","1744387706434","1.3112500000","1.3114500000","1.3112500000","0.001421326701","0.000355331675","0.000568530680","1.3116053317","1.3106814693","1744387714530","1.3116700000","SL_FIRST","-1.181994258544","-1.201994258544","-1.231994258544","-1.281994258544","0.000000000000","1.181994258544","1744388605821","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_330","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1744387705500_26168","10534","GBPUSD","SHORT","1744387705821","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","LONG","1744387705821","1744387706296","1744387706434","1.3112500000","1.3114500000","1.3114500000","0.001421326701","0.000355331675","0.000568530680","1.3110946683","1.3120185307","1744387728405","1.3120185307","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.660420506050","0.590997129272","1744388605821","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_255","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744388652250_26196","10548","EURUSD","SHORT","1744388652485","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","SHORT","1744388652485","1744388652485","1744388652685","1.1393000000","1.1394800000","1.1393000000","0.001744732619","0.000436183155","0.000697893047","1.1397361832","1.1386021070","1744388916639","1.1397500000","SL_FIRST","-1.031676705544","-1.051676705544","-1.081676705544","-1.131676705544","0.435596831230","1.031676705544","1744389552485","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_255","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744388652250_26196","10548","EURUSD","SHORT","1744388652485","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","LONG","1744388652485","1744388652485","1744388652685","1.1393000000","1.1394800000","1.1394800000","0.001744732619","0.000436183155","0.000697893047","1.1390438168","1.1401778930","1744388672311","1.1390300000","SL_FIRST","-1.031676705544","-1.051676705544","-1.081676705544","-1.131676705544","0.000000000000","1.031676705544","1744389552485","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_381","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744388660500_26198","10549","USDJPY","LONG","1744388660694","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","LONG","1744388660694","1744388661166","1744388661310","142.5050000000","142.5250000000","142.5250000000","0.184844930480","0.046211232620","0.073937972192","142.4787887674","142.5989379722","1744388667005","142.4720000000","SL_FIRST","-1.146907299268","-1.166907299268","-1.196907299268","-1.246907299268","0.000000000000","1.146907299268","1744389560694","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_381","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744388660500_26198","10549","USDJPY","LONG","1744388660694","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","SHORT","1744388660694","1744388661166","1744388661310","142.5050000000","142.5250000000","142.5050000000","0.184844930480","0.046211232620","0.073937972192","142.5512112326","142.4310620278","1744388760695","142.5540000000","SL_FIRST","-1.060348257814","-1.080348257814","-1.110348257814","-1.160348257814","0.389515686544","1.060348257814","1744389560694","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_311","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744388707500_26200","10550","USDCAD","LONG","1744388708350","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1744388708350","1744388708436","1744388708761","1.3877400000","1.3879900000","1.3879900000","0.001228764339","0.000307191085","0.000491505736","1.3876828089","1.3884815057","1744388720503","1.3876500000","SL_FIRST","-1.106802954040","-1.126802954040","-1.156802954040","-1.206802954040","0.000000000000","1.106802954040","1744389608350","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_311","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744388707500_26200","10550","USDCAD","LONG","1744388708350","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1744388708350","1744388708436","1744388708761","1.3877400000","1.3879900000","1.3877400000","0.001228764339","0.000307191085","0.000491505736","1.3880471911","1.3872484943","1744388712048","1.3880900000","SL_FIRST","-1.139355982101","-1.159355982101","-1.189355982101","-1.239355982101","0.000000000000","1.139355982101","1744389608350","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_331","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744388978250_26204","10554","GBPUSD","LONG","1744388978348","ELIGIBLE","true","false","false","true","CONTINUATION","LONG","1744388978348","1744388979543","1744388979556","1.3113300000","1.3115300000","1.3115300000","0.001396077166","0.000349019292","0.000558430866","1.3111809807","1.3120884309","1744389023877","1.3111500000","SL_FIRST","-1.088765031665","-1.108765031665","-1.138765031665","-1.188765031665","0.000000000000","1.088765031665","1744389878348","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_331","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744388978250_26204","10554","GBPUSD","LONG","1744388978348","ELIGIBLE","true","false","false","true","REVERSAL","SHORT","1744388978348","1744388979543","1744388979556","1.3113300000","1.3115300000","1.3113300000","0.001396077166","0.000349019292","0.000558430866","1.3116790193","1.3107715691","1744389084503","1.3107715691","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.776406104296","0.830899629429","1744389878348","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_311","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744389197250_26220","10562","USDCHF","SHORT","1744389200129","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1744389200129","1744389200203","1744389200430","0.8113700000","0.8116200000","0.8113700000","0.001263961064","0.000315990266","0.000505584426","0.8116859903","0.8108644156","1744389201316","0.8117300000","SL_FIRST","-1.139275600515","-1.159275600515","-1.189275600515","-1.239275600515","0.000000000000","1.139275600515","1744390100129","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_311","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744389197250_26220","10562","USDCHF","SHORT","1744389200129","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1744389200129","1744389200203","1744389200430","0.8113700000","0.8116200000","0.8116200000","0.001263961064","0.000315990266","0.000505584426","0.8113040097","0.8121255844","1744389264385","0.8121255844","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","2.183611567654","0.632930889175","1744390100129","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_185","ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744389800250_26578","10632","AUDUSD","LONG","1744389800782","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1744389800782","1744389800949","1744389801084","0.6262200000","0.6264300000","0.6264300000","0.000732537358","0.000183134340","0.000293014943","0.6262468657","0.6267230149","1744389801352","0.6262200000","SL_FIRST","-1.146699196684","-1.166699196684","-1.196699196684","-1.246699196684","0.000000000000","1.146699196684","1744390700782","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_185","ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744389800250_26578","10632","AUDUSD","LONG","1744389800782","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1744389800782","1744389800949","1744389801084","0.6262200000","0.6264300000","0.6262200000","0.000732537358","0.000183134340","0.000293014943","0.6264031343","0.6259269851","1744389801150","0.6264700000","SL_FIRST","-1.365118091290","-1.385118091290","-1.415118091290","-1.465118091290","0.000000000000","1.365118091290","1744390700782","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_312","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744389801250_26583","10632","USDCAD","SHORT","1744389801584","TARGET_STALE","true","false","false","true","CONTINUATION","SHORT","1744389801584","1744389801690","1744389801792","1.3861300000","1.3863800000","1.3861300000","0.001204928990","0.000301232247","0.000481971596","1.3864312322","1.3856480284","1744389802186","1.3864500000","SL_FIRST","-1.062303264975","-1.082303264975","-1.112303264975","-1.162303264975","0.000000000000","1.062303264975","1744390701584","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_312","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744389801250_26583","10632","USDCAD","SHORT","1744389801584","TARGET_STALE","true","false","false","true","REVERSAL","LONG","1744389801584","1744389801690","1744389801792","1.3861300000","1.3863800000","1.3863800000","0.001204928990","0.000301232247","0.000481971596","1.3860787678","1.3868619716","1744389804299","1.3859200000","SL_FIRST","-1.527060943402","-1.547060943402","-1.577060943402","-1.627060943402","0.000000000000","1.527060943402","1744390701584","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_256","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744389925500_26609","10643","EURUSD","SHORT","1744389926136","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1744389926136","1744389926136","1744389926638","1.1379000000","1.1380800000","1.1379000000","0.002205541049","0.000551385262","0.000882216420","1.1384513853","1.1370177836","1744389997619","1.1370177836","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.777341664944","0.562220322584","1744390826136","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_256","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744389925500_26609","10643","EURUSD","SHORT","1744389926136","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1744389926136","1744389926136","1744389926638","1.1379000000","1.1380800000","1.1380800000","0.002205541049","0.000551385262","0.000882216420","1.1375286147","1.1389622164","1744389969771","1.1375200000","SL_FIRST","-1.015623808539","-1.035623808539","-1.065623808539","-1.115623808539","0.000000000000","1.015623808539","1744390826136","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_382","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744389987000_26614","10648","USDJPY","LONG","1744389987362","ELIGIBLE","true","false","false","false","CONTINUATION","LONG","1744389987362","1744389987466","1744389987764","143.0250000000","143.0430000000","143.0430000000","0.282556109621","0.070639027405","0.113022443848","142.9723609726","143.1560224438","1744390015910","143.1560224438","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.642151715006","0.453007369657","1744390887362","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_382","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744389987000_26614","10648","USDJPY","LONG","1744389987362","ELIGIBLE","true","false","false","false","REVERSAL","SHORT","1744389987362","1744389987466","1744389987764","143.0250000000","143.0430000000","143.0250000000","0.282556109621","0.070639027405","0.113022443848","143.0956390274","142.9119775562","1744390005859","143.0960000000","SL_FIRST","-1.005110101426","-1.025110101426","-1.055110101426","-1.105110101426","0.000000000000","1.005110101426","1744390887362","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_332","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744390006000_26620","10649","GBPUSD","SHORT","1744390006363","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1744390006363","1744390006559","1744390006564","1.3085000000","1.3087000000","1.3085000000","0.001576770062","0.000394192515","0.000630708025","1.3088941925","1.3078692920","1744390052504","1.3078692920","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.623572175734","0.583471250654","1744390906363","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_332","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744390006000_26620","10649","GBPUSD","SHORT","1744390006363","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1744390006363","1744390006559","1744390006564","1.3085000000","1.3087000000","1.3087000000","0.001576770062","0.000394192515","0.000630708025","1.3083058075","1.3093307080","1744390011490","1.3081400000","SL_FIRST","-1.420625653767","-1.440625653767","-1.470625653767","-1.520625653767","0.000000000000","1.420625653767","1744390906363","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_312","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1744390395000_26796","10700","USDCHF","SHORT","1744390395420","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1744390395420","1744390395525","1744390395721","0.8153200000","0.8155900000","0.8153200000","0.001719882174","0.000429970543","0.000687952870","0.8157499705","0.8146320471","1744390415134","0.8159000000","SL_FIRST","-1.348929615781","-1.368929615781","-1.398929615781","-1.448929615781","0.000000000000","1.348929615781","1744391295420","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_312","ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1744390395000_26796","10700","USDCHF","SHORT","1744390395420","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1744390395420","1744390395525","1744390395721","0.8153200000","0.8155900000","0.8155900000","0.001719882174","0.000429970543","0.000687952870","0.8151600295","0.8162779529","1744390399655","0.8151200000","SL_FIRST","-1.093098136927","-1.113098136927","-1.143098136927","-1.193098136927","0.000000000000","1.093098136927","1744391295420","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_186","ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744390827500_26923","10730","AUDUSD","SHORT","1744390827673","ELIGIBLE","true","false","false","true","CONTINUATION","SHORT","1744390827673","1744390827871","1744390827894","0.6230800000","0.6233000000","0.6230800000","0.001093336589","0.000273334147","0.000437334636","0.6233533341","0.6226426654","1744390830298","0.6233900000","SL_FIRST","-1.134142964103","-1.154142964103","-1.184142964103","-1.234142964103","0.000000000000","1.134142964103","1744391727673","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_mh_186","ts15o_cross_fx_lead_lag_r2_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744390827500_26923","10730","AUDUSD","SHORT","1744390827673","ELIGIBLE","true","false","false","true","REVERSAL","LONG","1744390827673","1744390827871","1744390827894","0.6230800000","0.6233000000","0.6233000000","0.001093336589","0.000273334147","0.000437334636","0.6230266659","0.6237373346","1744390863430","0.6237373346","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.609751303888","0.987801936477","1744391727673","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_257","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744390912500_26965","10741","EURUSD","LONG","1744390912774","TARGET_STALE","false","false","false","false","CONTINUATION","LONG","1744390912774","1744390912774","1744390912975","1.1350600000","1.1352400000","1.1352400000","0.002511273155","0.000627818289","0.001004509262","1.1346121817","1.1362445093","1744390963540","1.1362445093","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.608745743974","0.414132567756","1744391812774","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_257","ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744390912500_26965","10741","EURUSD","LONG","1744390912774","TARGET_STALE","false","false","false","false","REVERSAL","SHORT","1744390912774","1744390912774","1744390912975","1.1350600000","1.1352400000","1.1350600000","0.002511273155","0.000627818289","0.001004509262","1.1356878183","1.1340554907","1744390935396","1.1357200000","SL_FIRST","-1.051259595072","-1.071259595072","-1.101259595072","-1.151259595072","0.000000000000","1.051259595072","1744391812774","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_333","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744391022500_26975","10744","GBPUSD","SHORT","1744391022744","ELIGIBLE","true","false","false","false","CONTINUATION","SHORT","1744391022744","1744391022763","1744391023249","1.3103900000","1.3105900000","1.3103900000","0.001782064037","0.000445516009","0.000712825615","1.3108355160","1.3096771744","1744391036236","1.3108800000","SL_FIRST","-1.099848243047","-1.119848243047","-1.149848243047","-1.199848243047","0.000000000000","1.099848243047","1744391922744","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_333","ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744391022500_26975","10744","GBPUSD","SHORT","1744391022744","ELIGIBLE","true","false","false","false","REVERSAL","LONG","1744391022744","1744391022763","1744391023249","1.3103900000","1.3105900000","1.3105900000","0.001782064037","0.000445516009","0.000712825615","1.3101444840","1.3113028256","1744391222517","1.3113028256","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.638549423315","0.920281182958","1744391922744","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_313","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744391056500_26987","10747","USDCAD","LONG","1744391056826","CROSS_SYMBOL_STALE","false","false","false","false","CONTINUATION","LONG","1744391056826","1744391056830","1744391057030","1.3876500000","1.3878900000","1.3878900000","0.001511724365","0.000377931091","0.000604689746","1.3875120689","1.3884946897","1744391239139","1.3874900000","SL_FIRST","-1.058394001896","-1.078394001896","-1.108394001896","-1.158394001896","1.137773552039","1.058394001896","1744391956826","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_313","ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744391056500_26987","10747","USDCAD","LONG","1744391056826","CROSS_SYMBOL_STALE","false","false","false","false","REVERSAL","SHORT","1744391056826","1744391056830","1744391057030","1.3876500000","1.3878900000","1.3876500000","0.001511724365","0.000377931091","0.000604689746","1.3880279311","1.3870453103","1744391059851","1.3880300000","SL_FIRST","-1.005474301802","-1.025474301802","-1.055474301802","-1.105474301802","0.000000000000","1.005474301802","1744391956826","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_383","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744391278000_27011","10759","USDJPY","SHORT","1744391278998","TARGET_STALE","false","false","false","false","CONTINUATION","SHORT","1744391278998","1744391279000","1744391279200","142.9100000000","142.9280000000","142.9100000000","0.294008967041","0.073502241760","0.117603586817","142.9835022418","142.7923964132","1744391283831","142.9890000000","SL_FIRST","-1.074797150509","-1.094797150509","-1.124797150509","-1.174797150509","0.000000000000","1.074797150509","1744392178998","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_383","ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744391278000_27011","10759","USDJPY","SHORT","1744391278998","TARGET_STALE","false","false","false","false","REVERSAL","LONG","1744391278998","1744391279000","1744391279200","142.9100000000","142.9280000000","142.9280000000","0.294008967041","0.073502241760","0.117603586817","142.8544977582","143.0456035868","1744391297299","143.0456035868","TP_FIRST","1.600000000000","1.580000000000","1.550000000000","1.500000000000","1.605393212152","0.299310598876","1744392178998","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
