event_id,market_cluster_id,symbol,strategy,direction,signal_msc,processing_msc,eligible_msc,entry_quote_msc,entry_bid,entry_ask,entry_price,entry_side,local_scale,entry_status,censored,schema_version
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741877935000_12339,5160,USDJPY,failed_shock_reversal,LONG,1741877936106,1741877936324,1741877936324,1741877936347,147.935,147.952,147.952,ASK,0.002291473395,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741877935500_12341,5160,USDJPY,detection_time_continuation,SHORT,1741877935500,1741877935760,1741877935760,1741877935889,147.934,147.949,147.934,BID,0.004301457348,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741877935500_12341,5160,USDJPY,post_burst_continuation,SHORT,1741877936106,1741877936324,1741877936324,1741877936347,147.935,147.952,147.935,BID,0.004301457348,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741877935500_12341,5160,USDJPY,failed_shock_reversal,LONG,1741877936347,1741877936522,1741877936522,1741877936556,147.937,147.953,147.953,ASK,0.004301457348,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741877935250_12340,5160,USDJPY,detection_time_continuation,SHORT,1741877935250,1741877935515,1741877935515,1741877935670,147.925,147.943,147.925,BID,0.002291213323,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741877935250_12340,5160,USDJPY,post_burst_continuation,SHORT,1741877935670,1741877935760,1741877935760,1741877935889,147.934,147.949,147.934,BID,0.002291213323,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741877935250_12340,5160,USDJPY,failed_shock_reversal,LONG,1741877935889,1741877935969,1741877935969,1741877936106,147.935,147.951,147.951,ASK,0.002291213323,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741877945250_12342,5161,EURUSD,detection_time_continuation,SHORT,1741877945250,1741877945570,1741877945570,1741877945570,1.08444,1.08463,1.08444,BID,2.7069033e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741877945250_12342,5161,EURUSD,post_burst_continuation,SHORT,1741877946252,1741877946489,1741877946489,1741877946489,1.08447,1.08465,1.08447,BID,2.7069033e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741877945250_12342,5161,EURUSD,failed_shock_reversal,LONG,1741877946489,1741877946701,1741877946701,1741877946701,1.08455,1.08473,1.08473,ASK,2.7069033e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741877957500_12343,5162,EURUSD,detection_time_continuation,LONG,1741877957500,1741877958014,1741877958014,1741877958014,1.08478,1.08496,1.08496,ASK,2.7168176e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741877957500_12343,5162,EURUSD,post_burst_continuation,LONG,1741877958014,1741877958246,1741877958246,1741877958246,1.0848,1.08498,1.08498,ASK,2.7168176e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741877957500_12343,5162,EURUSD,failed_shock_reversal,SHORT,1741877958246,1741877958493,1741877958493,1741877958493,1.08489,1.08507,1.08489,BID,2.7168176e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741878042250_12345,5163,USDJPY,detection_time_continuation,SHORT,1741878042250,1741878043019,1741878043019,1741878043163,147.982,147.997,147.982,BID,0.004301969618,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741878042250_12345,5163,USDJPY,post_burst_continuation,SHORT,1741878042702,1741878043019,1741878043019,1741878043163,147.982,147.997,147.982,BID,0.004301969618,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w500_1741878042250_12345,5163,USDJPY,failed_shock_reversal,LONG,1741878043163,1741878043273,1741878043273,1741878043380,147.987,148.003,148.003,ASK,0.004301969618,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741878042000_12344,5163,USDJPY,detection_time_continuation,SHORT,1741878042000,1741878042519,1741878042519,1741878042702,147.971,147.989,147.971,BID,0.002291722616,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741878042000_12344,5163,USDJPY,post_burst_continuation,SHORT,1741878042702,1741878043019,1741878043019,1741878043163,147.982,147.997,147.982,BID,0.002291722616,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741878042000_12344,5163,USDJPY,failed_shock_reversal,LONG,1741878043163,1741878043273,1741878043273,1741878043380,147.987,148.003,148.003,ASK,0.002291722616,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741878085500_12346,5164,USDCHF,detection_time_continuation,LONG,1741878085500,1741878086016,1741878086016,1741878086227,0.88235,0.8826,0.8826,ASK,1.6381971e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741878085500_12346,5164,USDCHF,post_burst_continuation,LONG,1741878085861,1741878086016,1741878086016,1741878086227,0.88235,0.8826,0.8826,ASK,1.6381971e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741878085500_12346,5164,USDCHF,failed_shock_reversal,SHORT,1741878086227,1741878086653,1741878086653,1741878086680,0.88236,0.88261,0.88236,BID,1.6381971e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741878195750_12347,5165,USDCHF,detection_time_continuation,SHORT,1741878195750,1741878196379,1741878196379,1741878196536,0.88247,0.88272,0.88247,BID,1.6374053e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741878195750_12347,5165,USDCHF,post_burst_continuation,SHORT,1741878196183,1741878196379,1741878196379,1741878196536,0.88247,0.88272,0.88247,BID,1.6374053e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741878195750_12347,5165,USDCHF,failed_shock_reversal,LONG,1741878196536,1741878196609,1741878196609,1741878196876,0.88248,0.88272,0.88272,ASK,1.6374053e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741878486250_12348,5166,EURUSD,detection_time_continuation,SHORT,1741878486250,1741878486739,1741878486739,1741878486739,1.08471,1.08489,1.08471,BID,2.7136644e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741878486250_12348,5166,EURUSD,post_burst_continuation,SHORT,1741878487924,1741878488176,1741878488176,1741878488176,1.08476,1.08494,1.08476,BID,2.7136644e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741878486250_12348,5166,EURUSD,failed_shock_reversal,LONG,1741878488176,1741878488714,1741878488714,1741878488714,1.08477,1.08495,1.08495,ASK,2.7136644e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741878587500_12349,5167,USDJPY,detection_time_continuation,SHORT,1741878587500,1741878588739,1741878588739,1741878588791,147.873,147.891,147.873,BID,0.002282249047,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741878587500_12349,5167,USDJPY,post_burst_continuation,SHORT,1741878587869,1741878588739,1741878588739,1741878588791,147.873,147.891,147.873,BID,0.002282249047,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741878587500_12349,5167,USDJPY,failed_shock_reversal,LONG,1741878589642,1741878589736,1741878589736,1741878589868,147.873,147.893,147.893,ASK,0.002282249047,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741878889500_12350,5168,USDCAD,detection_time_continuation,LONG,1741878889500,1741878891222,1741878891222,1741878891540,1.4394,1.4397,1.4397,ASK,2.9456288e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741878889500_12350,5168,USDCAD,post_burst_continuation,LONG,1741878890529,1741878891222,1741878891222,1741878891540,1.4394,1.4397,1.4397,ASK,2.9456288e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879090500_12351,5169,USDCAD,detection_time_continuation,SHORT,1741879090500,1741879091041,1741879091041,1741879091261,1.43926,1.43956,1.43926,BID,2.950661e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879090500_12351,5169,USDCAD,post_burst_continuation,SHORT,1741879092272,1741879092478,1741879092478,1741879092906,1.43921,1.43949,1.43921,BID,2.950661e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879090500_12351,5169,USDCAD,pullback_continuation,SHORT,1741879095662,1741879095793,1741879095793,1741879095874,1.43918,1.43946,1.43918,BID,2.950661e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879274500_12352,5170,USDCAD,detection_time_continuation,SHORT,1741879274500,1741879275098,1741879275098,1741879275283,1.43867,1.43896,1.43867,BID,2.9514455e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879274500_12352,5170,USDCAD,post_burst_continuation,SHORT,1741879275071,1741879275098,1741879275098,1741879275283,1.43867,1.43896,1.43867,BID,2.9514455e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879274500_12352,5170,USDCAD,failed_shock_reversal,LONG,1741879275283,1741879279245,1741879279245,1741879279376,1.43867,1.43897,1.43897,ASK,2.9514455e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879755250_12353,5171,USDCHF,detection_time_continuation,LONG,1741879755250,1741879755417,1741879755417,1741879755671,0.88185,0.88211,0.88211,ASK,1.6341016e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879755250_12353,5171,USDCHF,post_burst_continuation,LONG,1741879755671,1741879755825,1741879755825,1741879756635,0.88187,0.88213,0.88213,ASK,1.6341016e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879755250_12353,5171,USDCHF,failed_shock_reversal,SHORT,1741879756635,1741879756846,1741879756846,1741879756977,0.88186,0.88212,0.88186,BID,1.6341016e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879800750_12354,5172,USDCAD,detection_time_continuation,LONG,1741879800750,1741879800973,1741879800973,1741879801165,1.43859,1.43922,1.43922,ASK,2.952964e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879800750_12354,5172,USDCAD,post_burst_continuation,LONG,1741879802614,1741879802787,1741879802787,1741879802942,1.43719,1.43752,1.43752,ASK,2.952964e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1741879800750_12354,5172,USDCAD,failed_shock_reversal,SHORT,1741879802942,1741879803003,1741879803003,1741879803186,1.43738,1.43769,1.43738,BID,2.952964e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741879801750_12355,5172,EURUSD,detection_time_continuation,LONG,1741879801750,1741879802064,1741879802064,1741879802064,1.08749,1.08793,1.08793,ASK,2.6729356e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741879801750_12355,5172,EURUSD,post_burst_continuation,LONG,1741879802302,1741879802505,1741879802505,1741879802505,1.08745,1.08763,1.08763,ASK,2.6729356e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741879801750_12355,5172,EURUSD,failed_shock_reversal,SHORT,1741879803249,1741879803477,1741879803477,1741879803477,1.08658,1.08677,1.08658,BID,2.6729356e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12356,5172,EURUSD,detection_time_continuation,LONG,1741879802000,1741879802302,1741879802302,1741879802302,1.08762,1.08786,1.08786,ASK,2.6763261e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12356,5172,EURUSD,post_burst_continuation,LONG,1741879802302,1741879802505,1741879802505,1741879802505,1.08745,1.08763,1.08763,ASK,2.6763261e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12356,5172,EURUSD,failed_shock_reversal,SHORT,1741879802505,1741879802787,1741879802787,1741879802787,1.08706,1.08754,1.08706,BID,2.6763261e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741879802250_12359,5172,EURUSD,detection_time_continuation,LONG,1741879802250,1741879802505,1741879802505,1741879802505,1.08745,1.08763,1.08763,ASK,5.3052569e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741879802250_12359,5172,EURUSD,post_burst_continuation,LONG,1741879802787,1741879803003,1741879803003,1741879803003,1.08713,1.08744,1.08744,ASK,5.3052569e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w500_1741879802250_12359,5172,EURUSD,failed_shock_reversal,SHORT,1741879803003,1741879803249,1741879803249,1741879803249,1.08677,1.08711,1.08677,BID,5.3052569e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12358,5172,AUDUSD,detection_time_continuation,LONG,1741879802000,1741879802302,1741879802302,1741879802386,0.62999,0.63034,0.63034,ASK,2.174683e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12358,5172,AUDUSD,post_burst_continuation,LONG,1741879802386,1741879802505,1741879802505,1741879802614,0.62998,0.63025,0.63025,ASK,2.174683e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12358,5172,AUDUSD,failed_shock_reversal,SHORT,1741879803829,1741879804043,1741879804043,1741879804051,0.62938,0.62975,0.62938,BID,2.174683e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741879802500_12362,5172,EURUSD,detection_time_continuation,LONG,1741879802500,1741879802787,1741879802787,1741879802787,1.08706,1.08754,1.08754,ASK,9.9599933e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741879802500_12362,5172,EURUSD,post_burst_continuation,LONG,1741879803003,1741879803249,1741879803249,1741879803249,1.08677,1.08711,1.08711,ASK,9.9599933e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741879802500_12362,5172,EURUSD,failed_shock_reversal,SHORT,1741879803249,1741879803477,1741879803477,1741879803477,1.08658,1.08677,1.08658,BID,9.9599933e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741879802750_12364,5172,EURUSD,detection_time_continuation,LONG,1741879802750,1741879803003,1741879803003,1741879803003,1.08713,1.08744,1.08744,ASK,9.9724981e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741879802750_12364,5172,EURUSD,post_burst_continuation,LONG,1741879803249,1741879803477,1741879803477,1741879803477,1.08658,1.08677,1.08677,ASK,9.9724981e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w1000_1741879802750_12364,5172,EURUSD,failed_shock_reversal,SHORT,1741879803477,1741879803752,1741879803752,1741879803752,1.08656,1.08676,1.08656,BID,9.9724981e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802250_12360,5172,AUDUSD,detection_time_continuation,LONG,1741879802250,1741879802505,1741879802505,1741879802614,0.62998,0.63025,0.63025,ASK,2.1746394e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802250_12360,5172,AUDUSD,post_burst_continuation,LONG,1741879802614,1741879802787,1741879802787,1741879802933,0.62973,0.63003,0.63003,ASK,2.1746394e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802250_12360,5172,AUDUSD,failed_shock_reversal,SHORT,1741879802933,1741879803003,1741879803003,1741879803248,0.62969,0.63007,0.62969,BID,2.1746394e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803500_12373,5173,GBPUSD,detection_time_continuation,SHORT,1741879803500,1741879803752,1741879803752,1741879803893,1.29547,1.29591,1.29547,BID,2.2508834e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803500_12373,5173,GBPUSD,post_burst_continuation,SHORT,1741879803893,1741879804043,1741879804043,1741879804146,1.29546,1.29586,1.29546,BID,2.2508834e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803750_12379,5173,GBPUSD,detection_time_continuation,SHORT,1741879803750,1741879804043,1741879804043,1741879804146,1.29546,1.29586,1.29546,BID,2.2503012e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803750_12379,5173,GBPUSD,post_burst_continuation,SHORT,1741879804146,1741879804274,1741879804274,1741879804355,1.29547,1.29582,1.29547,BID,2.2503012e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803750_12379,5173,GBPUSD,pullback_continuation,SHORT,1741879805064,1741879805273,1741879805273,1741879805300,1.29531,1.29554,1.29531,BID,2.2503012e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12357,5172,USDCHF,detection_time_continuation,SHORT,1741879802000,1741879802302,1741879802302,1741879802429,0.88084,0.8817,0.88084,BID,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12357,5172,USDCHF,post_burst_continuation,SHORT,1741879803380,1741879803477,1741879803477,1741879803855,0.88139,0.88187,0.88139,BID,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802000_12357,5172,USDCHF,failed_shock_reversal,LONG,1741879803855,1741879804043,1741879804043,1741879804218,0.88152,0.88182,0.88182,ASK,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802250_12361,5172,USDCHF,detection_time_continuation,SHORT,1741879802250,1741879802505,1741879802505,1741879802910,0.88101,0.8815,0.88101,BID,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802250_12361,5172,USDCHF,post_burst_continuation,SHORT,1741879803380,1741879803477,1741879803477,1741879803855,0.88139,0.88187,0.88139,BID,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802250_12361,5172,USDCHF,failed_shock_reversal,LONG,1741879803855,1741879804043,1741879804043,1741879804218,0.88152,0.88182,0.88182,ASK,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802500_12365,5172,USDCHF,detection_time_continuation,SHORT,1741879802500,1741879803003,1741879803003,1741879803380,0.88152,0.88195,0.88152,BID,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802500_12365,5172,USDCHF,post_burst_continuation,SHORT,1741879803380,1741879803477,1741879803477,1741879803855,0.88139,0.88187,0.88139,BID,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741879802500_12365,5172,USDCHF,failed_shock_reversal,LONG,1741879803855,1741879804043,1741879804043,1741879804218,0.88152,0.88182,0.88182,ASK,1.6333963e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1741879802750_12366,5172,USDCHF,detection_time_continuation,SHORT,1741879802750,1741879803003,1741879803003,1741879803380,0.88152,0.88195,0.88152,BID,5.9462146e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1741879802750_12366,5172,USDCHF,post_burst_continuation,SHORT,1741879803380,1741879803477,1741879803477,1741879803855,0.88139,0.88187,0.88139,BID,5.9462146e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1741879802750_12366,5172,USDCHF,failed_shock_reversal,LONG,1741879803855,1741879804043,1741879804043,1741879804218,0.88152,0.88182,0.88182,ASK,5.9462146e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802500_12363,5172,AUDUSD,detection_time_continuation,LONG,1741879802500,1741879802787,1741879802787,1741879802933,0.62973,0.63003,0.63003,ASK,2.1745945e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802500_12363,5172,AUDUSD,post_burst_continuation,LONG,1741879802933,1741879803003,1741879803003,1741879803248,0.62969,0.63007,0.63007,ASK,2.1745945e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879802500_12363,5172,AUDUSD,failed_shock_reversal,SHORT,1741879803248,1741879803249,1741879803249,1741879803572,0.62934,0.62987,0.62934,BID,2.1745945e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741879802750_12367,5172,AUDUSD,detection_time_continuation,LONG,1741879802750,1741879803003,1741879803003,1741879803248,0.62969,0.63007,0.63007,ASK,4.2203928e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741879802750_12367,5172,AUDUSD,post_burst_continuation,LONG,1741879803248,1741879803249,1741879803249,1741879803572,0.62934,0.62987,0.62987,ASK,4.2203928e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w500_1741879802750_12367,5172,AUDUSD,failed_shock_reversal,SHORT,1741879803572,1741879803752,1741879803752,1741879803829,0.6293,0.6297,0.6293,BID,4.2203928e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803000_12368,5173,AUDUSD,detection_time_continuation,SHORT,1741879803000,1741879803249,1741879803249,1741879803572,0.62934,0.62987,0.62934,BID,2.1744957e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803000_12368,5173,AUDUSD,post_burst_continuation,SHORT,1741879804298,1741879804539,1741879804539,1741879804714,0.62938,0.62969,0.62938,BID,2.1744957e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803250_12371,5173,AUDUSD,detection_time_continuation,SHORT,1741879803250,1741879803752,1741879803752,1741879803829,0.6293,0.6297,0.6293,BID,2.1744605e-05,ENTERED,False,tickshock-state-conditioned-response-v1
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741879803250_12371,5173,AUDUSD,post_burst_continuation,SHORT,1741879804298,1741879804539,1741879804539,1741879804714,0.62938,0.62969,0.62938,BID,2.1744605e-05,ENTERED,False,tickshock-state-conditioned-response-v1
