event_id,checkpoint_name,market_cluster_id,causal_cluster_breadth_so_far,usd_strength_count,usd_weakness_count,causal_cluster_coherence_so_far,conflicting_direction_count,final_confirmation_spread_ms,causal_symbol_composition,causal_multi_symbol,final_cluster_breadth
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13243,BURST_END,5571,17,14,3,0.8235294117647058,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13243,FAILED_SHOCK,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602250_13247,CONFIRMED_PLUS_500MS,5571,18,15,3,0.8333333333333334,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602250_13247,CONFIRMED_PLUS_1000MS,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602250_13247,CONFIRMED_PLUS_3000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602250_13247,BURST_END,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602250_13247,FAILED_SHOCK,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971603250_13254,CONFIRMED_PLUS_500MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971603250_13254,CONFIRMED_PLUS_1000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971603250_13254,CONFIRMED_PLUS_3000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971603250_13254,BURST_END,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971603250_13254,PULLBACK_VALID,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971603250_13254,FAILED_SHOCK,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602500_13248,CONFIRMED_PLUS_500MS,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602500_13248,CONFIRMED_PLUS_1000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602500_13248,CONFIRMED_PLUS_3000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602500_13248,BURST_END,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602500_13248,PULLBACK_VALID,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602500_13248,REACCELERATION,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13250,CONFIRMED_PLUS_500MS,5571,19,16,3,0.8421052631578947,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13250,CONFIRMED_PLUS_1000MS,5571,19,16,3,0.8421052631578947,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13250,CONFIRMED_PLUS_3000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13250,BURST_END,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13250,PULLBACK_VALID,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971602000_13250,REACCELERATION,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603500_13255,CONFIRMED_PLUS_500MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603500_13255,CONFIRMED_PLUS_1000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603500_13255,CONFIRMED_PLUS_3000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603500_13255,BURST_END,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603500_13255,PULLBACK_VALID,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603500_13255,REACCELERATION,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603750_13256,CONFIRMED_PLUS_500MS,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603750_13256,CONFIRMED_PLUS_1000MS,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603750_13256,CONFIRMED_PLUS_3000MS,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603750_13256,BURST_END,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971603750_13256,FAILED_SHOCK,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971604000_13257,CONFIRMED_PLUS_500MS,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971604000_13257,CONFIRMED_PLUS_1000MS,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971604000_13257,CONFIRMED_PLUS_3000MS,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971604000_13257,BURST_END,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971604000_13257,FAILED_SHOCK,5572,2,2,0,1.0,0,250,USDJPY,True,2
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602250_13251,CONFIRMED_PLUS_500MS,5571,19,16,3,0.8421052631578947,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602250_13251,CONFIRMED_PLUS_1000MS,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602250_13251,CONFIRMED_PLUS_3000MS,5571,21,18,3,0.8571428571428571,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971602250_13251,BURST_END,5571,20,17,3,0.85,3,2000,AUDUSD|GBPUSD|USDCAD|USDJPY,True,21
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606000_13258,CONFIRMED_PLUS_500MS,5573,3,1,2,0.6666666666666666,1,1750,GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606000_13258,CONFIRMED_PLUS_1000MS,5573,6,4,2,0.6666666666666666,2,1750,EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606000_13258,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606000_13258,BURST_END,5573,3,1,2,0.6666666666666666,1,1750,GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606000_13258,FAILED_SHOCK,5573,3,1,2,0.6666666666666666,1,1750,GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606250_13260,CONFIRMED_PLUS_500MS,5573,4,2,2,0.5,2,1750,EURUSD|GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606250_13260,CONFIRMED_PLUS_1000MS,5573,10,7,3,0.7,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606250_13260,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606250_13260,BURST_END,5573,3,1,2,0.6666666666666666,1,1750,GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971606250_13260,FAILED_SHOCK,5573,4,2,2,0.5,2,1750,EURUSD|GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741971606750_13261,CONFIRMED_PLUS_500MS,5573,9,6,3,0.6666666666666666,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741971606750_13261,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741971606750_13261,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741971606750_13261,BURST_END,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1741971606750_13261,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971606250_13259,CONFIRMED_PLUS_500MS,5573,4,2,2,0.5,2,1750,EURUSD|GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971606250_13259,CONFIRMED_PLUS_1000MS,5573,9,6,3,0.6666666666666666,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971606250_13259,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971606250_13259,BURST_END,5573,3,1,2,0.6666666666666666,1,1750,GBPUSD|USDJPY,True,11
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w1000_1741971606250_13259,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13263,CONFIRMED_PLUS_500MS,5573,10,7,3,0.7,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13263,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13263,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13263,BURST_END,5573,10,7,3,0.7,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13263,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13266,CONFIRMED_PLUS_500MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13266,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13266,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13266,BURST_END,5573,10,7,3,0.7,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13266,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607500_13267,CONFIRMED_PLUS_500MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607500_13267,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607500_13267,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607500_13267,BURST_END,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607500_13267,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13264,CONFIRMED_PLUS_500MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13264,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13264,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1741971607250_13264,BURST_END,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607750_13268,CONFIRMED_PLUS_500MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607750_13268,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607750_13268,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607750_13268,BURST_END,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1741971607750_13268,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13262,CONFIRMED_PLUS_500MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13262,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13262,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13262,BURST_END,5573,9,6,3,0.6666666666666666,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1741971607000_13262,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741971607250_13265,CONFIRMED_PLUS_500MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741971607250_13265,CONFIRMED_PLUS_1000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741971607250_13265,CONFIRMED_PLUS_3000MS,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741971607250_13265,BURST_END,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1741971607250_13265,FAILED_SHOCK,5573,11,8,3,0.7272727272727273,3,1750,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,11
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13271,CONFIRMED_PLUS_500MS,5574,22,0,22,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13271,CONFIRMED_PLUS_1000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13271,CONFIRMED_PLUS_3000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13271,BURST_END,5574,13,0,13,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13271,FAILED_SHOCK,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610250_13281,CONFIRMED_PLUS_500MS,5574,22,0,22,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610250_13281,CONFIRMED_PLUS_1000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610250_13281,CONFIRMED_PLUS_3000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610250_13281,BURST_END,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1741971610250_13281,FAILED_SHOCK,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13273,CONFIRMED_PLUS_500MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13273,CONFIRMED_PLUS_1000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13273,CONFIRMED_PLUS_3000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13273,BURST_END,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971610000_13273,FAILED_SHOCK,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971609750_13270,CONFIRMED_PLUS_500MS,5574,13,0,13,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971609750_13270,CONFIRMED_PLUS_1000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971609750_13270,CONFIRMED_PLUS_3000MS,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971609750_13270,BURST_END,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
ts15d_state_202503_r3_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1741971609750_13270,PULLBACK_VALID,5574,23,0,23,1.0,0,1250,AUDUSD|EURUSD|GBPUSD|USDCHF|USDJPY,True,23
