entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,session_candidate_symbol_map,entry_pattern,entry_trigger,neckline_level,ltf_wave3_timeframe,htf_wave3_direction,htf_wave3_confirmed,htf_fractal_alignment,wave3_alignment_passed,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,retest_reference_type,retest_reference_price,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id
2025.04.15 20:15:06,2025.04.15 22:21:58,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.04.15 20:00:00,20,17,2,new_york,2025.04.15 16:00,60,first_120min,false,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_top,neckline_break_retest,1.12746000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.12746000,1.12632000,1.12632000,current_day_low,0.7615,neckline_level,1.12746000,false,true,true,false,1.50,1.12536000,1.12731000,1.12863000,1.12861000,1.12536000,0.00130000,-1.0154,-23.76,0.00,0.00,-23.76,0.180,1.500,8,0.00166571,18.00,4.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,124
2025.04.16 10:15:00,2025.04.16 10:29:21,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.04.16 10:00:00,10,7,16,london,2025.04.16 07:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.32654000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.32739000,1.32654000,1.32739000,session_high,0.7000,neckline_level,1.32654000,false,true,true,false,1.50,1.32820000,1.32669000,1.32820000,1.32569000,1.32820000,0.00100000,1.5100,34.73,0.00,0.00,34.73,0.230,1.510,0,0.00107429,20.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,126
2025.04.21 04:00:00,2025.04.21 05:21:57,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.04.21 03:45:00,3,0,9,tokyo,2025.04.21 00:00,45,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_top,neckline_break_retest,141.21600000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,141.21600000,141.13000000,141.13000000,current_day_low,0.1828,session_low|opening_range_low|neckline_level,141.21600000,false,false,true,false,1.50,140.77700000,141.17900000,140.77100000,141.44700000,140.77700000,0.26800000,1.5224,34.78,0.00,0.00,34.78,0.120,1.500,5,0.17607143,20.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,128
2025.04.21 10:15:00,2025.04.21 10:42:38,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.04.21 10:00:00,10,7,16,london,2025.04.21 07:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.15143000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.15182000,1.15146909,1.15235000,wick_cluster_zone,0.4219,session_high|opening_range_high|neckline_level,1.15182000,false,true,true,false,1.50,1.15372000,1.15181000,1.15373000,1.15053000,1.15372000,0.00128000,1.5000,34.56,0.00,0.00,34.56,0.180,1.492,1,0.00103071,18.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,131
2025.04.21 10:15:00,2025.04.21 13:56:38,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.04.21 10:00:00,10,7,16,london,2025.04.21 07:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,140.69700000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,140.69700000,140.66000000,140.62600000,failed_breakout_level,0.1331,session_low|opening_range_low|neckline_level,140.66000000,false,true,true,false,1.50,140.18400000,140.66900000,140.99400000,140.99200000,140.18400000,0.32300000,-1.0062,-23.05,0.00,0.00,-23.05,0.100,1.502,14,0.12892857,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,130
2025.04.21 16:15:00,2025.04.21 19:10:25,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.04.21 16:00:00,16,13,22,london_newyork_overlap,2025.04.21 13:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.34016000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.34052000,1.34032000,1.34188000,failed_breakout_level,0.5651,session_high|opening_range_high|neckline_level,1.34052000,false,true,true,false,1.50,1.34439000,1.34036000,1.33766000,1.33767000,1.34439000,0.00269000,-1.0037,-21.60,0.00,0.00,-21.60,0.080,1.498,11,0.00103929,20.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,134
2025.04.25 10:15:00,2025.04.25 11:12:55,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.04.25 10:00:00,10,7,16,london,2025.04.25 07:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,162.86500000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,162.94900000,162.91700000,162.94900000,failed_breakout_level,0.0728,neckline_level,162.86500000,false,true,true,false,1.50,163.24400000,162.93400000,162.72500000,162.72800000,163.24400000,0.20600000,-1.0146,-23.72,0.00,0.00,-23.72,0.160,1.505,3,0.18592857,31.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,136
2025.04.25 19:15:00,2025.04.25 20:39:08,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.04.25 19:00:00,19,16,1,new_york,2025.04.25 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,191.53800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,191.61400000,191.53800000,191.62700000,recent_equal_highs,0.1942,session_high|opening_range_high|neckline_level,191.61400000,false,true,true,false,1.50,191.89700000,191.58700000,191.38000000,191.38100000,191.89700000,0.20600000,-1.0049,-23.49,0.00,0.00,-23.49,0.160,1.505,5,0.21892857,38.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,138
2025.04.30 12:00:00,2025.04.30 15:47:11,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.04.30 11:45:00,11,8,17,london,2025.04.30 07:00,105,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,142.86900000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,142.94000000,142.89700000,142.94000000,current_day_high,0.1043,session_high|opening_range_high|neckline_level,142.94000000,false,false,true,false,1.50,143.26100000,142.91600000,142.68200000,142.68600000,143.26100000,0.23000000,-1.0174,-22.96,0.00,0.00,-22.96,0.140,1.500,15,0.11528571,16.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,140
2025.05.01 19:15:00,2025.05.01 21:04:12,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.05.01 19:00:00,19,16,1,new_york,2025.05.01 16:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,145.41900000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,145.48000000,145.44400000,145.48000000,recent_rejection_zone,0.0723,neckline_level,145.41900000,false,true,true,false,1.50,145.71700000,145.46800000,145.71700000,145.30200000,145.71700000,0.16600000,1.5000,34.18,0.00,0.00,34.18,0.200,1.500,7,0.21550000,19.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,142
2025.05.02 04:15:00,2025.05.02 05:00:51,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.05.02 04:00:00,4,1,10,tokyo,2025.05.02 00:00,60,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,145.60200000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,145.64500000,145.60200000,145.64500000,failed_breakout_level,0.1022,neckline_level,145.60200000,false,true,true,false,1.50,145.95900000,145.62200000,145.39400000,145.39700000,145.95900000,0.22500000,-1.0133,-23.52,0.00,0.00,-23.52,0.150,1.498,3,0.15278571,21.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,144
2025.05.12 11:15:00,2025.05.12 16:50:39,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.05.12 11:00:00,11,8,17,london,2025.05.12 07:00,60,first_120min,false,true,3,GBPJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,194.83500000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,194.95600000,194.85200000,194.95600000,current_day_high,0.0406,session_high|opening_range_high|neckline_level,194.95600000,false,false,true,false,1.50,195.56800000,194.93900000,195.56800000,194.52000000,195.56800000,0.41900000,1.5012,34.61,0.00,0.00,34.61,0.080,1.501,22,0.20800000,38.00,4.500,other,false,not_invalidated,DEAL_REASON_TP,146
2025.05.12 12:00:00,2025.05.12 18:00:00,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.05.12 11:45:00,11,8,17,london,2025.05.12 07:00,105,first_120min,false,true,3,EURJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,164.51000000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,164.58900000,164.51000000,164.58900000,current_day_high,0.0262,session_high|opening_range_high|neckline_level,164.58900000,false,false,true,false,1.50,165.15100000,164.57900000,164.66000000,164.19800000,165.15100000,0.38100000,0.2126,5.01,0.00,0.00,5.01,0.090,1.501,24,0.19021429,30.00,4.200,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,147
2025.05.12 19:15:00,2025.05.13 01:15:00,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.05.12 19:00:00,19,16,1,new_york,2025.05.12 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,195.43500000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,195.70100000,195.53700000,195.70100000,recent_rejection_zone,0.4693,session_high|opening_range_high|neckline_level,195.53100000,false,true,true,false,1.50,196.03600000,195.54800000,195.48900000,195.22200000,196.03600000,0.32600000,-0.1810,-4.06,0.00,0.37,-3.69,0.100,1.497,24,0.20900000,38.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,150
2025.05.16 20:45:01,2025.05.16 21:11:39,session_reversal_pullback_all_symbols_first120,EURUSD,SHORT,2025.05.16 20:30:00,20,17,2,new_york,2025.05.16 16:00,90,first_120min,false,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,head_and_shoulders,right_shoulder_entry,1.11405000,PERIOD_M5,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,1.11394000,1.11389000,1.11389000,wick_cluster_zone,0.0110,neckline_level,1.11405000,false,true,true,false,1.50,1.11254000,1.11390000,1.11481000,1.11481000,1.11254000,0.00091000,-1.0000,-23.66,0.00,0.00,-23.66,0.260,1.495,1,0.00104714,18.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,152
2025.05.22 05:00:00,2025.05.22 11:00:00,session_reversal_pullback_all_symbols_first120,GBPJPY,SHORT,2025.05.22 04:45:00,4,1,10,tokyo,2025.05.22 00:00,105,first_120min,false,true,3,GBPJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,192.49100000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,192.47100000,192.42800000,192.42800000,failed_breakout_level,0.0498,neckline_level,192.49100000,false,true,true,false,1.50,191.55500000,192.45800000,192.17800000,193.06000000,191.55500000,0.60200000,0.4651,9.63,0.00,0.00,9.63,0.050,1.500,24,0.20707143,38.00,4.500,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,154
2025.05.23 12:00:00,2025.05.23 14:23:00,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.05.23 11:45:00,11,8,17,london,2025.05.23 07:00,105,first_120min,false,true,3,GBPUSD,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.34857000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.34909000,1.34877000,1.34909000,current_day_high,0.1298,session_high|opening_range_high|neckline_level,1.34909000,false,false,true,false,1.50,1.35089000,1.34892000,1.35092000,1.34761000,1.35089000,0.00131000,1.5267,36.00,0.00,0.00,36.00,0.180,1.504,9,0.00106500,20.00,4.200,other,false,not_invalidated,DEAL_REASON_TP,156
2025.05.23 19:15:00,2025.05.26 01:15:00,session_reversal_pullback_all_symbols_first120,GBPUSD,LONG,2025.05.23 19:00:00,19,16,1,new_york,2025.05.23 16:00,0,first_120min,true,true,3,GBPUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.35022000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.35148000,1.35117500,1.35148000,pre_session_high,0.0959,session_high|opening_range_high|neckline_level,1.35114000,false,true,true,false,1.50,1.35558000,1.35120000,1.35357000,1.34828000,1.35558000,0.00292000,0.8116,18.96,0.00,-0.09,18.87,0.080,1.500,24,0.00126571,20.00,4.700,other,false,not_invalidated,DEAL_REASON_EXPERT,158
2025.05.26 05:00:00,2025.05.26 09:27:02,session_reversal_pullback_all_symbols_first120,USDJPY,SHORT,2025.05.26 04:45:00,4,1,10,tokyo,2025.05.26 00:00,105,first_120min,false,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,head_and_shoulders,right_shoulder_entry,142.40000000,PERIOD_M15,SHORT,true,H4_SHORT_confirmed_break_below_swing_low|H1_SHORT_confirmed_break_below_swing_low,true,142.40000000,142.29100000,142.29100000,current_day_low,0.1740,opening_range_low|neckline_level,142.40000000,false,true,true,false,1.50,141.75000000,142.36200000,142.77200000,142.77000000,141.75000000,0.40800000,-1.0049,-22.97,0.00,0.00,-22.97,0.080,1.500,17,0.14964286,19.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,160
2025.05.29 05:00:00,2025.05.29 11:00:00,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.05.29 04:45:00,4,1,10,tokyo,2025.05.29 00:00,105,first_120min,false,true,3,EURJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,inverse_head_and_shoulders,right_shoulder_entry,163.98800000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,164.15600000,164.03833333,164.15600000,opening_range_high,0.2276,neckline_level,163.98800000,false,true,true,false,1.50,164.76600000,164.04700000,163.77800000,163.56800000,164.76600000,0.47900000,-0.5616,-13.19,0.00,0.00,-13.19,0.070,1.501,24,0.18521429,30.00,4.500,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,162
2025.06.06 19:15:01,2025.06.06 20:07:16,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.06.06 19:00:00,19,16,1,new_york,2025.06.06 16:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,165.10800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,165.15800000,165.15100000,165.15800000,recent_rejection_zone,0.0061,session_high|opening_range_high|neckline_level,165.14300000,false,true,true,false,1.50,165.40500000,165.15700000,164.99200000,164.99200000,165.40500000,0.16500000,-1.0000,-22.78,0.00,0.00,-22.78,0.200,1.503,3,0.15228571,30.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,165
2025.06.06 19:15:01,2025.06.06 20:07:37,session_reversal_pullback_all_symbols_first120,GBPJPY,LONG,2025.06.06 19:00:00,19,16,1,new_york,2025.06.06 16:00,0,first_120min,true,true,3,GBPJPY,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,195.99800000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,196.14000000,196.06900000,196.14000000,recent_rejection_zone,0.2500,session_high|opening_range_high|neckline_level,196.06900000,false,true,true,false,1.50,196.43400000,196.08100000,195.84500000,195.84500000,196.43400000,0.23600000,-1.0000,-22.80,0.00,0.00,-22.80,0.140,1.496,3,0.19185714,38.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,166
2025.06.06 16:30:00,2025.06.06 22:30:00,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.06 16:15:00,16,13,22,london_newyork_overlap,2025.06.06 13:00,15,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,144.77200000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,144.89000000,144.77200000,144.89000000,current_day_high,0.0084,session_high|opening_range_high|neckline_level,144.89000000,false,false,true,false,1.50,145.60000000,144.88600000,144.81700000,144.41000000,145.60000000,0.47600000,-0.1450,-3.34,0.00,0.00,-3.34,0.070,1.500,24,0.16785714,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,164
2025.06.11 17:00:00,2025.06.11 19:33:22,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.11 16:45:00,16,13,22,london_newyork_overlap,2025.06.11 13:00,45,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.14656000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.14715667,1.14656000,1.14715667,recent_equal_highs,0.0192,session_high|opening_range_high|neckline_level,1.14728000,false,true,true,false,1.50,1.14922000,1.14713000,1.14922000,1.14574000,1.14922000,0.00139000,1.5036,35.53,0.00,0.00,35.53,0.170,1.504,10,0.00133429,18.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,170
2025.06.12 16:15:00,2025.06.12 16:23:54,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.12 16:00:00,16,13,22,london_newyork_overlap,2025.06.12 13:00,0,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.16005000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.16043400,1.16005000,1.16043400,recent_equal_highs,0.1635,neckline_level,1.16005000,false,true,true,false,1.50,1.16227000,1.16021000,1.15881000,1.15884000,1.16227000,0.00137000,-1.0219,-23.80,0.00,0.00,-23.80,0.170,1.504,0,0.00184429,18.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,172
2025.06.16 17:00:00,2025.06.16 20:11:06,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.16 16:45:00,16,13,22,london_newyork_overlap,2025.06.16 13:00,45,first_120min,true,true,3,EURUSD,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,1.15851000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.16043000,1.16015000,1.16043000,current_day_high,0.0719,session_high|opening_range_high|neckline_level,1.16015000,false,true,true,false,1.50,1.16460000,1.16022000,1.15724000,1.15730000,1.16460000,0.00292000,-1.0205,-23.84,0.00,0.00,-23.84,0.080,1.500,12,0.00097357,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,174
2025.06.23 03:15:00,2025.06.23 04:43:15,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.06.23 03:00:00,3,0,9,tokyo,2025.06.23 00:00,0,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,sweep_low_reclaim,sweep_reclaim_retest,168.10000000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,168.27100000,168.19600000,168.27100000,pre_session_high,0.3465,session_high|opening_range_high|neckline_level,168.17500000,false,true,true,false,1.50,168.50400000,168.20100000,168.51200000,167.99900000,168.50400000,0.20200000,1.5396,36.03,0.00,0.00,36.03,0.170,1.500,5,0.15485714,30.00,3.600,other,false,not_invalidated,DEAL_REASON_TP,177
2025.06.23 03:15:00,2025.06.23 07:31:18,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.23 03:00:00,3,0,9,tokyo,2025.06.23 00:00,0,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,tokyo=USDJPY|EURJPY|GBPJPY|AUDJPY,double_bottom,neckline_break_retest,146.21200000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,146.41900000,146.39700000,146.41900000,pre_session_high,0.0131,session_high|opening_range_high|neckline_level,146.39700000,false,true,true,false,1.50,146.98800000,146.41400000,146.98800000,146.03100000,146.98800000,0.38300000,1.4987,31.24,0.00,0.00,31.24,0.080,1.499,17,0.16528571,19.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,176
2025.06.23 10:45:00,2025.06.23 11:51:23,session_reversal_pullback_all_symbols_first120,USDJPY,LONG,2025.06.23 10:30:00,10,7,16,london,2025.06.23 07:00,30,first_120min,true,true,3,USDJPY,all_symbols_symbol_session_one_shot,london=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,inverse_head_and_shoulders,right_shoulder_entry,147.18000000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,147.26400000,147.19800000,147.38800000,current_day_high,0.7895,session_high|opening_range_high|neckline_level,147.26400000,false,true,true,false,1.50,147.52300000,147.23800000,147.52900000,147.04800000,147.52300000,0.19000000,1.5316,35.50,0.00,0.00,35.50,0.180,1.500,4,0.15107143,15.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,180
2025.06.24 21:00:00,2025.06.24 22:50:49,session_reversal_pullback_all_symbols_first120,EURUSD,LONG,2025.06.24 20:45:00,20,17,2,new_york,2025.06.24 16:00,105,first_120min,false,true,3,EURUSD,all_symbols_symbol_session_one_shot,new_york=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,1.16242000,PERIOD_M15,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,1.16303000,1.16242000,1.16303000,recent_rejection_zone,0.2520,opening_range_high|neckline_level,1.16242000,false,true,true,false,1.50,1.16461000,1.16271000,1.16144000,1.16144000,1.16461000,0.00127000,-1.0000,-22.86,0.00,0.00,-22.86,0.180,1.496,7,0.00098000,18.00,4.200,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,182
2025.07.03 16:45:00,2025.07.03 22:45:00,session_reversal_pullback_all_symbols_first120,EURJPY,LONG,2025.07.03 16:30:00,16,13,22,london_newyork_overlap,2025.07.03 13:00,30,first_120min,true,true,3,EURJPY,all_symbols_symbol_session_one_shot,london_newyork_overlap=USDJPY|EURJPY|GBPJPY|AUDJPY|EURUSD|GBPUSD,double_bottom,neckline_break_retest,170.28700000,PERIOD_M5,LONG,true,H4_LONG_confirmed_break_above_swing_high|H1_LONG_confirmed_break_above_swing_high,true,170.38900000,170.30900000,170.38900000,current_day_high,0.1939,session_high|opening_range_high|neckline_level,170.38900000,false,false,true,false,1.50,170.64400000,170.35100000,170.37500000,170.15500000,170.64400000,0.19600000,0.1224,2.93,0.00,0.00,2.93,0.180,1.495,24,0.16450000,30.00,4.400,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,184
