period_id,variant,symbol,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,nosess,AUDJPY,4,1,0.25,-11.2,17.56,-28.759999999999998,0.6105702364394993,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.4772049424797614,0,0.0,0,0.0,4,1.0,0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0
q1_quick,nosess,EURJPY,12,5,0.4166666666666667,27.529999999999994,120.22,-92.69,1.2970115438558636,1.2395000000000003,0.10329166666666668,1.3067689642370994,34.8,0.348,0.7910919540229884,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0,0.7689499999999999,0.5044833333333333,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.25,0.0
q1_quick,nosess,EURUSD,13,1,0.07692307692307693,-169.15,3.15,-172.29999999999998,0.018282066163668023,-7.2278,-0.5559846153846154,0.01761491831353467,169.15,1.6915,-1.0,3,0.23076923076923078,0,0.0,10,0.7692307692307693,0,0.27403846153846156,0.6672076923076922,0.23076923076923078,0.0,0.0,0.0,0.0
q1_quick,nosess,GBPJPY,14,4,0.2857142857142857,-26.770000000000003,69.50999999999999,-96.28000000000002,0.7219567926879932,-1.0239,-0.07313571428571429,0.7553755733944955,72.55000000000001,0.7255000000000001,-0.36898690558235697,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
q1_quick,nosess,GBPUSD,7,1,0.14285714285714285,-79.61,6.18,-85.78999999999999,0.07203636787504371,-3.4242999999999997,-0.4891857142857142,0.07298519180270174,79.61,0.7960999999999999,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0,0.2453285714285714,0.6247857142857144,0.14285714285714285,0.0,0.0,0.0,0.0
q1_quick,nosess,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0
q1_quick,nosess_m5req,EURUSD,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
q1_quick,nosess_m5req,USDJPY,4,0,0.0,-30.15,0,-30.15,0.0,-1.2539,-0.313475,0.0,30.15,0.3015,-1.0,0,0.0,0,0.0,4,1.0,0,0.427375,0.38287499999999997,0.25,0.25,0.0,0.0,0.0
q1_quick,nosess_m5score,AUDJPY,4,1,0.25,-11.2,17.56,-28.759999999999998,0.6105702364394993,-0.449,-0.11225,0.6320878400524418,23.47,0.23469999999999996,-0.4772049424797614,0,0.0,0,0.0,4,1.0,0,0.47325,0.47629999999999995,0.25,0.25,0.0,0.0,0.0
q1_quick,nosess_m5score,EURJPY,12,5,0.4166666666666667,27.529999999999994,120.22,-92.69,1.2970115438558636,1.2395000000000003,0.10329166666666668,1.3067689642370994,34.8,0.348,0.7910919540229884,1,0.08333333333333333,4,0.3333333333333333,7,0.5833333333333334,0,0.7689499999999999,0.5044833333333333,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.25,0.0
q1_quick,nosess_m5score,EURUSD,13,1,0.07692307692307693,-169.15,3.15,-172.29999999999998,0.018282066163668023,-7.2278,-0.5559846153846154,0.01761491831353467,169.15,1.6915,-1.0,3,0.23076923076923078,0,0.0,10,0.7692307692307693,0,0.27403846153846156,0.6672076923076922,0.23076923076923078,0.0,0.0,0.0,0.0
q1_quick,nosess_m5score,GBPJPY,14,4,0.2857142857142857,-26.770000000000003,69.50999999999999,-96.28000000000002,0.7219567926879932,-1.0239,-0.07313571428571429,0.7553755733944955,72.55000000000001,0.7255000000000001,-0.36898690558235697,1,0.07142857142857142,2,0.14285714285714285,11,0.7857142857142857,0,0.6988857142857142,0.48745000000000005,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
q1_quick,nosess_m5score,GBPUSD,7,1,0.14285714285714285,-79.61,6.18,-85.78999999999999,0.07203636787504371,-3.4242999999999997,-0.4891857142857142,0.07298519180270174,79.61,0.7960999999999999,-1.0,2,0.2857142857142857,0,0.0,5,0.7142857142857143,0,0.2453285714285714,0.6247857142857144,0.14285714285714285,0.0,0.0,0.0,0.0
q1_quick,nosess_m5score,USDJPY,61,15,0.2459016393442623,-327.43999999999994,256.71999999999997,-584.1599999999999,0.43946863872911535,-13.932400000000005,-0.22840000000000008,0.4394189953125313,341.31999999999994,3.4132,-0.9593343489980077,9,0.14754098360655737,7,0.11475409836065574,45,0.7377049180327869,0,0.5875852459016394,0.573709836065574,0.5081967213114754,0.3114754098360656,0.19672131147540983,0.09836065573770492,0.0
