period_id,scenario_key,variant,time_bucket,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
q1_quick,all,m5score,90-120,2,0,0.0,-23.490000000000002,0,-23.490000000000002,0.0,-1.0093,-0.50465,0.0,23.490000000000002,0.23490000000000005,-1.0,0,0.0,0,0.0,2,1.0,0,0.08355,0.5507500000000001,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess,0-30,93,23,0.24731182795698925,-504.9199999999997,381.32000000000005,-886.2400000000001,0.4302671962448095,-21.3045,-0.22908064516129034,0.43734302413103704,518.7999999999996,5.187999999999996,-0.9732459521973786,13,0.13978494623655913,10,0.10752688172043011,70,0.7526881720430108,0,0.5395838709677417,0.5621860215053764,0.45161290322580644,0.24731182795698925,0.20430107526881722,0.0967741935483871,0.0
q1_quick,all,nosess,120+,1,1,1.0,1.29,1.29,0,inf,0.0563,0.0563,inf,0.0,0.0,inf,0,0.0,0,0.0,1,1.0,0,0.6854,0.1221,1.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess,30-60,13,2,0.15384615384615385,-88.00999999999999,58.94,-146.95000000000002,0.40108880571622996,-3.7244,-0.2864923076923077,0.41246253352263756,117.55999999999999,1.1756,-0.7486389928547125,3,0.23076923076923078,2,0.15384615384615385,8,0.6153846153846154,0,0.6688615384615384,0.6318923076923078,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0
q1_quick,all,nosess,60-90,2,1,0.5,28.49,31.79,-3.3,9.633333333333333,1.164,0.582,9.38012958963283,3.3000000000000007,0.03300000000000001,8.633333333333331,0,0.0,1,0.5,1,0.5,0,1.14915,0.55265,1.0,1.0,0.5,0.5,0.0
q1_quick,all,nosess,90-120,2,0,0.0,-23.490000000000002,0,-23.490000000000002,0.0,-1.0093,-0.50465,0.0,23.490000000000002,0.23490000000000005,-1.0,0,0.0,0,0.0,2,1.0,0,0.08355,0.5507500000000001,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5req,0-30,3,0,0.0,-22.31,0,-22.31,0.0,-0.9291,-0.30970000000000003,0.0,22.31,0.2231,-1.0,0,0.0,0,0.0,3,1.0,0,0.24339999999999998,0.3427,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5req,120+,1,0,0.0,-12.32,0,-12.32,0.0,-0.5185,-0.5185,0.0,12.32,0.1232,-1.0,0,0.0,0,0.0,1,1.0,0,0.4028,0.5185,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5req,30-60,1,0,0.0,-3.22,0,-3.22,0.0,-0.1317,-0.1317,0.0,3.22,0.0322,-1.0,0,0.0,0,0.0,1,1.0,0,0.8043,0.3843,1.0,1.0,0.0,0.0,0.0
q1_quick,all,nosess_m5score,0-30,93,23,0.24731182795698925,-504.9199999999997,381.32000000000005,-886.2400000000001,0.4302671962448095,-21.3045,-0.22908064516129034,0.43734302413103704,518.7999999999996,5.187999999999996,-0.9732459521973786,13,0.13978494623655913,10,0.10752688172043011,70,0.7526881720430108,0,0.5395838709677417,0.5621860215053764,0.45161290322580644,0.24731182795698925,0.20430107526881722,0.0967741935483871,0.0
