period_id,scenario_key,variant,entry_pattern,entry_trigger,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,tky,base,head_and_shoulders,neckline_break_retest,6,2,0.3333333333333333,40.74,62.69,-21.949999999999996,2.8560364464692487,1.7226000000000001,0.2871,2.9076411960132895,19.439999999999998,0.1944,2.095679012345679,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.93935,0.31321666666666664,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.0
full2025_validation,tky,base,inverse_head_and_shoulders,neckline_break_retest,4,2,0.5,-11.16,4.77,-15.93,0.29943502824858753,-0.47580000000000006,-0.11895000000000001,0.28847016599371916,15.93,0.1593,-0.7005649717514124,0,0.0,0,0.0,4,1.0,0,0.46697500000000003,0.685125,0.5,0.25,0.0,0.0,0.0
q1_quick,all,base,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,base,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,base,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,base,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,base,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,base,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,base,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-72.79,81.98,-154.76999999999998,0.5296892162563805,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,136.13,1.3613,-0.5347094688900317,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,m15light_m5score,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,m15light_m5score,double_bottom,neckline_break_retest,5,2,0.4,23.559999999999995,65.3,-41.74,1.5644465740297075,0.8835999999999997,0.17671999999999993,1.5147084522630627,32.34,0.3234,0.7285095856524426,0,0.0,2,0.4,3,0.6,0,0.86496,0.60536,0.8,0.6,0.4,0.2,0.0
q1_quick,all,m15light_m5score,double_top,neckline_break_retest,2,1,0.5,7.73,32.72,-24.99,1.3093237294917968,0.3078000000000001,0.15390000000000004,1.3064821268545257,24.99,0.24989999999999998,0.30932372949179676,1,0.5,1,0.5,0,0.0,0,0.86545,0.81255,0.5,0.5,0.5,0.5,0.0
q1_quick,all,m15light_m5score,head_and_shoulders,neckline_break_retest,9,2,0.2222222222222222,-33.730000000000004,44.16,-77.89,0.5669533958146104,-1.4313000000000002,-0.15903333333333336,0.5524390243902438,48.629999999999995,0.48629999999999995,-0.6936047707176641,1,0.1111111111111111,1,0.1111111111111111,7,0.7777777777777778,0,0.6724555555555556,0.44848888888888894,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0
q1_quick,all,m15light_m5score,inverse_head_and_shoulders,neckline_break_retest,1,0,0.0,-4.78,0,-4.78,0.0,-0.2131,-0.2131,0.0,4.78,0.0478,-1.0,0,0.0,0,0.0,1,1.0,0,0.1829,0.2664,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m15score_m5req,head_and_shoulders,neckline_break_retest,1,0,0.0,-5.43,0,-5.43,0.0,-0.2226,-0.2226,0.0,5.43,0.054299999999999994,-1.0,0,0.0,0,0.0,1,1.0,0,0.3774,0.2415,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m15score_m5req,inverse_head_and_shoulders,neckline_break_retest,2,0,0.0,-12.4,0,-12.4,0.0,-0.5128,-0.2564,0.0,12.4,0.124,-1.0,0,0.0,0,0.0,2,1.0,0,0.46465,0.38575,0.5,0.5,0.0,0.0,0.0
q1_quick,all,m5accept,head_and_shoulders,neckline_break_retest,1,1,1.0,30.89,30.89,0,inf,1.3005,1.3005,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3005,0.0939,1.0,1.0,1.0,1.0,0.0
q1_quick,all,m5accept,inverse_head_and_shoulders,neckline_break_retest,2,0,0.0,-15.08,0,-15.08,0.0,-0.6192,-0.3096,0.0,15.08,0.1508,-1.0,0,0.0,0,0.0,2,1.0,0,0.16885,0.3206,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5diag,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,m5diag,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,m5diag,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5diag,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,m5diag,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,m5diag,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,m5diag,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-72.79,81.98,-154.76999999999998,0.5296892162563805,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,136.13,1.3613,-0.5347094688900317,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,m5req,head_and_shoulders,neckline_break_retest,1,0,0.0,-5.43,0,-5.43,0.0,-0.2226,-0.2226,0.0,5.43,0.054299999999999994,-1.0,0,0.0,0,0.0,1,1.0,0,0.3774,0.2415,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5req,inverse_head_and_shoulders,neckline_break_retest,2,0,0.0,-12.4,0,-12.4,0.0,-0.5128,-0.2564,0.0,12.4,0.124,-1.0,0,0.0,0,0.0,2,1.0,0,0.46465,0.38575,0.5,0.5,0.0,0.0,0.0
q1_quick,all,m5score,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,m5score,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,m5score,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,m5score,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-148.06,29.31,-177.37,0.16524778711168742,-6.269200000000001,-0.4478000000000001,0.1733213777097948,148.06,1.4806,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,m5score,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,m5score,head_and_shoulders,neckline_break_retest,36,10,0.2777777777777778,-101.15,177.85000000000002,-279.0,0.6374551971326166,-4.340200000000001,-0.12056111111111115,0.6402861002677008,134.51000000000002,1.3451000000000002,-0.7519886997249274,4,0.1111111111111111,4,0.1111111111111111,28,0.7777777777777778,0,0.5900166666666667,0.4986166666666667,0.5,0.3611111111111111,0.19444444444444445,0.1111111111111111,0.0
q1_quick,all,m5score,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-72.79,81.98,-154.76999999999998,0.5296892162563805,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,136.13,1.3613,-0.5347094688900317,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,nosess,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,nosess,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,nosess,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-147.38,29.31,-176.69,0.16588375120267135,-6.269200000000001,-0.4478000000000001,0.1733213777097948,147.38,1.4738,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,nosess,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,nosess,head_and_shoulders,neckline_break_retest,39,11,0.28205128205128205,-119.75,179.14000000000001,-298.89,0.5993509317809228,-5.110100000000001,-0.13102820512820515,0.6036193268641549,154.4,1.544,-0.7755829015544041,4,0.10256410256410256,4,0.10256410256410256,31,0.7948717948717948,0,0.5726307692307694,0.4845769230769231,0.48717948717948717,0.3333333333333333,0.1794871794871795,0.10256410256410256,0.0
q1_quick,all,nosess,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-71.91000000000001,81.98,-153.89,0.5327181753200338,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,135.25,1.3525,-0.5316820702402958,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
q1_quick,all,nosess_m5req,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5req,head_and_shoulders,neckline_break_retest,2,0,0.0,-17.75,0,-17.75,0.0,-0.7411,-0.37055,0.0,17.75,0.17750000000000002,-1.0,0,0.0,0,0.0,2,1.0,0,0.3901,0.38,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5req,inverse_head_and_shoulders,neckline_break_retest,2,0,0.0,-12.4,0,-12.4,0.0,-0.5128,-0.2564,0.0,12.4,0.124,-1.0,0,0.0,0,0.0,2,1.0,0,0.46465,0.38575,0.5,0.5,0.0,0.0,0.0
q1_quick,all,nosess_m5score,bos_down,first_pullback_after_bos,1,1,1.0,31.79,31.79,0,inf,1.3029,1.3029,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3029,0.8229,1.0,1.0,1.0,1.0,0.0
q1_quick,all,nosess_m5score,bos_up,first_pullback_after_bos,1,0,0.0,-24.97,0,-24.97,0.0,-1.0721,-1.0721,0.0,24.97,0.2497,-1.0,1,1.0,0,0.0,0,0.0,0,1.018,1.0721,1.0,1.0,1.0,0.0,0.0
q1_quick,all,nosess_m5score,choch_down,first_pullback_after_choch,1,0,0.0,-7.7,0,-7.7,0.0,-0.3254,-0.3254,0.0,7.7,0.07700000000000001,-1.0,0,0.0,0,0.0,1,1.0,0,0.2278,0.3994,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5score,choch_up,first_pullback_after_choch,1,0,0.0,-3.7,0,-3.7,0.0,-0.1674,-0.1674,0.0,3.7,0.037,-1.0,0,0.0,0,0.0,1,1.0,0,0.0928,0.233,0.0,0.0,0.0,0.0,0.0
q1_quick,all,nosess_m5score,double_bottom,neckline_break_retest,14,1,0.07142857142857142,-147.38,29.31,-176.69,0.16588375120267135,-6.269200000000001,-0.4478000000000001,0.1733213777097948,147.38,1.4738,-1.0,1,0.07142857142857142,1,0.07142857142857142,12,0.8571428571428571,0,0.33475,0.6595357142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
q1_quick,all,nosess_m5score,double_top,neckline_break_retest,28,6,0.21428571428571427,-243.01999999999998,151.12,-394.14000000000004,0.38341705992794434,-9.9635,-0.3558392857142857,0.3986915876569884,244.57,2.4457,-0.993662346158564,10,0.35714285714285715,5,0.17857142857142858,13,0.4642857142857143,0,0.6482964285714286,0.7168142857142856,0.5714285714285714,0.32142857142857145,0.25,0.17857142857142858,0.0
q1_quick,all,nosess_m5score,head_and_shoulders,neckline_break_retest,39,11,0.28205128205128205,-119.75,179.14000000000001,-298.89,0.5993509317809228,-5.110100000000001,-0.13102820512820515,0.6036193268641549,154.4,1.544,-0.7755829015544041,4,0.10256410256410256,4,0.10256410256410256,31,0.7948717948717948,0,0.5726307692307694,0.4845769230769231,0.48717948717948717,0.3333333333333333,0.1794871794871795,0.10256410256410256,0.0
q1_quick,all,nosess_m5score,inverse_head_and_shoulders,neckline_break_retest,26,8,0.3076923076923077,-71.91000000000001,81.98,-153.89,0.5327181753200338,-3.2130999999999994,-0.1235807692307692,0.5233637927965347,135.25,1.3525,-0.5316820702402958,0,0.0,2,0.07692307692307693,24,0.9230769230769231,0,0.5467076923076923,0.46525384615384613,0.46153846153846156,0.23076923076923078,0.19230769230769232,0.038461538461538464,0.0
