period_id,variant,scenario_key,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,full_sl_exits,full_sl_rate,tp_exits,tp_exit_rate,time_exits,time_exit_rate,structure_target_exits,avg_mfe_r,avg_mae_r,reached_0_5r_rate,reached_0_8r_rate,reached_1_0r_rate,reached_1_3r_rate,reached_1_5r_rate
full2025_validation,nosess_m5score,all,new_york,77,23,0.2987012987012987,-157.11999999999998,410.43000000000006,-567.5500000000002,0.7231609549819398,-6.784200000000003,-0.08810649350649355,0.7309469325919785,158.93999999999997,1.5894,-0.9885491380395118,7,0.09090909090909091,11,0.14285714285714285,59,0.7662337662337663,0,0.565822077922078,0.4821831168831168,0.4675324675324675,0.2597402597402597,0.16883116883116883,0.12987012987012986,0.0
full2025_validation,nosess_m5score,all,tokyo,44,13,0.29545454545454547,-56.080000000000034,282.99,-339.07000000000005,0.8346064234523843,-2.2763000000000004,-0.05173409090909092,0.846249966228082,95.97000000000003,0.9597000000000003,-0.5843492758153591,4,0.09090909090909091,9,0.20454545454545456,31,0.7045454545454546,0,0.7253477272727274,0.5854090909090908,0.6136363636363636,0.38636363636363635,0.3181818181818182,0.1590909090909091,0.022727272727272728
q1_quick,base,all,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,base,all,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0
q1_quick,base,all,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,base,all,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0
q1_quick,m15light_m5score,all,london,6,2,0.3333333333333333,15.879999999999999,65.88,-50.0,1.3175999999999999,0.5986000000000002,0.09976666666666671,1.2972194637537238,50.0,0.5,0.3176,1,0.16666666666666666,2,0.3333333333333333,3,0.5,0,0.8755166666666668,0.5092833333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0
q1_quick,m15light_m5score,all,london_newyork_overlap,5,2,0.4,18.919999999999998,64.47,-45.55,1.4153677277716796,0.7282999999999998,0.14565999999999996,1.3878887942053686,21.38,0.21379999999999996,0.8849391955098223,0,0.0,2,0.4,3,0.6,0,0.78842,0.65662,0.6,0.4,0.4,0.4,0.0
q1_quick,m15light_m5score,all,new_york,6,2,0.3333333333333333,0.7299999999999951,43.62,-42.88999999999999,1.0170202844485896,-0.04010000000000019,-0.006683333333333365,0.977766688844533,33.62,0.33619999999999994,0.021713265913146793,1,0.16666666666666666,1,0.16666666666666666,4,0.6666666666666666,0,0.5736833333333333,0.48574999999999996,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0
q1_quick,m15light_m5score,all,tokyo,1,0,0.0,-10.96,0,-10.96,0.0,-0.4369,-0.4369,0.0,10.96,0.10960000000000002,-1.0,0,0.0,0,0.0,1,1.0,0,0.9563,0.5243,1.0,1.0,0.0,0.0,0.0
q1_quick,m15score_m5req,all,london_newyork_overlap,1,0,0.0,-5.43,0,-5.43,0.0,-0.2226,-0.2226,0.0,5.43,0.054299999999999994,-1.0,0,0.0,0,0.0,1,1.0,0,0.3774,0.2415,0.0,0.0,0.0,0.0,0.0
q1_quick,m15score_m5req,all,tokyo,2,0,0.0,-12.4,0,-12.4,0.0,-0.5128,-0.2564,0.0,12.4,0.124,-1.0,0,0.0,0,0.0,2,1.0,0,0.46465,0.38575,0.5,0.5,0.0,0.0,0.0
q1_quick,m5accept,all,london,1,1,1.0,30.89,30.89,0,inf,1.3005,1.3005,inf,0.0,0.0,inf,0,0.0,1,1.0,0,0.0,0,1.3005,0.0939,1.0,1.0,1.0,1.0,0.0
q1_quick,m5accept,all,london_newyork_overlap,1,0,0.0,-5.9,0,-5.9,0.0,-0.2381,-0.2381,0.0,5.9,0.059000000000000004,-1.0,0,0.0,0,0.0,1,1.0,0,0.2127,0.254,0.0,0.0,0.0,0.0,0.0
q1_quick,m5accept,all,tokyo,1,0,0.0,-9.18,0,-9.18,0.0,-0.3811,-0.3811,0.0,9.18,0.09179999999999999,-1.0,0,0.0,0,0.0,1,1.0,0,0.125,0.3872,0.0,0.0,0.0,0.0,0.0
q1_quick,m5diag,all,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,m5diag,all,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0
q1_quick,m5diag,all,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,m5diag,all,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0
q1_quick,m5req,all,london_newyork_overlap,1,0,0.0,-5.43,0,-5.43,0.0,-0.2226,-0.2226,0.0,5.43,0.054299999999999994,-1.0,0,0.0,0,0.0,1,1.0,0,0.3774,0.2415,0.0,0.0,0.0,0.0,0.0
q1_quick,m5req,all,tokyo,2,0,0.0,-12.4,0,-12.4,0.0,-0.5128,-0.2564,0.0,12.4,0.124,-1.0,0,0.0,0,0.0,2,1.0,0,0.46465,0.38575,0.5,0.5,0.0,0.0,0.0
q1_quick,m5score,all,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,m5score,all,london_newyork_overlap,38,4,0.10526315789473684,-382.94,123.5,-506.44,0.24385909485822604,-16.3676,-0.4307263157894737,0.24179143195967984,382.94,3.8294,-1.0,9,0.23684210526315788,4,0.10526315789473684,25,0.6578947368421053,0,0.4841368421052632,0.6965894736842105,0.3684210526315789,0.23684210526315788,0.15789473684210525,0.07894736842105263,0.0
q1_quick,m5score,all,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
q1_quick,m5score,all,tokyo,21,6,0.2857142857142857,-50.16,103.07000000000001,-153.23,0.67264895908112,-2.0920999999999994,-0.09962380952380949,0.678918935510605,64.45,0.6445000000000001,-0.778277734678045,2,0.09523809523809523,3,0.14285714285714285,16,0.7619047619047619,0,0.6828142857142858,0.504647619047619,0.6190476190476191,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.0
q1_quick,nosess,all,london,21,6,0.2857142857142857,-13.209999999999997,150.82,-164.03,0.9194659513503627,-0.48799999999999966,-0.02323809523809522,0.9312085030801109,112.78,1.1278,-0.11713069693208013,1,0.047619047619047616,5,0.23809523809523808,15,0.7142857142857143,0,0.6612190476190476,0.5177238095238095,0.5238095238095238,0.47619047619047616,0.42857142857142855,0.23809523809523808,0.0
q1_quick,nosess,all,london_newyork_overlap,39,5,0.1282051282051282,-380.77,124.79,-505.56,0.24683519265764697,-16.3113,-0.4182384615384615,0.24439945893863035,380.77,3.8077,-1.0,9,0.23076923076923078,4,0.10256410256410256,26,0.6666666666666666,0,0.48929743589743596,0.6818589743589744,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0
q1_quick,nosess,all,new_york,27,10,0.37037037037037035,-115.59,94.66,-210.25000000000006,0.4502259215219975,-4.7749000000000015,-0.1768481481481482,0.4696205624916692,155.65,1.5565,-0.7426276903308705,4,0.14814814814814814,1,0.037037037037037035,22,0.8148148148148148,0,0.5216888888888888,0.5014407407407409,0.5185185185185185,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0
