control_id,detector_version,symbol,boundary_msc,quote_msc,quote_age_ms,time_bucket,trigger_horizon_ms,estimator,volatility_regime,direction,raw_p,adjusted_p,local_volatility,signed_return,bid,ask,mid,spread,tick_activity,integrity_status,shock_excluded,complete_120s,abs_return_1s,abs_return_3s,abs_return_10s,abs_return_30s,abs_return_120s,realized_volatility_120s,mfe_120s,mae_120s,spread_change_120s,tick_activity_120s,quote_reversion_ratio,cluster_duration_comparison_ms,spec_sha256,feature_schema,source_commit
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h2_1741063024250_42495","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","1000","0","HIGH","LONG","0.047072248770","0.074706710465","0.000052654377","0.000070344571","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h2_1741063024250_42495","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","1000","0","HIGH","LONG","0.047072248770","0.074706710465","0.000052654377","0.000070344571","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741063024250_42494","TAIL_V1_RAW","USDJPY","1741063024250","1741063024023","227","1","250","0","NORMAL","LONG","0.037353355232","0.074706710465","0.000017709957","0.000036846539","149.2610000000","149.2800000000","149.2705000000","0.0190000000","196313","VALID","false","true","0.000023447091","0.000023447091","0.000026796630","0.000073689006","0.000190910325","0.000182250986","0.030000000000","-0.000000000000","0.001000000000","221","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h2_1741064513250_42572","TAIL_V1_RAW","USDJPY","1741064513250","1741064513026","224","1","1000","0","HIGH","SHORT","0.412825524939","0.412825524939","0.000052510643","-0.000013401053","149.2300000000","149.2520000000","149.2410000000","0.0220000000","199094","VALID","false","true","0.000010050807","0.000016751289","0.000040204238","0.000060306962","0.000264707609","0.000194655802","0.043000000000","0.004500000000","-0.003000000000","214","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741064499750_42539","TAIL_V1_RAW","USDJPY","1741064499750","1741064499634","116","1","250","0","NORMAL","SHORT","0.588656344822","0.588656344822","0.000017646637","-0.000003350291","149.2300000000","149.2510000000","149.2405000000","0.0210000000","199068","VALID","false","true","0.000053603315","0.000060303528","0.000016751345","0.000040204372","0.000284815801","0.000206026398","0.042500000000","0.009000000000","-0.001000000000","217","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h2_1741064513250_42572","TAIL_V1_RAW","USDJPY","1741064513250","1741064513026","224","1","1000","0","HIGH","SHORT","0.412825524939","0.412825524939","0.000052510643","-0.000013401053","149.2300000000","149.2520000000","149.2410000000","0.0220000000","199094","VALID","false","true","0.000010050807","0.000016751289","0.000040204238","0.000060306962","0.000264707609","0.000194655802","0.043000000000","0.004500000000","-0.003000000000","214","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741065402500_42709","TAIL_V1_RAW","USDJPY","1741065402500","1741065402342","158","1","250","0","NORMAL","SHORT","0.494984216065","0.989968432129","0.000017606768","-0.000003350426","149.2240000000","149.2450000000","149.2345000000","0.0210000000","200843","VALID","false","true","0.000013401637","0.000046904944","0.000016752018","0.000010051245","0.000214404643","0.000223174006","0.002000000000","0.036500000000","-0.002000000000","275","63.993246497720","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741065402500_42709","TAIL_V1_RAW","USDJPY","1741065402500","1741065402342","158","1","250","0","NORMAL","SHORT","0.494984216065","0.989968432129","0.000017606768","-0.000003350426","149.2240000000","149.2450000000","149.2345000000","0.0210000000","200843","VALID","false","true","0.000013401637","0.000046904944","0.000016752018","0.000010051245","0.000214404643","0.000223174006","0.002000000000","0.036500000000","-0.002000000000","275","63.993246497720","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741065402500_42709","TAIL_V1_RAW","USDJPY","1741065402500","1741065402342","158","1","250","0","NORMAL","SHORT","0.494984216065","0.989968432129","0.000017606768","-0.000003350426","149.2240000000","149.2450000000","149.2345000000","0.0210000000","200843","VALID","false","true","0.000013401637","0.000046904944","0.000016752018","0.000010051245","0.000214404643","0.000223174006","0.002000000000","0.036500000000","-0.002000000000","275","63.993246497720","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741065402500_42709","TAIL_V1_RAW","USDJPY","1741065402500","1741065402342","158","1","250","0","NORMAL","SHORT","0.494984216065","0.989968432129","0.000017606768","-0.000003350426","149.2240000000","149.2450000000","149.2345000000","0.0210000000","200843","VALID","false","true","0.000013401637","0.000046904944","0.000016752018","0.000010051245","0.000214404643","0.000223174006","0.002000000000","0.036500000000","-0.002000000000","275","63.993246497720","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066014000_42897","TAIL_V1_RAW","USDJPY","1741066014000","1741066013991","9","1","250","0","NORMAL","LONG","0.041828857953","0.041828857953","0.000017596025","0.000033515546","149.1780000000","149.1960000000","149.1870000000","0.0180000000","202025","VALID","false","true","0.000023460214","0.000040217173","0.000140753029","0.000097188732","0.000150806059","0.000234079320","0.027500000000","-0.000000000000","-0.001000000000","206","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h2_1741066749500_43189","TAIL_V1_RAW","USDJPY","1741066749500","1741066749139","361","1","1000","0","HIGH","LONG","0.348898441698","0.697796883396","0.000052739068","0.000016752355","149.2240000000","149.2440000000","149.2340000000","0.0200000000","203358","VALID","false","true","0.000036855551","0.000030154441","0.000003350449","0.000043556707","0.000586499470","0.000275648676","0.002000000000","0.088500000000","-0.001000000000","271","35.009971494051","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
"USDJPY_TAIL_V1_RAW_ctrl_h0_1741066753750_43197","TAIL_V1_RAW","USDJPY","1741066753750","1741066753526","224","1","250","0","NORMAL","SHORT","0.592597185194","0.592597185194","0.000017925232","-0.000003350460","149.2240000000","149.2420000000","149.2330000000","0.0180000000","203365","VALID","false","true","0.000000000000","0.000013401772","0.000013401951","0.000083765143","0.000559684312","0.000270593648","0.087500000000","0.003000000000","0.001000000000","275","0.000000000000","0","53DB75EEE4641D98F4917E74B9C26B84D07533CE8EA1A6689AF7F36BAAEA64EA","tickshock-detector-feature-v2","0373fc717954eaf1ce51ae73749cb844a4c8d000"
