episode_id,symbol,direction,t0_msc,processing_msc,action_msc,quote_msc,status,retcode,detail
usdjpy_only_ml_202505_20260912_USDJPY_mh_790,USDJPY,1,1748536770250,1748536770297,1748536770336,1748536770330,ENTRY,10009,order=176 deal=176 external=0 request=154
usdjpy_only_ml_202505_20260912_USDJPY_mh_790,USDJPY,1,1748536770250,1748536770297,1748537670946,1748537670513,CLOSE_TIME,10009,order=177 deal=177 external=0 request=155
usdjpy_only_ml_202505_20260912_USDJPY_mh_809,USDJPY,-1,1748580874750,1748580875271,1748580876111,1748580875787,ENTRY,10009,order=178 deal=178 external=0 request=156
usdjpy_only_ml_202505_20260912_USDJPY_mh_809,USDJPY,-1,1748580874750,1748580875271,1748581778132,1748581777288,CLOSE_TIME,10009,order=179 deal=179 external=0 request=157
usdjpy_only_ml_202505_20260912_USDJPY_mh_816,USDJPY,-1,1748595675500,1748595676395,1748595676456,1748595676434,ENTRY,10009,order=180 deal=180 external=0 request=158
usdjpy_only_ml_202505_20260912_USDJPY_mh_817,USDJPY,1,1748597417000,1748597417085,1748597417913,1748597417524,ENTRY,10009,order=182 deal=182 external=0 request=159
usdjpy_only_ml_202505_20260912_USDJPY_mh_817,USDJPY,1,1748597417000,1748597417085,1748598320083,1748598319840,CLOSE_TIME,10009,order=183 deal=183 external=0 request=160
usdjpy_only_ml_202505_20260912_USDJPY_mh_825,USDJPY,1,1748618845000,1748618845785,1748618846229,1748618846225,ENTRY,10009,order=184 deal=184 external=0 request=161
usdjpy_only_ml_202505_20260912_USDJPY_mh_825,USDJPY,1,1748618845000,1748618845785,1748619746992,1748619746821,CLOSE_TIME,10009,order=185 deal=185 external=0 request=162
usdjpy_only_ml_202505_20260912_USDJPY_mh_828,USDJPY,-1,1748622852000,1748622852473,1748622852596,1748622852582,ENTRY,10009,order=186 deal=186 external=0 request=163
usdjpy_only_ml_202505_20260912_USDJPY_mh_828,USDJPY,-1,1748622852000,1748622852473,1748623752624,1748623752381,CLOSE_TIME,10009,order=187 deal=187 external=0 request=164
usdjpy_only_ml_202505_20260912_USDJPY_mh_832,USDJPY,1,1748628159500,1748628160176,1748628160469,1748628160422,ENTRY,10009,order=188 deal=188 external=0 request=165
usdjpy_only_ml_202505_20260912_USDJPY_mh_832,USDJPY,1,1748628159500,1748628160176,1748629062189,1748629061672,CLOSE_TIME,10009,order=189 deal=189 external=0 request=166
usdjpy_only_ml_202505_20260912_USDJPY_mh_836,USDJPY,1,1748634036500,1748634039682,1748634039995,1748634039914,ENTRY,10009,order=190 deal=190 external=0 request=167
usdjpy_only_ml_202505_20260912_USDJPY_mh_836,USDJPY,1,1748634036500,1748634039682,1748634941975,1748634941276,CLOSE_TIME,10009,order=191 deal=191 external=0 request=168
