episode_id_mt5,symbol,direction,signal_msc,processing_msc,request_msc,quote_msc,entry_msc_mt5,exit_msc_mt5,requested_volume,filled_volume,closed_volume,entry_price_mt5,exit_price_mt5,sl_mt5,tp_mt5,risk_amount,gross_profit,commission,fee,swap,net_profit,gross_r_mt5,net_r,hold_seconds,exit_reason,entry_deals,exit_deals,position_identifier,month_mt5,episode_id_python,score,long_score,short_score,market_cluster_id,t0_msc,signal_processing_msc,distance_index,distance_atr,atr14_m5,entry_msc_python,entry_bid,entry_ask,entry_price_python,entry_spread,pip_size,tick_size,stops_distance,distance,sl_python,tp_python,status,exit_msc_python,exit_price_python,gross_pips,gross_r_python,mfe_60,mae_60,mfe_300,mae_300,mfe_900,mae_900,tp_touch_seconds,sl_touch_seconds,entry_eligible_msc,source_quote_msc,month_python,calendar_segment,_merge
usdjpy_only_ml_202505_20260912_USDJPY_mh_261,USDJPY,-1,1747063817250,1747063820133,1747063820212,1747063820192,1747063820212,1747064494978,0.05,0.05,0.05,148.185,147.936,148.433,147.937,8.35,8.42,0,0,0,8.42,1.0083832335329,1.0083832335329,674.766,TP,1,1,68,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_261,0.027599209085169,-0.099129211394852,0.027599209085169,tstech_real_202501_202506_20260910_202505:2483,1747063817250,1747063820133,5,2,0.123716839175,1747063820134,148.186,148.188,148.186,0.002,0.01,0.001,0,0.248,148.434,147.938,TP,1747064494878,147.938,24.799999999999,1,0.001,0.06,0.062,0.06,0.292,0.06,674.744,,1747063820133,1747063817076,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_265,USDJPY,-1,1747068783500,1747068783852,1747068783953,1747068783852,1747068783953,1747069683956,0.06,0.06,0.06,148.086,148.201,148.328,147.844,9.79,-4.66,0,0,0,-4.66,-0.47599591419816,-0.47599591419816,900.003,TIME,1,1,70,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_265,0.042150937794618,-0.10101897144376,0.042150937794618,tstech_real_202501_202506_20260910_202505:2531,1747068783500,1747068783852,5,2,0.120746143715,1747068783852,148.086,148.088,148.086,0.002,0.01,0.001,0,0.242,148.328,147.844,TIME,1747069683947,148.201,-11.499999999998,-0.47520661157,-0,0.06,0.021,0.062,0.029,0.16,,,1747068783852,1747068783352,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_294,USDJPY,-1,1747133358500,1747133359414,1747133363335,1747133363236,1747133363335,1747134264039,0.07,0.07,0.07,147.886,147.866,148.097,147.675,9.97,0.95,0,0,0,0.95,0.095285857572718,0.095285857572718,900.704,TIME,1,1,72,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_294,0.02590380503462,-0.099410781003207,0.02590380503462,tstech_real_202501_202506_20260910_202505:2725,1747133358500,1747133359414,5,2,0.105479136068,1747133359614,147.903,147.906,147.903,0.003,0.01,0.001,0,0.211,148.114,147.692,TIME,1747134260835,147.867,3.6,0.170616113744,0.014,0.041,0.053,0.053,0.067,0.053,,,1747133359414,1747133358208,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_296,USDJPY,-1,1747135760500,1747135760655,1747135761557,1747135761167,1747135761557,1747136662096,0.07,0.07,0.07,148.002,147.952,148.213,147.791,9.97,2.37,0,0,0,2.37,0.23771313941825,0.23771313941825,900.539,TIME,1,1,74,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_296,0.025662994316581,-0.064806089656022,0.025662994316581,tstech_real_202501_202506_20260910_202505:2731,1747135760500,1747135760655,5,2,0.105202833122,1747135760661,148.004,148.005,148.004,0.001,0.01,0.001,0,0.211,148.215,147.793,TIME,1747136661112,147.95,5.4,0.255924170616,0.019,0.062,0.074,0.062,0.119,0.062,,,1747135760655,1747135760462,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_304,USDJPY,-1,1747153101500,1747153102015,1747153102160,1747153102090,1747153102160,1747153524310,0.06,0.06,0.06,147.927,147.706,148.147,147.707,8.91,8.98,0,0,0,8.98,1.0078563411897,1.0078563411897,422.15,TP,1,1,76,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_304,0.028501872038134,-0.08638906107237,0.028501872038134,tstech_real_202501_202506_20260910_202505:2813,1747153101500,1747153102015,5,2,0.109505844138,1747153102090,147.927,147.93,147.927,0.003,0.01,0.001,0,0.22,148.147,147.707,TP,1747153524310,147.707,22,1,0.034,0.004,0.148,0.019,0.25,0.019,422.22,,1747153102015,1747153101288,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_308,USDJPY,-1,1747157347500,1747157348092,1747157349473,1747157349114,1747157349473,1747158250161,0.06,0.06,0.06,147.994,147.902,148.226,147.762,9.39,3.73,0,0,0,3.73,0.39723109691161,0.39723109691161,900.688,TIME,1,1,78,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_308,0.022944577892805,-0.10434494423905,0.022944577892805,tstech_real_202501_202506_20260910_202505:2857,1747157347500,1747157348092,5,2,0.115559304476,1747157348109,148.003,148.006,148.003,0.003,0.01,0.001,0,0.232,148.235,147.771,TIME,1747158248133,147.901,10.199999999998,0.439655172414,0.056,0,0.066,0.022,0.147,0.063,,,1747157348092,1747157347405,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_310,USDJPY,-1,1747159892250,1747159893638,1747159893688,1747159893674,1747159893688,1747160794015,0.06,0.06,0.06,147.9,147.87,148.127,147.673,9.19,1.22,0,0,0,1.22,0.13275299238302,0.13275299238302,900.327,TIME,1,1,80,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_310,0.04997905144727,-0.10810860497287,0.04997905144727,tstech_real_202501_202506_20260910_202505:2890,1747159892250,1747159893638,5,2,0.113167098038,1747159893674,147.9,147.901,147.9,0.001,0.01,0.001,0,0.227,148.127,147.673,TIME,1747160793944,147.87,3,0.132158590308,0.015,0.014,0.062,0.014,0.125,0.014,,,1747159893638,1747159892164,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_336,USDJPY,-1,1747220883500,1747220883663,1747220884168,1747220883765,1747220884168,1747221785157,0.06,0.06,0.06,146.389,146.368,146.622,146.156,9.53,0.86,0,0,0,0.86,0.090241343126967,0.090241343126967,900.989,TIME,1,1,82,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_336,0.051742512302792,-0.12419067303809,0.051742512302792,tstech_real_202501_202506_20260910_202505:3097,1747220883500,1747220883663,5,2,0.116022116996,1747220883765,146.389,146.395,146.389,0.006,0.01,0.001,0,0.233,146.622,146.156,TIME,1747221783848,146.362,2.700000000002,0.115879828326,0.217,0,0.217,0.144,0.217,0.222,,,1747220883663,1747220883261,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_337,USDJPY,1,1747221892250,1747221892941,1747221893041,1747221893033,1747221893041,1747222796083,0.04,0.04,0.04,146.373,146.413,146.057,146.689,8.65,1.09,0,0,0,1.09,0.12601156069364,0.12601156069364,903.042,TIME,1,1,84,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_337,0.020985083917167,0.020985083917167,-0.03450475368092,tstech_real_202501_202506_20260910_202505:3136,1747221892250,1747221892941,5,2,0.157556337809,1747221893033,146.369,146.373,146.373,0.004,0.01,0.001,0,0.316,146.057,146.689,TIME,1747222793051,146.417,4.400000000001,0.139240506329,0.009,0.088,0.072,0.123,0.083,0.123,,,1747221892941,1747221892229,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_341,USDJPY,1,1747226159750,1747226160179,1747226160682,1747226160582,1747226160682,1747227061733,0.04,0.04,0.04,145.897,145.657,145.568,146.226,9.04,-6.59,0,0,0,-6.59,-0.72898230088496,-0.72898230088496,901.051,TIME,1,1,86,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_341,0.088523787397777,0.088523787397777,-0.091550465543872,tstech_real_202501_202506_20260910_202505:3210,1747226159750,1747226160179,5,2,0.164434727938,1747226160582,145.896,145.897,145.897,0.001,0.01,0.001,0,0.329,145.568,146.226,TIME,1747227060730,145.657,-23.999999999998,-0.729483282675,0.02,0.047,0.031,0.047,0.031,0.29,,,1747226160179,1747226159677,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_347,USDJPY,-1,1747234540500,1747234542149,1747234542352,1747234542328,1747234542352,1747235444085,0.06,0.06,0.06,146.14,146.269,146.353,145.927,8.73,-5.29,0,0,0,-5.29,-0.60595647193585,-0.60595647193585,901.733,TIME,1,1,88,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_347,0.035732805578953,-0.079603923771597,0.035732805578953,tstech_real_202501_202506_20260910_202505:3245,1747234540500,1747234542149,5,2,0.106088297168,1747234542149,146.14,146.141,146.14,0.001,0.01,0.001,0,0.213,146.353,145.927,TIME,1747235442515,146.27,-13.000000000002,-0.610328638498,0.028,0.002,0.028,0.068,0.03,0.143,,,1747234542149,1747234540481,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_358,USDJPY,-1,1747247309000,1747247309406,1747247309548,1747247309504,1747247309548,1747248210235,0.05,0.05,0.05,146.483,146.558,146.741,146.225,8.79,-2.56,0,0,0,-2.56,-0.29124004550626,-0.29124004550626,900.687,TIME,1,1,90,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_358,0.029136620584134,-0.098627768155898,0.029136620584134,tstech_real_202501_202506_20260910_202505:3400,1747247309000,1747247309406,5,2,0.128991033613,1747247309504,146.483,146.484,146.483,0.001,0.01,0.001,0,0.258,146.741,146.225,TIME,1747248209652,146.558,-7.499999999999,-0.290697674419,0.028,0.002,0.054,0.002,0.054,0.081,,,1747247309406,1747247308800,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_359,USDJPY,-1,1747248736000,1747248738095,1747248738899,1747248738803,1747248738899,1747249639076,0.06,0.06,0.06,146.634,146.489,146.867,146.401,9.52,5.94,0,0,0,5.94,0.62394957983193,0.62394957983193,900.177,TIME,1,1,92,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_359,0.03638628177239,-0.10067759726162,0.03638628177239,tstech_real_202501_202506_20260910_202505:3404,1747248736000,1747248738095,5,2,0.116011272897,1747248738803,146.634,146.637,146.634,0.003,0.01,0.001,0,0.233,146.867,146.401,TIME,1747249639743,146.491,14.299999999997,0.613733905579,0.012,0.004,0.124,0.007,0.146,0.007,,,1747248738095,1747248735713,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_372,USDJPY,-1,1747282625500,1747282625822,1747282626086,1747282626076,1747282626086,1747283530092,0.07,0.07,0.07,146.193,146.217,146.391,145.995,9.47,-1.15,0,0,0,-1.15,-0.12143611404435,-0.12143611404435,904.006,TIME,1,1,94,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_372,0.021379489430449,-0.074138494835489,0.021379489430449,tstech_real_202501_202506_20260910_202505:3520,1747282625500,1747282625822,5,2,0.098514376884,1747282625967,146.191,146.192,146.191,0.001,0.01,0.001,0,0.198,146.389,145.993,TIME,1747283526153,146.211,-2.000000000001,-0.10101010101,0.004,0.019,0.028,0.062,0.112,0.062,,,1747282625822,1747282625357,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_387,USDJPY,1,1747303031500,1747303032157,1747303032457,1747303032158,1747303032457,1747303355127,0.07,0.07,0.07,145.509,145.715,145.304,145.714,9.88,9.9,0,0,0,9.9,1.002024291498,1.002024291498,322.67,TP,1,1,96,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_387,0.027288001364273,0.027288001364273,-0.094119873945034,tstech_real_202501_202506_20260910_202505:3613,1747303031500,1747303032157,5,2,0.102159631195,1747303032158,145.503,145.509,145.509,0.006,0.01,0.001,0,0.205,145.304,145.714,TP,1747303355127,145.714,20.500000000001,1,0.044,0.005,0.177,0.005,0.269,0.005,322.969,,1747303032157,1747303031455,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_399,USDJPY,-1,1747326001750,1747326003281,1747326003884,1747326003827,1747326003884,1747326903985,0.05,0.05,0.05,145.747,145.819,146.031,145.463,9.72,-2.47,0,0,0,-2.47,-0.25411522633745,-0.25411522633745,900.101,TIME,1,1,98,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_399,0.041005770654319,-0.076759209356293,0.041005770654319,tstech_real_202501_202506_20260910_202505:3735,1747326001750,1747326003281,5,2,0.141768955545,1747326003827,145.747,145.75,145.747,0.003,0.01,0.001,0,0.284,146.031,145.463,TIME,1747326903985,145.808,-6.099999999998,-0.214788732394,0.012,0.029,0.053,0.032,0.053,0.186,,,1747326003281,1747326001513,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_404,USDJPY,-1,1747331734000,1747331734090,1747331734184,1747331734110,1747331734184,1747332636937,0.05,0.05,0.05,145.896,145.792,146.165,145.627,9.2,3.57,0,0,0,3.57,0.38804347826087,0.38804347826087,902.753,TIME,1,1,100,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_404,0.021908544174128,-0.073817657433291,0.021908544174128,tstech_real_202501_202506_20260910_202505:3796,1747331734000,1747331734090,5,2,0.134296103163,1747331734110,145.896,145.899,145.896,0.003,0.01,0.001,0,0.269,146.165,145.627,TIME,1747332634125,145.791,10.499999999999,0.390334572491,0.022,0.019,0.14,0.019,0.14,0.028,,,1747331734090,1747331733909,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_413,USDJPY,-1,1747364826500,1747364827415,1747364828122,1747364828026,1747364828122,1747365734588,0.09,0.09,0.09,145.37,145.311,145.53,145.21,9.89,3.65,0,0,0,3.65,0.3690596562184,0.3690596562184,906.466,TIME,1,1,102,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_413,0.022095863291903,-0.13170262249632,0.022095863291903,tstech_real_202501_202506_20260910_202505:3839,1747364826500,1747364827415,5,2,0.079918042082,1747364828026,145.37,145.377,145.37,0.007,0.01,0.001,0,0.16,145.53,145.21,TIME,1747365729147,145.314,5.600000000001,0.35,0.056,0.018,0.056,0.048,0.083,0.048,,,1747364827415,1747364826316,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_442,USDJPY,1,1747418785750,1747418785879,1747418786194,1747418786123,1747418786194,1747419687305,0.08,0.08,0.08,145.979,145.963,145.801,146.157,9.77,-0.88,0,0,0,-0.88,-0.09007164790174,-0.09007164790174,901.111,TIME,1,1,104,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_442,0.031959920781372,0.031959920781372,-0.097422372555552,tstech_real_202501_202506_20260910_202505:4012,1747418785750,1747418785879,5,2,0.088743137265,1747418785922,145.977,145.978,145.978,0.001,0.01,0.001,0,0.178,145.8,146.156,TIME,1747419686766,145.962,-1.600000000002,-0.08988764045,0.005,0.007,0.072,0.009,0.072,0.061,,,1747418785879,1747418785553,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_462,USDJPY,-1,1747634705250,1747634706107,1747634712245,1747634712243,1747634712245,1747635613666,0.07,0.07,0.07,145.215,145.136,145.398,145.032,8.81,3.81,0,0,0,3.81,0.43246311010216,0.43246311010216,901.421,TIME,1,1,106,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_462,0.024616703315211,-0.096658574012508,0.024616703315211,tstech_real_202501_202506_20260910_202505:4181,1747634705250,1747634706107,5,2,0.091486833244,1747634706107,145.217,145.224,145.217,0.007,0.01,0.001,0,0.183,145.4,145.034,TIME,1747635607109,145.134,8.300000000003,0.453551912568,0.014,0.014,0.084,0.014,0.1,0.014,,,1747634706107,1747634704846,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_483,USDJPY,-1,1747670574250,1747670574562,1747670574712,1747670574634,1747670574712,1747671282810,0.09,0.09,0.09,145.12,144.972,145.267,144.973,9.11,9.19,0,0,0,9.19,1.0087815587267,1.0087815587267,708.098,TP,1,1,108,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_483,0.028365005721386,-0.14832224290657,0.028365005721386,tstech_real_202501_202506_20260910_202505:4323,1747670574250,1747670574562,5,2,0.073096181306,1747670574634,145.12,145.125,145.12,0.005,0.01,0.001,0,0.147,145.267,144.973,TP,1747671282810,144.973,14.699999999999,1,0.025,0.01,0.05,0.01,0.245,0.01,708.176,,1747670574562,1747670574230,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_489,USDJPY,-1,1747677737000,1747677737174,1747677737371,1747677737270,1747677737371,1747678637624,0.07,0.07,0.07,144.87,144.824,145.06,144.68,9.17,2.22,0,0,0,2.22,0.24209378407852,0.24209378407852,900.253,TIME,1,1,110,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_489,0.026458648496676,-0.099785301784415,0.026458648496676,tstech_real_202501_202506_20260910_202505:4404,1747677737000,1747677737174,5,2,0.094629954419,1747677737174,144.871,144.875,144.871,0.004,0.01,0.001,0,0.19,145.061,144.681,TIME,1747678638061,144.825,4.600000000002,0.242105263158,0,0.035,0,0.089,0.067,0.089,,,1747677737174,1747677736970,202505,4,both
,USDJPY,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_497,0.04954299881852,-0.2034198546488,0.04954299881852,tstech_real_202501_202506_20260910_202505:4443,1747702985500,1747702986706,5,2,0.032923163789,1747702993104,144.913,144.919,144.913,0.006,0.01,0.001,0,0.066,144.979,144.847,TIME,1747703893735,144.933,-1.999999999998,-0.30303030303,0,0.007,0.019,0.009,0.022,0.025,,,1747702986706,1747702985083,202505,4,right_only
usdjpy_only_ml_202505_20260912_USDJPY_mh_500,USDJPY,-1,1747711513750,1747711514732,1747711516742,1747711516546,1747711516742,1747712418069,0.1,0.1,0.1,145.492,145.401,145.628,145.356,9.34,6.26,0,0,0,6.26,0.67023554603854,0.67023554603854,901.327,TIME,1,1,112,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_500,0.098869181723998,-0.22333557859086,0.098869181723998,tstech_real_202501_202506_20260910_202505:4447,1747711513750,1747711514732,5,2,0.06798702809,1747711515132,145.492,145.499,145.492,0.007,0.01,0.001,0,0.136,145.628,145.356,TIME,1747712415141,145.397,9.5,0.698529411765,0.058,0.018,0.106,0.026,0.125,0.026,,,1747711514732,1747711513425,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_516,USDJPY,1,1747736857750,1747736858021,1747736858925,1747736858524,1747736858925,1747737760128,0.07,0.07,0.07,144.206,144.132,144.024,144.388,8.85,-3.59,0,0,0,-3.59,-0.40564971751412,-0.40564971751412,901.203,TIME,1,1,114,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_516,0.021962822555856,0.021962822555856,-0.080684918744753,tstech_real_202501_202506_20260910_202505:4620,1747736857750,1747736858021,5,2,0.090597718921,1747736858121,144.199,144.205,144.205,0.006,0.01,0.001,0,0.182,144.023,144.387,TIME,1747737759325,144.136,-6.900000000002,-0.379120879121,0.024,0.016,0.036,0.055,0.048,0.083,,,1747736858021,1747736857718,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_518,USDJPY,-1,1747739421750,1747739422034,1747739422435,1747739422084,1747739422435,1747740322461,0.07,0.07,0.07,144.273,144.336,144.454,144.092,8.77,-3.06,0,0,0,-3.06,-0.34891676168757,-0.34891676168757,900.026,TIME,1,1,116,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_518,0.040287652758444,-0.09049255578362,0.040287652758444,tstech_real_202501_202506_20260910_202505:4630,1747739421750,1747739422034,5,2,0.090042125951,1747739422084,144.273,144.274,144.273,0.001,0.01,0.001,0,0.181,144.454,144.092,TIME,1747740322907,144.337,-6.399999999999,-0.353591160221,0,0.029,0.042,0.029,0.042,0.068,,,1747739422034,1747739421379,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_554,USDJPY,-1,1747822661000,1747822661094,1747822662987,1747822662770,1747822662987,1747823564217,0.06,0.06,0.06,143.908,143.766,144.117,143.699,8.7,5.93,0,0,0,5.93,0.6816091954023,0.6816091954023,901.23,TIME,1,1,118,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_554,0.060191234781781,-0.10623871275617,0.060191234781781,tstech_real_202501_202506_20260910_202505:4896,1747822661000,1747822661094,5,2,0.104286265522,1747822661683,143.909,143.91,143.909,0.001,0.01,0.001,0,0.209,144.118,143.7,TIME,1747823561686,143.764,14.499999999998,0.693779904306,0.001,0.039,0.089,0.039,0.154,0.039,,,1747822661094,1747822660863,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_559,USDJPY,1,1747835039750,1747835040267,1747835041500,1747835041295,1747835041500,1747835943042,0.07,0.07,0.07,143.552,143.66,143.354,143.75,9.67,5.26,0,0,0,5.26,0.54395036194416,0.54395036194416,901.542,TIME,1,1,120,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_559,0.036045955150521,0.036045955150521,-0.10290819245749,tstech_real_202501_202506_20260910_202505:4951,1747835039750,1747835040267,5,2,0.098589094441,1747835040287,143.55,143.552,143.552,0.002,0.01,0.001,0,0.198,143.354,143.75,TIME,1747835940288,143.659,10.7,0.540404040404,0.004,0.037,0.097,0.037,0.176,0.037,,,1747835040267,1747835039322,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_579,USDJPY,-1,1747876300250,1747876301889,1747876303993,1747876303910,1747876303993,1747876605300,0.09,0.09,0.09,144.154,144.311,144.31,143.998,9.73,-9.79,0,0,0,-9.79,-1.0061664953751,-1.0061664953751,301.307,SL,1,1,122,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_579,0.058579843752837,-0.090176900782187,0.058579843752837,tstech_real_202501_202506_20260910_202505:5152,1747876300250,1747876301889,5,2,0.07780928459,1747876301889,144.143,144.146,144.143,0.003,0.01,0.001,0,0.156,144.299,143.987,SL,1747876605218,144.3,-15.700000000001,-1.00641025641,0.02,0.042,0.045,0.15,0.045,0.267,,303.329,1747876301889,1747876299775,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_580,USDJPY,-1,1747877317750,1747877318582,1747877318603,1747877318582,1747877318603,1747877769812,0.06,0.06,0.06,144.296,144.085,144.506,144.086,8.72,8.79,0,0,0,8.79,1.0080275229358,1.0080275229358,451.209,TP,1,1,124,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_580,0.079681222209734,-0.095064219533762,0.079681222209734,tstech_real_202501_202506_20260910_202505:5162,1747877317750,1747877318582,5,2,0.104962827285,1747877318582,144.296,144.297,144.296,0.001,0.01,0.001,0,0.21,144.506,144.086,TP,1747877771087,144.086,21.000000000001,1,0.061,0.031,0.148,0.031,0.26,0.031,452.505,,1747877318582,1747877317719,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_583,USDJPY,1,1747882036500,1747882037546,1747882047348,1747882047338,1747882047348,1747882948087,0.07,0.07,0.07,143.792,143.646,143.594,143.99,9.65,-7.11,0,0,0,-7.11,-0.73678756476684,-0.73678756476684,900.739,TIME,1,1,126,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_583,0.025209638210479,0.025209638210479,-0.10008207119161,tstech_real_202501_202506_20260910_202505:5168,1747882036500,1747882037546,5,2,0.098813822756,1747882037804,143.77,143.774,143.774,0.004,0.01,0.001,0,0.198,143.576,143.972,TIME,1747882938748,143.642,-13.200000000001,-0.666666666667,0.03,0.004,0.042,0.026,0.042,0.141,,,1747882037546,1747882036411,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_613,USDJPY,-1,1747934119500,1747934119832,1747934121907,1747934121755,1747934121907,1747935022377,0.06,0.06,0.06,143.902,143.734,144.127,143.677,9.37,7.01,0,0,0,7.01,0.74813233724653,0.74813233724653,900.47,TIME,1,1,128,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_613,0.029107527528372,-0.055403516453044,0.029107527528372,tstech_real_202501_202506_20260910_202505:5456,1747934119500,1747934119832,5,2,0.112298819401,1747934120663,143.901,143.902,143.901,0.001,0.01,0.001,0,0.225,144.126,143.676,TIME,1747935021662,143.731,17.000000000002,0.755555555556,0.038,0.039,0.043,0.039,0.185,0.039,,,1747934119832,1747934119388,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_615,USDJPY,1,1747936257750,1747936258026,1747936258070,1747936258065,1747936258070,1747937158708,0.07,0.07,0.07,143.762,143.877,143.561,143.963,9.8,5.6,0,0,0,5.6,0.57142857142857,0.57142857142857,900.638,TIME,1,1,130,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_615,0.025871567618747,0.025871567618747,-0.070459878928412,tstech_real_202501_202506_20260910_202505:5464,1747936257750,1747936258026,5,2,0.100186161531,1747936258065,143.76,143.762,143.762,0.002,0.01,0.001,0,0.201,143.561,143.963,TIME,1747937158684,143.877,11.500000000001,0.572139303483,0.04,0.031,0.04,0.068,0.128,0.083,,,1747936258026,1747936257648,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_626,USDJPY,-1,1747962061250,1747962062363,1747962062431,1747962062369,1747962062431,1747962223557,0.19,0.19,0.19,144.009,143.933,144.084,143.934,9.89,10.03,0,0,0,10.03,1.0141557128413,1.0141557128413,161.126,TP,1,1,132,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_626,0.12466782498077,-0.35977356008702,0.12466782498077,tstech_real_202501_202506_20260910_202505:5514,1747962061250,1747962062363,5,2,0.037315646349,1747962062369,144.009,144.012,144.009,0.003,0.01,0.001,0,0.075,144.084,143.934,TP,1747962223557,143.934,7.499999999999,1,0.043,0.005,0.107,0.005,0.18,0.005,161.188,,1747962062363,1747962061124,202505,4,both
usdjpy_only_ml_202505_20260912_USDJPY_mh_631,USDJPY,-1,1747973110000,1747973110381,1747973112574,1747973112537,1747973112574,1747974013135,0.08,0.08,0.08,143.89,143.842,144.066,143.714,9.77,2.67,0,0,0,2.67,0.27328556806551,0.27328556806551,900.561,TIME,1,1,134,202505,tstech_real_202501_202506_20260910_202505:tstech_real_202501_202506_20260910_202505_USDJPY_mh_631,0.02334025657012,-0.10003190902585,0.02334025657012,tstech_real_202501_202506_20260910_202505:5531,1747973110000,1747973110381,5,2,0.08753420832,1747973111998,143.892,143.896,143.892,0.004,0.01,0.001,0,0.176,144.068,143.716,TIME,1747974026093,143.865,2.699999999999,0.153409090909,0.034,0.011,0.101,0.011,0.128,0.011,,,1747973110381,1747973109810,202505,4,both
