t0_msc,expected_direction,actual_direction,long_error,short_error
1747363812250,0,0,-3.608224830031759e-16,4.163336342344337e-16
1747364826500,-1,-1,-3.0531133177191805e-16,4.961309141293668e-16
1747365966250,0,0,4.0245584642661925e-16,-1.8214596497756474e-16
1747366996000,0,0,-1.214306433183765e-16,9.020562075079397e-17
1747368102500,0,0,-1.6653345369377348e-16,-6.418476861114186e-17
1747369349000,0,0,-1.214306433183765e-16,-3.0531133177191805e-16
1747370480250,0,0,-1.3877787807814457e-16,-4.16984155537925e-16
1747371602500,0,0,-2.8796409701215e-16,-4.163336342344337e-17
1747373366250,0,0,0.0,-3.5388358909926865e-16
1747374755250,0,0,3.0531133177191805e-16,3.7470027081099033e-16
1747376521000,0,0,-2.1510571102112408e-16,4.163336342344337e-17
1747378812000,0,0,-6.938893903907228e-17,1.1102230246251565e-16
1747380070250,0,0,3.95516952522712e-16,1.8041124150158794e-16
1747381056250,0,0,1.5265566588595902e-16,-1.6653345369377348e-16
1747386315750,0,0,1.3877787807814457e-16,3.469446951953614e-17
1747387453500,0,0,4.579669976578771e-16,-3.3306690738754696e-16
1747389691500,0,0,-3.0531133177191805e-16,-2.636779683484747e-16
1747392204250,0,0,3.7470027081099033e-16,-7.28583859910259e-17
1747394062250,0,0,0.0,-1.8214596497756474e-16
1747398148000,0,0,0.0,-2.498001805406602e-16
1747399678250,0,0,8.326672684688674e-17,-1.1535911115245767e-16
1747402636500,0,0,3.7470027081099033e-16,6.245004513516506e-17
1747404312500,0,0,-2.220446049250313e-16,-1.942890293094024e-16
1747405333750,0,0,-4.0245584642661925e-16,8.326672684688674e-17
1747410753000,0,0,-4.163336342344337e-16,8.326672684688674e-17
1747411740750,0,0,-4.40619762898109e-16,-1.3183898417423734e-16
1747412880750,0,0,2.0816681711721685e-16,-3.2699537522162814e-16
1747414404250,0,0,2.42861286636753e-16,4.85722573273506e-16
1747415432750,0,0,-4.579669976578771e-16,-1.942890293094024e-16
1747416811500,0,0,3.885780586188048e-16,4.163336342344337e-17
1747418785750,1,1,1.1102230246251565e-16,2.220446049250313e-16
1747420666750,0,0,5.134781488891349e-16,-3.608224830031759e-16
1747422068500,0,0,-3.191891195797325e-16,-1.942890293094024e-16
1747423872750,0,0,1.1102230246251565e-16,-3.885780586188048e-16
1747438976250,0,0,1.3877787807814457e-16,-3.3306690738754696e-16
1747616414500,0,0,1.1102230246251565e-16,-4.996003610813204e-16
1747617756750,0,0,4.978656376053436e-16,-9.020562075079397e-17
1747618897250,0,0,1.6653345369377348e-16,-1.3183898417423734e-16
1747620314250,0,0,9.71445146547012e-17,3.7816971776294395e-16
1747621414250,0,0,-2.0469737016526324e-16,2.636779683484747e-16
1747622977250,0,0,4.3021142204224816e-16,2.255140518769849e-16
1747624059750,0,0,1.214306433183765e-16,1.942890293094024e-16
1747625320250,0,0,-4.163336342344337e-17,4.44956571588051e-16
1747626414750,0,0,-1.6653345369377348e-16,-4.0245584642661925e-16
1747627411000,0,0,1.5265566588595902e-16,4.822531263215524e-16
1747628554250,0,0,-3.95516952522712e-16,-3.7816971776294395e-16
1747629650750,0,0,4.657732532997727e-16,-7.632783294297951e-17
1747630972750,0,0,4.163336342344337e-16,1.9255430583342559e-16
1747632071000,0,0,-9.71445146547012e-17,1.5265566588595902e-16
1747633198250,0,0,-4.3021142204224816e-16,-2.415602440297704e-16
1747634705250,-1,-1,2.0816681711721685e-16,9.71445146547012e-17
1747635778000,0,0,3.3306690738754696e-16,1.457167719820518e-16
1747636988250,0,0,-1.942890293094024e-16,-4.787836793695988e-16
1747638323250,0,0,-8.326672684688674e-17,5.065392549852277e-16
1747643431750,0,0,2.0816681711721685e-16,-7.632783294297951e-17
1747646476250,0,0,1.3183898417423734e-16,3.885780586188048e-16
1747648104750,0,0,-1.5959455978986625e-16,-1.5265566588595902e-16
1747649145000,0,0,1.734723475976807e-16,5.134781488891349e-16
1747650424500,0,0,-2.3028454143592114e-16,-3.608224830031759e-16
1747652055750,0,0,4.354155924701786e-16,-3.191891195797325e-16
1747653047500,0,0,3.95516952522712e-16,7.632783294297951e-17
1747654019750,0,0,-2.706168622523819e-16,-4.562322741819003e-16
1747655590500,0,0,-3.157196726277789e-16,-2.498001805406602e-16
1747656617000,0,0,3.7470027081099033e-16,4.3021142204224816e-16
1747658174000,0,0,-1.3183898417423734e-16,4.85722573273506e-16
1747659174000,0,0,2.636779683484747e-16,4.3021142204224816e-16
1747660356250,0,0,-2.983724378680108e-16,1.3877787807814457e-16
1747661543250,0,0,4.510281037539698e-16,1.942890293094024e-16
1747663321500,0,0,-8.326672684688674e-17,2.8102520310824275e-16
1747667232500,0,0,-6.938893903907228e-17,4.163336342344337e-17
1747668768250,0,0,4.718447854656915e-16,-4.718447854656915e-16
1747670574250,-1,-1,-4.163336342344337e-16,-2.255140518769849e-16
1747671879500,0,0,1.942890293094024e-16,-7.632783294297951e-17
1747672849500,0,0,4.85722573273506e-16,-1.3140530330524314e-16
1747674152250,0,0,-5.551115123125783e-17,1.3791051634015616e-16
1747675478500,0,0,4.371503159461554e-16,-1.6132928326584306e-16
1747676654000,0,0,1.1102230246251565e-16,-4.649058915617843e-16
1747677737000,-1,-1,-4.163336342344337e-16,-1.6653345369377348e-16
1747678943000,0,0,6.938893903907228e-18,3.885780586188048e-16
1747680179500,0,0,-1.1102230246251565e-16,-4.0592529337857286e-16
1747682248500,0,0,-6.245004513516506e-17,-2.636779683484747e-16
1747683889750,0,0,-3.677613769070831e-16,-5.551115123125783e-17
1747685207250,0,0,-3.0644974405302783e-16,3.7470027081099033e-16
1747686792000,0,0,0.0,4.688090193827321e-16
1747699201250,0,0,-2.220446049250313e-16,0.0
1747702985500,-1,-1,2.220446049250313e-16,1.8041124150158794e-16
1747707737250,0,0,-3.469446951953614e-16,-3.0531133177191805e-16
1747710083000,0,0,3.608224830031759e-16,1.4268100589909238e-16
1747711513750,-1,-1,-2.7755575615628914e-17,-2.7755575615628914e-17
1747713128250,0,0,1.5265566588595902e-16,-2.7755575615628914e-16
1747714180750,0,0,2.3245294578089215e-16,-1.6653345369377348e-16
1747715237750,0,0,-2.3071822230491534e-16,4.787836793695988e-16
1747716406250,0,0,6.245004513516506e-17,9.71445146547012e-17
1747717575250,0,0,-2.220446049250313e-16,4.128641872824801e-16
1747720640500,0,0,3.885780586188048e-16,-3.400058012914542e-16
1747721644500,0,0,-4.440892098500626e-16,-1.3877787807814457e-17
1747722901250,0,0,2.0816681711721685e-16,1.6653345369377348e-16
1747724050250,0,0,-4.163336342344337e-16,-2.498001805406602e-16
1747725496250,0,0,-4.440892098500626e-16,-1.6653345369377348e-16
1747727511000,0,0,3.469446951953614e-16,2.914335439641036e-16
1747730688250,0,0,6.938893903907228e-18,3.608224830031759e-16
1747731800500,0,0,1.1796119636642288e-16,4.0939474033052647e-16
1747734433250,0,0,6.938893903907228e-17,1.3877787807814457e-16
1747735478500,0,0,-6.938893903907228e-17,-4.510281037539698e-16
1747736857750,1,1,-3.122502256758253e-16,-2.3592239273284576e-16
1747737922500,0,0,1.734723475976807e-16,2.42861286636753e-16
1747739421750,-1,-1,4.440892098500626e-16,-4.440892098500626e-16
1747742902250,0,0,2.411265631607762e-16,1.1102230246251565e-16
1747743954750,0,0,-2.0122792321330962e-16,3.608224830031759e-16
1747756415000,0,0,-3.885780586188048e-16,-2.2898349882893854e-16
1747757836250,0,0,-6.938893903907228e-17,-2.0816681711721685e-16
1747760019750,0,0,-1.5265566588595902e-16,-3.9898639947466563e-16
1747760987500,0,0,-1.6653345369377348e-16,2.498001805406602e-16
1747762239000,0,0,3.469446951953614e-16,2.912167035296065e-16
1747767106000,0,0,-3.191891195797325e-16,2.1337098754514727e-16
1747769173250,0,0,0.0,1.6653345369377348e-16
1747771578250,0,0,1.0408340855860843e-16,-4.85722573273506e-16
1747773219500,0,0,-1.8735013540549517e-16,-4.163336342344337e-16
1747778788250,0,0,1.5265566588595902e-16,1.8041124150158794e-16
1747782768000,0,0,6.938893903907228e-18,-4.718447854656915e-16
1747789527750,0,0,1.1102230246251565e-16,3.608224830031759e-16
1747791181250,0,0,-1.249000902703301e-16,3.95516952522712e-16
1747792966250,0,0,4.3021142204224816e-16,3.7470027081099033e-16
1747795709250,0,0,3.0531133177191805e-16,-1.3877787807814457e-16
1747797025250,0,0,2.3592239273284576e-16,-2.0816681711721685e-16
1747799586000,0,0,-1.5265566588595902e-16,-1.5265566588595902e-16
1747800823500,0,0,-3.478120569333498e-16,2.220446049250313e-16
1747802093250,0,0,2.0122792321330962e-16,-3.365363543395006e-16
1747803162250,0,0,1.6653345369377348e-16,-2.914335439641036e-16
1747804349750,0,0,4.440892098500626e-16,4.128641872824801e-16
1747805349000,0,0,-4.163336342344337e-16,-9.367506770274758e-17
1747806373500,0,0,3.0964814046186007e-16,6.938893903907228e-18
1747807512500,0,0,8.326672684688674e-17,-3.677613769070831e-16
1747809032000,0,0,2.498001805406602e-16,4.163336342344337e-16
1747812931500,0,0,2.2898349882893854e-16,-2.7755575615628914e-17
1747814208750,0,0,-1.0408340855860843e-16,-1.249000902703301e-16
1747815433250,0,0,-2.3592239273284576e-16,4.371503159461554e-16
1747816841250,0,0,-1.8474805019152996e-16,4.0245584642661925e-16
1747818002000,0,0,-9.71445146547012e-17,3.608224830031759e-16
1747819030500,0,0,2.220446049250313e-16,4.3021142204224816e-16
1747820042250,0,0,-1.0408340855860843e-16,2.983724378680108e-16
1747821460250,0,0,-3.95516952522712e-16,3.122502256758253e-16
1747822661000,-1,-1,2.7755575615628914e-17,3.122502256758253e-16
1747824141750,0,0,-6.938893903907228e-17,-1.6696713456276768e-16
1747825618500,0,0,-2.636779683484747e-16,2.220446049250313e-16
1747831354250,0,0,1.5265566588595902e-16,-4.440892098500626e-16
1747833659750,0,0,4.3021142204224816e-16,-3.3306690738754696e-16
1747835039750,1,1,1.8041124150158794e-16,-3.3306690738754696e-16
1747836015750,0,0,-2.42861286636753e-16,-1.249000902703301e-16
1747838336000,0,0,4.85722573273506e-17,2.445960101127298e-16
1747840056750,0,0,-2.42861286636753e-17,1.3877787807814457e-16
1747841418250,0,0,-1.3877787807814457e-17,-1.0234868508263162e-16
1747842406250,0,0,1.942890293094024e-16,4.805184028455756e-16
1747843590000,0,0,2.8449465006019636e-16,2.3418766925686896e-16
1747845317750,0,0,-4.887583393564654e-16,2.498001805406602e-16
1747846902750,0,0,3.885780586188048e-16,2.3592239273284576e-16
1747849081250,0,0,3.7470027081099033e-16,4.336808689942018e-17
1747850088250,0,0,1.3877787807814457e-17,1.5612511283791264e-16
1747851127500,0,0,5.134781488891349e-16,1.3877787807814457e-17
1747852956250,0,0,4.683753385137379e-16,2.8449465006019636e-16
1747858752000,0,0,-2.7755575615628914e-16,-4.579669976578771e-16
1747859872000,0,0,-3.8163916471489756e-17,-3.885780586188048e-16
1747861603250,0,0,-1.0061396160665481e-16,1.8735013540549517e-16
1747862762250,0,0,-1.8041124150158794e-16,1.1796119636642288e-16
1747864414250,0,0,1.6653345369377348e-16,-3.400058012914542e-16
1747866001250,0,0,4.926614671774132e-16,-1.3877787807814457e-16
1747875280000,0,0,4.440892098500626e-16,0.0
1747876300250,-1,-1,-3.469446951953614e-16,3.0531133177191805e-16
1747877317750,-1,-1,-3.469446951953614e-16,3.885780586188048e-16
1747879371250,0,0,-6.938893903907228e-17,-2.8449465006019636e-16
1747880842000,0,0,1.9081958235744878e-16,2.983724378680108e-16
1747882036500,1,1,4.475586568020162e-16,4.440892098500626e-16
1747883549250,0,0,-2.3592239273284576e-16,2.3245294578089215e-16
1747884660250,0,0,3.8163916471489756e-16,-4.0245584642661925e-16
1747885871250,0,0,-4.631711680858075e-16,-4.2327252813834093e-16
1747886892750,0,0,2.498001805406602e-16,3.8250652645288596e-16
1747887913000,0,0,-2.6020852139652106e-17,-3.469446951953614e-16
1747889060250,0,0,-4.85722573273506e-16,-4.3368086899420177e-16
1747890241250,0,0,-4.996003610813204e-16,2.914335439641036e-16
1747892006000,0,0,4.649058915617843e-16,-3.469446951953614e-16
1747893063000,0,0,-3.400058012914542e-16,-1.734723475976807e-16
1747897276500,0,0,4.996003610813204e-16,-7.632783294297951e-17
1747903655500,0,0,-4.996003610813204e-16,3.157196726277789e-16
1747904743250,0,0,6.938893903907228e-17,-4.198030811863873e-16
1747906280250,0,0,2.706168622523819e-16,-3.7470027081099033e-16
1747907266250,0,0,-3.8163916471489756e-16,3.2612801348363973e-16
1747908376750,0,0,3.3306690738754696e-16,4.718447854656915e-16
1747909811000,0,0,-4.440892098500626e-16,-4.996003610813204e-16
1747911945000,0,0,5.065392549852277e-16,-4.440892098500626e-16
1747913694000,0,0,-2.0816681711721685e-16,-2.0816681711721685e-16
1747915441500,0,0,-4.2674197509029455e-16,-1.1796119636642288e-16
1747916517000,0,0,-4.683753385137379e-16,-2.1510571102112408e-16
1747920747250,0,0,4.3021142204224816e-16,-4.996003610813204e-16
1747922917750,0,0,3.920475055707584e-16,1.5959455978986625e-16
1747924363250,0,0,-1.0408340855860843e-17,4.718447854656915e-16
1747926015250,0,0,-3.9985376121265404e-16,1.6653345369377348e-16
1747927800750,0,0,-2.220446049250313e-16,2.220446049250313e-16
1747928914500,0,0,-2.2898349882893854e-16,-3.3133218391157016e-16
1747929993750,0,0,-5.898059818321144e-17,3.209238430557093e-16
1747931704500,0,0,3.608224830031759e-16,-2.7755575615628914e-16
1747932671750,0,0,-6.938893903907228e-17,-3.8424124992886277e-16
1747934119500,-1,-1,8.326672684688674e-17,-6.938893903907228e-17
1747935241000,0,0,1.1102230246251565e-16,-2.3245294578089215e-16
1747936257750,1,1,-1.8388068845354155e-16,-4.0245584642661925e-16
1747937298250,0,0,4.718447854656915e-16,-1.3010426069826053e-17
1747938943000,0,0,2.8449465006019636e-16,-3.8510861166685117e-16
1747940168250,0,0,3.95516952522712e-16,2.706168622523819e-16
1747941504500,0,0,3.443426099813962e-16,4.718447854656915e-16
1747944557000,0,0,6.591949208711867e-17,4.85722573273506e-16
1747947627250,0,0,4.579669976578771e-16,1.249000902703301e-16
1747949781750,0,0,-6.245004513516506e-17,4.3021142204224816e-16
1747955159250,0,0,-2.7755575615628914e-16,1.457167719820518e-16
1747956508000,0,0,2.7755575615628914e-16,3.3306690738754696e-16
1747959027750,0,0,4.440892098500626e-16,2.220446049250313e-16
1747962061250,-1,-1,-1.6653345369377348e-16,2.7755575615628914e-17
1747964704250,0,0,-5.204170427930421e-17,2.914335439641036e-16
1747967409000,0,0,-2.7755575615628914e-16,2.7755575615628914e-16
1747968871500,0,0,-8.326672684688674e-17,-8.326672684688674e-17
1747971989250,0,0,3.469446951953614e-16,1.5959455978986625e-16
1747973110000,-1,-1,-2.220446049250313e-16,-4.753142324176451e-16
1747974779750,0,0,4.2327252813834093e-16,-4.44956571588051e-16
1747975861000,0,0,4.787836793695988e-16,-1.734723475976807e-16
1747978629000,0,0,1.1102230246251565e-16,-4.371503159461554e-16
1747981243250,0,0,-2.0469737016526324e-16,1.249000902703301e-16
1747985883250,0,0,-2.2898349882893854e-16,-3.3306690738754696e-16
1747990951500,0,0,-9.71445146547012e-17,9.367506770274758e-17
1747992816250,0,0,2.636779683484747e-16,1.3097162243624894e-16
1748000783000,0,0,-1.8041124150158794e-16,3.174543961037557e-16
1748001942250,0,0,-4.649058915617843e-16,-6.245004513516506e-17
1748003359250,0,0,1.5092094240998222e-16,-3.469446951953614e-16
1748004889000,0,0,9.020562075079397e-17,-4.579669976578771e-16
1748009841500,0,0,-4.579669976578771e-16,4.163336342344337e-16
1748011081000,0,0,2.7755575615628914e-17,4.605690828718423e-16
1748012204000,-1,-1,1.942890293094024e-16,1.6653345369377348e-16
1748013236000,1,1,4.544975507059235e-16,4.198030811863873e-16
1748014258250,0,0,1.457167719820518e-16,1.8388068845354155e-16
1748015459250,0,0,-2.2724877535296173e-16,-4.753142324176451e-16
1748016798250,0,0,2.7582103268031233e-16,4.510281037539698e-16
1748017837500,0,0,-5.0306980803327406e-17,-1.1102230246251565e-16
1748019230500,0,0,4.3368086899420177e-16,-3.0878077872387166e-16
1748020317000,0,0,3.469446951953614e-17,-1.5959455978986625e-16
1748022341250,0,0,2.914335439641036e-16,4.623038063478191e-16
1748024501000,-1,-1,-2.3592239273284576e-16,-2.0816681711721685e-16
1748025800000,0,0,-1.3877787807814457e-17,-4.85722573273506e-17
1748027065000,0,0,-4.0245584642661925e-16,1.960237527853792e-16
1748033751500,0,0,-2.0816681711721685e-17,8.326672684688674e-17
1748035209250,0,0,1.3877787807814457e-16,5.551115123125783e-17
1748043264500,0,0,3.191891195797325e-16,-7.632783294297951e-17
1748218817000,0,0,-3.3306690738754696e-16,4.440892098500626e-16
1748220998500,0,0,0.0,0.0
1748222034250,-1,-1,-1.3877787807814457e-16,-3.469446951953614e-16
1748223076750,1,1,-4.579669976578771e-16,-3.3306690738754696e-16
1748224712750,0,0,-4.3021142204224816e-16,4.158999533654395e-16
1748226051500,0,0,1.6653345369377348e-16,-1.1102230246251565e-16
1748228643750,0,0,1.1102230246251565e-16,-9.020562075079397e-17
1748230007250,0,0,-2.393918396847994e-16,4.85722573273506e-17
1748232853500,0,0,-3.7470027081099033e-16,-4.475586568020162e-16
1748234161750,0,0,-4.440892098500626e-16,2.0816681711721685e-16
1748235216750,0,0,-2.636779683484747e-16,3.885780586188048e-16
1748239375000,0,0,6.938893903907228e-17,-3.3306690738754696e-16
1748241823500,0,0,-2.42861286636753e-16,3.885780586188048e-16
1748244166750,0,0,2.636779683484747e-16,-3.642919299551295e-16
1748246562000,0,0,2.0816681711721685e-16,-3.434752482434078e-16
1748248266250,0,0,-4.510281037539698e-16,4.5102810375396984e-17
1748250509750,0,0,4.527628272299467e-16,3.608224830031759e-16
1748252446500,0,0,3.122502256758253e-17,4.440892098500626e-16
1748254107500,0,0,3.608224830031759e-16,-2.983724378680108e-16
1748258464000,0,0,3.191891195797325e-16,-2.5673907444456745e-16
1748274406750,0,0,2.220446049250313e-16,-2.983724378680108e-16
1748304332250,0,0,0.0,-4.440892098500626e-16
1748308141250,0,0,-4.371503159461554e-16,-1.5265566588595902e-16
1748315313000,0,0,-3.608224830031759e-16,-4.85722573273506e-17
1748316628500,0,0,4.85722573273506e-16,-1.8041124150158794e-16
1748318433000,0,0,1.734723475976807e-16,-8.023096076392733e-17
1748320952750,-1,-1,-1.942890293094024e-16,-2.5673907444456745e-16
1748325192500,0,0,-3.0531133177191805e-16,2.0816681711721685e-17
1748331267750,-1,-1,5.273559366969494e-16,-3.3306690738754696e-16
1748333175000,-1,-1,-1.3877787807814457e-16,4.85722573273506e-16
1748334405750,-1,-1,0.0,-9.020562075079397e-17
1748335415250,0,0,1.48318857196017e-16,-3.608224830031759e-16
1748336506500,0,0,-4.683753385137379e-17,-4.579669976578771e-16
1748337668500,0,0,-5.004677228193088e-16,-1.8041124150158794e-16
1748338720000,0,0,2.1141942363467336e-17,-2.7755575615628914e-16
1748340070750,0,0,4.579669976578771e-16,-1.7710442487550715e-16
1748341304250,0,0,-1.8041124150158794e-16,9.194034422677078e-17
1748343000750,0,0,-4.3021142204224816e-16,-1.5785983631388945e-16
1748344418250,0,0,4.0245584642661925e-16,3.2612801348363973e-16
1748345421750,0,0,4.787836793695988e-16,4.579669976578771e-16
1748347266000,0,0,2.498001805406602e-16,-1.97758476261356e-16
1748349941000,0,0,-4.718447854656915e-16,-4.649058915617843e-16
1748352622250,0,0,4.85722573273506e-17,2.983724378680108e-16
1748355716000,0,0,4.718447854656915e-16,-1.457167719820518e-16
1748359170250,0,0,2.2898349882893854e-16,6.938893903907228e-17
1748360711250,0,0,-3.469446951953614e-17,-2.2898349882893854e-16
1748362400750,0,0,2.2898349882893854e-16,2.3592239273284576e-16
1748363394000,0,0,1.942890293094024e-16,-5.204170427930421e-17
1748365202250,0,0,1.942890293094024e-16,1.1102230246251565e-16
1748366183750,0,0,2.3592239273284576e-16,4.0592529337857286e-16
1748367496500,0,0,4.996003610813204e-16,1.1362438767648086e-16
1748368538500,0,0,3.95516952522712e-16,3.157196726277789e-16
1748369976500,0,0,1.8735013540549517e-16,-2.42861286636753e-16
1748371212500,-1,-1,-4.85722573273506e-16,-2.914335439641036e-16
1748372329000,0,0,4.163336342344337e-17,-2.0469737016526324e-16
1748387192500,0,0,2.7755575615628914e-16,-2.0816681711721685e-16
1748394005750,0,0,1.1102230246251565e-16,0.0
1748398002000,0,0,4.718447854656915e-16,3.0531133177191805e-16
1748401369250,0,0,4.85722573273506e-16,-4.3021142204224816e-16
1748404844500,0,0,-3.0531133177191805e-16,-3.0249240612345574e-17
1748405826750,-1,-1,8.326672684688674e-17,2.220446049250313e-16
1748407235750,-1,-1,4.2327252813834093e-16,-9.71445146547012e-17
1748408400750,-1,-1,-3.608224830031759e-16,9.71445146547012e-17
1748409657250,0,0,1.0148132334464322e-16,-1.457167719820518e-16
1748410625750,0,0,-1.986258379993444e-16,2.3592239273284576e-16
1748411600500,-1,-1,0.0,-3.191891195797325e-16
1748412946000,0,0,-2.498001805406602e-16,2.992397996059992e-16
1748414024000,0,0,4.0245584642661925e-16,3.5388358909926865e-16
1748415254000,1,1,-3.885780586188048e-16,6.245004513516506e-17
1748418050000,0,0,2.636779683484747e-16,5.984795992119984e-17
1748420289000,0,0,-4.163336342344337e-16,7.28583859910259e-17
1748421305000,0,0,4.2886972185379735e-16,1.3877787807814457e-16
1748423182000,0,0,6.678685382510707e-17,-1.1102230246251565e-16
1748425381250,0,0,-3.469446951953614e-16,3.0184188481996443e-16
1748426375000,0,0,-1.6653345369377348e-16,-2.888314587501384e-16
1748427661250,0,0,3.434752482434078e-16,6.938893903907228e-17
1748430112750,0,0,2.0816681711721685e-16,2.3592239273284576e-16
1748431703250,0,0,3.677613769070831e-16,-4.2327252813834093e-16
1748435279500,0,0,4.163336342344337e-16,1.5265566588595902e-16
1748444446250,0,0,4.163336342344337e-16,1.235990476633475e-16
1748446810000,0,0,6.938893903907228e-17,1.0928757898653885e-16
1748448165750,0,0,-1.3877787807814457e-16,-1.3877787807814457e-16
1748449181750,0,0,-4.163336342344337e-16,-2.42861286636753e-17
1748450173750,1,1,1.214306433183765e-16,2.3592239273284576e-16
1748451304000,0,0,2.5673907444456745e-16,-2.914335439641036e-16
1748453728250,0,0,2.0816681711721685e-17,-4.579669976578771e-16
1748454810250,0,0,-4.579669976578771e-16,3.0878077872387166e-16
1748457214000,0,0,-2.0816681711721685e-16,-4.3021142204224816e-16
1748458219250,0,0,-1.0408340855860843e-16,3.191891195797325e-16
1748460301000,0,0,-3.8163916471489756e-16,2.8449465006019636e-16
1748466010250,0,0,-1.6653345369377348e-16,1.734723475976807e-16
1748469130750,0,0,-4.371503159461554e-16,-3.885780586188048e-16
1748476113000,0,0,-2.498001805406602e-16,1.1102230246251565e-16
1748480400750,0,0,-2.220446049250313e-16,4.440892098500626e-16
1748483733250,0,0,1.3877787807814457e-17,-9.020562075079397e-17
1748484955250,-1,-1,3.885780586188048e-16,-1.5265566588595902e-16
1748485983250,-1,-1,1.5265566588595902e-16,4.579669976578771e-16
1748487421500,-1,-1,-4.440892098500626e-16,-2.42861286636753e-16
1748488385500,0,0,3.712308238590367e-16,3.2612801348363973e-16
1748489426500,0,0,-2.7929047963226594e-16,4.753142324176451e-16
1748490390250,0,0,3.5561831257524545e-17,3.122502256758253e-17
1748491393750,-1,-1,-2.636779683484747e-16,3.469446951953614e-18
1748492446000,0,0,0.0,-2.983724378680108e-16
1748493608500,0,0,4.666406150377611e-16,3.608224830031759e-16
1748494801000,0,0,-4.0245584642661925e-16,-4.683753385137379e-16
1748495774250,0,0,-4.440892098500626e-16,8.673617379884035e-17
1748497273250,0,0,-2.696681853514571e-16,-5.551115123125783e-17
1748498420250,0,0,-3.885780586188048e-16,4.7271214720367993e-17
1748500039750,0,0,-1.942890293094024e-16,-2.983724378680108e-16
1748501143750,0,0,1.5959455978986625e-16,-2.0816681711721685e-17
1748502180750,0,0,-1.734723475976807e-16,2.445960101127298e-16
1748503253250,0,0,-2.7755575615628914e-17,-1.6653345369377348e-16
1748506321500,0,0,0.0,-4.0245584642661925e-16
1748507830750,0,0,-3.0531133177191805e-16,2.0816681711721685e-17
1748509446750,0,0,3.677613769070831e-16,-4.649058915617843e-16
1748510593750,0,0,2.437286483747414e-16,2.498001805406602e-16
1748511739500,0,0,-1.6566609195578508e-16,-5.551115123125783e-17
1748512837750,0,0,-4.85722573273506e-16,2.7625471354930653e-16
1748514678250,0,0,4.579669976578771e-16,-3.3480163086352377e-16
1748515880750,0,0,-1.6306400674181987e-16,-1.4224732503009818e-16
1748517069000,0,0,-2.914335439641036e-16,8.326672684688674e-17
1748519799000,0,0,-4.579669976578771e-16,-2.220446049250313e-16
1748521087250,0,0,2.2898349882893854e-16,2.636779683484747e-16
1748524286250,0,0,4.163336342344337e-17,3.122502256758253e-16
1748526889250,0,0,1.1188966420050406e-16,-3.191891195797325e-16
1748530260500,0,0,3.3306690738754696e-16,-1.5265566588595902e-16
1748531231500,0,0,-5.134781488891349e-16,7.535205098774256e-17
1748532603250,0,0,1.942890293094024e-16,0.0
1748534141250,0,0,1.5612511283791264e-16,2.185751579730777e-16
1748535793500,0,0,-1.5265566588595902e-16,8.326672684688674e-17
1748536770250,1,1,4.163336342344337e-17,3.885780586188048e-16
1748538015500,0,0,7.892991815694472e-17,-1.249000902703301e-16
1748539324250,0,0,-1.2663481374630692e-16,-2.498001805406602e-16
1748541431750,0,0,-7.979727989493313e-17,4.3021142204224816e-16
1748542621500,0,0,3.9898639947466563e-16,-6.245004513516506e-17
1748543723500,0,0,2.220446049250313e-16,-6.938893903907228e-17
1748545069750,0,0,4.902762223979451e-16,-3.191891195797325e-16
1748546462000,0,0,2.42861286636753e-16,1.249000902703301e-16
1748549350750,0,0,-1.457167719820518e-16,1.1796119636642288e-16
1748551393750,0,0,2.220446049250313e-16,7.632783294297951e-17
1748556389750,0,0,-2.3592239273284576e-16,3.885780586188048e-16
1748562605250,0,0,4.440892098500626e-16,3.3306690738754696e-16
1748567338250,0,0,-1.1102230246251565e-16,-2.636779683484747e-16
1748569044250,0,0,4.163336342344337e-16,-3.5561831257524545e-16
1748572203250,0,0,4.0245584642661925e-16,-4.85722573273506e-16
1748574161250,0,0,3.677613769070831e-16,-4.163336342344337e-16
1748576565750,0,0,-1.3530843112619095e-16,-2.194425197110661e-16
1748577848750,0,0,-3.885780586188048e-16,3.7816971776294395e-16
1748579081250,0,0,-3.0531133177191805e-16,3.7816971776294395e-16
1748580874750,-1,-1,-2.3592239273284576e-16,3.3306690738754696e-16
1748582600750,0,0,6.938893903907228e-17,-1.8908485888147197e-16
1748583768000,0,0,-4.510281037539698e-16,-2.7728470561316776e-16
1748586126250,0,0,-4.510281037539698e-16,-2.42861286636753e-16
1748589592250,0,0,-3.7816971776294395e-16,-4.996003610813204e-16
1748592053250,0,0,1.734723475976807e-16,-1.3877787807814457e-16
1748594281250,0,0,4.163336342344337e-17,3.608224830031759e-16
1748595675500,-1,-1,-3.0531133177191805e-16,-3.469446951953614e-16
1748597417000,1,1,2.185751579730777e-16,-3.885780586188048e-16
1748599225500,0,0,3.2612801348363973e-16,-4.85722573273506e-16
1748600531000,0,0,4.0245584642661925e-16,-4.909267437014364e-16
1748601847500,0,0,3.5973828083069037e-16,-3.7470027081099033e-16
1748604305500,0,0,-9.367506770274758e-17,-2.706168622523819e-16
1748605614250,0,0,-4.787836793695988e-16,2.0122792321330962e-16
1748609464250,0,0,9.367506770274758e-17,-2.7755575615628914e-16
1748617759250,0,0,-1.231653667943533e-16,3.0531133177191805e-16
1748618845000,1,1,-4.787836793695988e-16,-4.3021142204224816e-16
1748620028250,0,0,2.706168622523819e-16,4.85722573273506e-16
