candidate_id,extra_cost_pips,commission_status,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades
g1_SHALLOW_TREE_train_quantile_target_1000,0.1,NOT_OBSERVED,414,0.47101449275362,-0.084214952169956,-34.864990198362,-0.58913043478256,-243.89999999998,0.84540416477432,39.507277237322,333,81,191,211,12,-0.071448587296601,0.41905108458791,-39.830038981903,0,16
g1_SHALLOW_TREE_train_quantile_target_1000,0.2,NOT_OBSERVED,414,0.47101449275362,-0.09698131704331,-40.150265255931,-0.68913043478256,-285.29999999998,0.82416993505522,43.978402280942,333,81,191,211,12,-0.071448587296601,0.38347469017516,-45.080362823012,0,16
g1_SHALLOW_TREE_train_quantile_target_1000,0.5,NOT_OBSERVED,414,0.47101449275362,-0.13528041166337,-56.006090428637,-0.98913043478257,-409.49999999998,0.76350528321178,59.576432991165,333,81,191,211,12,-0.071448587296601,0.57164644156024,-60.831334346341,0,16
g1_SHALLOW_TREE_train_quantile_target_1000,1,NOT_OBSERVED,414,0.47101449275362,-0.19911223603015,-82.432465716481,-1.4891304347826,-616.49999999998,0.67149880579912,85.573150841538,333,81,191,211,12,-0.071448587296601,0.5729989873666,-87.082953551889,0,16
g1_ELASTICNET_LOGISTIC_absolute_-0.1,0,NOT_OBSERVED,140,0.65,0.29346330069569,41.084862097396,2.2885714285713,320.39999999999,1.8394100309582,4.134013785791,93,47,89,46,5,0.29346330069569,0.26642329980754,36.084862097396,4,2
g1_ELASTICNET_LOGISTIC_absolute_-0.1,0.1,NOT_OBSERVED,140,0.65,0.28134321885189,39.388050639264,2.1885714285713,306.39999999999,1.7953734338941,4.2241154812369,93,47,89,46,5,0.29346330069569,0.26835099022571,34.42455052983,4,2
g1_ELASTICNET_LOGISTIC_absolute_-0.1,0.2,NOT_OBSERVED,140,0.65,0.26922313700809,37.691239181133,2.0885714285713,292.39999999999,1.7523503870913,4.3142171766828,93,47,89,46,5,0.29346330069569,0.27042909109368,32.764238962264,4,2
g1_ELASTICNET_LOGISTIC_absolute_-0.1,0.5,NOT_OBSERVED,140,0.65,0.2328628914767,32.600804806738,1.7885714285713,250.39999999999,1.6290243063082,4.5845222630204,93,47,89,46,5,0.29346330069569,0.27776523045578,27.783304259566,4,2
g1_ELASTICNET_LOGISTIC_absolute_-0.1,1,NOT_OBSERVED,140,0.65,0.17226248225771,24.116747516079,1.2885714285713,180.39999999999,1.4408087799702,5.0350307402498,93,47,89,46,5,0.29346330069569,0.29553959829314,19.481746421736,4,2
g1_ELASTICNET_LOGISTIC_absolute_0,0,NOT_OBSERVED,65,0.72307692307692,0.42438977426725,27.585335327371,3.5553846153845,231.09999999999,2.4826079117926,4.126466156137,41,24,45,18,2,0.42438977426725,0.28256359655057,22.585335327371,4,1
g1_ELASTICNET_LOGISTIC_absolute_0,0.1,NOT_OBSERVED,65,0.72307692307692,0.41236505100941,26.803728315611,3.4553846153845,224.59999999999,2.4246358030193,4.1711036427658,41,24,45,18,2,0.42438977426725,0.2838565629504,21.840466355037,4,1
g1_ELASTICNET_LOGISTIC_absolute_0,0.2,NOT_OBSERVED,65,0.72307692307692,0.40034032775156,26.022121303852,3.3553846153845,218.09999999999,2.3679344223797,4.2157411293946,41,24,45,18,2,0.42438977426725,0.28521134648478,21.095597382702,4,1
g1_ELASTICNET_LOGISTIC_absolute_0,0.5,NOT_OBSERVED,65,0.72307692307692,0.36426615797804,23.677300268573,3.0553846153845,198.59999999999,2.2050501406188,4.349653589281,41,24,45,18,2,0.42438977426725,0.28969435729252,18.860990465699,4,1
g1_ELASTICNET_LOGISTIC_absolute_0,1,NOT_OBSERVED,65,0.72307692307692,0.30414254168883,19.769265209774,2.5553846153845,166.09999999999,1.9554600444385,4.5728410224249,41,24,45,18,2,0.42438977426725,0.29893281669394,15.136645604027,4,1
g1_ELASTICNET_LOGISTIC_absolute_0.05,0,NOT_OBSERVED,42,0.78571428571429,0.54966229131569,23.085816235259,4.902380952381,205.9,3.4923962530816,3.115477145148,24,18,32,9,1,0.54966229131569,0.27794328984938,18.085816235259,4,1
g1_ELASTICNET_LOGISTIC_absolute_0.05,0.1,NOT_OBSERVED,42,0.78571428571429,0.53790984629347,22.592213544326,4.802380952381,201.7,3.4131950114241,3.1491256207878,24,18,32,9,1,0.54966229131569,0.27792128890352,17.626249367934,4,1
g1_ELASTICNET_LOGISTIC_absolute_0.05,0.2,NOT_OBSERVED,42,0.78571428571429,0.52615740127125,22.098610853393,4.702380952381,197.5,3.3356588027768,3.1827740964276,24,18,32,9,1,0.54966229131569,0.27789849023436,17.166682500609,4,1
g1_ELASTICNET_LOGISTIC_absolute_0.05,0.5,NOT_OBSERVED,42,0.78571428571429,0.4909000662046,20.617802780593,4.402380952381,184.9,3.1125313707453,3.2837195233469,24,18,32,9,1,0.54966229131569,0.27782484906808,15.787981898635,4,1
g1_ELASTICNET_LOGISTIC_absolute_0.05,1,NOT_OBSERVED,42,0.78571428571429,0.43213784109351,18.149789325927,3.902380952381,163.9,2.7694983920517,3.4519619015458,24,18,32,9,1,0.54966229131569,0.27768129326664,13.490147562011,4,1
g1_ELASTICNET_LOGISTIC_absolute_0.1,0,NOT_OBSERVED,23,0.78260869565217,0.52247321239322,12.016883885044,4.2565217391304,97.899999999999,3.2539698089178,2.238942082297,12,11,17,5,1,0.52247321239322,0.35833333333333,7.016883885044,3,0
g1_ELASTICNET_LOGISTIC_absolute_0.1,0.1,NOT_OBSERVED,23,0.78260869565217,0.51103737907021,11.753859718615,4.1565217391304,95.599999999999,3.18483111906,2.2761940328668,12,11,17,5,1,0.52247321239322,0.35905678418783,6.7952576551051,3,0
g1_ELASTICNET_LOGISTIC_absolute_0.1,0.2,NOT_OBSERVED,23,0.78260869565217,0.49960154574721,11.490835552186,4.0565217391304,93.299999999999,3.1169235050369,2.3134459834366,12,11,17,5,1,0.52247321239322,0.35980185526303,6.5736314251662,3,0
g1_ELASTICNET_LOGISTIC_absolute_0.1,0.5,NOT_OBSERVED,23,0.78260869565217,0.46529404577819,10.701763052898,3.7565217391304,86.399999999999,2.9202668655505,2.4252018351459,12,11,17,5,1,0.52247321239322,0.36217693641326,5.9087527353495,3,0
g1_ELASTICNET_LOGISTIC_absolute_0.1,1,NOT_OBSERVED,23,0.78260869565217,0.40811487916316,9.3866422207526,3.2565217391304,74.899999999999,2.614297990969,2.6114615879948,12,11,17,5,1,0.52247321239322,0.36667284298126,4.8006215856551,3,0
g1_ELASTICNET_LOGISTIC_absolute_0.2,0,NOT_OBSERVED,9,0.77777777777778,0.53106404846911,4.779576436222,4.2222222222222,38,3.1525516636518,2.220423563778,4,5,7,2,0,0.53106404846911,0.5,-0.220423563778,2,0
g1_ELASTICNET_LOGISTIC_absolute_0.2,0.1,NOT_OBSERVED,9,0.77777777777778,0.52034843388543,4.6831359049689,4.1222222222222,37.1,3.094081016394,2.2363680623174,4,5,7,2,0,0.53106404846911,0.50047339076769,-0.26690419285357,2,0
g1_ELASTICNET_LOGISTIC_absolute_0.2,0.2,NOT_OBSERVED,9,0.77777777777778,0.50963281930175,4.5866953737157,4.0222222222222,36.2,3.036438216182,2.2523125608569,4,5,7,2,0,0.53106404846911,0.50095880107987,-0.31338482192913,2,0
g1_ELASTICNET_LOGISTIC_absolute_0.2,0.5,NOT_OBSERVED,9,0.77777777777778,0.4774859755507,4.2973737799563,3.7222222222222,33.5,2.8683047399789,2.3001460564752,4,5,7,2,0,0.53106404846911,0.50249190823202,-0.45282670915583,2,0
g1_ELASTICNET_LOGISTIC_absolute_0.2,1,NOT_OBSERVED,9,0.77777777777778,0.42390790263229,3.8151711236906,3.2222222222222,29,2.6031016187921,2.3798685491724,4,5,7,2,0,0.53106404846911,0.50533592926998,-0.68522985453366,2,0
g1_ELASTICNET_LOGISTIC_absolute_0.3,0,NOT_OBSERVED,3,0.66666666666667,0.278846153846,0.836538461538,2.6666666666667,8,1.7190082644621,1.163461538462,2,1,2,1,0,0.278846153846,0.5,0,1,0
g1_ELASTICNET_LOGISTIC_absolute_0.3,0.1,NOT_OBSERVED,3,0.66666666666667,0.26868937592101,0.80606812776304,2.5666666666667,7.7,1.6871400433387,1.1730769230774,2,1,2,1,0,0.278846153846,0.50112712975098,0,1,0
g1_ELASTICNET_LOGISTIC_absolute_0.3,0.2,NOT_OBSERVED,3,0.66666666666667,0.25853259799603,0.77559779398808,2.4666666666667,7.4,1.6557900046726,1.1826923076928,2,1,2,1,0,0.278846153846,0.50227826639822,0,1,0
g1_ELASTICNET_LOGISTIC_absolute_0.3,0.5,NOT_OBSERVED,3,0.66666666666667,0.22806226422106,0.68418679266319,2.1666666666667,6.5,1.5647256066424,1.2115384615389,2,1,2,1,0,0.278846153846,0.50588364074216,0,1,0
g1_ELASTICNET_LOGISTIC_absolute_0.3,1,NOT_OBSERVED,3,0.66666666666667,0.17727837459613,0.53183512378839,1.6666666666667,5,1.4222202509464,1.2596153846158,2,1,2,1,0,0.278846153846,0.51245221823236,0,1,0
g1_ELASTICNET_LOGISTIC_train_quantile_target_200,0,NOT_OBSERVED,107,0.64485981308411,0.2720606993185,29.11049482708,2.1121495327102,226,1.74487980189,5.413276048168,66,41,67,38,2,0.2720606993185,0.33258953322244,24.11049482708,4,1
g1_ELASTICNET_LOGISTIC_train_quantile_target_200,0.1,NOT_OBSERVED,107,0.64485981308411,0.2600579454642,27.826200164669,2.0121495327102,215.3,1.7041126776782,5.5763872536792,66,41,67,38,2,0.2720606993185,0.33410129169044,22.862317240359,4,1
g1_ELASTICNET_LOGISTIC_train_quantile_target_200,0.2,NOT_OBSERVED,107,0.64485981308411,0.24805519160989,26.541905502259,1.9121495327102,204.6,1.6642407803154,5.7394984591904,66,41,67,38,2,0.2720606993185,0.33570292221768,21.614139653638,4,1
g1_ELASTICNET_LOGISTIC_train_quantile_target_200,0.5,NOT_OBSERVED,107,0.64485981308411,0.21204693004698,22.689021515026,1.6121495327102,172.49999999999,1.5497109713623,6.228832075724,66,41,67,38,2,0.2720606993185,0.34113503393365,17.869606893474,4,1
g1_ELASTICNET_LOGISTIC_train_quantile_target_200,1,NOT_OBSERVED,107,0.64485981308411,0.15203316077545,16.267548202973,1.1121495327102,118.99999999999,1.3742409155966,7.04438810328,66,41,67,38,2,0.2720606993185,0.3530130938197,11.628718959868,3,1
g1_ELASTICNET_LOGISTIC_train_quantile_target_300,0,NOT_OBSERVED,151,0.6158940397351,0.21821460184159,32.95040487808,1.6470198675496,248.69999999999,1.5652183157643,4.134013785791,98,53,90,55,6,0.21821460184159,0.32178955727328,27.95040487808,4,2
g1_ELASTICNET_LOGISTIC_train_quantile_target_300,0.1,NOT_OBSERVED,151,0.6158940397351,0.20606309598679,31.115527494006,1.5470198675496,233.59999999999,1.527490046588,4.2241154812369,98,53,90,55,6,0.21821460184159,0.32710647043446,26.152027384571,4,2
g1_ELASTICNET_LOGISTIC_train_quantile_target_300,0.2,NOT_OBSERVED,151,0.6158940397351,0.193911590132,29.280650109931,1.4470198675496,218.49999999999,1.4906356111697,4.3142171766828,98,53,90,55,6,0.21821460184159,0.33295240976942,24.353649891063,4,2
g1_ELASTICNET_LOGISTIC_train_quantile_target_300,0.5,NOT_OBSERVED,151,0.6158940397351,0.15745707256761,23.776017957709,1.1470198675496,173.19999999999,1.3850219142992,4.5845222630204,98,53,90,55,6,0.21821460184159,0.35459245985122,18.958517410537,4,2
g1_ELASTICNET_LOGISTIC_train_quantile_target_300,1,NOT_OBSERVED,151,0.6158940397351,0.096699543293623,14.601631037337,0.64701986754962,97.699999999992,1.2239240004251,5.9797400727763,98,53,90,55,6,0.21821460184159,0.41450350436129,9.9666299429931,4,2
g1_ELASTICNET_LOGISTIC_train_quantile_target_500,0,NOT_OBSERVED,242,0.57438016528926,0.13179559506302,31.894534005252,0.95867768595043,232,1.3044149844117,13.647307955956,146,96,135,100,7,0.13179559506302,0.30814387968019,26.894534005252,4,7
g1_ELASTICNET_LOGISTIC_train_quantile_target_500,0.1,NOT_OBSERVED,242,0.57438016528926,0.11940894285985,28.896964172084,0.85867768595043,207.8,1.2725295548105,14.430565117367,146,96,135,100,7,0.13179559506302,0.3087936433587,23.931502552657,4,7
g1_ELASTICNET_LOGISTIC_train_quantile_target_500,0.2,NOT_OBSERVED,242,0.57438016528926,0.10702229065668,25.899394338916,0.75867768595043,183.6,1.2413925545456,15.213822278778,146,96,135,100,7,0.13179559506302,0.30950488589206,20.968471100062,4,7
g1_ELASTICNET_LOGISTIC_train_quantile_target_500,0.5,NOT_OBSERVED,242,0.57438016528926,0.069862334047158,16.906684839412,0.45867768595043,111,1.1522175800137,17.56359376301,146,96,135,100,7,0.13179559506302,0.31210917294902,12.079376742277,3,7
g1_ELASTICNET_LOGISTIC_train_quantile_target_500,1,NOT_OBSERVED,242,0.57438016528926,0.0079290730312906,1.9188356735723,-0.041322314049574,-9.999999999997,1.0163492737078,21.479879570064,146,96,135,100,7,0.13179559506302,0.31909269997047,-2.7357805206976,3,7
g1_ELASTICNET_LOGISTIC_train_quantile_target_800,0,NOT_OBSERVED,346,0.55491329479769,0.087322210966069,30.21348499426,0.64942196531788,224.69999999999,1.1908489641466,10.316207330161,196,150,186,151,9,0.087322210966069,0.3404670684789,25.21348499426,3,14
g1_ELASTICNET_LOGISTIC_train_quantile_target_800,0.1,NOT_OBSERVED,346,0.55491329479769,0.074609432812376,25.814863753082,0.54942196531788,190.09999999999,1.1610837574893,11.013129874112,196,150,186,151,9,0.087322210966069,0.34644360516776,20.849157933411,3,14
g1_ELASTICNET_LOGISTIC_train_quantile_target_800,0.2,NOT_OBSERVED,346,0.55491329479769,0.061896654658682,21.416242511904,0.44942196531788,155.49999999999,1.1320329083573,11.710052418062,196,150,186,151,9,0.087322210966069,0.35340406846786,16.484830872562,3,14
g1_ELASTICNET_LOGISTIC_train_quantile_target_800,0.5,NOT_OBSERVED,346,0.55491329479769,0.023758320197602,8.2203787883702,0.14942196531788,51.699999999988,1.0489182762622,13.800820049914,196,150,186,151,9,0.087322210966069,0.3796805748187,3.3918496900142,2,14
g1_ELASTICNET_LOGISTIC_train_quantile_target_800,1,NOT_OBSERVED,346,0.55491329479769,-0.039805570570866,-13.77272741752,-0.35057803468212,-121.30000000001,0.92252729715669,21.315778348745,196,150,186,151,9,0.087322210966069,0.37417321395414,-18.429785614232,1,14
g1_ELASTICNET_LOGISTIC_train_quantile_target_1000,0,NOT_OBSERVED,399,0.53884711779449,0.053468207720261,21.333814880384,0.35438596491226,141.39999999999,1.1121706865172,14.564851091462,216,183,209,181,9,0.053468207720261,0.43621736799879,16.333814880384,2,15
g1_ELASTICNET_LOGISTIC_train_quantile_target_1000,0.1,NOT_OBSERVED,399,0.53884711779449,0.040645421946918,16.21752335682,0.25438596491226,101.49999999999,1.0842331900526,15.306314763028,216,183,209,181,9,0.053468207720261,0.45236746200338,11.251817537149,2,15
g1_ELASTICNET_LOGISTIC_train_quantile_target_1000,0.2,NOT_OBSERVED,399,0.53884711779449,0.027822636173574,11.101231833256,0.15438596491226,61.599999999993,1.0569668153318,16.047778434594,216,183,209,181,9,0.053468207720261,0.46629702494542,6.1698201939138,2,15
g1_ELASTICNET_LOGISTIC_train_quantile_target_1000,0.5,NOT_OBSERVED,399,0.53884711779449,-0.010645721146455,-4.2476427374355,-0.14561403508774,-58.100000000007,0.97896100454672,20.428673061795,216,183,209,181,9,0.053468207720261,0.50073010732614,-9.0761718357914,2,15
g1_ELASTICNET_LOGISTIC_train_quantile_target_1000,1,NOT_OBSERVED,399,0.53884711779449,-0.07475965001317,-29.829100355255,-0.64561403508774,-257.60000000001,0.86034866474939,34.907650942279,216,183,209,181,9,0.053468207720261,0.55013741578026,-34.486158551967,0,15
g1_LIGHTGBM_absolute_-0.1,0,NOT_OBSERVED,96,0.94791666666667,0.89306558932366,85.734296575071,7.7374999999999,742.79999999999,17.281641721253,2.046511627907,54,42,91,5,0,0.89306558932366,0.23316883483416,80.734296575071,4,1
g1_LIGHTGBM_absolute_-0.1,0.1,NOT_OBSERVED,96,0.94791666666667,0.88112010487096,84.587530067612,7.6374999999999,733.19999999999,16.911377866824,2.0686658506732,54,42,91,5,0,0.89306558932366,0.2331860236229,79.624478216699,4,1
g1_LIGHTGBM_absolute_-0.1,0.2,NOT_OBSERVED,96,0.94791666666667,0.86917462041826,83.440763560153,7.5374999999999,723.59999999999,16.548077251794,2.0908200734394,54,42,91,5,0,0.89306558932366,0.23320368487921,78.514659858326,4,1
g1_LIGHTGBM_absolute_-0.1,0.5,NOT_OBSERVED,96,0.94791666666667,0.83333816706017,80.000464037777,7.2374999999999,694.79999999999,15.49804445724,2.1572827417381,54,42,91,5,0,0.89306558932366,0.23325970663109,75.185204783209,4,1
g1_LIGHTGBM_absolute_-0.1,1,NOT_OBSERVED,96,0.94791666666667,0.77361074479669,74.266631500482,6.7374999999999,646.79999999999,13.87042672444,2.2680538555692,54,42,91,5,0,0.89306558932366,0.23336461013122,69.636112991347,4,1
g1_LIGHTGBM_absolute_0,0,NOT_OBSERVED,19,0.94736842105263,0.89230019493179,16.953703703704,7.7210526315791,146.7,17.203539823014,1.046296296296,9,10,18,1,0,0.89230019493179,0.35390496996176,11.953703703704,3,0
