episode_id,entry_msc,exit_msc,net_r,equity_r,drawdown_r
tstech_discovery_r2_202504_EURUSD_mh_317,1744739180498,1744739762820,-1.0826446280988,25.213007050456,1.1695936341484
tstech_discovery_r2_202504_USDCAD_mh_386,1744740264123,1744740494354,-1.0476190476185,24.165388002837,2.2172126817669
tstech_discovery_r2_202504_USDJPY_mh_464,1744772458623,1744772706725,0.97142857142857,25.136816574266,1.2457841103384
tstech_discovery_r2_202504_USDJPY_mh_465,1744777123218,1744777479688,0.975,26.111816574266,0.27078411033838
tstech_discovery_r2_202504_USDJPY_mh_466,1744778162781,1744778377557,0.97560975609756,27.087426330363,0
tstech_discovery_r2_202504_USDJPY_mh_467,1744779562901,1744780058807,0.97752808988764,28.064954420251,0
tstech_discovery_r2_202504_GBPUSD_mh_414,1744795348645,1744796249503,-0.22388059701466,27.841073823236,0.22388059701466
tstech_discovery_r2_202504_GBPUSD_mh_416,1744797712760,1744798044339,-1.0285714285714,26.812502394665,1.2524520255861
tstech_discovery_r2_202504_GBPUSD_mh_417,1744798749587,1744799116507,-1.040540540541,25.771961854124,2.2929925661271
tstech_discovery_r2_202504_EURUSD_mh_323,1744799420314,1744799552294,0.97590361445783,26.747865468582,1.3170889516693
tstech_discovery_r2_202504_EURUSD_mh_324,1744801239464,1744801856335,0.97435897435897,27.722224442941,0.34272997731031
tstech_discovery_r2_202504_EURUSD_mh_325,1744802367007,1744802869206,0.97435897435897,28.6965834173,0
tstech_discovery_r2_202504_GBPUSD_mh_420,1744803190567,1744803480311,-1.027397260274,27.669186157026,1.027397260274
tstech_discovery_r2_202504_USDJPY_mh_479,1744803797857,1744804398014,0.98787878787879,28.657064944904,0.039518472395184
tstech_discovery_r2_202504_GBPUSD_mh_421,1744804670184,1744804767203,-1.0375,27.619564944904,1.0770184723952
tstech_discovery_r2_202504_EURUSD_mh_327,1744805287738,1744806188463,-0.2641509433963,27.355414001508,1.3411694157915
tstech_discovery_r2_202504_GBPUSD_mh_424,1744810674946,1744811575349,-0.43902439024344,26.916389611265,1.7801938060349
tstech_discovery_r2_202504_EURUSD_mh_330,1744812019557,1744812920851,-0.043010752688086,26.873378858577,1.823204558723
tstech_discovery_r2_202504_GBPUSD_mh_430,1744820028514,1744820356519,-1.0365853658534,25.836793492723,2.8597899245765
tstech_discovery_r2_202504_USDCAD_mh_405,1744822501305,1744822914364,0.98,26.816793492723,1.8797899245765
tstech_discovery_r2_202504_GBPUSD_mh_433,1744824761385,1744825406418,-1.0235294117647,25.793264080958,2.9033193363412
tstech_discovery_r2_202504_USDJPY_mh_497,1744858886765,1744858935339,0.97872340425532,26.771987485214,1.9245959320858
tstech_discovery_r2_202504_USDJPY_mh_498,1744860055753,1744860692447,-1.0138888888889,25.758098596325,2.9384848209747
tstech_discovery_r2_202504_USDJPY_mh_509,1744880655015,1744880794362,0.97333333333333,26.731431929658,1.9651514876414
tstech_discovery_r2_202504_USDJPY_mh_510,1744881768744,1744881881048,-1.0375,25.693931929658,3.0026514876414
tstech_discovery_r2_202504_GBPUSD_mh_454,1744885966354,1744886413749,-1.0500000000003,24.643931929658,4.0526514876417
tstech_discovery_r2_202504_EURUSD_mh_343,1744887262420,1744888162910,0.31428571428557,24.958217643943,3.7383657733562
tstech_discovery_r2_202504_GBPUSD_mh_456,1744889299982,1744889885137,-1.0461538461532,23.91206379779,4.7845196195094
tstech_discovery_r2_202504_EURUSD_mh_344,1744891869376,1744892769725,0.15277777777822,24.064841575568,4.6317418417312
tstech_discovery_r2_202504_USDCAD_mh_437,1744909698610,1744910601010,-0.024691358024691,24.040150217544,4.6564331997559
tstech_discovery_r2_202504_GBPUSD_mh_465,1744912105646,1744912417677,0.9746835443038,25.014833761848,3.6817496554521
tstech_discovery_r2_202504_USDCHF_mh_449,1744912511785,1744912882455,-1.0232558139535,23.991577947894,4.7050054694055
tstech_discovery_r2_202504_USDCAD_mh_479,1744987053198,1744987953314,-0.33333333333303,23.658244614561,5.0383388027386
tstech_discovery_r2_202504_USDJPY_mh_547,1745203681175,1745204434962,0.98,24.638244614561,4.0583388027386
tstech_discovery_r2_202504_GBPUSD_mh_498,1745206455060,1745207355660,0.37878787878797,25.017032493349,3.6795509239506
tstech_discovery_r2_202504_EURUSD_mh_377,1745213670626,1745213701692,-1.041237113402,23.975795379947,4.7207880373526
tstech_discovery_r2_202504_GBPUSD_mh_517,1745235347682,1745235817849,-1.0579710144924,22.917824365455,5.778759051845
tstech_discovery_r2_202504_USDCAD_mh_515,1745257561999,1745257773430,-1.030303030303,21.887521335152,6.809062082148
tstech_discovery_r2_202504_GBPUSD_mh_526,1745258123058,1745258895328,0.97222222222222,22.859743557374,5.8368398599258
tstech_discovery_r2_202504_USDJPY_mh_571,1745259117431,1745260017434,0.32653061224469,23.186274169618,5.5103092476811
tstech_discovery_r2_202504_USDJPY_mh_576,1745297199508,1745298100964,0.33684210526305,23.523116274882,5.1734671424181
tstech_discovery_r2_202504_USDJPY_mh_577,1745298175955,1745299076266,0.77528089887664,24.298397173758,4.3981862435414
tstech_discovery_r2_202504_EURUSD_mh_403,1745311967565,1745312566226,0.97333333333333,25.271730507092,3.4248529102081
tstech_discovery_r2_202504_EURUSD_mh_405,1745314017619,1745314566978,0.9746835443038,26.246414051395,2.4501693659043
tstech_discovery_r2_202504_GBPUSD_mh_546,1745315281820,1745315840991,0.97014925373134,27.216563305127,1.480020112173
tstech_discovery_r2_202504_GBPUSD_mh_547,1745316362585,1745316416669,-1.0285714285714,26.187991876555,2.5085915407444
tstech_discovery_r2_202504_GBPUSD_mh_550,1745319686738,1745320188144,0.97260273972603,27.160594616281,1.5359888010184
tstech_discovery_r2_202504_USDCHF_mh_547,1745320212380,1745321114040,0.28235294117629,27.442947557458,1.2536358598421
tstech_discovery_r2_202504_GBPUSD_mh_553,1745323203444,1745324106868,0.30136986301303,27.744317420471,0.95226599682904
tstech_discovery_r2_202504_USDCHF_mh_563,1745344399158,1745344614370,-1.0253164556962,26.719000964774,1.9775824525252
tstech_discovery_r2_202504_USDCHF_mh_566,1745349746276,1745350646411,0.24390243902456,26.962903403799,1.7336800135007
tstech_discovery_r2_202504_USDJPY_mh_609,1745370447021,1745370599452,0.98550724637681,27.948410650176,0.74817276712388
tstech_discovery_r2_202504_GBPUSD_mh_570,1745370998998,1745371310032,0.97619047619048,28.924601126366,0
tstech_discovery_r2_202504_USDCAD_mh_559,1745371389077,1745371642850,-1.0253164556962,27.89928467067,1.0253164556962
tstech_discovery_r2_202504_USDJPY_mh_611,1745372458622,1745373359075,0.27272727272736,28.172011943397,0.75258918296884
tstech_discovery_r2_202504_USDCAD_mh_561,1745373546122,1745374220714,0.975,29.147011943397,0
tstech_discovery_r2_202504_USDCAD_mh_562,1745375032829,1745375932925,0.48051948051897,29.627531423916,0
tstech_discovery_r2_202504_EURUSD_mh_427,1745376493790,1745376687671,-1.03738317757,28.590148246346,1.03738317757
tstech_discovery_r2_202504_EURUSD_mh_428,1745377845675,1745378191735,0.98148148148148,29.571629727828,0.055901696088565
tstech_discovery_r2_202504_USDJPY_mh_622,1745386747691,1745387151438,-1.0252100840341,28.546419643794,1.0811117801226
tstech_discovery_r2_202504_USDJPY_mh_623,1745388204111,1745388654609,0.98148148148148,29.527901125275,0.099630298641159
tstech_discovery_r2_202504_GBPUSD_mh_593,1745403491223,1745404007398,-1.0289855072464,28.498915618029,1.1286158058875
tstech_discovery_r2_202504_USDCHF_mh_596,1745404879091,1745405363383,-1.0375,27.461415618029,2.1661158058875
tstech_discovery_r2_202504_GBPUSD_mh_595,1745405643417,1745405842145,0.97333333333333,28.434748951362,1.1927824725542
tstech_discovery_r2_202504_USDCHF_mh_597,1745406001958,1745406902661,-0.26744186046549,28.167307090897,1.4602243330197
tstech_discovery_r2_202504_EURUSD_mh_443,1745410897424,1745411799743,0.10714285714248,28.274449948039,1.3530814758772
tstech_discovery_r2_202504_USDCHF_mh_611,1745427809702,1745428053564,0.98319327731092,29.25764322535,0.36988819856629
tstech_discovery_r2_202504_USDCAD_mh_585,1745428543320,1745428568758,-1.0235294117647,28.234113813585,1.393417610331
tstech_discovery_r2_202504_EURUSD_mh_454,1745430051661,1745430472581,0.98601398601399,29.220127799599,0.40740362431701
tstech_discovery_r2_202504_EURUSD_mh_455,1745431118552,1745432019725,0.25827814569542,29.478405945295,0.14912547862159
tstech_discovery_r2_202504_AUDUSD_mh_318,1745432583238,1745432932454,0.97590361445783,30.454309559753,0
tstech_discovery_r2_202504_USDCAD_mh_588,1745433130332,1745433537897,-1.0340909090913,29.420218650661,1.0340909090913
tstech_discovery_r2_202504_USDJPY_mh_649,1745435869352,1745436187183,-1.0479041916172,28.372314459044,2.0819951007085
tstech_discovery_r2_202504_USDJPY_mh_650,1745437002451,1745437905445,0.59872611464982,28.971040573694,1.4832689860587
tstech_discovery_r2_202504_USDJPY_mh_653,1745442353186,1745443253255,-0.39516129032206,28.575879283372,1.8784302763807
tstech_discovery_r2_202504_USDJPY_mh_658,1745461508932,1745461530221,-1.0645161290321,27.51136315434,2.9429464054128
tstech_discovery_r2_202504_USDJPY_mh_675,1745490265033,1745490696173,0.97727272727273,28.488635881613,1.9656736781401
tstech_discovery_r2_202504_EURUSD_mh_472,1745494743345,1745494760086,0.96491228070175,29.453548162314,1.0007613974383
tstech_discovery_r2_202504_GBPUSD_mh_640,1745496910888,1745497811339,0.41538461538477,29.868932777699,0.58537678205355
tstech_discovery_r2_202504_GBPUSD_mh_646,1745507102681,1745507739741,0.96875,30.837682777699,0
tstech_discovery_r2_202504_EURUSD_mh_480,1745514011293,1745514113559,-1.027397260274,29.810285517425,1.027397260274
tstech_discovery_r2_202504_GBPUSD_mh_651,1745516707626,1745516934224,0.96923076923077,30.779516286656,0.058166491043202
tstech_discovery_r2_202504_GBPUSD_mh_652,1745517748688,1745518606568,0.97260273972603,31.752119026382,0
tstech_discovery_r2_202504_USDCAD_mh_621,1745518886997,1745519233419,0.97402597402597,32.726145000408,0
tstech_discovery_r2_202504_GBPUSD_mh_653,1745519660245,1745520000933,0.97368421052632,33.699829210934,0
tstech_discovery_r2_202504_USDJPY_mh_691,1745553304331,1745554113223,0.97435897435897,34.674188185293,0
tstech_discovery_r2_202504_EURUSD_mh_490,1745554590649,1745554823047,-1.055555555556,33.618632629737,1.055555555556
tstech_discovery_r2_202504_USDJPY_mh_693,1745557400685,1745557576375,0.97530864197531,34.593941271712,0.08024691358073
tstech_discovery_r2_202504_USDJPY_mh_698,1745564529146,1745565429157,0.13861386138598,34.732555133098,0
tstech_discovery_r2_202504_EURUSD_mh_496,1745573999062,1745574011928,-1.0508474576277,33.681707675471,1.0508474576277
tstech_discovery_r2_202504_EURUSD_mh_498,1745577319912,1745578222330,-0.53246753246703,33.149240143004,1.5833149900948
tstech_discovery_r2_202504_GBPUSD_mh_683,1745603928642,1745604834251,0.234375,33.383615143004,1.3489399900948
tstech_discovery_r2_202504_EURUSD_mh_506,1745604975717,1745605698419,-1.0579710144924,32.325644128511,2.4069110045871
tstech_discovery_r2_202504_USDJPY_mh_720,1745810267236,1745810431360,-1.0263157894737,31.299328339038,3.4332267940608
tstech_discovery_r2_202504_USDJPY_mh_723,1745814622656,1745815523473,-0.41379310344813,30.885535235589,3.847019897509
tstech_discovery_r2_202504_EURUSD_mh_512,1745834866399,1745835018731,-1.0689655172417,29.816569718348,4.9159854147506
tstech_discovery_r2_202504_EURUSD_mh_513,1745835984029,1745836226026,-1.0526315789472,28.7639381394,5.9686169936979
tstech_discovery_r2_202504_GBPUSD_mh_702,1745842060546,1745842756883,-1.1194029850747,27.644535154326,7.0880199787725
tstech_discovery_r2_202504_USDJPY_mh_738,1745858610589,1745858767767,-1.027397260274,26.617137894052,8.1154172390465
tstech_discovery_r2_202504_GBPUSD_mh_711,1745861914586,1745862004256,-1.0972222222218,25.51991567183,9.2126394612683
tstech_discovery_r2_202504_GBPUSD_mh_713,1745865329817,1745865774623,-1.0246913580247,24.495224313805,10.237330819293
tstech_discovery_r2_202504_USDJPY_mh_742,1745897374724,1745898031509,0.97142857142857,25.466652885234,9.2659022478644
tstech_discovery_r2_202504_EURUSD_mh_524,1745904791857,1745905097601,0.96363636363636,26.43028924887,8.302265884228
tstech_discovery_r2_202504_GBPUSD_mh_729,1745922610679,1745922840343,-1.047619047619,25.382670201251,9.3498849318471
tstech_discovery_r2_202504_EURUSD_mh_531,1745943335064,1745943492220,-1.1142857142854,24.268384486966,10.464170646133
tstech_discovery_r2_202504_USDJPY_mh_760,1745947805265,1745948629620,0.98260869565217,25.250993182618,9.4815619504803
tstech_discovery_r2_202504_USDJPY_mh_761,1745949008629,1745949317213,0.98230088495575,26.233294067574,8.4992610655246
tstech_discovery_r2_202504_USDJPY_mh_762,1745950585188,1745951463954,-1.0642201834862,25.169073884088,9.5634812490108
tstech_discovery_r2_202504_USDJPY_mh_766,1745983613618,1745984511848,-1.0447761194037,24.124297764684,10.608257368414
tstech_discovery_r2_202504_USDJPY_mh_767,1745985302026,1745985786210,0.97260273972603,25.09690050441,9.6356546286884
tstech_discovery_r2_202504_USDJPY_mh_780,1746027244383,1746027276765,-1.0294117647059,24.067488739704,10.665066393394
tstech_discovery_r2_202504_GBPUSD_mh_762,1746028183558,1746028418535,0.96969696969697,25.037185709401,9.6953694236973
tstech_discovery_r2_202504_EURUSD_mh_550,1746031312467,1746032127300,0.97368421052632,26.010869919927,8.721685213171
tstech_discovery_r2_202504_USDCHF_mh_718,1746032818763,1746033719521,0.11111111111122,26.121981031039,8.6105741020598
tstech_discovery_r2_202504_USDCAD_mh_718,1746036139757,1746037041729,-0.40540540540503,25.716575625634,9.0159795074648
tstech_discovery_r2_202504_USDCHF_mh_722,1746037456164,1746037768873,-1.0246913580247,24.691884267609,10.04067086549
tstech_discovery_r2_202504_USDCHF_mh_724,1746040290891,1746041138083,0.97560975609756,25.667494023706,9.065061109392
