candidate_id,model_key,method,distance_index,distance_atr,scope,threshold_name,threshold,primary_extra_cost_pips,threshold_signals,overlap_skips,entry_rejections,trades,win_rate,expectancy_r,total_r,expectancy_pips,total_pips,pf,maxdd_r,long,short,tp,sl,timeout,gross_expectancy_r,max_day_profit_share,top5_removed_total_r,positive_segments,min_segment_trades,individual_gate,neighbor_positive_count,candidate_gate
g3_SHALLOW_TREE_absolute_0.2,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,1,False
g3_SHALLOW_TREE_absolute_0.3,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g3_SHALLOW_TREE_train_quantile_target_200,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,0.16623879600843,0.2,250,50,0,200,0.605,0.13191210052488,26.382420104976,2.1305000000001,426.10000000001,1.3985243167237,4.5192185792336,97,103,81,56,63,0.14729257356318,0.24819152931628,21.418441163014,4,13,False,1,False
g3_SHALLOW_TREE_train_quantile_target_300,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,0.00033540251226757,0.2,592,106,135,351,0.57264957264957,0.073126763600303,25.667494023706,1.2464387464388,437.50000000001,1.1937567336947,12.974213361568,92,259,141,116,94,0.093142739365516,0.15301936350747,20.703515081744,3,52,True,2,True
g3_SHALLOW_TREE_train_quantile_target_500,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,0.00033540251226757,0.2,592,106,135,351,0.57264957264957,0.073126763600303,25.667494023706,1.2464387464388,437.50000000001,1.1937567336947,12.974213361568,92,259,141,116,94,0.093142739365516,0.15301936350747,20.703515081744,3,52,True,2,True
g3_SHALLOW_TREE_train_quantile_target_800,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.14413591156793,0.2,1707,746,120,841,0.46848989298454,-0.080564107345209,-67.754414277321,-0.89405469678951,-751.89999999998,0.82264046103331,68.782109131697,56,785,279,324,238,-0.062237493027128,0.3460366529205,-72.716691966796,1,101,False,1,False
g3_SHALLOW_TREE_train_quantile_target_1000,g3_SHALLOW_TREE,SHALLOW_TREE,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.14413591156793,0.2,1707,746,120,841,0.46848989298454,-0.080564107345209,-67.754414277321,-0.89405469678951,-751.89999999998,0.82264046103331,68.782109131697,56,785,279,324,238,-0.062237493027128,0.3460366529205,-72.716691966796,1,101,False,1,False
g3_ELASTICNET_LOGISTIC_absolute_-0.1,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,1123,393,135,595,0.56638655462185,0.056596625609422,33.674992237606,0.74588235294116,443.79999999999,1.149211525235,17.063242170697,258,337,222,190,183,0.074666025699647,0.21978885028687,28.710728773095,3,60,True,1,True
g3_ELASTICNET_LOGISTIC_absolute_0,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,444,107,54,283,0.63250883392226,0.17628726128085,49.889294942481,2.4452296819788,692.00000000001,1.54366633238,9.5441189414976,109,174,121,79,83,0.1930019567755,0.24225488528826,44.926489858724,4,18,False,2,False
g3_ELASTICNET_LOGISTIC_absolute_0.05,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,269,44,41,184,0.67934782608696,0.26000912679835,47.841679330897,3.6000000000001,662.40000000001,1.9054694944605,7.5246581693066,72,112,89,46,49,0.27592982319545,0.19591149602944,42.879523798639,4,9,False,1,False
g3_ELASTICNET_LOGISTIC_absolute_0.1,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,166,22,30,114,0.74561403508772,0.38068761130077,43.398387688288,5.7561403508772,656.2,2.6259151030501,2.580050506331,45,69,61,24,29,0.39642859476939,0.20076569825763,38.437902267085,4,5,False,0,False
g3_ELASTICNET_LOGISTIC_absolute_0.2,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,62,4,22,36,0.83333333333333,0.56165096552305,20.21943475883,9.4361111111112,339.7,4.8685607283656,2.1686349866281,13,23,22,5,9,0.57512981347425,0.2049183176856,15.258811311402,4,2,False,0,False
g3_ELASTICNET_LOGISTIC_absolute_0.3,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,30,3,17,10,0.8,0.58628894120628,5.8628894120628,11.87,118.7,3.8629952525904,1.0294117647063,0,10,8,2,0,0.5984061109106,0.28699799404081,0.91320719543829,3,0,False,0,False
g3_ELASTICNET_LOGISTIC_train_quantile_target_200,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,0.084759510908239,0.2,200,28,33,139,0.73381294964029,0.34652335847235,48.166746827657,5.0956834532374,708.3,2.3969376786228,3.807927211664,55,84,72,31,36,0.36245828898011,0.17841717079365,43.2045912954,4,6,False,0,False
g3_ELASTICNET_LOGISTIC_train_quantile_target_300,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,0.039514056983527,0.2,300,53,43,204,0.68137254901961,0.25644017031779,52.313794744828,3.5372549019608,721.60000000001,1.8851808349642,5.6232899288001,80,124,97,51,56,0.27269082690783,0.23755922215837,47.351639212571,4,10,False,1,False
g3_ELASTICNET_LOGISTIC_train_quantile_target_500,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.014286848516539,0.2,500,126,60,314,0.62101910828025,0.15666272053181,49.192094246989,2.2242038216561,698.4,1.4771149840861,10.612080106546,126,188,129,89,96,0.17354690071006,0.23227283445958,44.22882191718,4,20,True,2,True
g3_ELASTICNET_LOGISTIC_train_quantile_target_800,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.060022409473703,0.2,800,236,100,464,0.57758620689655,0.09235062725323,42.850691045499,1.2144396551724,563.49999999999,1.252151313107,12.874805204116,196,268,186,141,137,0.109877762904,0.23195791841479,37.886485853499,4,42,True,2,True
g3_ELASTICNET_LOGISTIC_train_quantile_target_1000,g3_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.084417164480114,0.2,1000,329,125,546,0.58058608058608,0.089863330383828,49.06537838957,1.1725274725275,640.2,1.2445424616745,13.861843006179,235,311,216,169,161,0.1078064832984,0.23300961034573,44.101941246726,3,51,True,2,True
g3_LIGHTGBM_absolute_-0.1,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,472,152,8,312,0.78525641025641,0.49542638292509,154.57303147263,6.4320512820513,2006.8,4.067717966664,3.1873120813572,98,214,182,42,88,0.51117219512861,0.17290745001003,149.61211084293,4,18,False,2,False
g3_LIGHTGBM_absolute_0,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,90,16,2,72,0.91666666666667,0.72393714866906,52.123474704172,11.383333333333,819.6,12.120973891679,1.03007518797,26,46,54,4,14,0.7375521017355,0.19575696991082,47.159660355007,4,1,False,0,False
g3_LIGHTGBM_absolute_0.05,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,41,3,0,38,0.92105263157895,0.7820512083566,29.717945917551,12.75,484.5,19.349594680268,1.0204081632657,16,22,30,1,7,0.79520163399082,0.22778536916143,24.757715481551,4,1,False,0,False
g3_LIGHTGBM_absolute_0.1,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,13,1,0,12,1,0.87059015838847,10.447081900662,15.175,182.1,inf,0,6,6,10,0,2,0.8826232247285,0.3790581596025,5.4969057544536,2,0,False,0,False
g3_LIGHTGBM_absolute_0.2,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g3_LIGHTGBM_absolute_0.3,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g3_LIGHTGBM_train_quantile_target_200,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,-0.04781920309816,0.2,200,49,3,148,0.87162162162162,0.66838983541031,98.921695640725,9.6885135135135,1433.9,9.0457286633211,1.2362172489085,55,93,103,10,35,0.68297589048003,0.2021174627015,93.95788129156,4,8,False,1,False
g3_LIGHTGBM_train_quantile_target_300,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,-0.071778101881073,0.2,300,86,7,207,0.84541062801932,0.59403535610406,122.96531871354,8.2028985507247,1698,6.6176497388962,2.0517165005534,74,133,130,17,60,0.60906325839205,0.17959702623403,118.00150436437,4,12,False,1,False
g3_LIGHTGBM_train_quantile_target_500,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.1023183766546,0.2,500,161,9,330,0.78787878787879,0.4952209209995,163.42290392983,6.4112121212121,2115.7,4.0570369368201,3.1873120813572,103,227,191,45,94,0.51106631163488,0.16957732917243,158.46198330014,4,22,True,2,True
g3_LIGHTGBM_train_quantile_target_800,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.13268805144661,0.2,800,291,25,484,0.74173553719008,0.43084322819586,208.5281224468,5.2328512396694,2532.7,3.2566104361387,5.3935821777467,149,335,269,75,140,0.44778849367698,0.15285900082244,203.5664030185,4,40,True,2,True
g3_LIGHTGBM_train_quantile_target_1000,g3_LIGHTGBM,LIGHTGBM,3,1,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.14863599827527,0.2,1000,392,40,568,0.71654929577465,0.38173370475983,216.82474430358,4.3823943661972,2489.2,2.7893307667572,5.3935821777467,177,391,301,100,167,0.39903938355008,0.13660286456627,211.86302487528,4,54,True,1,True
g4_SHALLOW_TREE_absolute_-0.1,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,1266,524,83,659,0.50075872534143,-0.010568642628105,-6.9647354919211,-0.084522003034889,-55.699999999992,0.96659976991804,14.48259132137,114,545,134,132,393,0.0027637503636039,0.22766477355736,-11.936717285093,2,108,False,0,False
g4_SHALLOW_TREE_absolute_0,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,541,68,1,472,0.55084745762712,0.047163225171742,22.261042281062,0.8805084745763,415.60000000001,1.1675524475551,13.257825984844,0,472,102,82,288,0.057325584864451,0.16911845939407,17.286421064396,3,52,True,1,True
g4_SHALLOW_TREE_absolute_0.05,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,137,24,0,113,0.6283185840708,0.11251446110995,12.714134105424,3.3920353982303,383.30000000003,1.4375692194299,4.3806253827702,0,113,24,19,70,0.12341460271592,0.23206447273793,7.7430321457068,4,10,False,1,False
g4_SHALLOW_TREE_absolute_0.1,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,137,24,0,113,0.6283185840708,0.11251446110995,12.714134105424,3.3920353982303,383.30000000003,1.4375692194299,4.3806253827702,0,113,24,19,70,0.12341460271592,0.23206447273793,7.7430321457068,4,10,False,0,False
g4_SHALLOW_TREE_absolute_0.2,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g4_SHALLOW_TREE_absolute_0.3,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g4_SHALLOW_TREE_train_quantile_target_200,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,0.001076396597832,0.2,541,68,1,472,0.55084745762712,0.047163225171742,22.261042281062,0.8805084745763,415.60000000001,1.1675524475551,13.257825984844,0,472,102,82,288,0.057325584864451,0.16911845939407,17.286421064396,3,52,True,1,True
g4_SHALLOW_TREE_train_quantile_target_300,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,0.001076396597832,0.2,541,68,1,472,0.55084745762712,0.047163225171742,22.261042281062,0.8805084745763,415.60000000001,1.1675524475551,13.257825984844,0,472,102,82,288,0.057325584864451,0.16911845939407,17.286421064396,3,52,True,1,True
g4_SHALLOW_TREE_train_quantile_target_500,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,0.001076396597832,0.2,541,68,1,472,0.55084745762712,0.047163225171742,22.261042281062,0.8805084745763,415.60000000001,1.1675524475551,13.257825984844,0,472,102,82,288,0.057325584864451,0.16911845939407,17.286421064396,3,52,True,1,True
g4_SHALLOW_TREE_train_quantile_target_800,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.096309035521851,0.2,1266,524,83,659,0.50075872534143,-0.010568642628105,-6.9647354919211,-0.084522003034889,-55.699999999992,0.96659976991804,14.48259132137,114,545,134,132,393,0.0027637503636039,0.22766477355736,-11.936717285093,2,108,False,1,False
g4_SHALLOW_TREE_train_quantile_target_1000,g4_SHALLOW_TREE,SHALLOW_TREE,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.096309035521851,0.2,1266,524,83,659,0.50075872534143,-0.010568642628105,-6.9647354919211,-0.084522003034889,-55.699999999992,0.96659976991804,14.48259132137,114,545,134,132,393,0.0027637503636039,0.22766477355736,-11.936717285093,2,108,False,1,False
g4_ELASTICNET_LOGISTIC_absolute_-0.1,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,1467,662,60,745,0.55838926174497,0.049119823512503,36.594268516815,0.84577181208056,630.10000000002,1.172823171095,8.8643781769112,290,455,158,137,450,0.063113975401928,0.16618038408683,31.621943043182,3,121,True,1,True
g4_ELASTICNET_LOGISTIC_absolute_0,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,454,113,31,310,0.66129032258065,0.16086106594753,49.866930443734,3.0109677419355,933.39999999999,1.7089437827178,7.3354969186595,119,191,75,47,188,0.17344989174632,0.20624921173567,44.895850827228,4,38,True,2,True
g4_ELASTICNET_LOGISTIC_absolute_0.05,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,225,39,24,162,0.7037037037037,0.24708048647973,40.027038809717,4.9086419753087,795.20000000001,2.3722142057765,3.8777601232781,57,105,41,17,104,0.2583033168763,0.16735936612316,35.05695761238,4,16,False,1,False
g4_ELASTICNET_LOGISTIC_absolute_0.1,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,108,15,18,75,0.77333333333333,0.34239270325408,25.679452744056,7.62,571.5,3.508972733055,1.8705939388501,21,54,23,6,46,0.35309946852416,0.1892692454047,20.709596825219,4,5,False,0,False
g4_ELASTICNET_LOGISTIC_absolute_0.2,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,30,6,10,14,0.78571428571429,0.45879283906668,6.4230997469335,16.014285714286,224.2,4.6458711783099,1.0657894736838,4,10,6,1,7,0.46584815812993,0.3073286316172,1.4552354159242,3,0,False,0,False
g4_ELASTICNET_LOGISTIC_absolute_0.3,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,13,2,5,6,1,0.81624428472158,4.8974657083295,25.566666666667,153.4,inf,0,0,6,3,0,3,0.82308851879833,0.431869365624,0.54137931034486,3,0,False,0,False
g4_ELASTICNET_LOGISTIC_train_quantile_target_200,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,0.060878469128416,0.2,200,31,23,146,0.71917808219178,0.27032352439104,39.467234561092,5.4253424657535,792.10000000001,2.6130532857395,3.2603228931636,49,97,39,15,92,0.28129469087458,0.19589484257398,34.497153363755,4,11,False,0,False
g4_ELASTICNET_LOGISTIC_train_quantile_target_300,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,0.028687463575482,0.2,300,57,27,216,0.66666666666667,0.18389391096263,39.721084767929,3.6717592592592,793.09999999999,1.8569441430304,5.2390168881771,79,137,53,31,132,0.1958139599822,0.18081105739834,34.751003570592,4,23,True,1,True
g4_ELASTICNET_LOGISTIC_train_quantile_target_500,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.0084221361070205,0.2,500,133,32,335,0.65074626865672,0.14201807792895,47.5760561062,2.6038805970149,872.29999999999,1.6090424739263,7.6351888029071,130,205,77,49,209,0.15465701770064,0.22804901440302,42.604976489693,4,42,True,2,True
g4_ELASTICNET_LOGISTIC_train_quantile_target_800,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.045771705140288,0.2,800,283,42,475,0.60842105263158,0.11464829477831,54.457940019696,2.0585263157894,977.79999999998,1.4643208027161,10.903718994024,182,293,107,71,297,0.12767944112932,0.18532704855875,49.485614546063,4,64,True,2,True
g4_ELASTICNET_LOGISTIC_train_quantile_target_1000,g4_ELASTICNET_LOGISTIC,ELASTICNET_LOGISTIC,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.065372569349831,0.2,1000,385,50,565,0.60353982300885,0.104501814538,59.043525213973,1.9562831858407,1105.3,1.4056531861414,7.5024230996101,213,352,128,93,344,0.11787352474117,0.18612768222641,54.07119974034,4,83,True,2,True
g4_LIGHTGBM_absolute_-0.1,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,823,311,5,507,0.68244575936884,0.30098165736249,152.59770028278,5.0140039447732,2542.1,2.9350604235614,4.4192892276532,135,372,161,39,307,0.3123918009025,0.1418544796881,147.62682803798,4,52,True,2,True
g4_LIGHTGBM_absolute_0,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,61,8,0,53,0.92452830188679,0.70795426370905,37.521575976579,16.141509433962,855.5,35.684335788624,0.67525773195852,17,36,34,0,19,0.7179786197096,0.17690890909637,32.548640414782,4,4,False,0,False
g4_LIGHTGBM_absolute_0.05,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,16,0,0,16,0.875,0.63157944879015,10.105271180642,15.99375,255.9,39.258821456829,0.15686274509784,4,12,9,0,7,0.64065841523787,0.21428819314293,5.1409082634212,4,1,False,0,False
g4_LIGHTGBM_absolute_0.1,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,4,0,0,4,0.75,0.66885003093412,2.6754001237365,20.3,81.2,25.941633411539,0.10726643598646,0,4,2,0,2,0.6748941088685,0.37122449558923,0,2,0,False,0,False
g4_LIGHTGBM_absolute_0.2,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g4_LIGHTGBM_absolute_0.3,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g4_LIGHTGBM_train_quantile_target_200,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,-0.040108417608665,0.2,200,35,0,165,0.78787878787879,0.47037184086115,77.61135374209,9.7951515151516,1616.2,6.4322882309486,1.2862934362935,45,120,67,5,93,0.48095333636471,0.17867324382124,72.640585925022,4,10,False,1,False
g4_LIGHTGBM_train_quantile_target_300,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,-0.059215607947354,0.2,300,64,0,236,0.75423728813559,0.41780646478011,98.602325688106,8.4004237288135,1982.5,4.6081735708172,1.7507337389737,64,172,88,14,134,0.42835567165356,0.14894090990438,93.631096675988,4,18,False,1,False
g4_LIGHTGBM_train_quantile_target_500,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.080162332672531,0.2,500,147,2,351,0.71225071225071,0.35480706960696,124.53728143204,6.4538461538462,2265.3,3.5783411321495,2.2203349702539,87,264,118,24,209,0.36582498041654,0.16281889169481,119.56640918724,4,35,True,2,True
g4_LIGHTGBM_train_quantile_target_800,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_800,-0.098519231014121,0.2,800,296,5,499,0.67735470941884,0.29322603371893,146.31979082575,4.8619238476954,2426.1,2.8432241258981,4.4192892276532,132,367,156,39,304,0.30462247250104,0.14801485223045,141.34891858094,4,51,True,2,True
g4_LIGHTGBM_train_quantile_target_1000,g4_LIGHTGBM,LIGHTGBM,4,1.5,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_1000,-0.11178814570268,0.2,1000,422,5,573,0.66143106457243,0.26902978667012,154.15406776198,4.3677137870855,2502.7,2.6290986515197,3.2281009420108,146,427,172,45,356,0.28090730047981,0.12076150130161,149.18194966005,4,66,True,1,True
g5_SHALLOW_TREE_absolute_-0.1,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_-0.1,-0.1,0.2,1356,639,30,687,0.48762736535662,-0.016127656664387,-11.079700128434,-0.058224163027729,-40.00000000005,0.93654806129338,14.771759819841,53,634,73,80,534,-0.0062065044678122,0.23142863217482,-16.053782322286,1,114,False,0,False
g5_SHALLOW_TREE_absolute_0,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0,0,0.2,321,73,3,245,0.55102040816327,0.086301278426066,21.143813214386,3.1579591836734,773.69999999999,1.4596311768594,3.6709594942567,124,121,32,18,195,0.093396093919882,0.23315129492786,16.16639649109,4,19,False,2,False
g5_SHALLOW_TREE_absolute_0.05,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.05,0.05,0.2,321,73,3,245,0.55102040816327,0.086301278426066,21.143813214386,3.1579591836734,773.69999999999,1.4596311768594,3.6709594942567,124,121,32,18,195,0.093396093919882,0.23315129492786,16.16639649109,4,19,False,2,False
g5_SHALLOW_TREE_absolute_0.1,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.1,0.1,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,1,False
g5_SHALLOW_TREE_absolute_0.2,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.2,0.2,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g5_SHALLOW_TREE_absolute_0.3,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,absolute_0.3,0.3,0.2,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,,0,0,0,False,0,False
g5_SHALLOW_TREE_train_quantile_target_200,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_200,0.054576280747442,0.2,321,73,3,245,0.55102040816327,0.086301278426066,21.143813214386,3.1579591836734,773.69999999999,1.4596311768594,3.6709594942567,124,121,32,18,195,0.093396093919882,0.23315129492786,16.16639649109,4,19,False,1,False
g5_SHALLOW_TREE_train_quantile_target_300,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_300,0.054576280747442,0.2,321,73,3,245,0.55102040816327,0.086301278426066,21.143813214386,3.1579591836734,773.69999999999,1.4596311768594,3.6709594942567,124,121,32,18,195,0.093396093919882,0.23315129492786,16.16639649109,4,19,False,1,False
g5_SHALLOW_TREE_train_quantile_target_500,g5_SHALLOW_TREE,SHALLOW_TREE,5,2,DEVELOPMENT_FITTED_SAME_MONTH,train_quantile_target_500,-0.041278635909893,0.2,566,214,5,347,0.52161383285303,0.062479680666771,21.680449191369,2.2564841498558,782.99999999997,1.2956056927746,6.5531066166602,117,230,44,30,273,0.071850651826928,0.24970722517792,16.703032468073,4,34,True,1,True
