distance_index,direction,feature,bin,lower,upper,rows,net_expectancy_r,win_rate,scope
1,1,m5_ema5_sma_gap_atr,0,-0.644083311265,-0.149586085087,153,-0.26626380997967,0.39869281045752,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema5_sma_gap_atr,1,-0.149586085087,-0.0447039722618,152,-0.29988663359328,0.375,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema5_sma_gap_atr,2,-0.0447039722618,0.0486953570052,153,-0.45071464770803,0.30065359477124,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema5_sma_gap_atr,3,0.0486953570052,0.160524670696,152,-0.23602494024113,0.40789473684211,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema5_sma_gap_atr,4,0.160524670696,0.642899150148,153,-0.35018529138227,0.34640522875817,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_value,0,0.595492,1.121578,153,-0.25284944565149,0.39869281045752,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_value,1,1.121578,1.3015596,152,-0.28343027143784,0.38157894736842,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_value,2,1.3015596,142.97924,153,-0.26543998110531,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_value,3,142.97924,145.73032,152,-0.34607285424426,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_value,4,145.73032,149.9534,153,-0.45589447995468,0.30065359477124,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_price_gap_atr,0,-2.681631822451,-0.6801320865824,153,-0.27757770763826,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_price_gap_atr,1,-0.6801320865824,-0.178906671925,152,-0.40866492420067,0.32236842105263,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_price_gap_atr,2,-0.178906671925,0.2976450884962,153,-0.27908540607003,0.38562091503268,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_price_gap_atr,3,0.2976450884962,0.726328783176,152,-0.26247247486419,0.39473684210526,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_price_gap_atr,4,0.726328783176,3.642751935769,153,-0.37615863905431,0.33333333333333,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope1_atr,0,-1.185027697316,-0.270397501743,153,-0.16479062957096,0.44444444444444,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope1_atr,1,-0.270397501743,-0.0874470525016,152,-0.38945982169614,0.33552631578947,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope1_atr,2,-0.0874470525016,0.0813553809052,153,-0.5105495804237,0.27450980392157,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope1_atr,3,0.0813553809052,0.252491500979,152,-0.15451763722052,0.44078947368421,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope1_atr,4,0.252491500979,1.195523363871,153,-0.3838103721962,0.33333333333333,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope3_atr,0,-2.927270545924,-0.742010912517,153,-0.30757764165037,0.37254901960784,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope3_atr,1,-0.742010912517,-0.28283917093,152,-0.28046193912008,0.38815789473684,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope3_atr,2,-0.28283917093,0.2205448808608,153,-0.40937733582982,0.3202614379085,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope3_atr,3,0.2205448808608,0.7062495158264,152,-0.23297137812463,0.40789473684211,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_slope3_atr,4,0.7062495158264,3.007865636518,153,-0.37254011146975,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_gap_pct64,0,0,0.234375,170,-0.27065347321999,0.39411764705882,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_gap_pct64,1,0.234375,0.421875,158,-0.29563073262678,0.37974683544304,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_gap_pct64,2,0.421875,0.609375,135,-0.28905994146418,0.38518518518519,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_gap_pct64,3,0.609375,0.8125,154,-0.42017252474031,0.31168831168831,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma5_gap_pct64,4,0.8125,1,146,-0.33071373781119,0.35616438356164,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_value,0,0.596002583418,1.1212035124006,153,-0.25284944565149,0.39869281045752,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_value,1,1.1212035124006,1.3012144285976,152,-0.29732445206463,0.375,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_value,2,1.3012144285976,142.95125797728,153,-0.26607391958357,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_value,3,142.95125797728,145.70885510917,152,-0.34538256131029,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_value,4,145.70885510917,149.87218239029,153,-0.44214295370316,0.30718954248366,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_price_gap_atr,0,-3.160944449636,-0.8930101219708,153,-0.3144894231681,0.37254901960784,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_price_gap_atr,1,-0.8930101219708,-0.2319022653016,152,-0.27862961023837,0.38815789473684,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_price_gap_atr,2,-0.2319022653016,0.308059425532,153,-0.37369092814704,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_price_gap_atr,3,0.308059425532,0.8947166349848,152,-0.30650962013065,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_price_gap_atr,4,0.8947166349848,4.865108868735,153,-0.33007749060933,0.35947712418301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_close_gap_atr,0,-3.425128110118,-0.7720309221352,153,-0.24471035409033,0.40522875816993,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_close_gap_atr,1,-0.7720309221352,-0.2439922927336,152,-0.38766725882694,0.33552631578947,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_close_gap_atr,2,-0.2439922927336,0.19932475418,153,-0.38184638146189,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_close_gap_atr,3,0.19932475418,0.8036378108992,152,-0.23726716125808,0.40131578947368,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_close_gap_atr,4,0.8036378108992,4.752327578828,153,-0.35216601593545,0.34640522875817,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope1_atr,0,-0.761139580026,-0.1715624271412,153,-0.24471035409033,0.40522875816993,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope1_atr,1,-0.1715624271412,-0.054220509496,152,-0.38766725882694,0.33552631578947,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope1_atr,2,-0.054220509496,0.044294389818,153,-0.38184638146189,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope1_atr,3,0.044294389818,0.1785861801996,152,-0.23726716125808,0.40131578947368,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope1_atr,4,0.1785861801996,1.056072795295,153,-0.35216601593545,0.34640522875817,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope3_atr,0,-1.933669430706,-0.515796825839,153,-0.30806313555626,0.37254901960784,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope3_atr,1,-0.515796825839,-0.171074580724,152,-0.34462536515652,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope3_atr,2,-0.171074580724,0.1301682932046,153,-0.29622372559757,0.37908496732026,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope3_atr,3,0.1301682932046,0.4888461114276,152,-0.31036078382355,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_slope3_atr,4,0.4888461114276,2.320125300599,153,-0.3445805779675,0.35294117647059,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_accel_atr,0,-0.550617434048,-0.1064297675074,153,-0.22321155227557,0.41830065359477,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_accel_atr,1,-0.1064297675074,-0.0274474577604,152,-0.42471188793946,0.31578947368421,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_accel_atr,2,-0.0274474577604,0.0329347107624,153,-0.33323329821273,0.35947712418301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_accel_atr,3,0.0329347107624,0.1074602236984,152,-0.33422356219541,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_accel_atr,4,0.1074602236984,0.569644208523,153,-0.28915269467533,0.37908496732026,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_pct64,0,0,0.21875,162,-0.20301827065953,0.42592592592593,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_pct64,1,0.21875,0.421875,160,-0.43913900757412,0.3125,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_pct64,2,0.421875,0.59375,137,-0.36167308277737,0.34306569343066,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_pct64,3,0.59375,0.828125,154,-0.26455850864084,0.38961038961039,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_pct64,4,0.828125,1,150,-0.34194792733763,0.35333333333333,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_z64,0,-3.769828874595,-0.8237397079882,153,-0.19040385381195,0.43137254901961,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_z64,1,-0.8237397079882,-0.2175123393918,152,-0.43453238994529,0.31578947368421,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_z64,2,-0.2175123393918,0.2538905774594,153,-0.40936433575272,0.3202614379085,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_z64,3,0.2538905774594,0.9418494945802,152,-0.19921461282612,0.42105263157895,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_gap_z64,4,0.9418494945802,4.397695444346,153,-0.37019957781625,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_sma_gap_atr,0,-0.798739230156,-0.2446161797514,153,-0.26318519383096,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_sma_gap_atr,1,-0.2446161797514,-0.0542070999632,152,-0.31009733778294,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_sma_gap_atr,2,-0.0542070999632,0.0715525097762,153,-0.3834935874778,0.33333333333333,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_sma_gap_atr,3,0.0715525097762,0.219918091463,152,-0.40317774885091,0.32894736842105,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema10_sma_gap_atr,4,0.219918091463,0.860173317992,153,-0.24428069360753,0.40522875816993,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_value,0,0.595889,1.121788,153,-0.25284944565149,0.39869281045752,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_value,1,1.121788,1.3014638,152,-0.28405391368135,0.38157894736842,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_value,2,1.3014638,142.95738,153,-0.27953191437162,0.38562091503268,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_value,3,142.95738,145.69958,152,-0.34656651578892,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_value,4,145.69958,149.8411,153,-0.44069254553934,0.30718954248366,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_price_gap_atr,0,-3.507739278117,-1.0128712931164,153,-0.34378655447939,0.35947712418301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_price_gap_atr,1,-1.0128712931164,-0.2814247739282,152,-0.2749867065266,0.38815789473684,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_price_gap_atr,2,-0.2814247739282,0.3906758614932,153,-0.42132898240892,0.31372549019608,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_price_gap_atr,3,0.3906758614932,1.0148140930092,152,-0.19499491375887,0.42763157894737,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_price_gap_atr,4,1.0148140930092,5.545201357327,153,-0.36754725100153,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope1_atr,0,-0.711939998891,-0.1703363002566,153,-0.26980547069208,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope1_atr,1,-0.1703363002566,-0.0573762652432,152,-0.45284332648123,0.30263157894737,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope1_atr,2,-0.0573762652432,0.0478586478294,153,-0.30599718272822,0.37254901960784,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope1_atr,3,0.0478586478294,0.1767843840082,152,-0.19993604362521,0.42105263157895,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope1_atr,4,0.1767843840082,1.065965094933,153,-0.37525714118334,0.33986928104575,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope3_atr,0,-1.882528413287,-0.5083143297138,153,-0.25811730743505,0.39869281045752,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope3_atr,1,-0.5083143297138,-0.1687876284882,152,-0.41709796704282,0.31578947368421,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope3_atr,2,-0.1687876284882,0.1377888637538,153,-0.27626423933147,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope3_atr,3,0.1377888637538,0.5159320189292,152,-0.3197455669708,0.36184210526316,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_slope3_atr,4,0.5159320189292,2.477550271841,153,-0.33316352290974,0.35947712418301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_gap_pct64,0,0,0.21875,155,-0.25904302385796,0.4,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_gap_pct64,1,0.21875,0.40625,153,-0.27996366216542,0.3921568627451,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_gap_pct64,2,0.40625,0.609375,163,-0.45204241061423,0.29447852760736,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_gap_pct64,3,0.609375,0.828125,151,-0.30445035765895,0.37086092715232,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma10_gap_pct64,4,0.828125,1,141,-0.2985360771959,0.3758865248227,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_value,0,0.597010219062,1.1210086002342,153,-0.25284944565149,0.39869281045752,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_value,1,1.1210086002342,1.3010406331254,152,-0.31087035831887,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_value,2,1.3010406331254,142.94168919546,153,-0.22606975701999,0.41176470588235,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_value,3,142.94168919546,145.74769203093,152,-0.37267104976626,0.34210526315789,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_value,4,145.74769203093,149.74248826489,153,-0.44157961302523,0.30718954248366,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_price_gap_atr,0,-4.159620743717,-1.3143784646954,153,-0.33505117198574,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_price_gap_atr,1,-1.3143784646954,-0.3903159924672,152,-0.26763251944167,0.38815789473684,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_price_gap_atr,2,-0.3903159924672,0.3979882277644,153,-0.3430372291398,0.35947712418301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_price_gap_atr,3,0.3979882277644,1.287108590985,152,-0.20703601306985,0.41447368421053,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_price_gap_atr,4,1.287108590985,6.801109487952,153,-0.44991810795148,0.30065359477124,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_close_gap_atr,0,-4.494261260538,-1.2052131252196,153,-0.36958061218458,0.34640522875817,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_close_gap_atr,1,-1.2052131252196,-0.48199497792,152,-0.25698332216416,0.39473684210526,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_close_gap_atr,2,-0.48199497792,0.2901046855332,153,-0.36155837401416,0.35294117647059,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_close_gap_atr,3,0.2901046855332,1.2089147795838,152,-0.26820931946475,0.38157894736842,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_close_gap_atr,4,1.2089147795838,6.688328198045,153,-0.3466736366963,0.35294117647059,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope1_atr,0,-0.473080132688,-0.1268645394964,153,-0.36958061218458,0.34640522875817,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope1_atr,1,-0.1268645394964,-0.0507363134654,152,-0.25698332216416,0.39473684210526,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope1_atr,2,-0.0507363134654,0.0305373353194,153,-0.36155837401416,0.35294117647059,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope1_atr,3,0.0305373353194,0.1272541873246,152,-0.26820931946475,0.38157894736842,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope1_atr,4,0.1272541873246,0.704034547163,153,-0.3466736366963,0.35294117647059,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope3_atr,0,-1.165328858042,-0.4133185400998,153,-0.29830730938819,0.37908496732026,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope3_atr,1,-0.4133185400998,-0.1549646575724,152,-0.31699709797181,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope3_atr,2,-0.1549646575724,0.105022446223,153,-0.32327965176528,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope3_atr,3,0.105022446223,0.3544932998634,152,-0.32156911133016,0.36184210526316,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_slope3_atr,4,0.3544932998634,1.578934440873,153,-0.34359309777878,0.35294117647059,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_accel_atr,0,-0.289392721465,-0.0539945663922,153,-0.25163930749851,0.40522875816993,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_accel_atr,1,-0.0539945663922,-0.0169206246062,152,-0.37881386528607,0.33552631578947,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_accel_atr,2,-0.0169206246062,0.0173718448734,153,-0.32067481578798,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_accel_atr,3,0.0173718448734,0.0545204405174,152,-0.33723879655309,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_accel_atr,4,0.0545204405174,0.302636862623,153,-0.31588593051079,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_pct64,0,0,0.203125,160,-0.24023035999085,0.40625,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_pct64,1,0.203125,0.40625,155,-0.42836276827326,0.31612903225806,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_pct64,2,0.40625,0.609375,149,-0.32459264125153,0.36912751677852,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_pct64,3,0.609375,0.84375,148,-0.24870982803616,0.39189189189189,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_pct64,4,0.84375,1,151,-0.36243819903188,0.34437086092715,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_z64,0,-3.947106532877,-0.879664734484,153,-0.22983151516837,0.41176470588235,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_z64,1,-0.879664734484,-0.2444736554744,152,-0.41910159957218,0.32236842105263,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_z64,2,-0.2444736554744,0.307643237631,153,-0.32620725879274,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_z64,3,0.307643237631,1.0968647836524,152,-0.22941155411196,0.40131578947368,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_gap_z64,4,1.0968647836524,4.21104856566,153,-0.39925935329736,0.32679738562092,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_sma_gap_atr,0,-1.013150198352,-0.3023895983994,153,-0.44538966999166,0.30718954248366,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_sma_gap_atr,1,-0.3023895983994,-0.097467550673,152,-0.30120517624991,0.375,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_sma_gap_atr,2,-0.097467550673,0.0958776134082,153,-0.20769746874973,0.41830065359477,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_sma_gap_atr,3,0.0958776134082,0.3378675580966,152,-0.31931439808228,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_ema20_sma_gap_atr,4,0.3378675580966,1.374552506309,153,-0.33002160329809,0.35947712418301,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_value,0,0.5967825,1.1211868,153,-0.23887842514452,0.40522875816993,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_value,1,1.1211868,1.3012915,152,-0.32493329343443,0.36184210526316,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_value,2,1.3012915,142.95354,153,-0.22642642337843,0.41176470588235,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_value,3,142.95354,145.66724,152,-0.34430795437027,0.35526315789474,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_value,4,145.66724,149.72715,153,-0.4694006623543,0.29411764705882,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_price_gap_atr,0,-4.690545731053,-1.480976794076,153,-0.32989128951427,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_price_gap_atr,1,-1.480976794076,-0.4829308569266,152,-0.31118889117678,0.36842105263158,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_price_gap_atr,2,-0.4829308569266,0.4339022967662,153,-0.33531006371644,0.36601307189542,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_price_gap_atr,3,0.4339022967662,1.6394199517646,152,-0.21310953209245,0.40789473684211,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
1,1,m5_sma20_price_gap_atr,4,1.6394199517646,7.839391080415,153,-0.41349964345956,0.3202614379085,DEVELOPMENT_EXPLORATORY_NOT_DEPLOYABLE_RULE
