distance_index,method,direction,feature,importance,scope
3,ELASTICNET_LOGISTIC,1,m5_sma5_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma5_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma5_slope1_atr,0.040938452281403,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma5_slope3_atr,0.031913914657887,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma5_gap_pct64,0.11275143783741,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_gap_z64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_sma_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma10_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma10_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma10_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma10_slope3_atr,0.026686451154293,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma10_gap_pct64,0.019759015227652,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_gap_z64,0.2329705971182,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_sma_gap_atr,0.053178584149921,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma20_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma20_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma20_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma20_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma20_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_gap_z64,0.043391531231197,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema50_sma_gap_atr,0.03312403526861,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma50_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma50_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma50_slope1_atr,0.092059927616659,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma50_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_sma50_gap_pct64,0.080388397338693,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi7_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi7_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi7_slope1,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi7_slope3,0.037873128228282,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi7_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi14_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi14_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi14_slope1,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi14_slope3,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi14_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi21_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi21_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi21_slope1,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi21_slope3,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi21_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_macd_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_macd_signal_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_macd_hist_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_macd_hist_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_macd_hist_pct64,0.11902035026794,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_stoch14_k,0.029585888188348,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_stoch14_d,0.10044550175259,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_stoch14_k_minus_d,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_williams14_r,0.02958588818835,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_cci20,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_adx14,0.022976559190858,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_plus_di14,0.18222427680358,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_minus_di14,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_di_balance,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_adx14_slope3,0.010806829210076,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc1_pct,0.03428158900569,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc3_pct,0.054126802182309,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc5_atr,0.040938452274733,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc5_pct,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc10_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc10_pct,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc20_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_roc20_pct,0.060005407816904,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range5_width_atr,0.0033512030997782,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range5_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range5_high_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range5_low_distance_atr,0.044642641510247,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range5_signed_efficiency,0.025105086241299,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_realized_vol5,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_realized_vol5_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range20_width_atr,0.10346212104364,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range20_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range20_high_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range20_low_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range20_signed_efficiency,0.026118380315892,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_realized_vol20,0.010720435855496,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_realized_vol20_atr,0.062574560658682,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range60_width_atr,0.0039649027262134,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range60_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range60_high_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range60_low_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_range60_signed_efficiency,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_realized_vol60,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_realized_vol60_atr,0.038265565708516,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_bb20_width_atr,0.16464675345254,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_bb20_price_z,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_bb20_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_consecutive_signed_bars,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema5_20_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema10_20_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_50_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema_alignment,0.021482605868742,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema_alignment_x_rsi14,0.2057026119908,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_gap_x_rsi14,0.040472931915226,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_rsi14_x_adx14,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_macd_hist_x_atr_expansion,0.11749923180657,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_ema20_slope_x_adx,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_body_x_tick_activity,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_ema20_price_gap_atr,0.076935736229503,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_ema20_50_gap_atr,0.014034901333169,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_rsi14_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_macd_hist_atr,0.013103939772919,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_di_balance,0.11535224713822,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_roc5_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m5_shock_x_range20_signed_efficiency,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr7,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr14,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr28,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr14_price,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr7_atr28,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr14_pct64,0.020357993868833,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr14_z64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_atr14_change3,0.095878431293565,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_spread_atr,0.1466543021621,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_tick_volume,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_tick_volume_rel20,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_tick_volume_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_body_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_upper_wick_atr,0.10027072533914,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_lower_wick_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_bar_range_atr,0.0046284709857439,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_bar_close_location,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_gap_z64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_sma_gap_atr,0.037340158173796,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma5_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma5_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma5_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma5_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma5_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_gap_z64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_sma_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma10_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma10_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma10_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma10_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma10_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_gap_pct64,0.14404483937536,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_gap_z64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_sma_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma20_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma20_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma20_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma20_slope3_atr,0.059331871229393,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma20_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_close_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_slope3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_accel_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_gap_z64,0.22351065327113,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema50_sma_gap_atr,0.081815447433223,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma50_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma50_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma50_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma50_slope3_atr,0.091790037935991,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_sma50_gap_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi7_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi7_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi7_slope1,0.0067997580450872,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi7_slope3,0.043534280206349,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi7_pct64,0.09691323643024,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi14_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi14_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi14_slope1,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi14_slope3,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi14_pct64,0.024318368731492,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi21_value,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi21_centered,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi21_slope1,0.10049273857191,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi21_slope3,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi21_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_macd_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_macd_signal_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_macd_hist_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_macd_hist_slope1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_macd_hist_pct64,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_stoch14_k,0.058121925343813,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_stoch14_d,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_stoch14_k_minus_d,0.15234389372385,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_williams14_r,0.058121925343812,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_cci20,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_adx14,0.044127045006039,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_plus_di14,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_minus_di14,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_di_balance,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_adx14_slope3,0.11908728419593,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc1_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc1_pct,0.20764213842583,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc3_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc3_pct,0.098031275665661,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc5_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc5_pct,0.010732820219724,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc10_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc10_pct,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc20_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_roc20_pct,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range5_width_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range5_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range5_high_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range5_low_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range5_signed_efficiency,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_realized_vol5,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_realized_vol5_atr,0.0045132285164566,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range20_width_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range20_position,0.0087624136386705,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range20_high_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range20_low_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range20_signed_efficiency,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_realized_vol20,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_realized_vol20_atr,0.026828813700543,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range60_width_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range60_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range60_high_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range60_low_distance_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_range60_signed_efficiency,0.075490737957622,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_realized_vol60,0.037875064972225,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_realized_vol60_atr,0.046030894180498,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_bb20_width_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_bb20_price_z,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_bb20_position,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_consecutive_signed_bars,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema5_20_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema10_20_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_50_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema_alignment,0.041261437552842,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema_alignment_x_rsi14,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_gap_x_rsi14,0.05204203733643,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_rsi14_x_adx14,0.042885483336977,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_macd_hist_x_atr_expansion,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_ema20_slope_x_adx,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_body_x_tick_activity,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_shock_x_ema20_price_gap_atr,0,DEVELOPMENT_FIT
3,ELASTICNET_LOGISTIC,1,m15_shock_x_ema20_50_gap_atr,0,DEVELOPMENT_FIT
