episode_id,event_id,market_cluster_id,symbol,shock_direction,target_usd_sign,t0_msc,t0_quote_msc,t0_processing_msc,atr14_m5,atr_source_msc,status,status_reason,target_usd_return_atr_1s,valid_cross_symbols_1s,usd_breadth_count_1s,usd_breadth_1s,usd_consensus_median_1s,shock_aligned_usd_consensus_1s,target_residual_1s,shock_aligned_target_residual_1s,target_usd_return_atr_3s,valid_cross_symbols_3s,usd_breadth_count_3s,usd_breadth_3s,usd_consensus_median_3s,shock_aligned_usd_consensus_3s,target_residual_3s,shock_aligned_target_residual_3s,target_usd_return_atr_5s,valid_cross_symbols_5s,usd_breadth_count_5s,usd_breadth_5s,usd_consensus_median_5s,shock_aligned_usd_consensus_5s,target_residual_5s,shock_aligned_target_residual_5s,target_usd_return_atr_10s,valid_cross_symbols_10s,usd_breadth_count_10s,usd_breadth_10s,usd_consensus_median_10s,shock_aligned_usd_consensus_10s,target_residual_10s,shock_aligned_target_residual_10s,median_cross_quote_age_ms,max_cross_quote_age_ms,num_prior_cross_fx_movers,first_cross_fx_lead_ms,median_cross_fx_lead_ms,target_leader_rank,target_lead_bucket,h1,h2,h3,h4,future_sources,feature_spec_sha256,schema_version,continuation_result,reversal_result,continuation_gross_r,reversal_gross_r,continuation_net_r_commission_002,reversal_net_r_commission_002,continuation_net_r_commission_005,reversal_net_r_commission_005,continuation_net_r_commission_010,reversal_net_r_commission_010,continuation_entry_eligible_msc,reversal_entry_eligible_msc,continuation_entry_quote_msc,reversal_entry_quote_msc,continuation_entry_processing_msc,reversal_entry_processing_msc,continuation_exit_msc,reversal_exit_msc,continuation_deadline_msc,reversal_deadline_msc,continuation_tp,reversal_tp,both_sl,both_tp,continuation_only,reversal_only,timeout_involved,tradeable,oracle_gross_r,week,session
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_191,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744218840250_16513,6740,USDCAD,LONG,1,1744218840311,1744218840051,1744218840311,0.001189151393,1744218600000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.327964969213,4,3,0.75,0.063610983338,0.063610983338,0.264353985875,0.264353985875,0.336374327398,4,4,1.0,0.053268314458,0.053268314458,0.28310601294,0.28310601294,0.277508820103,4,4,1.0,0.070701475043,0.070701475043,0.20680734506,0.20680734506,0.319555611028,4,3,0.75,0.104312950921,0.104312950921,0.215242660107,0.215242660107,195,224,1,3497.0,3497.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.177310145893,-1.042760414933,-1.197310145893,-1.062760414933,-1.227310145893,-1.092760414933,-1.277310145893,-1.142760414933,1744218840311,1744218840311,1744218840458,1744218840458,1744218840929,1744218840929,1744218840913,1744218894433,1744219740311,1744219740311,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_200,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744219048500_16517,6743,USDCHF,LONG,1,1744219048827,1744219048299,1744219048827,0.001090292265,1744218900000,TARGET_STALE,TARGET_QUOTE_AGE,0.12840593709,4,3,0.75,0.058667993506,0.058667993506,0.069737943584,0.069737943584,0.132991863414,4,4,1.0,0.082939910704,0.082939910704,0.05005195271,0.05005195271,0.132991863414,4,3,0.75,0.086745298405,0.086745298405,0.046246565009,0.046246565009,0.18802297931,4,3,0.75,0.151504767383,0.151504767383,0.036518211927,0.036518211927,291,470,2,4183.0,2602.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.063934907314,-1.027247496717,-1.083934907314,-1.047247496717,-1.113934907314,-1.077247496717,-1.163934907314,-1.127247496717,1744219048827,1744219048827,1744219049032,1744219049032,1744219049715,1744219049715,1744219049723,1744219130508,1744219948827,1744219948827,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_272,ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744219540000_16523,6747,USDJPY,LONG,1,1744219540384,1744219539532,1744219540384,0.204942884015,1744219500000,TARGET_STALE,TARGET_QUOTE_AGE,0.185417513678,4,2,0.5,0.003937156806,0.003937156806,0.181480356872,0.181480356872,0.180538105423,4,1,0.25,-0.003937156806,-0.003937156806,0.184475262229,0.184475262229,0.22933218797,4,3,0.75,0.051468259987,0.051468259987,0.177863927983,0.177863927983,0.165899880659,4,4,1.0,0.107063824456,0.107063824456,0.058836056203,0.058836056203,217,441,1,441.0,441.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.034434549991,-1.229610880178,-1.054434549991,-1.249610880178,-1.084434549991,-1.279610880178,-1.134434549991,-1.329610880178,1744219540384,1744219540384,1744219540437,1744219540437,1744219540586,1744219540586,1744219549289,1744219594107,1744220440384,1744220440384,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_201,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744220191500_16529,6750,USDCHF,SHORT,-1,1744220191930,1744220191329,1744220191930,0.001025051455,1744220100000,TARGET_STALE,TARGET_QUOTE_AGE,-0.087800470459,4,4,1.0,-0.03812736905,0.03812736905,-0.049673101409,0.049673101409,-0.04390023523,4,3,0.75,-0.028440826692,0.028440826692,-0.015459408538,0.015459408538,-0.170723137004,4,3,0.75,-0.062140055184,0.062140055184,-0.10858308182,0.10858308182,-0.053655843059,4,3,0.75,-0.023330517846,0.023330517846,-0.030325325212,0.030325325212,200,302,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.209695370773,-1.170672939458,-1.229695370773,-1.190672939458,-1.259695370773,-1.220672939458,-1.309695370773,-1.270672939458,1744220191930,1744220191930,1744220192115,1744220192115,1744220193437,1744220193437,1744220193068,1744220193068,1744221091930,1744221091930,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_217,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744220206750_16530,6751,GBPUSD,LONG,-1,1744220207822,1744220206315,1744220207822,0.001262762586,1744220100000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,-0.17422118966,0,0,,,,,,-0.17422118966,0,0,,,,,,-0.221736059567,0,0,,,,,,0,0,2,9553.0,5688.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,TP_FIRST,-1.045327137959,1.6,-1.065327137959,1.58,-1.095327137959,1.55,-1.145327137959,1.5,1744220207822,1744220207822,1744220209028,1744220209028,1744220210340,1744220210340,1744220215368,1744220436977,1744221107822,1744221107822,False,True,False,False,False,True,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_150,ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744220408500_16531,6752,EURUSD,SHORT,1,1744220408958,1744220408254,1744220408958,0.001157567244,1744220400000,TARGET_STALE,TARGET_QUOTE_AGE,-0.060471648924,2,1,0.5,-0.014348848932,-0.014348848932,-0.046122799992,-0.046122799992,0.120943297847,2,2,1.0,0.039110689561,0.039110689561,0.081832608287,0.081832608287,0.259164209673,2,2,1.0,0.068858183157,0.068858183157,0.190306026516,0.190306026516,0.259164209673,2,2,1.0,0.053050153227,0.053050153227,0.206114056446,0.206114056446,420,483,3,1169.0,1034.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.071212066649,-1.002101610736,-1.091212066649,-1.022101610736,-1.121212066649,-1.052101610736,-1.171212066649,-1.102101610736,1744220408958,1744220408958,1744220408958,1744220408958,1744220409158,1744220409158,1744220409962,1744220443760,1744221308958,1744221308958,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_192,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744220986750_16532,6753,USDCAD,SHORT,-1,1744220986991,1744220986604,1744220986991,0.001085704421,1744220700000,ELIGIBLE,AVAILABLE,-0.101316710068,5,3,0.6,-0.016491566977,0.016491566977,-0.084825143091,0.084825143091,-0.184212200124,5,4,0.8,-0.080363806994,0.080363806994,-0.103848393131,0.103848393131,-0.211844030143,5,4,0.8,-0.096505420521,0.096505420521,-0.115338609622,0.115338609622,-0.092106100062,5,5,1.0,-0.019054281323,0.019054281323,-0.073051818739,0.073051818739,329,456,1,3574.0,3574.0,2.0,EARLY,True,False,False,True,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.178958080795,-1.031588320695,-1.198958080795,-1.051588320695,-1.228958080795,-1.081588320695,-1.278958080795,-1.131588320695,1744220986991,1744220986991,1744220987105,1744220987105,1744220987895,1744220987895,1744220995653,1744220990830,1744221886991,1744221886991,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_218,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744221454500_16542,6758,GBPUSD,SHORT,1,1744221454910,1744221454453,1744221454910,0.001204559416,1744221300000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.190941183054,1,1,1.0,0.244955864349,0.244955864349,-0.054014681296,-0.054014681296,0.207544764189,1,1,1.0,0.244955864349,0.244955864349,-0.03741110016,-0.03741110016,0.265657298162,1,1,1.0,0.253121059828,0.253121059828,0.012536238334,0.012536238334,0.132828649081,1,1,1.0,0.179634300523,0.179634300523,-0.046805651442,-0.046805651442,302,302,4,9441.0,6239.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,TP_FIRST,SL_FIRST,1.6,-1.095836354918,1.58,-1.115836354918,1.55,-1.145836354918,1.5,-1.195836354918,1744221454910,1744221454910,1744221454954,1744221454954,1744221455111,1744221455111,1744221523529,1744221456866,1744222354910,1744222354910,True,False,False,False,True,False,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_151,ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744221454250_16540,6758,EURUSD,SHORT,1,1744221454910,1744221454200,1744221454910,0.001224710422,1744221300000,TARGET_STALE,TARGET_QUOTE_AGE,0.220460277915,1,1,1.0,0.190941183054,0.190941183054,0.029519094861,0.029519094861,0.220460277915,1,1,1.0,0.207544764189,0.207544764189,0.012915513726,0.012915513726,0.228625473393,1,1,1.0,0.265657298162,0.265657298162,-0.037031824769,-0.037031824769,0.155138714088,1,1,1.0,0.132828649081,0.132828649081,0.022310065007,0.022310065007,457,457,4,9441.0,6239.0,5.0,LATE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,TP_FIRST,-1.012484239311,1.6,-1.032484239311,1.58,-1.062484239311,1.55,-1.112484239311,1.5,1744221454910,1744221454910,1744221454910,1744221454910,1744221455111,1744221455111,1744221456117,1744221812495,1744222354910,1744222354910,False,True,False,False,False,True,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_202,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744221964750_16555,6764,USDCHF,SHORT,-1,1744221965159,1744221964592,1744221965159,0.00094950816,1744221900000,TARGET_STALE,TARGET_QUOTE_AGE,-0.189571830446,3,2,0.666666666667,-0.017402417319,0.017402417319,-0.172169413126,0.172169413126,-0.200103598804,3,2,0.666666666667,-0.00870120866,0.00870120866,-0.191402390144,0.191402390144,-0.215901251341,3,2,0.666666666667,-0.00870120866,0.00870120866,-0.207200042681,0.207200042681,-0.089520031044,3,1,0.333333333333,0.030273439063,-0.030273439063,-0.119793470107,0.119793470107,287,387,3,9251.0,9251.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.053176835809,-1.095303909242,-1.073176835809,-1.115303909242,-1.103176835809,-1.145303909242,-1.153176835809,-1.195303909242,1744221965159,1744221965159,1744221965467,1744221965467,1744221965573,1744221965573,1744221965875,1744221965875,1744222865159,1744222865159,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_193,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744222124500_16558,6767,USDCAD,LONG,1,1744222125447,1744222124428,1744222125447,0.001281517192,1744221900000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.132655262933,0,0,,,,,,0.140458513693,0,0,,,,,,0.140458513693,0,0,,,,,,0,0,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.061242103459,-1.123668109545,-1.081242103459,-1.143668109545,-1.111242103459,-1.173668109545,-1.161242103459,-1.223668109545,1744222125447,1744222125447,1744222125734,1744222125734,1744222126261,1744222126261,1744222128144,1744222139405,1744223025447,1744223025447,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_219,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744222598000_16561,6770,GBPUSD,SHORT,1,1744222599413,1744222597831,1744222599413,0.00114735815,1744222500000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,0.122019440905,0,0,,,,,,-0.00871567435,0,0,,,,,,-0.366058322715,0,0,,,,,,0,0,0,,,,NO_CROSSING,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.464233290861,-1.011018224642,-1.484233290861,-1.031018224642,-1.514233290861,-1.061018224642,-1.564233290861,-1.111018224642,1744222599413,1744222599413,1744222599439,1744222599439,1744222599616,1744222599616,1744222599639,1744222608286,1744223499413,1744223499413,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_203,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744223019000_16563,6772,USDCHF,LONG,1,1744223019186,1744223018728,1744223019186,0.000894369332,1744222800000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.162125416025,3,2,0.666666666667,0.008248517768,0.008248517768,0.153876898256,0.153876898256,0.167715947612,3,2,0.666666666667,0.008248517768,0.008248517768,0.159467429843,0.159467429843,0.206849668721,3,1,0.333333333333,-0.017553002165,-0.017553002165,0.224402670886,0.224402670886,0.251573921417,3,2,0.666666666667,0.012372776652,0.012372776652,0.239201144765,0.239201144765,203,278,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.118106317411,-1.073382064714,-1.138106317411,-1.093382064714,-1.168106317411,-1.123382064714,-1.218106317411,-1.173382064714,1744223019186,1744223019186,1744223019460,1744223019460,1744223020809,1744223020809,1744223019795,1744223019795,1744223919186,1744223919186,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_220,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744223808750_16564,6773,GBPUSD,LONG,-1,1744223809365,1744223808656,1744223809365,0.001070852137,1744223700000,TARGET_STALE,TARGET_QUOTE_AGE,-0.149413718782,0,0,,,,,,-0.158752076206,0,0,,,,,,-0.16809043363,0,0,,,,,,-0.140075361358,0,0,,,,,,0,0,2,9745.0,5306.0,3.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.045896031473,-1.195309750255,-1.065896031473,-1.215309750255,-1.095896031473,-1.245309750255,-1.145896031473,-1.295309750255,1744223809365,1744223809365,1744223809480,1744223809480,1744223809566,1744223809566,1744223861963,1744223837754,1744224709365,1744224709365,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_204,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744224117500_16568,6777,USDCHF,LONG,1,1744224118142,1744224117157,1744224118142,0.000846561358,1744224000000,TARGET_STALE,TARGET_QUOTE_AGE,0.005906246432,3,2,0.666666666667,0.006453049758,0.006453049758,-0.000546803326,-0.000546803326,0.147656160803,3,3,1.0,0.037480562335,0.037480562335,0.110175598467,0.110175598467,0.165374900099,3,3,1.0,0.077475614504,0.077475614504,0.087899285595,0.087899285595,0.283499828741,3,3,1.0,0.159292389925,0.159292389925,0.124207438817,0.124207438817,128,219,4,9481.0,8189.0,5.0,LATE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.086749343507,-1.322999200792,-1.106749343507,-1.342999200792,-1.136749343507,-1.372999200792,-1.186749343507,-1.422999200792,1744224118142,1744224118142,1744224119059,1744224119059,1744224119423,1744224119423,1744224120284,1744224120284,1744225018142,1744225018142,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_273,ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744224320000_16570,6779,USDJPY,SHORT,-1,1744224322938,1744224319800,1744224322938,0.154003668335,1744224300000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.0,0,0,,,,,,-0.168827147309,0,0,,,,,,-0.129867036391,0,0,,,,,,0,0,0,,,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,TP_FIRST,-1.168803327521,1.6,-1.188803327521,1.58,-1.218803327521,1.55,-1.268803327521,1.5,1744224322938,1744224322938,1744224324225,1744224324225,1744224324373,1744224324373,1744224342321,1744224541979,1744225222938,1744225222938,False,True,False,False,False,True,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_152,ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744224332750_16571,6780,EURUSD,SHORT,1,1744224335085,1744224332690,1744224335085,0.001103772815,1744224300000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,0,0,,,,,,0.13589753073,0,0,,,,,,0.154017201494,0,0,,,,,,0.163077036876,0,0,,,,,,0,0,1,2134.0,2134.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,TP_FIRST,-1.014701562783,1.6,-1.034701562783,1.58,-1.064701562783,1.55,-1.114701562783,1.5,1744224335085,1744224335085,1744224335085,1744224335085,1744224335787,1744224335787,1744224340613,1744224455111,1744225235085,1744225235085,False,True,False,False,False,True,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_mh_221,ts15o_cross_fx_lead_lag_r2_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744224841750_16578,6785,GBPUSD,LONG,-1,1744224842946,1744224841641,1744224842946,0.001073878348,1744224600000,TARGET_STALE,TARGET_QUOTE_AGE,-0.0,3,3,1.0,-0.010838117891,0.010838117891,0.010838117891,-0.010838117891,-0.167616751283,3,3,1.0,-0.075866825237,0.075866825237,-0.091749926046,0.091749926046,-0.111744500856,3,3,1.0,-0.120218928926,0.120218928926,0.00847442807,-0.00847442807,0.176928793021,3,1,0.333333333333,0.065028707346,-0.065028707346,0.111900085675,-0.111900085675,303,370,2,2011.0,1190.0,,NO_CROSSING,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,TP_FIRST,-1.191941342461,1.6,-1.211941342461,1.58,-1.241941342461,1.55,-1.291941342461,1.5,1744224842946,1744224842946,1744224843246,1744224843246,1744224843445,1744224843445,1744224858426,1744225058906,1744225742946,1744225742946,False,True,False,False,False,True,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCAD_mh_194,ts15o_cross_fx_lead_lag_r2_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744225052000_16582,6788,USDCAD,SHORT,-1,1744225052159,1744225051885,1744225052159,0.0011251241,1744224900000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,-0.17775816904,4,2,0.5,-0.003073228438,0.003073228438,-0.174684940602,0.174684940602,-0.222197711299,4,1,0.25,0.042875221509,-0.042875221509,-0.265072932808,0.265072932808,-0.222197711299,4,1,0.25,0.059046606053,-0.059046606053,-0.281244317352,0.281244317352,-0.222197711299,4,1,0.25,0.013804531866,-0.013804531866,-0.236002243166,0.236002243166,185,479,1,6894.0,6894.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.066549014237,-1.030997380429,-1.086549014237,-1.050997380429,-1.116549014237,-1.080997380429,-1.166549014237,-1.130997380429,1744225052159,1744225052159,1744225052287,1744225052287,1744225052454,1744225052454,1744225056481,1744225157134,1744225952159,1744225952159,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDJPY_mh_274,ts15o_cross_fx_lead_lag_r2_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744225406500_16584,6790,USDJPY,LONG,1,1744225410804,1744225406492,1744225410804,0.142245650207,1744225200000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.0,0,0,,,,,,0.284718723848,0,0,,,,,,0.277688631901,0,0,,,,,,0,0,2,4853.0,4658.0,1.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,TP_FIRST,-1.012333240349,1.6,-1.032333240349,1.58,-1.062333240349,1.55,-1.112333240349,1.5,1744225410804,1744225410804,1744225410804,1744225410804,1744225411103,1744225411103,1744225420771,1744226302522,1744226310804,1744226310804,False,True,False,False,False,True,False,True,1.6,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_205,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1744225518500_16585,6791,USDCHF,LONG,1,1744225519582,1744225518299,1744225519582,0.00076820192,1744225500000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,0.188752457182,0,0,,,,,,0.195261162602,0,0,,,,,,0.149700224662,0,0,,,,,,0,0,5,4589.0,1644.0,4.0,MIDDLE,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.405880370738,-1.457950014099,-1.425880370738,-1.477950014099,-1.455880370738,-1.507950014099,-1.505880370738,-1.557950014099,1744225519582,1744225519582,1744225519797,1744225519797,1744225519990,1744225519990,1744225520164,1744225520164,1744226419582,1744226419582,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_EURUSD_mh_153,ts15o_cross_fx_lead_lag_r2_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744225757000_16586,6792,EURUSD,SHORT,1,1744225757389,1744225756988,1744225757389,0.00106067745,1744225500000,CROSS_SYMBOL_STALE,CROSS_QUOTE_AGE,0.216842547243,2,1,0.5,0.051583643664,0.051583643664,0.165258903579,0.165258903579,0.16970286306,2,2,1.0,0.058092349084,0.058092349084,0.111610513976,0.111610513976,0.16970286306,2,2,1.0,0.088816592916,0.088816592916,0.080886270144,0.080886270144,0.25455429459,2,1,0.5,0.041436371707,0.041436371707,0.213117922883,0.213117922883,286,293,1,696.0,696.0,2.0,EARLY,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.093640673052,-1.131352420399,-1.113640673052,-1.151352420399,-1.143640673052,-1.181352420399,-1.193640673052,-1.231352420399,1744225757389,1744225757389,1744225757389,1744225757389,1744225757592,1744225757592,1744225817415,1744225773985,1744226657389,1744226657389,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
ts15o_cross_fx_lead_lag_r2_202504_USDCHF_mh_206,ts15o_cross_fx_lead_lag_r2_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744226650000_16591,6796,USDCHF,SHORT,-1,1744226651875,1744226649745,1744226651875,0.000751902228,1744226400000,TARGET_STALE,TARGET_QUOTE_AGE,0.0,0,0,,,,,,-0.146295616523,0,0,,,,,,-0.119696413519,0,0,,,,,,-0.013299601502,0,0,,,,,,0,0,0,,,,NO_CROSSING,False,False,False,False,0,2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D,tickshock-cross-fx-lead-lag-v1,SL_FIRST,SL_FIRST,-1.542753774244,-1.223563338194,-1.562753774244,-1.243563338194,-1.592753774244,-1.273563338194,-1.642753774244,-1.323563338194,1744226651875,1744226651875,1744226652069,1744226652069,1744226656599,1744226656599,1744226652435,1744226652435,1744227551875,1744227551875,False,False,True,False,False,False,False,False,0.0,2025-04-07/2025-04-13,NEW_YORK
