episode_id,market_cluster_id,symbol,shock_direction,entry_spread,atr14_m5,spread_atr_t0,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,analysis_ready,high_movement,spread_over_tp_0.20,spread_over_tp_0.30,spread_over_tp_0.40,spread_over_tp_0.50,spread_over_existing_sl
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_101,5126,EURUSD,SHORT,0.0001800000,0.0006673262,0.269733135632,0.0000000000,0.0007200000,0.0008700000,1.078932542529,1.303710155555,ENTRY_SPREAD,SL_FIRST,1741868577820,SL_FIRST,1741867455580,COMPLETE_3600S,TRUE,NOT_READY,1.3486657649587264,0.8991105099724844,0.6743328824793632,0.5394663059834907,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_193,5127,USDCAD,SHORT,0.0002700000,0.0005002130,0.559761532738,0.0000000000,0.0010800000,0.0013000000,2.159080197705,2.598892830570,ENTRY_SPREAD,SL_FIRST,1741866469047,SL_FIRST,1741869386207,COMPLETE_3600S,TRUE,FALSE,2.698850289776555,1.7992335265177037,1.3494251448882775,1.0795401159106222,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_152,5128,USDCHF,LONG,0.0002200000,0.0004515995,0.487157265224,0.0000000000,0.0008800000,0.0010600000,1.948629060894,2.347212277895,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,2.4357865763801776,1.6238577175867852,1.2178932881900888,0.974314630552071,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_204,5130,AUDUSD,LONG,0.0002200000,0.0003192841,0.689041575034,0.0000000000,0.0008800000,0.0010600000,2.756166300136,3.319927588801,ENTRY_SPREAD,SL_FIRST,1741870024156,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,3.4452075753224163,2.2968050502149446,1.7226037876612081,1.3780830301289666,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_102,5131,EURUSD,SHORT,0.0001900000,0.0006003666,0.333129791538,0.0000000000,0.0007600000,0.0009200000,1.265893207846,1.532397041076,ENTRY_SPREAD,SL_FIRST,1741868219332,SL_FIRST,1741870068797,COMPLETE_3600S,TRUE,NOT_READY,1.5823665073973137,1.0549110049315427,0.7911832536986568,0.6329466029589255,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_194,5132,USDCAD,LONG,0.0002900000,0.0004709187,0.594582438156,0.0000000000,0.0011600000,0.0014000000,2.463270100933,2.972912190782,ENTRY_SPREAD,SL_FIRST,1741868671727,TP_FIRST,1741870674161,COMPLETE_3600S,TRUE,FALSE,3.0790877491167796,2.0527251660778534,1.5395438745583898,1.2316350996467118,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_472,5133,USDJPY,LONG,0.0200000000,0.0780284760,0.217869178994,0.0000000000,0.0800000000,0.0960000000,1.025266724678,1.230320069613,ENTRY_SPREAD,TP_FIRST,1741869187409,SL_FIRST,1741868530560,COMPLETE_3600S,TRUE,FALSE,1.2815834055249267,0.8543889370166178,0.6407917027624633,0.5126333622099707,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_153,5134,USDCHF,LONG,0.0002300000,0.0003815410,0.602818511710,0.0000000000,0.0009200000,0.0011100000,2.411274046842,2.909254556516,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741870096018,COMPLETE_3600S,TRUE,FALSE,3.014092849785475,2.009395233190317,1.5070464248927375,1.20563713991419,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_473,5135,USDJPY,LONG,0.0150000000,0.0723132504,0.207430863748,0.0000000000,0.0600000000,0.0720000000,0.829723454991,0.995668145989,ENTRY_SPREAD,SL_FIRST,1741870040689,SL_FIRST,1741870142187,COMPLETE_3600S,TRUE,FALSE,1.0371543193693862,0.6914362129129241,0.5185771596846931,0.4148617277477545,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_154,5137,USDCHF,LONG,0.0002500000,0.0003878115,0.618857389447,0.0000000000,0.0010000000,0.0012000000,2.578572456028,3.094286947234,ENTRY_SPREAD,SL_FIRST,1741870811574,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,3.2232154023281927,2.1488102682187953,1.6116077011640964,1.2892861609312771,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_195,5139,USDCAD,SHORT,0.0002700000,0.0005097515,0.510052475728,0.0000000000,0.0010800000,0.0013000000,2.118679514560,2.550262378637,ENTRY_SPREAD,SL_FIRST,1741872686214,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,2.6483492446809866,1.765566163120658,1.3241746223404933,1.0593396978723948,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_474,5140,USDJPY,LONG,0.0180000000,0.0662541799,0.241494197381,0.0000000000,0.0720000000,0.0870000000,1.086723888215,1.313124698260,ENTRY_SPREAD,SL_FIRST,1741871197974,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,1.3584048604305492,0.9056032402870328,0.6792024302152746,0.5433619441722196,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_155,5141,USDCHF,SHORT,0.0002300000,0.0003917469,0.587113802614,0.0000000000,0.0009200000,0.0011100000,2.348455210457,2.833462264790,ENTRY_SPREAD,SL_FIRST,1741873388957,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,2.9355688583623762,1.9570459055749179,1.4677844291811881,1.1742275433449507,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_156,5143,USDCHF,LONG,0.0002500000,0.0003796348,0.658527656294,0.0000000000,0.0010000000,0.0012000000,2.634110625177,3.160932750213,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,3.292638082704747,2.195092055136498,1.6463190413523734,1.3170552330818988,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_475,5144,USDJPY,LONG,0.0170000000,0.0615200898,0.276332496381,0.0000000000,0.0680000000,0.0820000000,1.105329985525,1.332897923721,ENTRY_SPREAD,SL_FIRST,1741873950846,TP_FIRST,1741874232352,COMPLETE_3600S,TRUE,FALSE,1.3816624825537887,0.9211083217025258,0.6908312412768943,0.5526649930215155,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_196,5145,USDCAD,LONG,0.0002600000,0.0004370705,0.640628922622,0.0000000000,0.0010400000,0.0012500000,2.379478855454,2.859950547422,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741877010402,COMPLETE_3600S,TRUE,FALSE,2.974348531873004,1.9828990212486697,1.487174265936502,1.1897394127492016,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_103,5146,EURUSD,SHORT,0.0001800000,0.0004598404,0.391440128514,0.0000000000,0.0007200000,0.0008700000,1.565760514055,1.891960621149,ENTRY_SPREAD,SL_FIRST,1741874345415,TP_FIRST,1741875537577,COMPLETE_3600S,TRUE,NOT_READY,1.9572008027132892,1.3048005351421927,0.9786004013566446,0.7828803210853157,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_205,5146,AUDUSD,SHORT,0.0002300000,0.0002193515,1.002956651197,0.0000000000,0.0009200000,0.0011100000,4.194182359550,5.060372194674,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,5.242726856210238,3.4951512374734928,2.621363428105119,2.097090742484095,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_127,5146,GBPUSD,SHORT,0.0002000000,0.0005081118,0.393614170044,0.0000000000,0.0008000000,0.0009600000,1.574456680177,1.889348016212,ENTRY_SPREAD,SL_FIRST,1741874380754,SL_FIRST,1741875700127,COMPLETE_3600S,FALSE,NOT_READY,1.968070806464247,1.312047204309498,0.9840354032321235,0.7872283225856987,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_476,5149,USDJPY,LONG,0.0190000000,0.0630115143,0.301532191596,0.0000000000,0.0760000000,0.0920000000,1.206128766385,1.460050611939,ENTRY_SPREAD,SL_FIRST,1741875406525,TP_FIRST,1741875678943,COMPLETE_3600S,TRUE,FALSE,1.507660957768793,1.0051073051791954,0.7538304788843965,0.6030643831075172,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_197,5150,USDCAD,LONG,0.0002600000,0.0004653239,0.558750568536,0.0000000000,0.0010400000,0.0012500000,2.235002274143,2.686300810269,ENTRY_SPREAD,SL_FIRST,1741875934177,SL_FIRST,1741878563694,COMPLETE_3600S,TRUE,FALSE,2.7937529106069983,1.8625019404046659,1.3968764553034991,1.1175011642427994,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_157,5151,USDCHF,SHORT,0.0002300000,0.0003638636,0.687070594374,0.0000000000,0.0009200000,0.0011100000,2.528419787297,3.050593439021,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741878647603,COMPLETE_3600S,TRUE,FALSE,3.160524987935039,2.1070166586233596,1.5802624939675196,1.2642099951740158,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_128,5152,GBPUSD,LONG,0.0002000000,0.0005078894,0.413475822042,0.0000000000,0.0008000000,0.0009600000,1.575145988734,1.890175186481,ENTRY_SPREAD,SL_FIRST,1741875629479,TP_FIRST,1741877125641,COMPLETE_3600S,FALSE,NOT_READY,1.9689326061933958,1.3126217374622637,0.9844663030966979,0.7875730424773583,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_104,5152,EURUSD,LONG,0.0001800000,0.0004591333,0.392043046294,0.0000000000,0.0007200000,0.0008700000,1.568172185174,1.894874723753,ENTRY_SPREAD,SL_FIRST,1741875553058,TP_FIRST,1741875631046,COMPLETE_3600S,TRUE,NOT_READY,1.9602150399459155,1.3068100266306104,0.9801075199729578,0.7840860159783662,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_206,5152,AUDUSD,LONG,0.0002200000,0.0002222961,0.944685984122,0.0000000000,0.0008800000,0.0010600000,3.958684123938,4.768414967472,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,4.948354919407043,3.2989032796046955,2.4741774597035215,1.9793419677628172,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_477,5154,USDJPY,SHORT,0.0180000000,0.0626450185,0.255407379308,0.0000000000,0.0720000000,0.0870000000,1.149333206885,1.388777624986,ENTRY_SPREAD,SL_FIRST,1741877356043,SL_FIRST,1741878598973,COMPLETE_3600S,TRUE,FALSE,1.4366665084471162,0.9577776722980774,0.7183332542235581,0.5746666033788465,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_198,5155,USDCAD,LONG,0.0002800000,0.0005318873,0.507626348575,0.0000000000,0.0011200000,0.0013500000,2.105709297791,2.538131742873,ENTRY_SPREAD,TP_FIRST,1741878564166,SL_FIRST,1741878053747,COMPLETE_3600S,TRUE,FALSE,2.6321365447153933,1.7547576964769291,1.3160682723576966,1.0528546178861573,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_105,5156,EURUSD,SHORT,0.0001800000,0.0005003671,0.359735875396,0.0000000000,0.0007200000,0.0008700000,1.438943501584,1.738723397747,ENTRY_SPREAD,TP_FIRST,1741877944640,SL_FIRST,1741877934720,COMPLETE_3600S,TRUE,NOT_READY,1.7986794095774883,1.1991196063849925,0.8993397047887441,0.7194717638309954,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_478,5156,USDJPY,SHORT,0.0160000000,0.0628196935,0.318371499272,0.0000000000,0.0640000000,0.0770000000,1.018788797670,1.225730272196,ENTRY_SPREAD,TP_FIRST,1741878600135,SL_FIRST,1741878169462,COMPLETE_3600S,TRUE,FALSE,1.2734859968713474,0.8489906645808983,0.6367429984356737,0.509394398748539,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_129,5156,GBPUSD,SHORT,0.0002000000,0.0005340116,0.374523696803,0.0000000000,0.0008000000,0.0009600000,1.498094787212,1.797713744654,ENTRY_SPREAD,SL_FIRST,1741878695739,TP_FIRST,1741878916167,COMPLETE_3600S,FALSE,FALSE,1.8726184974258986,1.248412331617266,0.9363092487129493,0.7490473989703594,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_158,5156,USDCHF,LONG,0.0002500000,0.0004011050,0.673140388065,0.0000000000,0.0010000000,0.0012000000,2.493112548390,2.991735058068,ENTRY_SPREAD,SL_FIRST,1741878589314,TP_FIRST,1741879845367,COMPLETE_3600S,TRUE,FALSE,3.1163909699455252,2.077593979963684,1.5581954849727626,1.2465563879782102,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_207,5156,AUDUSD,SHORT,0.0002200000,0.0002357277,0.975702029869,0.0000000000,0.0008800000,0.0010600000,3.733120809934,4.496713702875,ENTRY_SPREAD,SL_FIRST,1741879801542,TP_FIRST,1741879801542,COMPLETE_3600S,TRUE,FALSE,4.6664011060219055,3.110934070681271,2.3332005530109527,1.8665604424087625,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_199,5168,USDCAD,LONG,0.0003000000,0.0006449495,0.449647625809,0.0000000000,0.0012000000,0.0014400000,1.860610865416,2.232733038500,ENTRY_SPREAD,SL_FIRST,1741879799893,TP_FIRST,1741879802614,COMPLETE_3600S,TRUE,FALSE,2.325763490009683,1.5505089933397884,1.1628817450048414,0.9303053960038731,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_159,5171,USDCHF,LONG,0.0002600000,0.0004438182,0.585825392001,0.0000000000,0.0010400000,0.0012500000,2.343301568004,2.816468230775,ENTRY_SPREAD,SL_FIRST,1741879801681,SL_FIRST,1741880118998,COMPLETE_3600S,TRUE,FALSE,2.92912728680347,1.9527515245356468,1.464563643401735,1.171650914721388,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_208,5172,AUDUSD,LONG,0.0003500000,0.0003006481,2.062211736957,0.0000000000,0.0014000000,0.0016800000,4.656607147968,5.587928577562,ENTRY_SPREAD,SL_FIRST,1741879805978,TP_FIRST,1741880270692,COMPLETE_3600S,TRUE,FALSE,5.8207585546025395,3.8805057030683603,2.9103792773012698,2.328303421841016,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_106,5172,EURUSD,LONG,0.0004400000,0.0007172076,0.390402991306,0.0000000000,0.0017600000,0.0021200000,2.453961659636,2.955908362743,ENTRY_SPREAD,SL_FIRST,1741879805723,TP_FIRST,1741880117861,COMPLETE_3600S,TRUE,NOT_READY,3.067452157506418,2.044968105004279,1.533726078753209,1.2269808630025674,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_130,5173,GBPUSD,SHORT,0.0004400000,0.0006189437,0.727045073329,0.0000000000,0.0017600000,0.0021200000,2.843554064575,3.425190123238,ENTRY_SPREAD,TP_FIRST,1741880844850,SL_FIRST,1741880243437,COMPLETE_3600S,FALSE,FALSE,3.554442835430751,2.3696285569538342,1.7772214177153756,1.4217771341723004,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_479,5173,USDJPY,LONG,0.0480000000,0.0714587595,0.517781168950,0.0000000000,0.1920000000,0.2310000000,2.686864444278,3.232633784523,ENTRY_SPREAD,TP_FIRST,1741880155260,SL_FIRST,1741879955246,COMPLETE_3600S,TRUE,NOT_READY,3.3585805530251336,2.2390537020167556,1.6792902765125668,1.3434322212100533,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_200,5196,USDCAD,SHORT,0.0002800000,0.0007301091,0.369807754534,0.0000000000,0.0011200000,0.0013500000,1.534017352141,1.849038772669,ENTRY_SPREAD,SL_FIRST,1741880675879,TP_FIRST,1741881014957,COMPLETE_3600S,TRUE,FALSE,1.9175216416286276,1.2783477610857519,0.9587608208143138,0.7670086566514511,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_160,5201,USDCHF,SHORT,0.0002600000,0.0005735194,0.453341218786,0.0000000000,0.0010400000,0.0012500000,1.813364875142,2.179525090315,ENTRY_SPREAD,SL_FIRST,1741881783546,TIMEOUT,,COMPLETE_3600S,TRUE,NOT_READY,2.266706235220639,1.5111374901470929,1.1333531176103195,0.9066824940882556,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_480,5202,USDJPY,LONG,0.0190000000,0.0986295152,0.202779056167,0.0000000000,0.0760000000,0.0920000000,0.770560413433,0.932783658366,ENTRY_SPREAD,SL_FIRST,1741881400575,SL_FIRST,1741881612741,COMPLETE_3600S,TRUE,FALSE,0.963200516674546,0.6421336777830308,0.481600258337273,0.38528020666981844,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_209,5203,AUDUSD,SHORT,0.0002200000,0.0004376927,0.479788665350,0.0000000000,0.0008800000,0.0010600000,2.010542978610,2.421790406052,ENTRY_SPREAD,SL_FIRST,1741884120464,TIMEOUT,,COMPLETE_3600S,TRUE,TRUE,2.5131787667466234,1.6754525111644158,1.2565893833733117,1.0052715066986495,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_107,5203,EURUSD,SHORT,0.0001800000,0.0009153954,0.207560571986,0.0000000000,0.0007200000,0.0008700000,0.786545325422,0.950408934884,ENTRY_SPREAD,SL_FIRST,1741880941553,TP_FIRST,1741881176182,COMPLETE_3600S,TRUE,NOT_READY,0.9831816939434042,0.6554544626289361,0.4915908469717021,0.3932726775773617,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_131,5203,GBPUSD,SHORT,0.0002000000,0.0007398048,0.270341585631,0.0000000000,0.0008000000,0.0009600000,1.081366342523,1.297639611028,ENTRY_SPREAD,SL_FIRST,1741881629418,SL_FIRST,1741882239521,COMPLETE_3600S,FALSE,FALSE,1.351707909978416,0.9011386066522773,0.675853954989208,0.5406831639913664,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_201,5206,USDCAD,SHORT,0.0002700000,0.0007592995,0.342420868726,0.0000000000,0.0010800000,0.0013000000,1.422363608553,1.712104343628,ENTRY_SPREAD,TP_FIRST,1741884045072,SL_FIRST,1741882780405,COMPLETE_3600S,TRUE,FALSE,1.7779545488967132,1.185303032597809,0.8889772744483566,0.7111818195586853,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_481,5215,USDJPY,LONG,0.0190000000,0.0999553705,0.180080369037,0.0000000000,0.0760000000,0.0920000000,0.760339335933,0.920410775077,ENTRY_SPREAD,SL_FIRST,1741883385179,SL_FIRST,1741882090681,COMPLETE_3600S,TRUE,FALSE,0.9504241695547513,0.633616113036501,0.47521208477737564,0.38016966782190054,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_161,5216,USDCHF,LONG,0.0002200000,0.0005861202,0.392410980376,0.0000000000,0.0008800000,0.0010600000,1.501398533613,1.808502779125,ENTRY_SPREAD,SL_FIRST,1741883372931,SL_FIRST,1741882536107,COMPLETE_3600S,TRUE,FALSE,1.8767481482467245,1.2511654321644832,0.9383740741233623,0.7506992592986899,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_210,5217,AUDUSD,LONG,0.0002100000,0.0004554793,0.461052820992,0.0000000000,0.0008400000,0.0010100000,1.844211283968,2.217444520009,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741884081063,COMPLETE_3600S,TRUE,TRUE,2.3052639274715667,1.536842618314378,1.1526319637357834,0.9221055709886268,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_108,5218,EURUSD,SHORT,0.0001800000,0.0009168334,0.207235042404,0.0000000000,0.0007200000,0.0008700000,0.785311739637,0.948918352061,ENTRY_SPREAD,SL_FIRST,1741883153321,SL_FIRST,1741882499632,COMPLETE_3600S,TRUE,NOT_READY,0.9816396304933918,0.654426420328928,0.4908198152466959,0.3926558521973567,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_132,5219,GBPUSD,LONG,0.0002000000,0.0007419650,0.269554509620,0.0000000000,0.0008000000,0.0009600000,1.078218038481,1.293861646178,ENTRY_SPREAD,TP_FIRST,1741884112113,SL_FIRST,1741882984868,COMPLETE_3600S,FALSE,FALSE,1.3477724690517745,0.8985149793678499,0.6738862345258873,0.5391089876207099,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_162,5220,USDCHF,SHORT,0.0002500000,0.0005665438,0.423621289434,0.0000000000,0.0010000000,0.0012000000,1.765088705977,2.118106447172,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741883728260,COMPLETE_3600S,TRUE,NOT_READY,2.206360743864817,1.4709071625765444,1.1031803719324085,0.8825442975459267,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_482,5221,USDJPY,LONG,0.0150000000,0.0968133751,0.154937269546,0.0000000000,0.0600000000,0.0720000000,0.619749078183,0.743698893819,ENTRY_SPREAD,SL_FIRST,1741883300658,TP_FIRST,1741883386142,COMPLETE_3600S,TRUE,FALSE,0.7746863480643181,0.5164575653762121,0.38734317403215907,0.3098745392257273,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_163,5226,USDCHF,SHORT,0.0002600000,0.0005476557,0.474750826530,0.0000000000,0.0010400000,0.0012500000,1.899003306120,2.282455896779,ENTRY_SPREAD,SL_FIRST,1741886859172,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,2.373754167079791,1.5825027780531942,1.1868770835398954,0.9495016668319164,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_202,5228,USDCAD,SHORT,0.0002500000,0.0007818049,0.345354688258,0.0000000000,0.0010000000,0.0012000000,1.279091437992,1.534909725590,ENTRY_SPREAD,SL_FIRST,1741884425692,TP_FIRST,1741884628662,COMPLETE_3600S,TRUE,FALSE,1.598864371405193,1.0659095809367958,0.7994321857025966,0.6395457485620774,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_211,5229,AUDUSD,LONG,0.0002100000,0.0004138636,0.507413544566,0.0000000000,0.0008400000,0.0010100000,2.029654178263,2.440417523865,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741886074923,COMPLETE_3600S,TRUE,FALSE,2.537067768221221,1.6913785121474807,1.2685338841106104,1.0148271072884885,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_483,5231,USDJPY,LONG,0.0200000000,0.0974771642,0.205176260103,0.0000000000,0.0800000000,0.0960000000,0.820705040415,0.984846048497,ENTRY_SPREAD,SL_FIRST,1741884630465,TP_FIRST,1741884652551,COMPLETE_3600S,TRUE,NOT_READY,1.0258813007200716,0.6839208671467145,0.5129406503600358,0.4103525202880287,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_133,5234,GBPUSD,SHORT,0.0002000000,0.0006655778,0.300490794576,0.0000000000,0.0008000000,0.0009600000,1.201963178303,1.442355813963,ENTRY_SPREAD,SL_FIRST,1741885343328,TP_FIRST,1741885773639,COMPLETE_3600S,FALSE,FALSE,1.5024539580496825,1.0016359720331216,0.7512269790248413,0.600981583219873,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_109,5234,EURUSD,SHORT,0.0001800000,0.0007930017,0.239595961509,0.0000000000,0.0007200000,0.0008700000,0.907942590982,1.097097297436,ENTRY_SPREAD,SL_FIRST,1741884952071,TP_FIRST,1741885349454,COMPLETE_3600S,TRUE,NOT_READY,1.1349282101160691,0.7566188067440461,0.5674641050580346,0.45397128404642767,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_212,5238,AUDUSD,SHORT,0.0002200000,0.0004012456,0.573214962773,0.0000000000,0.0008800000,0.0010600000,2.193170292351,2.641773306695,ENTRY_SPREAD,SL_FIRST,1741885417265,TP_FIRST,1741887888470,COMPLETE_3600S,TRUE,NOT_READY,2.741463083956559,1.8276420559710398,1.3707315419782795,1.0965852335826238,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_164,5239,USDCHF,LONG,0.0002700000,0.0005235161,0.515743455558,0.0000000000,0.0010800000,0.0013000000,2.062973822232,2.483209230465,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741887028898,COMPLETE_3600S,TRUE,FALSE,2.578717254349962,1.7191448362333082,1.289358627174981,1.0314869017399848,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_203,5240,USDCAD,LONG,0.0002900000,0.0007828961,0.370419516319,0.0000000000,0.0011600000,0.0014000000,1.481678065275,1.788232147747,ENTRY_SPREAD,SL_FIRST,1741886379847,TIMEOUT,,COMPLETE_3600S,TRUE,FALSE,1.8520976155073452,1.2347317436715635,0.9260488077536726,0.7408390462029381,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_484,5242,USDJPY,LONG,0.0150000000,0.0981583912,0.163001856562,0.0000000000,0.0600000000,0.0720000000,0.611256962110,0.733508354531,ENTRY_SPREAD,TP_FIRST,1741886278436,SL_FIRST,1741885981544,COMPLETE_3600S,TRUE,FALSE,0.7640712025035715,0.5093808016690478,0.38203560125178576,0.30562848100142864,0.25
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_134,5243,GBPUSD,SHORT,0.0002000000,0.0007174528,0.278763978701,0.0000000000,0.0008000000,0.0009600000,1.115055914804,1.338067097764,ENTRY_SPREAD,SL_FIRST,1741886459964,TP_FIRST,1741888514628,COMPLETE_3600S,FALSE,FALSE,1.3938199140068865,0.9292132760045911,0.6969099570034433,0.5575279656027546,0.25
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_110,5247,EURUSD,LONG,0.0001800000,0.0008048706,0.223638422098,0.0000000000,0.0007200000,0.0008700000,0.894553688390,1.080919040138,ENTRY_SPREAD,SL_FIRST,1741887695215,SL_FIRST,1741886806587,COMPLETE_3600S,TRUE,NOT_READY,1.1181921665420502,0.745461444361367,0.5590960832710251,0.44727686661682015,0.25
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_165,5248,USDCHF,LONG,0.0002500000,0.0005205098,0.480298377720,0.0000000000,0.0010000000,0.0012000000,1.921193510881,2.305432213057,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741890102596,COMPLETE_3600S,TRUE,FALSE,2.4014917682625763,1.600994512175051,1.2007458841312881,0.9605967073050306,0.25
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_204,5249,USDCAD,LONG,0.0002900000,0.0008130637,0.319778135628,0.0000000000,0.0011600000,0.0014000000,1.426702451265,1.721882268769,ENTRY_SPREAD,TP_FIRST,1741889604425,SL_FIRST,1741888105467,COMPLETE_3600S,TRUE,FALSE,1.7833781043231915,1.188918736215461,0.8916890521615958,0.7133512417292766,0.25
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_485,5252,USDJPY,SHORT,0.0190000000,0.0975216544,0.174320258371,0.0000000000,0.0760000000,0.0920000000,0.779314096248,0.943380221774,ENTRY_SPREAD,TP_FIRST,1741887540096,SL_FIRST,1741887364958,COMPLETE_3600S,TRUE,FALSE,0.9741426207798212,0.6494284138532143,0.4870713103899106,0.38965704831192854,0.25
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_213,5253,AUDUSD,LONG,0.0002200000,0.0004019251,0.547365723991,0.0000000000,0.0008800000,0.0010600000,2.189462895963,2.637307579229,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1741888386588,COMPLETE_3600S,TRUE,FALSE,2.7368283294574036,1.8245522196382695,1.3684141647287018,1.0947313317829617,0.25
