episode_id,event_id,market_cluster_id,symbol,shock_direction,statistical_msc,confirmed_msc,confirmed_quote_msc,processing_msc,t0_msc,entry_quote_msc,entry_processing_msc,entry_bid,entry_ask,entry_spread,atr14_m5,spread_atr_t0,tick_activity_ratio,atr_source_msc,feature_source_msc,tick_size,broker_stop_distance,existing_sl_distance,existing_tp_distance,existing_sl_atr,existing_tp_atr,existing_risk_source,existing_continuation_result,existing_continuation_touch_msc,existing_reversal_result,existing_reversal_touch_msc,status,quote_count,duplicate_same_msc,future_reads,backdates,fallback_quotes,h30_quote_msc,h30_cont_mfe,h30_cont_mae,h30_rev_mfe,h30_rev_mae,h60_quote_msc,h60_cont_mfe,h60_cont_mae,h60_rev_mfe,h60_rev_mae,h120_quote_msc,h120_cont_mfe,h120_cont_mae,h120_rev_mfe,h120_rev_mae,h300_quote_msc,h300_cont_mfe,h300_cont_mae,h300_rev_mfe,h300_rev_mae,h600_quote_msc,h600_cont_mfe,h600_cont_mae,h600_rev_mfe,h600_rev_mae,h900_quote_msc,h900_cont_mfe,h900_cont_mae,h900_rev_mfe,h900_rev_mae,h1800_quote_msc,h1800_cont_mfe,h1800_cont_mae,h1800_rev_mfe,h1800_rev_mae,h3600_quote_msc,h3600_cont_mfe,h3600_cont_mae,h3600_rev_mfe,h3600_rev_mae,d0.10_cont_hit_ms,d0.10_rev_hit_ms,d0.20_cont_hit_ms,d0.20_rev_hit_ms,d0.30_cont_hit_ms,d0.30_rev_hit_ms,d0.40_cont_hit_ms,d0.40_rev_hit_ms,d0.50_cont_hit_ms,d0.50_rev_hit_ms,d0.75_cont_hit_ms,d0.75_rev_hit_ms,d1.00_cont_hit_ms,d1.00_rev_hit_ms,d1.50_cont_hit_ms,d1.50_rev_hit_ms,tp0.20_cont_pre_mae,tp0.20_rev_pre_mae,tp0.30_cont_pre_mae,tp0.30_rev_pre_mae,tp0.40_cont_pre_mae,tp0.40_rev_pre_mae,tp0.50_cont_pre_mae,tp0.50_rev_pre_mae,schema_version,session,path_3600_available,analysis_ready,h30_cont_mfe_atr,h30_cont_mae_atr,h60_cont_mfe_atr,h60_cont_mae_atr,h120_cont_mfe_atr,h120_cont_mae_atr,h300_cont_mfe_atr,h300_cont_mae_atr,h600_cont_mfe_atr,h600_cont_mae_atr,h900_cont_mfe_atr,h900_cont_mae_atr,h1800_cont_mfe_atr,h1800_cont_mae_atr,h3600_cont_mfe_atr,h3600_cont_mae_atr,h30_rev_mfe_atr,h30_rev_mae_atr,h60_rev_mfe_atr,h60_rev_mae_atr,h120_rev_mfe_atr,h120_rev_mae_atr,h300_rev_mfe_atr,h300_rev_mae_atr,h600_rev_mfe_atr,h600_rev_mae_atr,h900_rev_mfe_atr,h900_rev_mae_atr,h1800_rev_mfe_atr,h1800_rev_mae_atr,h3600_rev_mfe_atr,h3600_rev_mae_atr,past_count,high_movement,q30_spread,q70_activity,q70_atr
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_233,ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742484006250_16706,7226,USDCHF,LONG,1742484006000,1742484006250,1742484005909,1742484007189,1742484007189,1742484007804,1742484012233,0.8825200000,0.8827800000,0.0002600000,0.0004824328,0.518206839222,1.000000000000,1742484007189,1742484007189,0.0000100000,0.0000000000,0.0010400000,0.0012500000,2.155740451161,2.591034196107,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1742484751643,COMPLETE_3600S,3357,0,0,0,0,1742484037360,0.0000000000,0.0002700000,0.0000000000,0.0003400000,1742484068410,0.0000000000,0.0002700000,0.0000000000,0.0004200000,1742484128951,0.0000000000,0.0003200000,0.0000000000,0.0004200000,1742484308636,0.0000000000,0.0003300000,0.0000000000,0.0004200000,1742484607256,0.0000000000,0.0006000000,0.0000000000,0.0004200000,1742484907339,0.0007300000,0.0006000000,0.0000000000,0.0012400000,1742485807922,0.0007800000,0.0006000000,0.0000000000,0.0012900000,1742487607417,0.0007800000,0.0006000000,0.0000000000,0.0012900000,626880,,677239,,712070,,717430,,723400,,724129,,724504,,875837,,0.0006000000,,0.0006000000,,0.0006000000,,0.0006000000,,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.5596634391359792,0.0,0.5596634391359792,0.0,0.6633048167537532,0.0,0.6840330922773079,0.0,1.2436965314132868,1.513164113219499,1.2436965314132868,1.616805490837273,1.2436965314132868,1.616805490837273,1.2436965314132868,0.0,0.7047613678008627,0.0,0.8705875719893009,0.0,0.8705875719893009,0.0,0.8705875719893009,0.0,0.8705875719893009,0.0,2.570306164920793,0.0,2.673947542538567,0.0,2.673947542538567,158,FALSE,0.4471501153775,1.0,0.0005357801700000001
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_717,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742484380250_16708,7228,USDJPY,SHORT,1742484380000,1742484380250,1742484379937,1742484386041,1742484386041,1742484387104,1742484387306,148.4140000000,148.4350000000,0.0210000000,0.0743559398,0.268976494146,1.000000000000,1742484386041,1742484386041,0.0010000000,0.0000000000,0.0840000000,0.1010000000,1.129701275411,1.358331295434,ENTRY_SPREAD,SL_FIRST,1742484615355,TP_FIRST,1742484622667,COMPLETE_3600S,6878,0,0,0,0,1742484417153,0.0000000000,0.0270000000,0.0000000000,0.0330000000,1742484446988,0.0010000000,0.0270000000,0.0000000000,0.0390000000,1742484506689,0.0010000000,0.0270000000,0.0000000000,0.0390000000,1742484686148,0.0010000000,0.1910000000,0.1500000000,0.0390000000,1742484986056,0.0010000000,0.2400000000,0.1990000000,0.0390000000,1742485286257,0.0010000000,0.2780000000,0.2390000000,0.0390000000,1742486186044,0.0010000000,0.2920000000,0.2540000000,0.0390000000,1742487986405,0.0010000000,0.2920000000,0.2540000000,0.0390000000,,224078,,224339,,225343,,228251,,228251,,228251,,228967,,279452,,0.0390000000,,0.0390000000,,0.0390000000,,0.0390000000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.3631182669820817,0.013448824703040065,0.3631182669820817,0.013448824703040065,0.3631182669820817,0.013448824703040065,2.5687255182806523,0.013448824703040065,3.227717928729615,0.013448824703040065,3.738773267445138,0.013448824703040065,3.9270568132876984,0.013448824703040065,3.9270568132876984,0.0,0.44381121520032213,0.0,0.5245041634185625,0.0,0.5245041634185625,2.01732370545601,0.5245041634185625,2.676316115904973,0.5245041634185625,3.214269104026575,0.5245041634185625,3.4160014745721763,0.5245041634185625,3.4160014745721763,0.5245041634185625,637,FALSE,0.1741438787752,1.0,0.10305502514
ts15j_post_shock_excursion_r2_202503_AUDUSD_mh_318,ts15j_post_shock_excursion_r2_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742484612750_16717,7232,AUDUSD,SHORT,1742484612500,1742484612750,1742484612446,1742484612979,1742484612979,1742484614359,1742484614384,0.6284200000,0.6286500000,0.0002300000,0.0002932797,1.057011521191,1.000000000000,1742484612979,1742484612979,0.0000100000,0.0000000000,0.0009200000,0.0011100000,3.136937417730,3.784783188783,ENTRY_SPREAD,TIMEOUT,,SL_FIRST,1742487959928,COMPLETE_3600S,3824,0,0,0,0,1742484643190,0.0000000000,0.0003600000,0.0000000000,0.0002800000,1742484673057,0.0000000000,0.0003600000,0.0000000000,0.0002800000,1742484733539,0.0000000000,0.0003600000,0.0000000000,0.0003400000,1742484913595,0.0000000000,0.0003600000,0.0000000000,0.0003800000,1742485213101,0.0000000000,0.0004500000,0.0000000000,0.0003800000,1742485512997,0.0000000000,0.0004900000,0.0000400000,0.0003800000,1742486413166,0.0000000000,0.0007500000,0.0003000000,0.0003800000,1742488214025,0.0009400000,0.0007500000,0.0003000000,0.0013800000,2348430,671087,2388127,1189986,2434942,1190762,2435510,1209349,3161572,1209349,3184039,1231666,3228102,1233244,3336931,,0.0007500000,0.0003800000,0.0007500000,0.0003800000,0.0007500000,0.0003800000,0.0007500000,0.0003800000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,1.2274971639700942,0.0,1.2274971639700942,0.0,1.2274971639700942,0.0,1.2274971639700942,0.0,1.5343714549626175,0.0,1.6707600287370725,0.0,2.5572857582710293,3.2051314836996903,2.5572857582710293,0.0,0.9547200164211842,0.0,0.9547200164211842,0.0,1.1593028770828668,0.0,1.2956914508573216,0.0,1.2956914508573216,0.1363885737744549,1.2956914508573216,1.0229143033084116,1.2956914508573216,1.0229143033084116,4.705405795218694,270,FALSE,0.5671709966331,1.0,0.00038341293
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_356,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742484652750_16724,7234,USDCAD,SHORT,1742484652500,1742484652750,1742484652360,1742484653116,1742484653116,1742484653320,1742484653322,1.4380500000,1.4383300000,0.0002800000,0.0004799916,0.562509833679,1.000000000000,1742484653116,1742484653116,0.0000100000,0.0000000000,0.0011200000,0.0013500000,2.333374124889,2.812549168393,ENTRY_SPREAD,SL_FIRST,1742486927836,TP_FIRST,1742488107523,COMPLETE_3600S,5187,0,0,0,0,1742484684735,0.0000000000,0.0004100000,0.0000000000,0.0003500000,1742484717865,0.0000000000,0.0005100000,0.0000000000,0.0003500000,1742484774008,0.0000000000,0.0006400000,0.0000900000,0.0003500000,1742484953393,0.0000000000,0.0006400000,0.0000900000,0.0003500000,1742485253776,0.0000000000,0.0009100000,0.0003700000,0.0003500000,1742485553439,0.0000000000,0.0009100000,0.0003700000,0.0003500000,1742486453297,0.0000000000,0.0009600000,0.0004200000,0.0003500000,1742488253408,0.0000000000,0.0020700000,0.0015300000,0.0003500000,,78811,,354887,,415530,,415530,,415530,,431293,,2256676,,2309545,,0.0003500000,,0.0003500000,,0.0003500000,,0.0003500000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.8541816148449264,0.0,1.0625185940753963,0.0,1.3333566670750072,0.0,1.3333566670750072,0.0,1.8958665109972757,0.0,1.8958665109972757,0.0,2.0000350006125105,0.0,4.312575470070725,0.0,0.7291794273066445,0.0,0.7291794273066445,0.1875032813074229,0.7291794273066445,0.1875032813074229,0.7291794273066445,0.7708468231527384,0.7291794273066445,0.7708468231527384,0.7291794273066445,0.8750153127679734,0.7291794273066445,3.1875557822261884,0.7291794273066445,313,FALSE,0.3732339821882,1.0,0.00072044986
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_225,ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742484718500_16725,7235,GBPUSD,LONG,1742484718250,1742484718500,1742484718414,1742484719232,1742484719232,1742484719414,1742484719678,1.2952200000,1.2954200000,0.0002000000,0.0007787722,0.256814507053,0.000000000000,1742484719232,1742484719232,0.0000100000,0.0000000000,0.0008000000,0.0009600000,1.027258028210,1.232709633853,ENTRY_SPREAD,SL_FIRST,1742486929460,SL_FIRST,1742485902173,COMPLETE_3600S,4282,0,0,0,0,1742484749537,0.0000000000,0.0003900000,0.0000000000,0.0002300000,1742484779339,0.0000000000,0.0004200000,0.0000200000,0.0002800000,1742484839824,0.0000000000,0.0004200000,0.0000200000,0.0003000000,1742485020037,0.0000000000,0.0006600000,0.0002600000,0.0003100000,1742485320141,0.0003100000,0.0006600000,0.0002600000,0.0007100000,1742485620011,0.0003100000,0.0006600000,0.0002600000,0.0007100000,1742486520460,0.0005400000,0.0006600000,0.0002600000,0.0009400000,1742488320014,0.0005400000,0.0015800000,0.0011800000,0.0009400000,481413,164731,488259,192949,490988,192949,1182517,2182989,1182759,2209823,,2214909,,2221438,,3544658,0.0006600000,0.0003100000,0.0006600000,0.0003100000,0.0006600000,0.0009400000,0.0006600000,0.0009400000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,FALSE,0.0,0.5007882921347218,0.0,0.5393104684527773,0.0,0.5393104684527773,0.0,0.8474878789972216,0.39806248861990706,0.8474878789972216,0.39806248861990706,0.8474878789972216,0.6933991737249994,0.8474878789972216,0.6933991737249994,2.028834619417591,0.0,0.29533668510509237,0.025681450878703684,0.3595403123018515,0.025681450878703684,0.3852217631805552,0.33385886142314786,0.39806248861990706,0.33385886142314786,0.9116915061939808,0.33385886142314786,0.9116915061939808,0.33385886142314786,1.207028191299073,1.5152056018435174,1.207028191299073,183,NOT_READY,nan,nan,nan
ts15j_post_shock_excursion_r2_202503_USDCHF_mh_234,ts15j_post_shock_excursion_r2_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742485099500_16730,7238,USDCHF,LONG,1742485099250,1742485099500,1742485099158,1742485101211,1742485101211,1742485101339,1742485101921,0.8830400000,0.8832900000,0.0002500000,0.0005069971,0.493099503652,1.000000000000,1742485101211,1742485101211,0.0000100000,0.0000000000,0.0010000000,0.0012000000,1.972398014606,2.366877617528,ENTRY_SPREAD,TIMEOUT,,TIMEOUT,,COMPLETE_3600S,3606,0,0,0,0,1742485132479,0.0000000000,0.0002600000,0.0000000000,0.0002900000,1742485161885,0.0000000000,0.0003700000,0.0000000000,0.0003300000,1742485222208,0.0000000000,0.0004700000,0.0000000000,0.0003300000,1742485402224,0.0000000000,0.0007300000,0.0002200000,0.0003300000,1742485705002,0.0000000000,0.0007400000,0.0002600000,0.0003300000,1742486001587,0.0000000000,0.0008800000,0.0003700000,0.0003300000,1742486901459,0.0000000000,0.0008800000,0.0003700000,0.0003300000,1742488701652,0.0002900000,0.0008800000,0.0003700000,0.0007800000,3303507,221579,3315463,222658,3315463,254565,3315463,255313,3324894,598793,,,,,,,0.0008800000,0.0003300000,0.0008800000,0.0003300000,0.0008800000,0.0003300000,0.0008800000,0.0003300000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.5128234461301653,0.0,0.7297872118006198,0.0,0.9270269987737603,0.0,1.4398504449039256,0.0,1.4595744236012396,0.0,1.7357101253636364,0.0,1.7357101253636364,0.5719953822221074,1.7357101253636364,0.0,0.5719953822221074,0.0,0.6508912970113636,0.0,0.6508912970113636,0.4339275313409091,0.6508912970113636,0.5128234461301653,0.6508912970113636,0.7297872118006198,0.6508912970113636,0.7297872118006198,0.6508912970113636,0.7297872118006198,1.5384703383904959,159,FALSE,0.447399656465,1.0,0.00053561448
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_718,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742485817000_16734,7241,USDJPY,LONG,1742485816750,1742485817000,1742485816854,1742485817163,1742485817163,1742485817294,1742485817622,148.5860000000,148.6040000000,0.0180000000,0.0914461589,0.185901739380,1.000000000000,1742485817163,1742485817163,0.0010000000,0.0000000000,0.0720000000,0.0870000000,0.787348543255,0.951379489767,ENTRY_SPREAD,SL_FIRST,1742485966992,TP_FIRST,1742486712546,COMPLETE_3600S,7393,0,0,0,0,1742485847550,0.0000000000,0.0200000000,0.0000000000,0.0330000000,1742485877300,0.0090000000,0.0440000000,0.0090000000,0.0460000000,1742485937327,0.0090000000,0.0470000000,0.0110000000,0.0460000000,1742486118848,0.0090000000,0.0880000000,0.0520000000,0.0460000000,1742486417459,0.0090000000,0.0880000000,0.0520000000,0.0460000000,1742486717722,0.0090000000,0.1230000000,0.0880000000,0.0460000000,1742487617549,0.0090000000,0.1610000000,0.1250000000,0.0460000000,1742489417547,0.1940000000,0.1610000000,0.1250000000,0.2280000000,2129234,92906,2142050,143316,2142050,143316,2142527,234307,2143730,294749,2573474,844510,2578371,911828,3167313,,0.1610000000,0.0460000000,0.1610000000,0.0460000000,0.1610000000,0.0460000000,0.1610000000,0.0460000000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.21870792869354733,0.0984185679120963,0.4811574431258041,0.0984185679120963,0.5139636324298362,0.0984185679120963,0.9623148862516082,0.0984185679120963,0.9623148862516082,0.0984185679120963,1.3450537614653162,0.0984185679120963,1.760598825983056,2.121466908327409,1.760598825983056,0.0,0.36086808234435314,0.0984185679120963,0.5030282359951589,0.12028936078145103,0.5030282359951589,0.568640614603223,0.5030282359951589,0.568640614603223,0.5030282359951589,0.9623148862516082,0.5030282359951589,1.3669245543346709,0.5030282359951589,1.3669245543346709,2.4932703871064397,638,FALSE,0.1741732145023,1.0,0.10304376609
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_357,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742485864000_16736,7242,USDCAD,LONG,1742485863750,1742485864000,1742485863777,1742485864961,1742485864961,1742485864961,1742485866330,1.4382200000,1.4385000000,0.0002800000,0.0004694084,0.617798912172,1.000000000000,1742485864961,1742485864961,0.0000100000,0.0000000000,0.0011200000,0.0013500000,2.385982005630,2.875960453216,ENTRY_SPREAD,TP_FIRST,1742488154280,SL_FIRST,1742486963127,COMPLETE_3600S,6069,0,0,0,0,1742485895215,0.0000000000,0.0004800000,0.0000000000,0.0003100000,1742485925632,0.0000000000,0.0004800000,0.0000000000,0.0003100000,1742485985377,0.0000000000,0.0004800000,0.0000000000,0.0005200000,1742486165490,0.0002500000,0.0004800000,0.0000000000,0.0007900000,1742486465444,0.0002500000,0.0004800000,0.0000000000,0.0007900000,1742486765184,0.0002500000,0.0004800000,0.0000000000,0.0007900000,1742487664978,0.0008200000,0.0004800000,0.0000000000,0.0013800000,1742489465207,0.0015500000,0.0005500000,0.0000100000,0.0021100000,145234,,154500,,163791,,201870,,222222,,1045453,,1067049,,1134978,,0.0004800000,,0.0004800000,,0.0004800000,,0.0004800000,,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,1.022563720632183,0.0,1.022563720632183,0.0,1.022563720632183,0.5325852711625952,1.022563720632183,0.5325852711625952,1.022563720632183,0.5325852711625952,1.022563720632183,1.7468796894133125,1.022563720632183,3.302028681208091,1.1716875965577096,0.0,0.6604057362416181,0.0,0.6604057362416181,0.0,1.107777364018198,0.0,1.6829694568738012,0.0,1.6829694568738012,0.0,1.6829694568738012,0.0,2.939870696817526,0.021303410846503813,4.495019688612304,314,FALSE,0.37363895063630004,1.0,0.00071981194
ts15j_post_shock_excursion_r2_202503_USDJPY_mh_719,ts15j_post_shock_excursion_r2_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742487369000_16752,7253,USDJPY,LONG,1742487368750,1742487369000,1742487368780,1742487375385,1742487375385,1742487375385,1742487376022,148.5960000000,148.6130000000,0.0170000000,0.0919886165,0.163063654808,1.000000000000,1742487375385,1742487375385,0.0010000000,0.0000000000,0.0680000000,0.0820000000,0.739221901794,0.891414646281,ENTRY_SPREAD,SL_FIRST,1742487866089,SL_FIRST,1742487961024,COMPLETE_3600S,8449,0,0,0,0,1742487406365,0.0000000000,0.0290000000,0.0000000000,0.0220000000,1742487437129,0.0000000000,0.0350000000,0.0030000000,0.0220000000,1742487496781,0.0000000000,0.0370000000,0.0040000000,0.0220000000,1742487675653,0.0000000000,0.0440000000,0.0100000000,0.0280000000,1742487975385,0.0520000000,0.0690000000,0.0360000000,0.0880000000,1742488275750,0.0520000000,0.0900000000,0.0550000000,0.0880000000,1742489175560,0.1850000000,0.0900000000,0.0550000000,0.2180000000,1742490975432,0.3010000000,0.0900000000,0.0550000000,0.3350000000,583959,196126,583959,479569,584436,490412,585639,838131,587698,847570,1018409,,1027281,,1609876,,0.0690000000,0.0290000000,0.0690000000,0.0290000000,0.0690000000,0.0880000000,0.0690000000,0.0880000000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.3152563991436919,0.0,0.38048186103549025,0.0,0.4022236816660896,0.0,0.47832005387318766,0.5652873363955855,0.7500928117556808,0.5652873363955855,0.9783819283769748,2.0111184083304483,0.9783819283769748,3.2721440049052157,0.9783819283769748,0.0,0.23916002693659383,0.032612730945899164,0.23916002693659383,0.043483641261198885,0.23916002693659383,0.1087091031529972,0.30438548882839217,0.3913527713507899,0.9566401077463753,0.5979000673414846,0.9566401077463753,0.5979000673414846,2.369858448735339,0.5979000673414846,3.6417549556254065,639,FALSE,0.1741978541002,1.0,0.10304276436
ts15j_post_shock_excursion_r2_202503_GBPUSD_mh_226,ts15j_post_shock_excursion_r2_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742487591000_16753,7254,GBPUSD,LONG,1742487590750,1742487591000,1742487590677,1742487591385,1742487591385,1742487591652,1742487591681,1.2949200000,1.2951200000,0.0002000000,0.0007765011,0.257565623098,1.000000000000,1742487591385,1742487591385,0.0000100000,0.0000000000,0.0008000000,0.0009600000,1.030262492394,1.236314990873,ENTRY_SPREAD,SL_FIRST,1742487792569,TP_FIRST,1742488395696,COMPLETE_3600S,5009,0,0,0,0,1742487621451,0.0000000000,0.0004600000,0.0000600000,0.0002300000,1742487652049,0.0000000000,0.0007000000,0.0003000000,0.0002300000,1742487712215,0.0000000000,0.0007000000,0.0003000000,0.0002300000,1742487891958,0.0000000000,0.0010200000,0.0006200000,0.0002300000,1742488191568,0.0000000000,0.0010200000,0.0006200000,0.0002300000,1742488491549,0.0000000000,0.0016000000,0.0012000000,0.0002300000,1742489391856,0.0000000000,0.0016000000,0.0012000000,0.0002300000,1742491191969,0.0014500000,0.0016000000,0.0012000000,0.0018500000,2308645,30119,2336651,30119,2354476,33226,2444379,191779,2448166,199898,2460571,255663,2539667,671006,2601270,832793,0.0016000000,0.0002300000,0.0016000000,0.0002300000,0.0016000000,0.0002300000,0.0016000000,0.0002300000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,FALSE,0.0,0.5924009637590983,0.0,0.9014797274594974,0.0,0.9014797274594974,0.0,1.3135847457266965,0.0,1.3135847457266965,0.0,2.0605250913359945,0.0,2.0605250913359945,1.8673508640232446,2.0605250913359945,0.07726969092509979,0.29620048187954917,0.3863484546254989,0.29620048187954917,0.3863484546254989,0.29620048187954917,0.7984534728926977,0.29620048187954917,0.7984534728926977,0.29620048187954917,1.5453938185019955,0.29620048187954917,1.5453938185019955,0.29620048187954917,1.5453938185019955,2.3824821368572433,183,TRUE,0.2989067996066,1.0,0.00066911182
ts15j_post_shock_excursion_r2_202503_EURUSD_mh_166,ts15j_post_shock_excursion_r2_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742487606500_16754,7255,EURUSD,SHORT,1742487606250,1742487606500,1742487606266,1742487607552,1742487607552,1742487607552,1742487607813,1.0827900000,1.0829700000,0.0001800000,0.0005893404,0.305426188887,1.000000000000,1742487607552,1742487607552,0.0000100000,0.0000000000,0.0007200000,0.0008700000,1.221704755548,1.476226579619,ENTRY_SPREAD,TP_FIRST,1742488395908,SL_FIRST,1742488107591,COMPLETE_3600S,4339,0,0,0,0,1742487637632,0.0001400000,0.0002100000,0.0000000000,0.0005000000,1742487670877,0.0001400000,0.0002100000,0.0000000000,0.0005000000,1742487728231,0.0001400000,0.0002100000,0.0000000000,0.0005000000,1742487908437,0.0001700000,0.0003400000,0.0000000000,0.0005300000,1742488207851,0.0005000000,0.0003400000,0.0000000000,0.0008600000,1742488508205,0.0012200000,0.0003400000,0.0000000000,0.0015800000,1742489407561,0.0012200000,0.0003400000,0.0000000000,0.0015800000,1742491209401,0.0012200000,0.0011800000,0.0008200000,0.0015800000,14084,2556716,17124,2557894,425070,2582616,497551,2585287,499585,2586054,540992,2653638,691088,2939285,805000,,0.0002100000,0.0015800000,0.0003400000,0.0015800000,0.0003400000,0.0015800000,0.0003400000,0.0015800000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.2375537125912291,0.3563305688868437,0.2375537125912291,0.3563305688868437,0.2375537125912291,0.3563305688868437,0.288458079575064,0.576916159150128,0.8484061163972468,0.576916159150128,2.070110924009282,0.576916159150128,2.070110924009282,0.576916159150128,2.070110924009282,2.0022384346975026,0.0,0.8484061163972468,0.0,0.8484061163972468,0.0,0.8484061163972468,0.0,0.8993104833810817,0.0,1.4592585202032646,0.0,2.6809633278153,0.0,2.6809633278153,1.391386030891485,2.6809633278153,142,FALSE,0.22840183031459999,1.0,0.0007960551
ts15j_post_shock_excursion_r2_202503_USDCAD_mh_358,ts15j_post_shock_excursion_r2_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742487621250_16755,7256,USDCAD,LONG,1742487621000,1742487621250,1742487621060,1742487621364,1742487621364,1742487621525,1742487621636,1.4391800000,1.4394700000,0.0002900000,0.0005236049,0.534754385872,1.000000000000,1742487621364,1742487621364,0.0000100000,0.0000000000,0.0011600000,0.0014000000,2.215411027187,2.673771929364,ENTRY_SPREAD,SL_FIRST,1742489010772,TP_FIRST,1742489772736,COMPLETE_3600S,7102,0,0,0,0,1742487651515,0.0000000000,0.0003300000,0.0000000000,0.0003400000,1742487681666,0.0000000000,0.0003900000,0.0000000000,0.0004200000,1742487741570,0.0000000000,0.0004700000,0.0000000000,0.0004200000,1742487924886,0.0000000000,0.0005400000,0.0000000000,0.0004200000,1742488221406,0.0003800000,0.0005400000,0.0000000000,0.0009300000,1742488521421,0.0005800000,0.0005400000,0.0000000000,0.0011500000,1742489422508,0.0005800000,0.0015200000,0.0009700000,0.0011500000,1742491221483,0.0005800000,0.0041000000,0.0035300000,0.0011500000,395304,1337588,439480,1344194,440747,1345106,485998,1347972,489994,1349377,642733,1363540,643184,1389038,,1504723,0.0005400000,0.0011500000,0.0005400000,0.0011500000,0.0005400000,0.0011500000,0.0005400000,0.0011500000,tickshock-post-shock-excursion-v1,OVERLAP,TRUE,TRUE,0.0,0.630246202814374,0.0,0.7448364215078965,0.0,0.8976233797659265,0.0,1.031311968241703,0.7257380517256429,1.031311968241703,1.107705447370718,1.031311968241703,1.107705447370718,2.9029522069025715,1.107705447370718,7.830331610724041,0.0,0.6493445725966278,0.0,0.8021315308546578,0.0,0.8021315308546578,0.0,0.8021315308546578,0.0,1.7761483897495995,0.0,2.196312524959182,1.8525418688786146,2.196312524959182,6.741724533135577,2.196312524959182,315,FALSE,0.3740521659916,1.0,0.0007167999400000002
