symbol,offset_index,offset_atr,tp_index,tp_atr,sl_index,sl_atr,trades,tp_first,sl_first,timeout,win_rate,positive_return_rate,gross_expectancy_pips,net_expectancy_pips,net_expectancy_r,pf,average_win_pips,average_loss_pips,required_break_even_win_rate,win_rate_minus_break_even,geometric_break_even_win_rate,longest_losing_streak,terminal_equity_r,max_drawdown_r
EURUSD,1,0.05,3,0.075,2,0.3,197,64,133,0,0.3248730964467005,0.3248730964467005,-2.2063989813197966,-2.406398981319797,-0.7521746533182844,0.10723050975517892,0.8896781356250001,-3.992481203007519,0.8177695413205837,-0.4928964448738832,0.7999999999999999,13,-148.17840670370202,148.56770381684163
EURUSD,1,0.05,3,0.075,3,0.5,197,96,97,4,0.4873096446700508,0.4873096446700508,-2.5565606738071063,-2.7565606738071065,-0.4986674007174255,0.12327663425896027,0.7953911172916667,-6.132673267326734,0.8851928802714963,-0.39788323560144556,0.8695652173913044,13,-98.2374779413328,98.47105620921657
EURUSD,1,0.05,3,0.075,4,0.75,197,118,67,12,0.5989847715736041,0.5989847715736041,-2.625376999898477,-2.8253769998984772,-0.34932007684475036,0.14158039947563236,0.7779722967796612,-8.20759493670886,0.9134197901407696,-0.3144350185671655,0.9090909090909092,8,-68.81605513841583,68.97177398367168
EURUSD,1,0.05,3,0.075,5,1.0,197,126,45,26,0.6395939086294417,0.6395939086294417,-2.7147444772588836,-2.9147444772588837,-0.26503965247594785,0.14246615588410994,0.757105856984127,-9.430985915492958,0.9256871773545039,-0.28609326872506224,0.9302325581395349,7,-52.212811537761716,52.3296006717036
EURUSD,1,0.05,4,0.1,0,0.1,197,7,190,0,0.03553299492385787,0.03553299492385787,-1.874838937005076,-2.0748389370050764,-1.9871437129133838,0.027264943860066636,1.6366756299999998,-2.211578947368421,0.5746966326954338,-0.5391636377715759,0.5,52,-391.46731144393635,391.46731144393635
EURUSD,1,0.05,4,0.1,1,0.2,197,38,159,0,0.19289340101522842,0.19289340101522842,-1.9369539588324873,-2.1369539588324873,-1.006377242180926,0.10828229212031348,1.3452650028947368,-2.969182389937107,0.6881952935317275,-0.49530189251649903,0.6666666666666666,27,-198.25631670964248,198.68138786370463
EURUSD,1,0.05,4,0.1,2,0.3,197,60,137,0,0.30456852791878175,0.30456852791878175,-2.223027892639594,-2.423027892639594,-0.7526846143500391,0.1349465479340341,1.2410584191666667,-4.027737226277372,0.764451213772199,-0.4598826858534173,0.7499999999999999,13,-148.27886902695766,148.83483280673354
EURUSD,1,0.05,4,0.1,3,0.5,197,90,101,6,0.45685279187817257,0.4619289340101523,-2.552197896142132,-2.7521978961421314,-0.5008471822726146,0.16018744495043372,1.1364507083516484,-6.090566037735849,0.8427496782864257,-0.3858968864082531,0.8333333333333334,13,-98.66689490770511,99.00047317557063
EURUSD,1,0.05,4,0.1,4,0.75,197,114,68,15,0.5786802030456852,0.583756345177665,-2.4900603176649745,-2.690060317664975,-0.3380058332607656,0.1943723280936455,1.1118097166956522,-8.021951219512196,0.878274708035302,-0.2995945049896168,0.8823529411764706,8,-66.58714915237081,66.80953466428116
EURUSD,1,0.05,4,0.1,5,1.0,197,122,45,30,0.6192893401015228,0.6243654822335025,-2.576729644568528,-2.776729644568528,-0.256297775091147,0.19580161720082337,1.0827988619512199,-9.19189189189189,0.8946149438564646,-0.27532560375494175,0.9090909090909091,7,-50.49066169295599,50.65745082688875
EURUSD,1,0.05,5,0.15,0,0.1,197,6,191,0,0.030456852791878174,0.030456852791878174,-1.8597069356852793,-2.0597069356852793,-1.9821980830368873,0.038022128188715025,2.672955611666667,-2.2083769633507857,0.4524127232496323,-0.4219558704577541,0.4,64,-390.4930223582666,390.4930223582666
EURUSD,1,0.05,5,0.15,1,0.2,197,33,164,0,0.16751269035532995,0.16751269035532995,-1.921446646395939,-2.121446646395939,-1.0069250046404992,0.1455224098548354,2.1568185048484847,-2.982317073170732,0.5803149241531025,-0.41280223379777253,0.5714285714285715,30,-198.3642259141784,199.03929706655467
EURUSD,1,0.05,5,0.15,2,0.3,197,55,142,0,0.27918781725888325,0.27918781725888325,-2.199125363045685,-2.3991253630456852,-0.741567446567093,0.18357627134220075,1.9322236996363638,-4.076760563380281,0.6784442070303669,-0.39925638977148364,0.6666666666666667,13,-146.08878697371725,146.97808408676565
EURUSD,1,0.05,5,0.15,3,0.5,197,80,105,12,0.40609137055837563,0.4213197969543147,-2.6014212426903556,-2.8014212426903553,-0.5033542490895748,0.20866076167192427,1.7532531950602408,-6.117543859649123,0.777245788085565,-0.37115441752718936,0.7692307692307692,13,-99.16078707064624,99.69436533847528
EURUSD,1,0.05,5,0.15,4,0.75,197,102,70,25,0.5177664974619289,0.5329949238578681,-2.4536494754822336,-2.6536494754822333,-0.33387385849772794,0.2581680904356463,1.732676698380952,-7.659782608695653,0.8155247053265918,-0.2977582078646629,0.8333333333333333,8,-65.77315012405244,66.12886896927179
EURUSD,1,0.05,5,0.15,5,1.0,197,110,46,41,0.5583756345177665,0.5736040609137056,-2.5420291002030457,-2.7420291002030455,-0.2528478436627287,0.26093893454644956,1.6877899757522123,-8.701190476190476,0.8375403646623858,-0.2791647301446193,0.8695652173913044,7,-49.81102520155757,50.07781433547209
EURUSD,2,0.1,0,0.02,0,0.1,407,13,394,0,0.03194103194103194,0.02702702702702703,-1.8320527447665846,-2.0320527447665846,-2.12589196766609,0.0023653012531544555,0.1782590618181818,-2.093450294949495,0.9215308678079226,-0.8895898358668907,0.8333333333333333,187,-865.2380308400994,865.2380308400994
EURUSD,2,0.1,0,0.02,1,0.2,407,78,329,0,0.19164619164619165,0.15233415233415235,-1.9045126696314496,-2.10451266963145,-1.0862031524371445,0.007682197681466876,0.10695201225806451,-2.501935308115942,0.9590047406713096,-0.7673585490251179,0.9090909090909092,58,-442.0846830419183,442.0846830419183
EURUSD,2,0.1,0,0.02,2,0.3,407,154,253,0,0.3783783783783784,0.25307125307125306,-1.9688231209828009,-2.168823120982801,-0.7457733316255013,0.01071836661142815,0.0928517258252427,-2.9351142697368418,0.9693352811883191,-0.5909569028099407,0.9375,51,-303.52974597157896,303.52974597157896
EURUSD,2,0.1,0,0.02,3,0.5,407,229,174,4,0.5626535626535627,0.3194103194103194,-2.191018576830467,-2.391018576830467,-0.48104586343772715,0.011073372553388666,0.08382042299999999,-3.5524953637545127,0.9769490803561889,-0.4142955177026262,0.9615384615384615,51,-195.78566641915495,195.78566641915495
EURUSD,2,0.1,0,0.02,4,0.75,407,269,118,20,0.6609336609336609,0.36363636363636365,-2.2102529641523345,-2.4102529641523343,-0.3356500023210539,0.012758350331144589,0.08565769304054054,-3.836487625405405,0.9781604999086367,-0.31722683897497583,0.974025974025974,51,-136.60955094466902,136.61845219711964
EURUSD,2,0.1,0,0.02,5,1.0,407,286,76,45,0.7027027027027027,0.3759213759213759,-2.2247514056511055,-2.4247514056511057,-0.25036657250742084,0.012914535691482489,0.08439063183006536,-3.9361637353149606,0.9790102000560706,-0.2763074973533679,0.9803921568627451,51,-101.89919501052023,101.9058709498582
EURUSD,2,0.1,1,0.03,0,0.1,407,12,395,0,0.029484029484029485,0.029484029484029485,-1.8320045613759213,-2.032004561375922,-2.125903313224825,0.004542782282137697,0.31451196,-2.1032911392405067,0.8699182906586578,-0.8404342611746283,0.7692307692307693,107,-865.242648482504,865.242648482504
EURUSD,2,0.1,1,0.03,1,0.2,407,74,333,0,0.18181818181818182,0.17936117936117937,-1.9058954092383291,-2.1058954092383293,-1.0887591741869098,0.019003900383264535,0.2274488846575342,-2.615877844730539,0.9200060681360792,-0.7381878863178974,0.8695652173913043,44,-443.1249838940726,443.1249838940726
EURUSD,2,0.1,1,0.03,2,0.3,407,150,257,0,0.36855036855036855,0.35872235872235875,-1.9600409744717444,-2.1600409744717446,-0.744525972606351,0.0295121687635862,0.1831110590410959,-3.470769698199234,0.9498858689686978,-0.5813355004183292,0.9090909090909092,23,-303.0220708507851,303.0220708507851
EURUSD,2,0.1,1,0.03,3,0.5,407,222,181,4,0.5454545454545454,0.515970515970516,-2.2237089506142507,-2.423708950614251,-0.48856374506922573,0.032515652629330836,0.1578716358095238,-5.175647646802031,0.9704001003007114,-0.42494555484616603,0.9433962264150942,23,-198.84544424317488,198.84544424317488
EURUSD,2,0.1,1,0.03,4,0.75,407,261,123,23,0.6412776412776413,0.5995085995085995,-2.2755385655282554,-2.4755385655282556,-0.3447498383160087,0.03645578358989058,0.15623166741803274,-6.415121000122698,0.976225341216316,-0.3349476999386747,0.9615384615384615,9,-140.31318419461553,140.33541878042612
EURUSD,2,0.1,1,0.03,5,1.0,407,278,79,50,0.683046683046683,0.6265356265356266,-2.282789913267813,-2.4827899132678137,-0.256849039628839,0.037474496205452276,0.15428288752941174,-6.90682651986842,0.978150333236903,-0.29510365019022,0.970873786407767,9,-104.53755912893743,104.55423506829538
EURUSD,2,0.1,2,0.05,0,0.1,407,12,395,0,0.029484029484029485,0.029484029484029485,-1.8218913042260438,-2.021891304226044,-2.1200065073496956,0.009497158377467499,0.6575199316666666,-2.1032911392405067,0.7618381284415044,-0.7323540989574749,0.6666666666666666,107,-862.8426484913267,862.8426484913267
EURUSD,2,0.1,2,0.05,1,0.2,407,71,336,0,0.17444717444717445,0.17444717444717445,-1.8835296117444715,-2.083529611744472,-1.0803848592472727,0.04061935515329788,0.5056823664788732,-2.630654761904762,0.8387665784068675,-0.6643194039596931,0.8,44,-439.71663771364035,439.71663771364035
EURUSD,2,0.1,2,0.05,2,0.3,407,144,263,0,0.3538083538083538,0.3538083538083538,-1.935472656928747,-2.135472656928747,-0.7375992058893875,0.0663472216457192,0.4289071432638889,-3.5395437262357414,0.8919207626934869,-0.538112408885133,0.8571428571428572,17,-300.20287679698083,300.20287679698083
EURUSD,2,0.1,2,0.05,3,0.5,407,216,186,5,0.5307125307125307,0.5307125307125307,-2.1806793655282557,-2.380679365528256,-0.4829901868483057,0.07843208886246908,0.38177545476851854,-5.504712041884817,0.9351437584832092,-0.4044312277706785,0.9090909090909091,16,-196.57700604726065,196.57700604726065
EURUSD,2,0.1,2,0.05,4,0.75,407,256,124,27,0.628992628992629,0.628992628992629,-2.1937736272235875,-2.393773627223587,-0.33625408597304857,0.08989643504904249,0.37591458484374995,-7.089403973509934,0.9496452051033908,-0.3206525761107618,0.9375,6,-136.85541299103076,136.90431424356132
EURUSD,2,0.1,2,0.05,5,1.0,407,272,79,56,0.6683046683046683,0.6683046683046683,-2.2068094796314495,-2.4068094796314496,-0.24990502919211435,0.09214878757182576,0.3655461095220588,-7.992592592592593,0.956264651431356,-0.2879599831266877,0.9523809523809523,4,-101.71134688119061,101.74802282058853
EURUSD,2,0.1,3,0.075,0,0.1,407,10,397,0,0.02457002457002457,0.02457002457002457,-1.820461156339066,-2.020461156339066,-2.121642697843864,0.013877334656433624,1.157230937,-2.1005037783375315,0.6447743483986847,-0.6202043238286602,0.5714285714285715,107,-863.5085780224532,863.5085780224532
EURUSD,2,0.1,3,0.075,1,0.2,407,65,342,0,0.1597051597051597,0.1597051597051597,-1.883971797199017,-2.083971797199017,-1.0802107779825338,0.06164783553490429,0.8572842852307692,-2.642982456140351,0.7550802985674873,-0.5953751388623276,0.7272727272727273,44,-439.64578663889165,439.64578663889165
EURUSD,2,0.1,3,0.075,2,0.3,407,134,273,0,0.32923832923832924,0.32923832923832924,-1.9454101975184275,-2.1454101975184274,-0.7429135032922861,0.10286453263125447,0.7471496239552238,-3.5652014652014654,0.8267419306758407,-0.49750360143751143,0.7999999999999999,17,-302.3657958399606,302.3657958399606
EURUSD,2,0.1,3,0.075,3,0.5,407,206,193,8,0.5061425061425061,0.5061425061425061,-2.1642815985503687,-2.3642815985503685,-0.48190565803955426,0.12632775502996185,0.6754242203398059,-5.479601990049752,0.8902646069646781,-0.384122100822172,0.8695652173913044,16,-196.13560282209863,196.13560282209863
EURUSD,2,0.1,3,0.075,4,0.75,407,243,131,33,0.597051597051597,0.5995085995085995,-2.2370285900491402,-2.43702859004914,-0.3421099812045682,0.1401953570128294,0.6628252616803277,-7.077300613496932,0.9143650539578404,-0.31731345690624335,0.9090909090909092,6,-139.23876235025924,139.23876235025924
EURUSD,2,0.1,3,0.075,5,1.0,407,259,85,63,0.6363636363636364,0.6388206388206388,-2.274661037985258,-2.4746610379852583,-0.2558877538212903,0.1430383370543691,0.6465882982307692,-7.995238095238095,0.925179207636081,-0.2888155712724446,0.9302325581395349,4,-104.14631580526519,104.14631580526519
EURUSD,2,0.1,4,0.1,0,0.1,407,10,397,0,0.02457002457002457,0.02457002457002457,-1.8093454238329236,-2.009345423832924,-2.1155001916966762,0.01930256925290802,1.60964125,-2.1005037783375315,0.5661513936232139,-0.5415813690531893,0.5,107,-861.0085780205478,861.0085780205478
EURUSD,2,0.1,4,0.1,1,0.2,407,60,347,0,0.14742014742014742,0.14742014742014742,-1.89219400014742,-2.0921940001474204,-1.0795288755701502,0.07723996742522757,1.1879506990000002,-2.6593659942363113,0.6912261730134017,-0.5438060255932543,0.6666666666666666,44,-439.36825235705146,439.36825235705146
EURUSD,2,0.1,4,0.1,2,0.3,407,126,281,0,0.3095823095823096,0.3095823095823096,-1.9727878116953315,-2.172787811695332,-0.7441830174840243,0.12960173291338578,1.0450425447619045,-3.615658362989324,0.7757756686287484,-0.46619335904643877,0.7499999999999999,17,-302.8824881159979,302.8824881159979
EURUSD,2,0.1,4,0.1,3,0.5,407,196,201,10,0.48157248157248156,0.48402948402948404,-2.1963561172972974,-2.396356117297297,-0.4821638231386424,0.160945509514797,0.9496602043654823,-5.535238095238094,0.8535581962135728,-0.3719857146410912,0.8333333333333334,16,-196.24067601742755,196.24067601742755
EURUSD,2,0.1,4,0.1,4,0.75,407,232,135,40,0.5700245700245701,0.5749385749385749,-2.2460056272481577,-2.446005627248157,-0.34172538110711154,0.18036860671002802,0.9362209816666667,-7.0208092485549125,0.8823404015595155,-0.31231583153494547,0.8823529411764706,8,-139.0822301105944,139.0822301105944
EURUSD,2,0.1,4,0.1,5,1.0,407,248,88,71,0.6093366093366094,0.6142506142506142,-2.3006048289189187,-2.500604828918919,-0.2568715995194266,0.18345140775834406,0.91461533852,-7.9388535031847125,0.896694125785855,-0.28735751644924556,0.9090909090909091,5,-104.54674100440667,104.54674100440667
EURUSD,2,0.1,5,0.15,0,0.1,407,8,399,0,0.019656019656019656,0.019656019656019656,-1.8096197334152333,-2.0096197334152337,-2.1159744663976614,0.024200391911238364,2.5355960625,-2.1007518796992484,0.4531048803689997,-0.43344886071298006,0.4,131,-861.2016078238488,861.2016078238488
EURUSD,2,0.1,5,0.15,1,0.2,407,54,353,0,0.13267813267813267,0.13267813267813267,-1.8672649295085995,-2.0672649295085996,-1.0710776894808773,0.10795501875530109,1.8856143275925925,-2.6719546742209634,0.5862675196267427,-0.45358938694861006,0.5714285714285715,44,-435.92861961871756,435.92861961871756
EURUSD,2,0.1,5,0.15,2,0.3,407,118,289,0,0.28992628992628994,0.28992628992628994,-1.9023851497788697,-2.10238514977887,-0.7235491458633733,0.18623798767475036,1.6595698647457626,-3.63840830449827,0.6867541141675624,-0.39682782424127244,0.6666666666666667,17,-294.4845023663929,294.4845023663929
EURUSD,2,0.1,5,0.15,3,0.5,407,183,207,17,0.44963144963144963,0.4619164619164619,-2.104494127223587,-2.3044941272235873,-0.46217883221911177,0.23057497146841677,1.4950579267021278,-5.566210045662101,0.7882734471268681,-0.33864199749541846,0.7692307692307692,16,-188.10678471317854,188.10678471317854
EURUSD,2,0.1,5,0.15,4,0.75,407,217,141,49,0.5331695331695332,0.5503685503685504,-2.128416225823096,-2.3284162258230956,-0.3284442633060626,0.2603298439665938,1.488993732544643,-7.001092896174864,0.8246197244315733,-0.2914501912620401,0.8333333333333333,8,-133.67681516556752,133.67681516556752
EURUSD,2,0.1,5,0.15,5,1.0,407,233,91,83,0.5724815724815725,0.5896805896805897,-2.1727228906142506,-2.372722890614251,-0.24646065850081453,0.2657404071776156,1.4562574313333334,-7.875449101796406,0.8439452177194728,-0.27146364523790034,0.8695652173913044,5,-100.3094880098315,100.3094880098315
GBPUSD,0,0.02,0,0.02,0,0.1,62,3,59,0,0.04838709677419355,0.03225806451612903,-2.0130954666129033,-2.213095466612903,-2.3818834172897656,0.0013975216760284677,0.09601249499999998,-2.290065732,0.9597613800278811,-0.9113742832536876,0.8333333333333333,24,-147.67677187196546,147.67677187196546
GBPUSD,0,0.02,0,0.02,1,0.2,62,12,50,0,0.1935483870967742,0.16129032258064516,-2.0977163766129037,-2.297716376612903,-1.2018267362390838,0.004749372337347082,0.06798167599999999,-2.7526583098076927,0.975898492419431,-0.7823501053226569,0.9090909090909092,12,-74.51325764682319,74.51325764682319
GBPUSD,0,0.02,0,0.02,2,0.3,62,26,36,0,0.41935483870967744,0.27419354838709675,-1.949275037419355,-2.1492750374193546,-0.7659079428696046,0.010610616024976859,0.08406362529411764,-2.992980754444444,0.9726803988113879,-0.5533255601017104,0.9375,8,-47.48629245791549,47.48629245791549
GBPUSD,0,0.02,0,0.02,3,0.5,62,39,23,0,0.6290322580645161,0.3709677419354839,-1.8976487374193547,-2.097648737419355,-0.4365994457177226,0.013631703192795714,0.07814615869565214,-3.3808098300000005,0.9774075880262586,-0.3483753299617425,0.9615384615384615,7,-27.0691656344988,27.0691656344988
GBPUSD,0,0.02,0,0.02,4,0.75,62,46,15,1,0.7419354838709677,0.41935483870967744,-1.7992874070967741,-1.9992874070967743,-0.28544915268274257,0.015951421348094644,0.07728165615384615,-3.499031730555556,0.9783906923702361,-0.23645520849926838,0.974025974025974,7,-17.697847466330042,17.697847466330042
GBPUSD,0,0.02,0,0.02,5,1.0,62,48,9,5,0.7741935483870968,0.41935483870967744,-1.8494011704838709,-2.049401170483871,-0.20916287506825312,0.015567435342619807,0.07728165615384615,-3.5853387675,0.9788999002859408,-0.204706351898844,0.9803921568627451,7,-12.968098254231696,12.968098254231696
GBPUSD,0,0.02,1,0.03,0,0.1,62,3,59,0,0.04838709677419355,0.04838709677419355,-2.0067399741935485,-2.2067399741935483,-2.3770447076921126,0.004236692867540029,0.19404053333333335,-2.328813559322034,0.9230868983274808,-0.8746998015532873,0.7692307692307693,24,-147.37677187691102,147.37677187691102
GBPUSD,0,0.02,1,0.03,1,0.2,62,12,50,0,0.1935483870967742,0.1935483870967742,-2.073187468064516,-2.273187468064516,-1.1921493168471375,0.015110950244584207,0.18019808166666665,-2.862,0.9407671437462924,-0.7472187566495183,0.8695652173913043,12,-73.91325764452253,73.91325764452253
GBPUSD,0,0.02,1,0.03,2,0.3,62,26,36,0,0.41935483870967744,0.4032258064516129,-1.8981061043548386,-2.098106104354839,-0.7519294482092667,0.03236473329807467,0.17403615199999997,-3.633337358648648,0.9542897087681975,-0.5349348700585201,0.9090909090909092,7,-46.61962578897453,46.61962578897453
GBPUSD,0,0.02,1,0.03,3,0.5,62,39,23,0,0.6290322580645161,0.5645161290322581,-1.826311815806451,-2.0263118158064515,-0.4240188005821838,0.042800932045056195,0.16050216,-4.861070673333334,0.9680374724559241,-0.33900521439140796,0.9433962264150942,5,-26.289165636095394,26.29340964024729
GBPUSD,0,0.02,1,0.03,4,0.75,62,46,15,1,0.7419354838709677,0.6612903225806451,-1.715866594193548,-1.9158665941935484,-0.27555667956147534,0.05186509473434207,0.15848134121951218,-5.965783991904762,0.9741223914054906,-0.23218690753452287,0.9615384615384615,5,-17.084514132811474,17.097719463685333
GBPUSD,0,0.02,1,0.03,5,1.0,62,48,9,5,0.7741935483870968,0.6774193548387096,-1.7636178843548382,-1.9636178843548384,-0.20142093956793838,0.051368919366511015,0.1569648676190476,-6.416841663500001,0.9761226822121997,-0.2019291338251029,0.970873786407767,5,-12.48809825321218,12.498002251367573
GBPUSD,0,0.02,2,0.05,0,0.1,62,3,59,0,0.04838709677419355,0.04838709677419355,-1.9940289890322582,-2.194028989032258,-2.3673672882173684,0.00997236302765648,0.45673422666666674,-2.328813559322034,0.8360343236744892,-0.7876472269002956,0.6666666666666666,24,-146.77677186947685,146.77677186947685
GBPUSD,0,0.02,2,0.05,1,0.2,62,12,50,0,0.1935483870967742,0.1935483870967742,-2.0241296508064517,-2.2241296508064514,-1.172794478030882,0.03636590950384346,0.4336634708333333,-2.862,0.8684139097722625,-0.6748655226754883,0.8,12,-72.7132576379147,72.7132576379147
GBPUSD,0,0.02,2,0.05,2,0.3,62,25,37,0,0.4032258064516129,0.4032258064516129,-1.8276638761290322,-2.0276638761290324,-0.7431269580159328,0.07765839823917829,0.4233935872,-3.6837837837837832,0.8969137319972657,-0.4936879255456528,0.8571428571428572,7,-46.07387139698782,46.07387139698782
GBPUSD,0,0.02,2,0.05,3,0.5,62,37,25,0,0.5967741935483871,0.5967741935483871,-1.862747119516129,-2.0627471195161293,-0.4345462209361419,0.09681976405367229,0.3705318537837838,-5.664000000000001,0.9385980780677374,-0.3418238845193503,0.9090909090909091,5,-26.9418656980408,27.0257424932608
GBPUSD,0,0.02,2,0.05,4,0.75,62,44,17,1,0.7096774193548387,0.7096774193548387,-1.8168437935483872,-2.016843793548387,-0.29176928911922234,0.11378940326009922,0.36490192727272724,-7.838888888888889,0.9555203276814587,-0.24584290832661992,0.9375,5,-18.08969592539178,18.198206143790983
GBPUSD,0,0.02,2,0.05,5,1.0,62,48,9,5,0.7741935483870968,0.7741935483870968,-1.592051312580645,-1.7920513125806452,-0.18593706858194559,0.1326527604996097,0.3540170545833334,-9.15,0.9627507976311334,-0.1885572492440366,0.9523809523809523,2,-11.52809825208063,11.609480915880035
GBPUSD,0,0.02,3,0.075,0,0.1,62,3,59,0,0.04838709677419355,0.04838709677419355,-1.9781402577419354,-2.1781402577419353,-2.3552705140508805,0.017141950655021835,0.7851013400000001,-2.328813559322034,0.7478732189595375,-0.699486122185344,0.5714285714285715,24,-146.02677187115458,146.02677187115458
GBPUSD,0,0.02,3,0.075,1,0.2,62,12,50,0,0.1935483870967742,0.1935483870967742,-1.9628073795161292,-2.1628073795161287,-1.148600929670906,0.06293460845562543,0.7504952058333333,-2.862,0.7922501863472484,-0.5987017992504742,0.7272727272727273,12,-71.21325763959618,71.21325763959618
GBPUSD,0,0.02,3,0.075,2,0.3,62,24,38,0,0.3870967741935484,0.3870967741935484,-1.7881974093548387,-1.988197409354839,-0.7301412151238478,0.12451534531250001,0.7304900258333333,-3.7052631578947364,0.835317702411164,-0.4482209282176156,0.7999999999999999,12,-45.26875533767857,45.26875533767857
GBPUSD,0,0.02,3,0.075,3,0.5,62,36,26,0,0.5806451612903226,0.5806451612903226,-1.8238867904838707,-2.023886790483871,-0.4235567444813433,0.15728018126259233,0.6505283052777778,-5.726923076923078,0.8979955680895712,-0.31735040679924853,0.8695652173913044,5,-26.260518157843283,26.44439495158292
GBPUSD,0,0.02,3,0.075,4,0.75,62,43,17,2,0.6935483870967742,0.6935483870967742,-1.7058382530645162,-1.905838253064516,-0.2766684805190041,0.18956123669410152,0.6427448444186047,-7.673684210526315,0.922713842663465,-0.22916545556669077,0.9090909090909092,5,-17.153445792178257,17.39528934013494
GBPUSD,0,0.02,3,0.075,5,1.0,62,46,9,7,0.7419354838709677,0.7580645161290323,-1.473340763387097,-1.6733407633870965,-0.17343198911905974,0.2187716315512049,0.6181462270212768,-8.853333333333332,0.9347360438163544,-0.1928005599453867,0.9302325581395349,2,-10.752783325381706,10.934165986349218
GBPUSD,0,0.02,4,0.1,0,0.1,62,3,59,0,0.04838709677419355,0.04838709677419355,-1.9622515262903226,-2.1622515262903224,-2.3431737397311343,0.024311538355167393,1.1134684566666666,-2.328813559322034,0.6765318903289063,-0.6281447935547128,0.5,24,-145.27677186333034,145.27677186333034
GBPUSD,0,0.02,4,0.1,1,0.2,62,12,50,0,0.1935483870967742,0.1935483870967742,-1.9014851080645163,-2.1014851080645163,-1.1244073812174495,0.08950330747728862,1.0673269416666666,-2.862,0.7283690164977851,-0.5348206294010109,0.6666666666666666,12,-69.71325763548185,69.71325763548185
GBPUSD,0,0.02,4,0.1,2,0.3,62,22,40,0,0.3548387096774194,0.3548387096774194,-1.8816372427419357,-2.0816372427419356,-0.7418676267609592,0.14641859093915344,1.006295043181818,-3.78,0.7897549076889216,-0.4349161980115023,0.7499999999999999,12,-45.99579285917948,45.99579285917948
GBPUSD,0,0.02,4,0.1,3,0.5,62,35,26,1,0.5645161290322581,0.5645161290322581,-1.773517559193548,-1.973517559193548,-0.40895491876576595,0.20855052606727031,0.9211974665714284,-5.725925925925927,0.8614141167273667,-0.29689798769510856,0.8333333333333334,5,-25.35520496347749,25.639081761542933
GBPUSD,0,0.02,4,0.1,4,0.75,62,41,17,4,0.6612903225806451,0.6612903225806451,-1.6802217411290319,-1.880221741129032,-0.2712442522533017,0.24400941666666676,0.9177134646341465,-7.342857142857141,0.8889043495612886,-0.22761402698064348,0.8823529411764706,5,-16.817143639704703,17.006394838414995
GBPUSD,0,0.02,4,0.1,5,1.0,62,44,9,9,0.7096774193548387,0.7258064516129032,-1.439579927096774,-1.6395799270967741,-0.16815414053159652,0.28007113682719553,0.8788009893333334,-8.305882352941175,0.9043188581920446,-0.19464143883720586,0.9090909090909091,2,-10.425556712958983,10.567495111991704
GBPUSD,0,0.02,5,0.15,0,0.1,62,3,59,0,0.04838709677419355,0.04838709677419355,-1.9304740638709676,-2.1304740638709676,-2.318980191513063,0.0386507135371179,1.77020268,-2.328813559322034,0.5681396274993078,-0.5197525307251143,0.4,24,-143.77677187380993,143.77677187380993
GBPUSD,0,0.02,5,0.15,1,0.2,62,12,50,0,0.1935483870967742,0.1935483870967742,-1.7788405656451614,-1.9788405656451613,-1.0760202844874154,0.14264070531097134,1.7009904108333334,-2.862,0.6272202530176513,-0.4336718659208771,0.5714285714285715,12,-66.71325763821976,66.71325763821976
GBPUSD,0,0.02,5,0.15,2,0.3,62,22,40,0,0.3548387096774194,0.3548387096774194,-1.6676171546774197,-1.8676171546774194,-0.6827278418128244,0.23417815085978835,1.609442564090909,-3.78,0.7013712373865163,-0.3465325277090969,0.6666666666666667,12,-42.32912619239512,42.32912619239512
GBPUSD,0,0.02,5,0.15,3,0.5,62,34,26,2,0.5483870967741935,0.5645161290322581,-1.4594332133870964,-1.659433213387097,-0.3530761913660946,0.3345093193402328,1.4775754505714285,-5.725925925925927,0.7948809372908197,-0.24649384051662615,0.7692307692307692,5,-21.890723864697872,22.37460065980259
GBPUSD,0,0.02,5,0.15,4,0.75,62,39,17,6,0.6290322580645161,0.6612903225806451,-1.3280109341935487,-1.5280109341935486,-0.22877335270706586,0.3856246568093386,1.4503249287804878,-7.342857142857141,0.8350625613157147,-0.20603030325119853,0.8333333333333333,5,-14.183947867838087,14.5065323979079
GBPUSD,0,0.02,5,0.15,5,1.0,62,42,9,11,0.6774193548387096,0.7258064516129032,-1.0710804712903226,-1.271080471290323,-0.13388161103680318,0.4418768468838527,1.3865113506666666,-8.305882352941175,0.8569485110627978,-0.17952915622408816,0.8695652173913044,2,-8.300659884281798,8.542598281834156
GBPUSD,1,0.05,0,0.02,0,0.1,138,3,135,0,0.021739130434782608,0.014492753623188406,-1.9913907168840579,-2.191390716884058,-2.2825702138159043,0.0006345753049760844,0.09601249499999998,-2.225028999411765,0.9586338739608216,-0.936894743526039,0.8333333333333333,57,-314.99468950659485,314.99468950659485
GBPUSD,1,0.05,0,0.02,1,0.2,138,27,111,0,0.1956521739130435,0.16666666666666666,-2.011142390289855,-2.2111423902898553,-1.1388387702666976,0.00631077087082986,0.08425579695652173,-2.6702220277391304,0.9694113358978189,-0.7737591619847755,0.9090909090909092,23,-157.15975029680428,157.15975029680428
