entry_time,exit_time,month,bucket_type,entry_open_positions_after,exit_reason,sl_mode,tp_mode,r,net_money,holding_seconds,risk_money,risk_percent_of_equity,risk_distance_pips,risk_distance_atr,reward_distance_atr,spread_to_risk,spread_to_reward,spread_atr,atr_ratio,range_position,body_atr,wick_atr,ema_deviation_atr,recent_range_atr,distance_recent_high_atr,distance_recent_low_atr,pullback_depth_atr,breakout_acceptance_atr,up_pressure,down_pressure,candidate_score
2025.02.27 18:24:00,2025.02.27 18:28:59,202502,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.042105,-0.99,299,0.95,0.9275532122632298,14.232857142856691,0.9000000000000001,1.2150000000000003,0.10538994278822426,0.07806662428757352,0.09485094850940184,1.5340377619954908,1.0,0.5501355013551418,0.04426377597112608,1.306850912941931,3.8572719060526026,0.0,3.8572719060526026,0.4869015356820275,-0.18337850045165402,0.6074124914207358,0.3925875085792642,8.375
2025.02.27 18:15:00,2025.02.27 18:42:27,202502,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.0,-1.55,1647,1.55,1.5249901613537977,23.17714285714203,1.4518120805369155,1.959946308724836,0.06471893491130867,0.047939951786154573,0.09395973154372027,1.562950725093737,0.8994974874372049,0.8331096196868935,0.06890380313196658,0.9465753503932584,3.589261744966625,0.3319910514541341,3.2572706935124907,0.47606263982100566,-0.3319910514541341,0.5638297872340464,0.4361702127659536,8.5825
2025.02.28 10:49:00,2025.02.28 11:02:57,202502,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.0,-0.78,837,0.78,0.7835258663987946,11.847857142856812,0.9,1.215,0.12660517272551688,0.09378160942630881,0.11394465545296521,1.4855415617128287,0.952593917710199,0.2810634834509498,0.0,1.4391912830739217,5.697232772653442,0.40260444926748923,5.294628323385953,0.6912642430820132,-0.32664134563217906,0.7757475083056408,0.2242524916943592,8.514999999999999
2025.03.05 03:00:00,2025.03.05 03:26:42,202503,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.373832,1.47,1602,1.07,1.0833248962235498,15.9948571428572,1.1687265135700027,1.577780793319504,0.10003215319221936,0.0740978912534958,0.11691022964524296,1.3392396879067823,0.9481081081081052,0.8402922755740155,0.08037578288097473,1.0856533264264827,2.5135699373696085,0.007306889352853644,2.5062630480167547,0.4968684759915557,0.08037578288097473,0.5605345911949675,0.4394654088050325,7.9675
2025.03.05 03:53:00,2025.03.05 03:59:53,202503,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.032967,-0.94,413,0.91,0.9016149806796789,13.712142857142478,0.9,1.215,0.10939209251456619,0.08103117964041939,0.09845288326310958,1.4190318583629213,0.8275290215588526,0.5578996718237902,0.06563525550861535,0.7239439473391192,3.957805907173162,0.6826066572903086,3.2751992498828537,0.7088607594937174,-0.3544303797468587,0.6485182632667231,0.3514817367332769,8.739999999999998
2025.03.05 03:39:00,2025.03.05 04:10:23,202503,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.03125,-0.99,1883,0.96,0.9577015163607343,14.393142857142038,0.9650574712643607,1.302827586206887,0.10421629347319103,0.07719725442458594,0.10057471264378225,1.4123137798670538,0.6528239202657776,1.0660919540229865,0.08045977011494956,0.4962376428097558,4.036398467433176,1.4013409961686731,2.635057471264503,1.4616858237549806,-0.11398467432967069,0.5972674040338375,0.4027325959661625,8.467500000000001
2025.03.06 17:49:00,2025.03.06 17:53:45,202503,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.058252,-1.09,285,1.03,1.0477062353778863,15.319285714285336,0.9000000000000001,1.215,0.12402667039683078,0.09187160770135613,0.11162400335714771,1.3961902111422626,0.9756592292089238,0.2819974821653555,0.15862358371792898,1.7941561469744034,5.316827528325779,0.14099874108267774,5.175828787243101,0.5757448594208229,-0.41712127570289387,0.6910928616550822,0.30890713834491773,6.799999999999999
2025.03.06 18:08:00,2025.03.06 18:37:00,202503,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.009259,-1.09,1740,1.08,1.1090573012939002,16.000571428571675,0.9842179261863444,1.3286942003515652,0.11249598228634945,0.08333035724914772,0.11072056239016659,1.3133958004226713,0.8511488511488468,0.4551845342707431,0.18453427065027764,0.6106532997231376,5.659050966608223,0.9165202108963498,4.742530755711873,0.6458699472758843,0.11687170474503016,0.6778846153846121,0.3221153846153879,7.75
2025.03.06 17:59:00,2025.03.06 18:39:35,202503,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.016393,-1.24,2435,1.22,1.2548858259617364,18.021142857142536,1.091245674740492,1.4731816608996642,0.0832355645748695,0.06165597375916259,0.09083044982690926,1.3443423653913122,0.7602397602397739,1.0173010380623475,0.02422145328714138,0.33985124229081654,5.570934256055425,1.4532871972317527,4.117647058823672,1.1384083044982265,0.2967128027682133,0.5830815709969805,0.4169184290030195,7.5
2025.04.03 14:09:00,2025.04.03 14:18:49,202504,DISCOUNT_RECLAIM,1,SL,HYBRID,FIXED_R,-1.0,-0.9,589,0.9,0.9484666455896301,13.197857142857567,0.9,1.215,0.12880878930558806,0.0954139180041393,0.11592791037502925,1.1030814281493113,0.3786246893123414,0.08183146614710228,0.10228933268397475,0.7558044333073731,3.327812956648697,0.21139795421337984,3.1164150024353168,0.5182659522649165,-0.38869946419863893,0.6567164179104397,0.34328358208956034,6.4925
2025.04.04 05:29:00,2025.04.04 05:31:18,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.036585,-0.85,138,0.82,0.8724332375784658,12.00214285714305,0.9,1.215,0.13330952806038934,0.09874779856325137,0.11997857525435042,1.3220155958187476,0.7791907514450861,0.3899303695767987,0.22495982860204025,0.5441078895951142,4.244242099625017,1.4172469201927471,2.8269951794322705,1.0123192287092877,-0.3899303695767987,0.5974665728360349,0.4025334271639651,7.300000000000001
2025.04.07 03:17:00,2025.04.07 04:02:00,202504,DISCOUNT_RECLAIM,1,TIMEOUT,HYBRID,FIXED_R,0.740933,1.43,2700,1.9300000000000002,2.0721494524371917,27.9685714285705,0.9862972292191216,1.3315012594458142,0.05720706915923059,0.04237560678461525,0.05642317380349579,1.4710854813682432,0.38391224862888845,0.655919395466027,0.13753148614605232,1.1990074480514143,3.0926952141057606,0.13047858942057775,2.962216624685183,0.4267002518891061,-0.25743073047851844,0.608361774744031,0.39163822525596903,6.2425
2025.04.07 18:44:00,2025.04.07 19:29:00,202504,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.06044,0.11,2700,1.8199999999999998,1.9245003700962249,26.90685714285621,0.9753909891247412,1.3167778353184008,0.06689744515471847,0.049553663077569234,0.06525116519937897,1.3739555029817798,0.8615644344400635,0.3407560849300558,0.05437597099953399,0.9668529439851673,3.8751941998963653,0.8917659243915126,2.9834282755048527,0.5002589331952387,-0.2610046607975159,0.6058117498420692,0.3941882501579308,8.65
2025.04.07 18:57:00,2025.04.07 19:42:00,202504,EXPANSION_PULLBACK,2,TIMEOUT,HYBRID,FIXED_R,-0.130719,-0.2,2700,1.53,1.6132433572332348,22.5514285714289,0.9,1.215,0.07981755986317177,0.059124118417164265,0.07183580387685458,1.221948394625255,0.8651749856569052,0.19156214367161223,0.011972633979419051,0.6321884763595758,3.919042189281582,0.5906499429874332,3.328392246294149,0.4629418472063206,0.19555302166478972,0.6409448818897653,0.3590551181102347,8.265
2025.04.09 09:02:00,2025.04.09 09:14:43,202504,DISCOUNT_RECLAIM,1,TP,HYBRID,FIXED_R,1.367188,1.75,763,1.28,1.3547840812870449,18.579428571428025,1.1617329164805597,1.5683394372487554,0.10226364027806646,0.07575084465041959,0.11880303707015696,0.977222510161202,0.38766519823788076,0.23135328271554076,0.11880303707015696,0.5509955466308061,5.283608753908088,2.1947297900848954,3.0888789638231926,2.2072353729342638,0.5752568110764653,0.642032332563503,0.35796766743649705,6.315
2025.04.11 13:34:00,2025.04.11 13:40:37,202504,DISCOUNT_RECLAIM,1,TP,HYBRID,FIXED_R,1.374046,1.8,397,1.31,1.3613218331081782,18.65571428571392,0.9,1.215,0.08576460678469949,0.06352933835903667,0.07718814610622955,1.0910851164823445,0.39971139971139835,0.3907649896622558,0.07718814610609244,1.3696637774428466,4.110268780151582,0.10130944176423776,4.008959338387344,0.2991040661611939,-0.13990351481735253,0.6140602582496372,0.38593974175036283,6.65
2025.04.14 01:25:00,2025.04.14 01:26:08,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.02381,-0.86,68,0.84,0.8568805467713965,12.143571428571947,0.9,1.215,0.1317569554731288,0.09759774479491022,0.11858125992581592,1.2079549814554986,0.7951612903226032,0.09634727368981759,0.2297511911064395,0.5284727352396935,4.595023822127737,0.9412387506615456,3.653785071466191,0.9634727368977546,-0.0889359449444146,0.6292286874154223,0.3707713125845778,7.524999999999999
2025.04.17 04:24:00,2025.04.17 04:28:25,202504,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.360465,1.17,265,0.86,0.8850468251517958,12.323571428571709,0.9,1.215,0.12983249289994125,0.09617221696291946,0.11684924360994714,1.335667441799733,0.831655992680696,0.7522170057381785,0.05112154407932593,0.6002936183529891,7.149713093375001,1.3437663015127317,5.80594679186227,1.0662493479395743,-0.32863849765269093,0.732098765432093,0.2679012345679071,8.0
2025.04.17 04:37:00,2025.04.17 05:11:15,202504,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.032258,-1.6,2055,1.55,1.5685083991094921,22.102285714285586,1.6041057542768051,2.165542768273687,0.07239070296539374,0.05362274293732869,0.11612234318293108,1.326616577549308,0.9792166266986551,0.3919129082426244,0.036288232244653065,2.0683790286038195,5.196474857438899,0.1886988076722372,5.007776049766662,0.4862623120786399,-0.1886988076722372,0.6519647153167593,0.34803528468324074,7.342499999999999
2025.04.17 04:32:00,2025.04.17 05:17:00,202504,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.493976,-0.82,2700,1.6600000000000001,1.6880211511083993,23.715428571429698,1.7009016393443082,2.2962172131148164,0.06746662811426715,0.04997528008464233,0.11475409836058978,1.3486134740442242,0.9924050632911507,1.5850409836065509,0.23668032786875465,2.0332412929676367,6.806352459016138,0.06454918032776805,6.74180327868837,0.5594262295080026,-0.32274590163924793,0.7485515643105377,0.25144843568946224,6.892499999999999
2025.04.23 16:58:00,2025.04.23 17:15:11,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.029197,-1.41,1031,1.37,1.4282735613010842,19.47542857142821,1.1327627752388816,1.5292297465724904,0.08215480312183851,0.06085540971988037,0.09306190278349773,1.7629179331306963,0.8891031822565011,0.2908184461984924,0.24428749480682618,2.5379573216560423,5.595346904861004,0.6688824262568135,4.92646447860419,0.6398005816369808,-0.3955130868301546,0.7755822159491736,0.22441778405082638,8.0475
2025.04.23 18:21:00,2025.04.23 18:23:03,202504,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.056075,-1.13,123,1.07,1.1314370307708577,15.300000000000049,0.9,1.215,0.11764705882353349,0.08714596949891369,0.10588235294118015,1.441179587326106,0.8516393442622855,0.36470588235300955,0.19411764705874668,0.23662264589829038,3.2352941176471153,1.064705882353006,2.1705882352941095,0.6588235294117318,-0.2411764705882158,0.5214917825537244,0.47850821744627564,8.4925
2025.04.23 18:12:00,2025.04.23 18:23:04,202504,EXPANSION_PULLBACK,1,SL,HYBRID,FIXED_R,-1.080357,-1.21,664,1.12,1.1850597820336473,15.942857142857155,0.9000000000000001,1.2150000000000003,0.1003584229390124,0.07433957254741658,0.09032258064511117,1.5209358661821823,0.8254098360655786,0.1919354838709214,0.02822580645158721,0.18488948213126086,4.753225806451683,1.2024193548386741,3.5508064516130085,0.7620967741934965,0.04516129032263581,0.6013416387158583,0.3986583612841417,8.85
2025.04.23 19:04:00,2025.04.23 19:36:17,202504,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.349398,2.24,1937,1.6600000000000001,1.8010198546164695,23.728571428571854,1.428817204301083,1.9289032258064622,0.0800722456351811,0.05931277454457859,0.11440860215056907,1.3211634762226265,0.8745901639344097,0.782795698924694,0.2167741935483926,0.8410220340434791,3.3298924731182216,0.5660215053764726,2.763870967741749,0.5359139784946088,-0.12645161290314344,0.5314207650273184,0.4685792349726816,8.2
2025.04.23 19:19:00,2025.04.23 20:04:00,202504,EXPANSION_PULLBACK,2,TIMEOUT,HYBRID,FIXED_R,0.672727,1.11,2700,1.65,1.7755299687937156,23.49885714285449,1.4473559172897565,1.9539304883411712,0.07659946988304538,0.056740348061515095,0.11086669599648422,1.2650707184549825,0.856037151702781,0.7267927848657827,0.049274087109606894,1.1356143875519855,4.674879014518155,1.1456225252970036,3.5292564892211518,1.3242410910690878,0.11086669599648422,0.5290102389078434,0.4709897610921567,8.3425
2025.05.01 15:58:00,2025.05.01 16:43:00,202505,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.324324,-0.36,2700,1.11,1.162060301507538,16.14571428571594,1.1273815461348375,1.521965087282031,0.1052910989205089,0.07799340660778437,0.11870324189523945,1.5811055910416787,0.8753894080997124,0.4189526184539031,0.2304239401497459,1.2455684966425422,4.315211970075003,0.5586034912717385,3.7566084788032645,0.9566084788030456,-0.656359102244382,0.6614173228346517,0.3385826771653483,9.165
2025.05.01 17:20:00,2025.05.01 17:30:44,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.357143,1.14,644,0.84,0.8827238335435057,12.092142857142576,0.9,1.2150000000000003,0.13231732529971119,0.0980128335553416,0.11908559276974007,1.4378947569587253,0.9298440979955586,0.17118553960656746,0.0,1.5242305538421994,3.9819245082403647,0.4688995215310234,3.5130249867093415,0.7814992025517762,-0.4688995215310234,0.6378378378378389,0.36216216216216107,8.265
2025.05.01 17:26:00,2025.05.01 17:32:26,202505,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.357143,1.14,386,0.84,0.8816120906801007,12.18857142857106,0.9,1.215,0.13127051101727769,0.09723741556835384,0.11814345991554992,1.450303580819435,0.9287305122494508,0.00738396624476122,0.05168776371311867,1.2898181156314041,3.950421940928365,0.47257383966240957,3.477848101265955,0.5242616033755282,0.08860759493671491,0.6197411003236224,0.38025889967637755,8.515
2025.05.01 17:46:00,2025.05.01 17:52:45,202505,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.377778,1.24,405,0.9,0.9232663110381616,13.139999999999608,0.9,1.215,0.12176560121759217,0.09019674164266085,0.10958904109583295,1.5474297827239123,0.9435127978817115,0.01369863013705212,0.04794520547929308,1.6117170908929042,5.273972602739954,0.43835616438372116,4.835616438356233,0.48630136986301425,-0.37671232876718125,0.7310344827586068,0.2689655172413931,8.965
2025.05.01 17:57:00,2025.05.01 18:05:57,202505,EXPANSION_PULLBACK,2,SL,HYBRID,FIXED_R,-1.0,-1.56,537,1.56,1.5568862275449102,22.57657142856999,1.4148254252461452,1.910014324082296,0.07972866941710294,0.059058273642298466,0.11280214861236199,1.6703740396657938,0.9977645305514051,0.7332139659802638,0.08773500447634092,2.4163173078057567,6.135183527305539,0.018800358102149386,6.11638316920339,0.4700089525515973,-0.2632050134288446,0.7738402061855565,0.22615979381444354,8.055
2025.05.01 17:36:00,2025.05.01 18:21:00,202505,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.806061,1.33,2700,1.65,1.6933497536945814,23.86057142857112,1.6447464303299193,2.220407680945391,0.07124724590476392,0.05277573770723253,0.11718365337269841,1.5494059084927485,0.956319702602233,0.510093549975287,0.2274741506646153,1.9354879500449405,4.914820285573727,0.323978335795165,4.590841949778563,0.5583456425405618,-0.16543574593797328,0.7170099160945786,0.2829900839054213,8.8075
2025.05.01 18:10:00,2025.05.01 18:35:52,202505,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.358696,1.25,1552,0.92,0.9420438255171002,13.39714285714223,0.9,1.215,0.11942844956274597,0.08846551819462664,0.10748560460647137,1.5279572553224556,0.8566121842496199,0.295585412667844,0.0,0.8466497750145238,6.603646833013772,1.2965451055663604,5.307101727447412,1.4712092130518526,0.073896353166961,0.6914956011730167,0.30850439882698333,8.9
2025.05.07 23:00:00,2025.05.07 23:45:00,202505,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.184466,-0.19,2700,1.03,1.033099297893681,14.807428571430137,0.9060489510490383,1.2231660839162017,0.10805387257373233,0.0800399056101721,0.09790209790221663,1.7043465305970882,0.8520599250936202,0.3304195804195898,0.1774475524475285,0.7660019099532552,5.439685314685325,0.9667832167833023,4.472902097902022,1.1442307692308307,-0.09178321678330635,0.6733369388858909,0.32666306111410914,8.6875
2025.05.08 18:18:00,2025.05.08 18:21:54,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.477273,1.3,234,0.88,0.8843332328409205,12.79928571428587,0.9,1.215,0.12500697583585635,0.09259775987841211,0.11250627825227072,1.509019251174784,0.7163742690058639,0.47112004018085907,0.09141135107989502,0.5611542342927398,4.809643395278678,1.3641386238070339,3.445504771471644,1.4274234053239612,-0.17579105976899814,0.6580050293378176,0.34199497066218243,9.9925
2025.05.08 18:40:00,2025.05.08 18:46:24,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.343066,1.84,384,1.37,1.3589921634758457,19.849142857140123,1.3818398806561953,1.8654838388858637,0.0806080147397177,0.059709640547939036,0.11138736946786434,1.4712929599619449,0.9365918097754273,0.4455494778716552,0.0,1.1640082252964639,5.1516658378916445,0.3341621084037909,4.8175037294878535,0.7866732968672248,0.0556936847340311,0.7849740932642504,0.2150259067357496,9.407499999999999
2025.05.08 18:57:00,2025.05.08 19:22:47,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.380531,1.56,1547,1.13,1.100828056502679,16.40000000000157,0.9371428571429363,1.2651428571429642,0.11585365853660756,0.08581752484193152,0.10857142857145854,1.7354193782594443,0.8081244598098476,0.9085714285713716,0.1371428571428608,1.3355687949915767,5.045714285714285,1.2685714285714624,3.7771428571428225,0.7657142857143603,-0.514285714285728,0.7238805970149215,0.27611940298507853,8.9625
2025.05.08 19:03:00,2025.05.08 19:48:00,202505,EXPANSION_PULLBACK,2,TIMEOUT,HYBRID,FIXED_R,0.795276,1.01,2700,1.27,1.2368523568367744,18.410857142859527,1.0439530174160672,1.4093365735116907,0.10863155281049497,0.08046781689666294,0.11340623734310908,1.7269961179309827,0.8902333621434673,0.5443499392466656,0.23815309842041624,1.5976891330425518,4.955852571891304,0.7201296071284283,4.235722964762876,0.7768327257999023,0.011340623734198096,0.7125706214689241,0.28742937853107586,8.8275
2025.05.08 19:35:00,2025.05.08 20:20:00,202505,EXPANSION_PULLBACK,2,TIMEOUT,HYBRID,FIXED_R,0.470588,0.4,2700,0.85,0.8088305262156247,12.400714285714367,0.9,1.215,0.1290248257590417,0.09557394500669755,0.11612234318313754,1.2703116511087926,0.9111769059955555,0.007257646448765606,0.029030585795681248,1.2551835209440985,6.393986521513698,0.8709175738725001,5.523068947641198,1.3716951788490845,-0.10886469673416566,0.7593269934162326,0.24067300658376745,9.15
2025.05.12 10:20:00,2025.05.12 10:22:52,202505,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.344595,1.99,172,1.48,1.4012497633024048,21.70571428571293,1.4401895734596482,1.944255924170525,0.07832038962747057,0.058015103427755975,0.11279620853078029,1.774899057873497,0.9559647718174711,0.28530805687189603,0.09952606635062194,3.26120276170635,7.212322274881557,0.364928909952469,6.847393364929088,0.6104265402842671,-0.364928909952469,0.7805878332193908,0.21941216678060915,8.87
2025.06.05 17:55:00,2025.06.05 18:05:57,202506,EXPANSION_PULLBACK,1,TP,HYBRID,FIXED_R,1.336735,1.31,657,0.98,0.9106960319672893,13.96000000000015,0.9627586206896641,1.2997241379310467,0.12177650429796365,0.09020481799849157,0.11724137931031643,1.5847767748231827,0.698675496688748,0.0,0.006896551724170851,0.9515094241939129,4.434482758620688,0.9310344827585566,3.5034482758621315,1.137931034482702,-0.4965517241379491,0.6739780658025987,0.32602193419740133,8.3675
2025.06.05 18:14:00,2025.06.05 18:32:05,202506,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.347826,1.24,1085,0.92,0.8409506398537476,13.204285714285922,0.8999999999999999,1.215,0.11359948068819843,0.08414776347273958,0.10223953261937858,1.5535302348448317,0.8708609271523295,0.4021421616358092,0.04089581304771269,1.3875817253689327,5.098344693281257,0.572541382667784,4.525803310613473,0.695228821810922,-0.44303797468352185,0.7983104540654679,0.20168954593453214,8.115
2025.06.05 18:01:00,2025.06.05 18:40:00,202506,EXPANSION_PULLBACK,2,TP,HYBRID,FIXED_R,1.348387,2.09,2340,1.55,1.434122871946706,22.248571428573882,1.549651741293687,2.0920298507464774,0.06742005907274491,0.04994078449832956,0.1044776119402024,1.5530229862855598,0.7527593818984679,0.3412935323383508,0.0,1.1162320388543479,4.478606965174087,0.5990049751242625,3.879601990049825,0.5781094527363013,0.06268656716427981,0.6812865497076074,0.3187134502923926,8.1075
2025.06.18 22:24:00,2025.06.18 23:09:00,202506,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,-0.120567,-0.17,2700,1.41,1.2561247216035634,20.362857142856683,1.5326881720429846,2.0691290322580294,0.07366353304329092,0.054565580032067344,0.11290322580634955,1.7558972422501493,0.9489216799091761,0.9333333333333026,0.17311827957007828,1.5915688414425735,6.6311827956989635,0.3387096774194765,6.292473118279487,0.5419354838709913,-0.368817204300913,0.6624365482233461,0.337563451776654,7.77
2025.07.01 17:16:00,2025.07.01 18:01:00,202507,EXPANSION_PULLBACK,1,TIMEOUT,HYBRID,FIXED_R,0.373984,0.46,2700,1.23,1.0974304068522485,17.56971428571603,1.2016414264779263,1.6222159257452005,0.08537418284718266,0.06324013544235753,0.10258915486087589,1.7238983514748178,0.8512499999999971,0.4582315583781772,0.10942843185143247,1.0898802505228526,3.7616023448949596,0.8138739618954786,2.9477283829994807,0.91646311675616,-0.5608207132388587,0.6032568467801572,0.39674315321984277,6.512500000000001
