episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_309","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744362000750_23165","9365","GBPUSD","LONG","1744362000750","1744362000957","1.3005200000","1.3017000000","1.3011100000","0.0007500000","8.1035326215","0.000206714592","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","50","21","29","16.5790607154","1744362871500","0.0004350000","0.0024800000","2314","481522","3","1744362001461","0.001307649901","2219","0.0002064398","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_290","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744362217750_23260","9385","USDCHF","LONG","1744362217750","1744362217815","0.8225800000","0.8228400000","0.8227100000","0.0000200000","2.6481543199","0.000216761497","10","AVAILABLE","CLEAN_CONTINUATION","true","false","13","8","5","6.7718461889","1744362940250","0.0019800000","0.0000750000","877254","5086","9","1744362219597","0.001717226237","1810","0.0002589171","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_175","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744362403000_23281","9393","AUDUSD","SHORT","1744362403000","1744362403186","0.6202100000","0.6204200000","0.6203150000","0.0000100000","2.3771942455","0.000574463616","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","3","3","0","3.4177574731","1744363274500","0.0009900000","0.0004200000","657842","380293","14","1744362403460","0.001619591971","1697","0.0002100000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_359","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1744362797250_23339","9417","USDJPY","LONG","1744362797250","1744362797402","143.8660000000","143.8830000000","143.8745000000","0.0290000000","2.1974540966","0.000394559493","10","AVAILABLE","CLEAN_CONTINUATION","true","false","14","9","5","5.9359032769","1744363568250","0.2140000000","0.0735000000","415338","51192","4","1744362820304","0.001364827221","1987","0.0183155511","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_232","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744362881500_23341","9419","EURUSD","SHORT","1744362881500","1744362881925","1.1260600000","1.1262400000","1.1261500000","0.0000200000","3.0405160618","0.000314251268","10","AVAILABLE","CLEAN_CONTINUATION","true","false","11","6","5","4.0455327537","1744363274500","0.0008700000","0.0009200000","698527","507223","40","1744362900124","0.001424556852","1807","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_288","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744362916750_23342","9420","USDCAD","SHORT","1744362916750","1744362917318","1.3970500000","1.3973000000","1.3971750000","0.0000300000","2.0731601218","0.000220341077","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","33","15","18","3.2477570922","1744363813750","0.0010650000","0.0005150000","462924","842647","26","1744362921775","0.000809741640","1840","0.0002351522","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_310","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744363018000_23354","9426","GBPUSD","SHORT","1744363018000","1744363018540","1.2987100000","1.2989100000","1.2988100000","0.0000600000","2.9991428313","0.000206097142","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","6","3","3","2.9932999579","1744363511750","0.0001400000","0.0010300000","572381","327995","17","1744363018760","0.000911187353","1744","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_291","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744363372000_23395","9446","USDCHF","LONG","1744363372000","1744363372734","0.8243700000","0.8246500000","0.8245100000","0.0000200000","6.2159605279","0.000342653098","10","AVAILABLE","CLEAN_CONTINUATION","true","false","13","10","3","4.8446105526","1744364087750","0.0012750000","0.0013150000","306422","860795","5","1744363376795","0.001462843025","1487","0.0002672697","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_360","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744363920250_23440","9472","USDJPY","SHORT","1744363920250","1744363920539","143.8820000000","143.9000000000","143.8910000000","0.0030000000","3.1376122937","0.000324620514","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","17","1","16","4.5483923172","1744364785750","0.0680000000","0.2540000000","305065","576227","42","1744363923468","0.001269650926","2171","0.0177213266","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_289","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744363926250_23441","9473","USDCAD","LONG","1744363926250","1744363927194","1.3974100000","1.3976600000","1.3975350000","0.0000100000","2.1144457810","0.000215567042","10","AVAILABLE","CLEAN_CONTINUATION","true","false","7","4","3","2.7870874580","1744364812250","0.0009300000","0.0006300000","831120","306373","13","1744363927709","0.000691565545","1420","0.0002359366","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_233","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744363928250_23442","9473","EURUSD","SHORT","1744363928250","1744363929241","1.1262300000","1.1264100000","1.1263200000","0.0000100000","2.7289380772","0.000389742888","10","AVAILABLE","CLEAN_CONTINUATION","true","false","6","3","3","2.8860710412","1744364824500","0.0016800000","0.0006100000","550437","220226","22","1744363929241","0.001378921803","1688","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_311","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744364074500_23446","9476","GBPUSD","SHORT","1744364074500","1744364074934","1.3000800000","1.3002800000","1.3001800000","0.0000300000","2.3503492811","0.000134458612","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","3","3","0","2.8896303402","1744364443250","0.0016700000","0.0000900000","408787","6426","12","1744364075098","0.000859503719","1711","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_176","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744364136250_23449","9479","AUDUSD","LONG","1744364136250","1744364137414","0.6198000000","0.6200100000","0.6199050000","0.0000800000","2.6885604140","0.000256343324","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","1","1","0","2.5848883691","1744364136500","0.0008600000","0.0010700000","900228","349509","12","1744364142354","0.001416245940","1352","0.0002100000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_292","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744364404500_23459","9486","USDCHF","SHORT","1744364404500","1744364404911","0.8235400000","0.8238200000","0.8236800000","0.0000050000","3.2028050587","0.000447914824","10","AVAILABLE","CLEAN_CONTINUATION","true","false","9","2","7","6.0974263006","1744365289750","0.0013250000","0.0014100000","882219","384375","10","1744364405206","0.001599239797","1579","0.0002741102","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_290","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744364890250_23488","9504","USDCAD","LONG","1744364890250","1744364891009","1.3976800000","1.3979300000","1.3978050000","0.0000900000","2.0639003325","0.000155831022","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","15","8","7","3.1496100849","1744365781250","0.0000000000","0.0026300000","0","868946","0","","0.000851828163","1539","0.0002347498","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_234","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744364920250_23491","9505","EURUSD","LONG","1744364920250","1744364921237","1.1267700000","1.1269500000","1.1268600000","0.0000100000","2.1816057519","0.000426451461","10","AVAILABLE","CLEAN_CONTINUATION","true","false","18","15","3","4.0530161932","1744365804250","0.0040500000","0.0000000000","896372","0","0","","0.001307864227","1886","0.0001801697","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_361","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1744364920250_23489","9505","USDJPY","SHORT","1744364920250","1744364921035","144.0410000000","144.0580000000","144.0495000000","0.0255000000","2.2750369824","0.000465297699","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","8","3","5","5.1342704822","1744365708750","0.3375000000","0.0275000000","895354","5136","4","1744364922269","0.001260378714","1972","0.0176064909","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_312","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744365601250_23509","9518","GBPUSD","SHORT","1744365601250","1744365601327","1.3016300000","1.3018300000","1.3017300000","0.0000400000","3.1015517753","0.000315421582","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","36","16","20","8.3411615911","1744366379000","0.0000000000","0.0038700000","0","456160","0","","0.001268031134","2356","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_293","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744365661000_23521","9521","USDCHF","SHORT","1744365661000","1744365661553","0.8218800000","0.8221800000","0.8220300000","0.0000050000","4.4517576415","0.000238110532","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","28","23","5","8.7431307387","1744366513750","0.0043350000","0.0000550000","832125","5638","3","1744365661878","0.002008432591","1779","0.0002573637","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_235","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744365904250_23573","9542","EURUSD","LONG","1744365904250","1744365904778","1.1314900000","1.1316700000","1.1315800000","0.0000600000","2.9554061763","0.000531410254","10","AVAILABLE","CLEAN_CONTINUATION","true","false","43","24","19","6.6807619377","1744366803500","0.0025100000","0.0000600000","153251","848375","8","1744365904778","0.001909779880","2346","0.0001800938","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_362","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744365994000_23579","9548","USDJPY","SHORT","1744365994000","1744365994364","143.5220000000","143.5410000000","143.5315000000","0.0020000000","3.0691652297","0.000379942661","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","32","19","13","4.8116297874","1744366870000","0.3280000000","0.0000000000","477279","0","0","","0.001613827257","2345","0.0203616205","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_291","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744366134250_23623","9562","USDCAD","SHORT","1744366134250","1744366135707","1.3947400000","1.3949900000","1.3948650000","0.0000200000","2.0759132968","0.000203355249","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","20","7","13","5.4629260478","1744367013500","0.0021200000","0.0000200000","895014","6225","7","1744366136436","0.000872221041","1472","0.0002331454","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_294","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744366652000_23698","9598","USDCHF","LONG","1744366652000","1744366652382","0.8181900000","0.8184800000","0.8183350000","0.0000050000","3.2397942667","0.000459247422","10","AVAILABLE","CLEAN_CONTINUATION","true","false","12","4","8","5.0832742197","1744367468000","0.0005200000","0.0022900000","96259","883305","8","1744366653699","0.001799304401","1655","0.0002656798","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_313","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744366651750_23700","9599","GBPUSD","SHORT","1744366651750","1744366653614","1.3025700000","1.3027700000","1.3026700000","0.0000000000","3.2974876266","0.000371554456","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","21","9","12","4.5576897011","1744367512750","0.0003200000","0.0032500000","93996","901102","16","1744366655652","0.001124083491","1988","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_236","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744366869750_23728","9610","EURUSD","LONG","1744366869750","1744366870224","1.1326000000","1.1327800000","1.1326900000","0.0000100000","2.0893502827","0.000402437702","10","AVAILABLE","CLEAN_CONTINUATION","true","false","16","10","6","3.6714013419","1744367740000","0.0036600000","0.0001200000","716643","10486","3","1744366870926","0.001709177992","2221","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_363","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744367066000_23743","9618","USDJPY","LONG","1744367066000","1744367066667","143.2190000000","143.2370000000","143.2280000000","0.0120000000","3.0587933087","0.000312920221","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","44","28","16","5.2120154071","1744367925750","0.0065000000","0.3675000000","980","521991","2","1744367066980","0.001813144403","2352","0.0202806122","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_292","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744367181250_23754","9625","USDCAD","SHORT","1744367181250","1744367181388","1.3920300000","1.3922800000","1.3921550000","0.0002100000","2.3915656116","0.000157241370","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","62","47","15","8.1264523509","1744368080750","0.0027550000","0.0005100000","659184","179172","20","1744367182397","0.001325312656","1735","0.0002353026","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_295","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744367629000_23819","9654","USDCHF","LONG","1744367629000","1744367629726","0.8164400000","0.8166800000","0.8165600000","0.0000050000","4.3118614287","0.000358992846","10","AVAILABLE","CLEAN_CONTINUATION","true","false","18","15","3","8.5470075829","1744368377750","0.0020350000","0.0006550000","798984","381006","15","1744367630529","0.001800551183","1644","0.0002439659","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_314","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744367711500_23848","9669","GBPUSD","SHORT","1744367711500","1744367711768","1.3065700000","1.3067700000","1.3066700000","0.0000200000","3.5922700665","0.000408282702","10","AVAILABLE","CLEAN_CONTINUATION","true","false","16","10","6","4.2315911193","1744368590750","0.0018000000","0.0008500000","716193","150267","21","1744367713478","0.001079153442","2042","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_177","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744367819250_23874","9677","AUDUSD","LONG","1744367819250","1744367819966","0.6225500000","0.6227600000","0.6226550000","0.0000200000","3.6227126527","0.000609888138","10","AVAILABLE","CLEAN_CONTINUATION","true","false","4","1","3","4.0385175537","1744368292250","0.0002700000","0.0012700000","84048","686987","17","1744367823456","0.001545310870","1703","0.0002100000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_237","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744367950500_23897","9688","EURUSD","LONG","1744367950500","1744367950956","1.1360800000","1.1362600000","1.1361700000","0.0000500000","2.6300916265","0.000679017842","10","AVAILABLE","CLEAN_CONTINUATION","true","false","7","3","4","3.6124156227","1744368739000","0.0000300000","0.0029800000","1663","477225","4","1744367952163","0.001448545416","2012","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_293","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w1000_1744368233000_23927","9704","USDCAD","SHORT","1744368233000","1744368234134","1.3907700000","1.3910200000","1.3908950000","0.0001100000","1.3568310889","0.000388885300","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","29","14","15","3.5632567345","1744369033500","0.0013200000","0.0006750000","854841","157140","14","1744368234827","0.000915059181","1695","0.0002341534","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_364","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744368431500_23942","9712","USDJPY","SHORT","1744368431500","1744368431856","143.1670000000","143.1840000000","143.1755000000","0.0070000000","3.5304473688","0.000434611301","10","AVAILABLE","PULLBACK_CONTINUATION","false","false","54","32","22","8.8372725308","1744369331500","0.6160000000","0.0235000000","893179","56298","3","1744368432403","0.001898987641","2549","0.0187469596","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_296","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744368697500_23973","9726","USDCHF","LONG","1744368697500","1744368697703","0.8178600000","0.8181200000","0.8179900000","0.0000550000","7.8097817592","0.000472723191","10","AVAILABLE","CLEAN_CONTINUATION","true","false","101","50","51","11.0978278175","1744369591750","0.0002250000","0.0067250000","66515","674802","15","1744368700842","0.002631894291","1942","0.0002541040","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_178","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744368987750_24006","9740","AUDUSD","LONG","1744368987750","1744368988815","0.6224200000","0.6226300000","0.6225250000","0.0000500000","3.2019550461","0.000426926554","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","45","35","10","6.6682419561","1744369825500","0.0001800000","0.0019200000","168560","454441","11","1744369013371","0.002749552339","2496","0.0002100000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_315","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744369032000_24009","9742","GBPUSD","SHORT","1744369032000","1744369032550","1.3069700000","1.3071700000","1.3070700000","0.0001000000","2.3277618307","0.000364437296","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","67","20","47","9.5791557785","1744369903500","0.0016000000","0.0018100000","757418","331101","30","1744369047943","0.001529155365","2772","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_238","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744369058500_24017","9745","EURUSD","LONG","1744369058500","1744369059886","1.1363200000","1.1365000000","1.1364100000","0.0000500000","2.4747903865","0.000536705597","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","134","61","73","10.6769387870","1744369956750","0.0054000000","0.0014800000","304391","829216","27","1744369061194","0.002574143959","2777","0.0001815772","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_294","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744369619000_24484","9835","USDCAD","SHORT","1744369619000","1744369619556","1.3895400000","1.3897700000","1.3896550000","0.0000500000","2.8047100467","0.000494851522","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","45","21","24","9.6738579861","1744370482750","0.0006500000","0.0007400000","518349","268479","39","1744369619759","0.001084717745","2146","0.0002357502","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_365","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744369743000_24529","9853","USDJPY","SHORT","1744369743000","1744369743422","142.9190000000","142.9380000000","142.9285000000","0.0030000000","2.9695731226","0.000739442384","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","51","25","26","7.4493127926","1744370638750","0.2960000000","0.1575000000","744466","153853","22","1744369743684","0.001968739203","2754","0.0175853304","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_297","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744370034000_24578","9873","USDCHF","SHORT","1744370034000","1744370034490","0.8158300000","0.8160700000","0.8159500000","0.0000250000","4.5910306785","0.001302505745","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","28","18","10","7.3950768610","1744370848250","0.0022150000","0.0004550000","887790","76164","10","1744370037822","0.002241816353","1816","0.0002580066","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_179","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1744370048250_24588","9876","AUDUSD","SHORT","1744370048250","1744370048467","0.6216500000","0.6218600000","0.6217550000","0.0000500000","2.3090576233","0.000687812502","10","AVAILABLE","CLEAN_CONTINUATION","true","false","2","0","2","3.4061469958","1744370378500","0.0013100000","0.0000100000","538099","320","2","1744370048570","0.001724862979","2038","0.0002100000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_316","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744370259500_24640","9888","GBPUSD","SHORT","1744370259500","1744370260066","1.3064200000","1.3066200000","1.3065200000","0.0002700000","2.6129255650","0.000371850170","10","AVAILABLE","DEAD_OR_TIMEOUT","false","false","32","6","26","7.7253395572","1744370893250","0.0009100000","0.0030100000","367624","887136","24","1744370263436","0.001219332608","2313","0.0002000000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_239","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744370361500_24661","9896","EURUSD","SHORT","1744370361500","1744370363814","1.1374500000","1.1376300000","1.1375400000","0.0000500000","3.1074598753","0.000523002872","10","AVAILABLE","CLEAN_CONTINUATION","true","false","26","4","22","5.6625429046","1744371240250","0.0008700000","0.0041800000","274889","890639","9","1744370368311","0.001783703383","2314","0.0001800000","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_295","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744370663500_24721","9920","USDCAD","SHORT","1744370663500","1744370663736","1.3898400000","1.3900600000","1.3899500000","0.0000800000","1.7224534777","0.000152583691","10","AVAILABLE","CLEAN_CONTINUATION","true","false","27","16","11","4.2601118065","1744371539250","0.0005900000","0.0011500000","155178","661535","37","1744370669389","0.000927458485","1863","0.0002344552","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_366","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744370707250_24727","9923","USDJPY","LONG","1744370707250","1744370707875","142.6310000000","142.6510000000","142.6410000000","0.0100000000","3.4361209231","0.000293195983","10","AVAILABLE","FAILED_SHOCK_REVERSAL","false","true","18","10","8","4.1889589247","1744371601750","0.0955000000","0.2240000000","311625","704845","55","1744370707807","0.001580318988","2492","0.0167058587","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_298","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1744371188500_24783","9955","USDCHF","SHORT","1744371188500","1744371189111","0.8136400000","0.8139000000","0.8137700000","0.0000650000","3.8364126659","0.000424404348","10","AVAILABLE","CLEAN_CONTINUATION","true","false","13","8","5","4.9865675486","1744371728250","0.0014400000","0.0008850000","602290","400108","17","1744371189388","0.002000270489","1915","0.0002596397","0","0","0","0","0","0","COMPLETE_900S","VALID","tickshock-medium-horizon-response-v1"
