episode_id,event_id,market_cluster_id,symbol,shock_direction,target_usd_sign,t0_msc,t0_quote_msc,t0_processing_msc,atr14_m5,atr_source_msc,status,status_reason,target_usd_return_atr_1s,valid_cross_symbols_1s,usd_breadth_count_1s,usd_breadth_1s,usd_consensus_median_1s,shock_aligned_usd_consensus_1s,target_residual_1s,shock_aligned_target_residual_1s,target_usd_return_atr_3s,valid_cross_symbols_3s,usd_breadth_count_3s,usd_breadth_3s,usd_consensus_median_3s,shock_aligned_usd_consensus_3s,target_residual_3s,shock_aligned_target_residual_3s,target_usd_return_atr_5s,valid_cross_symbols_5s,usd_breadth_count_5s,usd_breadth_5s,usd_consensus_median_5s,shock_aligned_usd_consensus_5s,target_residual_5s,shock_aligned_target_residual_5s,target_usd_return_atr_10s,valid_cross_symbols_10s,usd_breadth_count_10s,usd_breadth_10s,usd_consensus_median_10s,shock_aligned_usd_consensus_10s,target_residual_10s,shock_aligned_target_residual_10s,median_cross_quote_age_ms,max_cross_quote_age_ms,num_prior_cross_fx_movers,first_cross_fx_lead_ms,median_cross_fx_lead_ms,target_leader_rank,target_lead_bucket,h1,h2,h3,h4,future_sources,feature_spec_sha256,schema_version
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_34","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743764311250_1132","670","GBPUSD","SHORT","1","1743764311911","1743764311070","1743764311911","0.000883289371","1743764100000","TARGET_STALE","TARGET_QUOTE_AGE","-0.011321318161","0","0","","","","","","0.158498454248","0","0","","","","","","0.181141090569","0","0","","","","","","0.181141090569","0","0","","","","","","0","0","2","6045","3543","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_10","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743764400250_1137","672","EURUSD","LONG","-1","1743764400699","1743764400087","1743764400699","0.001002821555","1743764400000","TARGET_STALE","TARGET_QUOTE_AGE","-0.229352868240","2","2","1.000000000000","-0.103510373081","0.103510373081","-0.125842495160","0.125842495160","-0.239324732077","2","2","1.000000000000","-0.103510373081","0.103510373081","-0.135814358996","0.135814358996","-0.229352868240","2","2","1.000000000000","-0.103510373081","0.103510373081","-0.125842495160","0.125842495160","-0.269240323587","2","2","1.000000000000","-0.091055125136","0.091055125136","-0.178185198451","0.178185198451","423","427","4","9773","3448","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_18","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743764456500_1179","684","USDCHF","LONG","1","1743764456863","1743764456260","1743764456863","0.000678465853","1743764400000","TARGET_STALE","TARGET_QUOTE_AGE","0.044217405891","5","2","0.400000000000","0.000000000000","0.000000000000","0.044217405891","0.044217405891","0.302152273586","5","4","0.800000000000","0.134778232255","0.134778232255","0.167374041332","0.167374041332","0.361108814773","5","4","0.800000000000","0.269556464509","0.269556464509","0.091552350265","0.091552350265","0.397956653016","5","5","1.000000000000","0.456748453751","0.456748453751","-0.058791800735","-0.058791800735","296","401","5","9954","7924","6","LATE","true","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_70","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743764587000_1258","709","USDJPY","LONG","1","1743764587662","1743764586658","1743764587662","0.149685179386","1743764400000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","2","2","1.000000000000","0.042406765186","0.042406765186","-0.042406765186","-0.042406765186","0.173697891178","2","2","1.000000000000","0.094820520237","0.094820520237","0.078877370941","0.078877370941","0.073487569344","2","2","1.000000000000","0.139693906676","0.139693906676","-0.066206337332","-0.066206337332","0.133613762444","2","2","1.000000000000","0.145921930683","0.145921930683","-0.012308168239","-0.012308168239","345","490","3","4924","1798","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_19","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743764974750_1284","717","USDCAD","SHORT","-1","1743764975158","1743764974734","1743764975158","0.000739709059","1743764700000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","-0.196023015076","2","2","1.000000000000","-0.066111590831","0.066111590831","-0.129911424245","0.129911424245","-0.216301258015","2","2","1.000000000000","-0.066111590831","0.066111590831","-0.150189667184","0.150189667184","-0.229820086641","2","2","1.000000000000","-0.079325182816","0.079325182816","-0.150494903825","0.150494903825","-0.385286615839","2","2","1.000000000000","-0.096826956386","0.096826956386","-0.288459659453","0.288459659453","186","265","4","4203","1972","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_35","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743765516750_1307","734","GBPUSD","LONG","-1","1743765517087","1743765516654","1743765517087","0.001125339336","1743765300000","ELIGIBLE","AVAILABLE","-0.177724170528","5","5","1.000000000000","-0.161331335813","0.161331335813","-0.016392834716","0.016392834716","-0.204382796107","5","5","1.000000000000","-0.194697243605","0.194697243605","-0.009685552502","0.009685552502","-0.159951753476","5","5","1.000000000000","-0.158434574040","0.158434574040","-0.001517179436","0.001517179436","-0.204382796107","5","5","1.000000000000","-0.264192276941","0.264192276941","0.059809480834","-0.059809480834","302","398","5","9769","7546","4","MIDDLE","true","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_19","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743765637500_1315","738","USDCHF","LONG","1","1743765637661","1743765637317","1743765637661","0.000788666835","1743765600000","ELIGIBLE","AVAILABLE","0.234573069241","5","5","1.000000000000","0.081031682532","0.081031682532","0.153541386709","0.153541386709","0.272611945334","5","5","1.000000000000","0.112485193194","0.112485193194","0.160126752140","0.160126752140","0.393068386296","5","5","1.000000000000","0.181089405090","0.181089405090","0.211978981205","0.211978981205","0.412087824342","5","5","1.000000000000","0.251437490669","0.251437490669","0.160650333673","0.160650333673","96","201","5","4924","4723","1","EARLY","true","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_71","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743765851500_1326","744","USDJPY","SHORT","-1","1743765851992","1743765851461","1743765851992","0.151131003323","1743765600000","TARGET_STALE","TARGET_QUOTE_AGE","-0.026467104115","4","4","1.000000000000","-0.036533249587","0.036533249587","0.010066145471","-0.010066145471","-0.086018088374","4","3","0.750000000000","-0.045277293112","0.045277293112","-0.040740795262","0.040740795262","-0.066167760288","4","1","0.250000000000","0.046055830854","-0.046055830854","-0.112223591142","0.112223591142","-0.006616776029","4","1","0.250000000000","0.122067032597","-0.122067032597","-0.128683808625","0.128683808625","219","297","1","240","240","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_36","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743766560000_1353","759","GBPUSD","SHORT","1","1743766560135","1743766559886","1743766560135","0.001122192750","1743766500000","ELIGIBLE","AVAILABLE","0.115844626463","5","3","0.600000000000","0.056172125485","0.056172125485","0.059672500978","0.059672500978","0.133666876688","5","4","0.800000000000","0.056172125485","0.056172125485","0.077494751203","0.077494751203","0.249511503151","5","5","1.000000000000","0.176647184204","0.176647184204","0.072864318946","0.072864318946","0.302978253826","5","5","1.000000000000","0.187158452291","0.187158452291","0.115819801535","0.115819801535","201","406","5","9644","4626","1","EARLY","true","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_20","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743766663250_1355","760","USDCAD","LONG","1","1743766663488","1743766663086","1743766663488","0.000849150116","1743766500000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.153094249767","3","2","0.666666666667","0.028086064123","0.028086064123","0.125008185644","0.125008185644","0.141317769016","3","2","0.666666666667","0.028086064123","0.028086064123","0.113231704893","0.113231704893","0.141317769016","3","2","0.666666666667","0.014043032062","0.014043032062","0.127274736954","0.127274736954","0.153094249767","3","1","0.333333333333","-0.031193075382","-0.031193075382","0.184287325149","0.184287325149","302","399","3","8927","4110","4","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_20","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743766810750_1360","765","USDCHF","LONG","1","1743766810954","1743766810413","1743766810954","0.000793498488","1743766800000","TARGET_STALE","TARGET_QUOTE_AGE","0.119722975383","1","1","1.000000000000","0.018343439928","0.018343439928","0.101379535455","0.101379535455","0.138626603075","1","0","0.000000000000","-0.000000000000","-0.000000000000","0.138626603075","0.138626603075","0.214241113843","1","1","1.000000000000","0.018343439928","0.018343439928","0.195897673915","0.195897673915","0.144927812306","1","0","0.000000000000","-0.183434399275","-0.183434399275","0.328362211581","0.328362211581","486","486","1","9033","9033","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_11","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743766910750_1364","768","EURUSD","SHORT","1","1743766910970","1743766910570","1743766910970","0.001053706103","1743766800000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.142354684667","3","3","1.000000000000","0.124140947081","0.124140947081","0.018213737586","0.018213737586","0.227767495467","3","3","1.000000000000","0.165090959348","0.165090959348","0.062676536119","0.062676536119","0.256238432400","3","3","1.000000000000","0.146747519420","0.146747519420","0.109490912980","0.109490912980","0.417573741689","3","3","1.000000000000","0.266016315173","0.266016315173","0.151557426517","0.151557426517","301","339","5","7901","5696","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_72","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743767064500_1379","773","USDJPY","SHORT","-1","1743767065006","1743767064462","1743767065006","0.143710859422","1743766800000","TARGET_STALE","TARGET_QUOTE_AGE","-0.006958416393","4","3","0.750000000000","-0.007584209837","0.007584209837","0.000625793445","-0.000625793445","-0.118293078674","4","4","1.000000000000","-0.055072568613","0.055072568613","-0.063220510061","0.063220510061","-0.139168327852","4","4","1.000000000000","-0.094749129228","0.094749129228","-0.044419198624","0.044419198624","-0.194835658993","4","4","1.000000000000","-0.138304523396","0.138304523396","-0.056531135597","0.056531135597","153","206","4","9284","8031","5","LATE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_37","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743767546750_1394","781","GBPUSD","LONG","-1","1743767547038","1743767546435","1743767547038","0.001157397014","1743767400000","TARGET_STALE","TARGET_QUOTE_AGE","-0.146881318976","2","2","1.000000000000","-0.128875658662","0.128875658662","-0.018005660313","0.018005660313","-0.146881318976","2","2","1.000000000000","-0.148850356098","0.148850356098","0.001969037122","-0.001969037122","-0.198721784497","2","2","1.000000000000","-0.208497668184","0.208497668184","0.009775883688","-0.009775883688","-0.120961086215","2","2","1.000000000000","-0.183317283174","0.183317283174","0.062356196959","-0.062356196959","353","401","5","9449","502","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_21","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743767801500_1409","787","USDCHF","LONG","1","1743767803605","1743767801342","1743767803605","0.000824311657","1743767700000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","0","0","","","","","","0.188035676384","0","0","","","","","","0.181970009404","0","0","","","","","","0.181970009404","0","0","","","","","","0","0","3","2816","2761","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_21","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743767903500_1412","789","USDCAD","SHORT","-1","1743767904308","1743767903217","1743767904308","0.000848395065","1743767700000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","2","2","1.000000000000","-0.043035652542","0.043035652542","0.043035652542","-0.043035652542","-0.247526192396","2","2","1.000000000000","-0.114744774104","0.114744774104","-0.132781418292","0.132781418292","-0.247526192396","2","2","1.000000000000","-0.119518595805","0.119518595805","-0.128007596590","0.128007596590","-0.330034923194","2","2","1.000000000000","-0.133840060909","0.133840060909","-0.196194862286","0.196194862286","442","481","1","9633","9633","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_12","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743768268500_1423","797","EURUSD","SHORT","1","1743768268872","1743768268371","1743768268872","0.001015496635","1743768000000","TARGET_STALE","TARGET_QUOTE_AGE","0.275727156918","2","2","1.000000000000","0.074925018125","0.074925018125","0.200802138793","0.200802138793","0.226490164611","2","2","1.000000000000","0.137520520664","0.137520520664","0.088969643947","0.088969643947","0.334811547686","2","2","1.000000000000","0.180673500431","0.180673500431","0.154138047255","0.154138047255","0.334811547686","2","2","1.000000000000","0.159097010548","0.159097010548","0.175714537138","0.175714537138","450","500","4","1305","961","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_38","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743768584750_1433","805","GBPUSD","SHORT","1","1743768585638","1743768584606","1743768585638","0.001117095898","1743768300000","TARGET_STALE","TARGET_QUOTE_AGE","-0.000000000000","1","0","0.000000000000","-0.005796801179","-0.005796801179","0.005796801179","0.005796801179","0.143228527023","1","1","1.000000000000","0.156513631837","0.156513631837","-0.013285104814","-0.013285104814","0.152180309962","1","1","1.000000000000","0.156513631837","0.156513631837","-0.004333321875","-0.004333321875","0.053710697633","1","1","1.000000000000","0.046374409433","0.046374409433","0.007336288200","0.007336288200","463","463","1","1477","1477","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_73","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743768790250_1437","809","USDJPY","SHORT","-1","1743768791398","1743768790246","1743768791398","0.141633422325","1743768600000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","1","0","0.000000000000","0.042137588653","-0.042137588653","-0.042137588653","0.042137588653","-0.134149127290","1","1","1.000000000000","-0.042137588653","0.042137588653","-0.092011538637","0.092011538637","-0.176512009592","1","1","1.000000000000","-0.025282553192","0.025282553192","-0.151229456400","0.151229456400","-0.098846725371","1","1","1.000000000000","-0.008427517730","0.008427517730","-0.090419207641","0.090419207641","452","452","0","","","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_22","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743769146500_1440","812","USDCAD","LONG","1","1743769146850","1743769146248","1743769146850","0.000907117577","1743768900000","TARGET_STALE","TARGET_QUOTE_AGE","0.225990549833","4","3","0.750000000000","0.012260357225","0.012260357225","0.213730192608","0.213730192608","0.214966620573","4","4","1.000000000000","0.035454787080","0.035454787080","0.179511833492","0.179511833492","0.330717877804","4","4","1.000000000000","0.062898889118","0.062898889118","0.267818988685","0.267818988685","0.347253771694","4","4","1.000000000000","0.090180901987","0.090180901987","0.257072869707","0.257072869707","259","318","1","2010","2010","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_22","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743769679000_1445","817","USDCHF","SHORT","-1","1743769679367","1743769678680","1743769679367","0.000805584733","1743769500000","TARGET_STALE","TARGET_QUOTE_AGE","-0.266886884930","0","0","","","","","","-0.285506900158","0","0","","","","","","-0.297920243643","0","0","","","","","","-0.384813648039","0","0","","","","","","0","0","0","","","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_39","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743769695250_1447","818","GBPUSD","LONG","-1","1743769695787","1743769695129","1743769695787","0.001125377565","1743769500000","TARGET_STALE","TARGET_QUOTE_AGE","-0.177718133207","2","2","1.000000000000","-0.090754905006","0.090754905006","-0.086963228202","0.086963228202","-0.177718133207","2","2","1.000000000000","-0.100058829417","0.100058829417","-0.077659303790","0.077659303790","-0.177718133207","2","2","1.000000000000","-0.103780399182","0.103780399182","-0.073937734025","0.073937734025","-0.159946319886","2","2","1.000000000000","-0.058883049906","0.058883049906","-0.101063269980","0.101063269980","407","412","2","518","460","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_74","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w1000_1743770012750_1452","822","USDJPY","LONG","1","1743770014454","1743770012436","1743770014454","0.135683912388","1743769800000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","0","0","","","","","","0.169511621497","0","0","","","","","","0.228472185497","0","0","","","","","","0.221102114997","0","0","","","","","","0","0","0","","","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_40","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743770760250_1456","825","GBPUSD","LONG","-1","1743770762402","1743770760210","1743770762402","0.001032683469","1743770700000","TARGET_STALE","TARGET_QUOTE_AGE","-0.000000000000","0","0","","","","","","-0.106518602602","0","0","","","","","","-0.106518602602","0","0","","","","","","-0.096835093275","0","0","","","","","","0","0","0","","","","NO_CROSSING","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_23","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743770919500_1457","826","USDCAD","SHORT","-1","1743770920662","1743770919183","1743770920662","0.000867156307","1743770700000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","0","0","","","","","","-0.155681275659","0","0","","","","","","-0.155681275659","0","0","","","","","","-0.213341007385","0","0","","","","","","0","0","3","9052","5729","4","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_75","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743771519750_1461","830","USDJPY","LONG","1","1743771520211","1743771519381","1743771520211","0.128578966170","1743771300000","TARGET_STALE","TARGET_QUOTE_AGE","0.093327861916","0","0","","","","","","0.085550540090","0","0","","","","","","0.116659827395","0","0","","","","","","0.171101080179","0","0","","","","","","0","0","1","9425","9425","2","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_23","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1743771803750_1467","834","USDCHF","LONG","1","1743771805981","1743771803453","1743771805981","0.000731549330","1743771600000","TARGET_STALE","TARGET_QUOTE_AGE","0.000000000000","4","4","1.000000000000","0.042604423714","0.042604423714","-0.042604423714","-0.042604423714","0.123026563417","4","2","0.500000000000","-0.008572152558","-0.008572152558","0.131598715975","0.131598715975","0.102522136181","4","3","0.750000000000","0.031729414365","0.031729414365","0.070792721815","0.070792721815","0.102522136181","4","4","1.000000000000","0.132353752241","0.132353752241","-0.029831616060","-0.029831616060","410","497","3","7247","5033","4","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_24","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1743771910750_1468","835","USDCAD","LONG","1","1743771910871","1743771910650","1743771910871","0.000839246080","1743771900000","ELIGIBLE","AVAILABLE","0.190647301079","5","3","0.600000000000","0.013565705752","0.013565705752","0.177081595327","0.177081595327","0.184689572920","5","3","0.600000000000","0.013565705752","0.013565705752","0.171123867168","0.171123867168","0.184689572920","5","3","0.600000000000","0.006782852876","0.006782852876","0.177906720044","0.177906720044","0.309801864252","5","4","0.800000000000","0.152651325243","0.152651325243","0.157150539009","0.157150539009","135","324","3","6925","5992","1","EARLY","false","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_41","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1743771952000_1469","836","GBPUSD","SHORT","1","1743771952190","1743771951850","1743771952190","0.000982631495","1743771900000","ELIGIBLE","AVAILABLE","0.417246955665","5","3","0.600000000000","0.235295078991","0.235295078991","0.181951876675","0.181951876675","0.457953975730","5","3","0.600000000000","0.235295078991","0.235295078991","0.222658896739","0.222658896739","0.488484240779","5","4","0.800000000000","0.313726771988","0.313726771988","0.174757468791","0.174757468791","0.508837750811","5","5","1.000000000000","0.451391299122","0.451391299122","0.057446451689","0.057446451689","240","379","5","5950","3255","4","MIDDLE","true","false","false","true","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_13","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1743771952250_1472","836","EURUSD","SHORT","1","1743771952653","1743771952190","1743771952653","0.001019995833","1743771900000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.215687155742","4","4","1.000000000000","0.126337042235","0.126337042235","0.089350113507","0.089350113507","0.215687155742","4","2","0.500000000000","0.165110016818","0.165110016818","0.050577138924","0.050577138924","0.294118848739","4","3","0.750000000000","0.205807134073","0.205807134073","0.088311714666","0.088311714666","0.460786196357","4","4","1.000000000000","0.302617912942","0.302617912942","0.158168283414","0.158168283414","253","436","5","5212","3013","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_76","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1743772488250_1552","869","USDJPY","SHORT","-1","1743772488512","1743772488009","1743772488512","0.141756919699","1743772200000","TARGET_STALE","TARGET_QUOTE_AGE","-0.141086587113","4","2","0.500000000000","-0.008903628493","0.008903628493","-0.132182958620","0.132182958620","-0.126977928402","4","3","0.750000000000","-0.040881307303","0.040881307303","-0.086096621098","0.086096621098","-0.162249575180","4","3","0.750000000000","-0.075170028801","0.075170028801","-0.087079546379","0.087079546379","-0.497330219573","4","3","0.750000000000","-0.083677541371","0.083677541371","-0.413652678203","0.413652678203","361","484","5","3622","3526","1","EARLY","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_24","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w500_1743772999250_1595","893","USDCHF","LONG","1","1743772999556","1743772999124","1743772999556","0.000773185136","1743772800000","CROSS_SYMBOL_STALE","CROSS_QUOTE_AGE","0.187535938242","4","2","0.500000000000","0.008619935992","0.008619935992","0.178916002250","0.178916002250","0.194002694734","4","4","1.000000000000","0.071017558415","0.071017558415","0.122985136319","0.122985136319","0.245736746662","4","4","1.000000000000","0.178006278933","0.178006278933","0.067730467729","0.067730467729","0.206936207716","4","2","0.500000000000","-0.005180229123","-0.005180229123","0.212116436839","0.212116436839","164","216","5","9676","701","3","MIDDLE","false","false","false","false","0","2CDB617B542C9E1801C205630ED7364796B5569E9D438BE957B243511201F17D","tickshock-cross-fx-lead-lag-v1"
