episode_id,event_id,market_cluster_id,symbol,shock_direction,candidate_msc,confirmed_msc,confirmed_quote_msc,processed_msc,t0_msc,t0_sequence,quote_age_ms,t0_bid,t0_ask,t0_mid,feature_status,missing_reason,fallback_anchor,spread_atr5,spread_atr5_source_msc,spread_atr5_available,tick_activity_ratio,tick_activity_ratio_source_msc,tick_activity_ratio_available,pre_return_5m_dir_atr,pre_return_5m_dir_atr_source_msc,pre_return_5m_dir_atr_available,m5_ema20_slope_dir_atr,m5_ema20_slope_dir_atr_source_msc,m5_ema20_slope_dir_atr_available,m15_alignment_dir,m15_alignment_dir_source_msc,m15_alignment_dir_available,pre_extension_15m_dir_atr,pre_extension_15m_dir_atr_source_msc,pre_extension_15m_dir_atr_available,day_range_position_dir,day_range_position_dir_source_msc,day_range_position_dir_available,detection_efficiency,detection_efficiency_source_msc,detection_efficiency_available,severity,severity_source_msc,severity_available,confirmation_retention,confirmation_retention_source_msc,confirmation_retention_available,spread_efficiency_interaction,spread_efficiency_interaction_source_msc,spread_efficiency_interaction_available,flow_efficiency_interaction,flow_efficiency_interaction_source_msc,flow_efficiency_interaction_available,feature_spec_sha256,spec_sha256,schema_version
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_151","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744221454250_16540","6758","EURUSD","SHORT","1744221454000","1744221454250","1744221454200","1744221454910","1744221454910","774738","710","1.1034700000","1.1036500000","1.1035600000","AVAILABLE","AVAILABLE","false","0.146973518610","1744221454910","true","2.000000000000","1744221454910","true","0.122477932175","1744221420000","true","0.312676586757","1744221420000","true","-1.000000000000","1744221420000","true","0.671717843194","1744221420000","true","-0.172796668980","1744221454910","true","0.666666666664","1744221454910","true","3.262000922731","1744221454910","true","1.750000000008","1744221454910","true","0.097982345740","1744221454910","true","0.081651954783","1744221454910","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_218","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744221454500_16542","6758","GBPUSD","SHORT","1744221454250","1744221454500","1744221454453","1744221454910","1744221454910","894478","457","1.2763000000","1.2765000000","1.2764000000","EXCLUDED","FEATURE_MISSING","false","0.166035811351","1744221454910","true","0.000000000000","1744221454910","true","-0.323769832135","1744221420000","true","0.350047365987","1744221420000","true","1.000000000000","1744221420000","true","0.638245319202","1744221420000","true","0.779555555556","1744221454910","true","0.000000000000","1744221454910","true","3.718843482817","1744221454910","true","","","false","0.000000000000","1744221454910","true","-0.000000000000","1744221454910","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_202","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744221964750_16555","6764","USDCHF","SHORT","1744221964500","1744221964750","1744221964592","1744221965159","1744221965159","656408","567","0.8405300000","0.8407800000","0.8406550000","EXCLUDED","FEATURE_MISSING","false","0.263294208952","1744221965159","true","0.000000000000","1744221965159","true","-0.184305946267","1744221960000","true","-0.364558489978","1744221960000","true","1.000000000000","1744221960000","true","-0.378540991953","1744221960000","true","0.265545561205","1744221965159","true","0.000000000000","1744221965159","true","3.191483843911","1744221965159","true","","","false","0.000000000000","1744221965159","true","-0.000000000000","1744221965159","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_193","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744222124500_16558","6767","USDCAD","LONG","1744222124250","1744222124500","1744222124428","1744222125447","1744222125447","841351","1019","1.4193100000","1.4195300000","1.4194200000","AVAILABLE","AVAILABLE","false","0.171671516736","1744222125447","true","1.000000000000","1744222125447","true","-0.460391794883","1744222080000","true","0.674511462809","1744222080000","true","-1.000000000000","1744222080000","true","0.816015828292","1744222080000","true","-0.127697205518","1744222125447","true","1.000000000000","1744222125447","true","3.817491114000","1744222125447","true","-2.000000000000","1744222125447","true","0.171671516736","1744222125447","true","-0.460391794883","1744222125447","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_219","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744222598000_16561","6770","GBPUSD","SHORT","1744222597750","1744222598000","1744222597831","1744222599413","1744222599413","896873","1582","1.2769500000","1.2771500000","1.2770500000","EXCLUDED","FEATURE_MISSING","false","0.174313487007","1744222599413","true","0.000000000000","1744222599413","true","0.122019440905","1744222560000","true","0.145572081698","1744222560000","true","1.000000000000","1744222560000","true","-0.421816965980","1744222560000","true","0.664000000000","1744222599413","true","0.000000000000","1744222599413","true","3.276936211737","1744222599413","true","","","false","0.000000000000","1744222599413","true","0.000000000000","1744222599413","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_203","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744223019000_16563","6772","USDCHF","LONG","1744223018750","1744223019000","1744223018728","1744223019186","1744223019186","657923","458","0.8407800000","0.8410300000","0.8409050000","AVAILABLE","AVAILABLE","false","0.279526579353","1744223019186","true","1.000000000000","1744223019186","true","-0.598186879815","1744222980000","true","0.391111622226","1744222980000","true","-1.000000000000","1744222980000","true","-0.037492932513","1744222980000","true","-0.226437231130","1744223019186","true","1.000000000000","1744223019186","true","2.844220218469","1744223019186","true","1.000000000000","1744223019186","true","0.279526579353","1744223019186","true","-0.598186879815","1744223019186","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_220","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744223808750_16564","6773","GBPUSD","LONG","1744223808500","1744223808750","1744223808656","1744223809365","1744223809365","898630","709","1.2784200000","1.2786200000","1.2785200000","AVAILABLE","AVAILABLE","false","0.186767148477","1744223809365","true","1.000000000000","1744223809365","true","-0.606993232551","1744223760000","true","0.325252215230","1744223760000","true","-1.000000000000","1744223760000","true","0.072035684880","1744223760000","true","-0.402666666667","1744223809365","true","1.000000000000","1744223809365","true","3.265528957636","1744223809365","true","0.750000000004","1744223809365","true","0.186767148477","1744223809365","true","-0.606993232551","1744223809365","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_204","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744224117500_16568","6777","USDCHF","LONG","1744224117250","1744224117500","1744224117157","1744224118142","1744224118142","659518","985","0.8422700000","0.8425300000","0.8424000000","AVAILABLE","AVAILABLE","false","0.307124814470","1744224118142","true","1.000000000000","1744224118142","true","0.602437136075","1744224060000","true","0.516213223959","1744224060000","true","-1.000000000000","1744224060000","true","0.575589399427","1744224060000","true","0.007430582714","1744224118142","true","1.000000000000","1744224118142","true","3.166139746412","1744224118142","true","1.000000000000","1744224118142","true","0.307124814470","1744224118142","true","0.602437136075","1744224118142","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_273","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744224320000_16570","6779","USDJPY","SHORT","1744224319750","1744224320000","1744224319800","1744224322938","1744224322938","1195074","3138","144.9560000000","144.9720000000","144.9640000000","EXCLUDED","FEATURE_MISSING","false","0.103893629113","1744224322938","true","0.000000000000","1744224322938","true","-0.685048616964","1744224300000","true","-0.126139385744","1744224300000","true","1.000000000000","1744224300000","true","-0.401424553902","1744224300000","true","0.181008902077","1744224322938","true","0.000000000000","1744224322938","true","3.857461997216","1744224322938","true","","","false","0.000000000000","1744224322938","true","-0.000000000000","1744224322938","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_152","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744224332750_16571","6780","EURUSD","SHORT","1744224332500","1744224332750","1744224332690","1744224335085","1744224335085","779687","2395","1.1046500000","1.1048300000","1.1047400000","AVAILABLE","AVAILABLE","false","0.163077036876","1744224335085","true","1.000000000000","1744224335085","true","1.123419587368","1744224300000","true","-0.187110391918","1744224300000","true","-1.000000000000","1744224300000","true","0.696185391965","1744224300000","true","-0.336571825121","1744224335085","true","1.000000000000","1744224335085","true","2.390450582727","1744224335085","true","2.000000000022","1744224335085","true","0.163077036876","1744224335085","true","1.123419587368","1744224335085","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_221","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744224841750_16578","6785","GBPUSD","LONG","1744224841500","1744224841750","1744224841641","1744224842946","1744224842946","900435","1305","1.2771800000","1.2773800000","1.2772800000","AVAILABLE","AVAILABLE","false","0.186240834759","1744224842946","true","1.000000000000","1744224842946","true","-0.260737168663","1744224840000","true","-0.038729353026","1744224840000","true","-1.000000000000","1744224840000","true","-0.579819486626","1744224840000","true","-0.623111111111","1744224842946","true","1.000000000000","1744224842946","true","3.602088381877","1744224842946","true","-1.000000000000","1744224842946","true","0.186240834759","1744224842946","true","-0.260737168663","1744224842946","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_194","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744225052000_16582","6788","USDCAD","SHORT","1744225051750","1744225052000","1744225051885","1744225052159","1744225052159","846339","274","1.4189200000","1.4191300000","1.4190250000","AVAILABLE","AVAILABLE","false","0.186646077492","1744225052159","true","1.000000000000","1744225052159","true","-1.097656693819","1744225020000","true","-0.243415816850","1744225020000","true","1.000000000000","1744225020000","true","-0.016960802162","1744225020000","true","0.183586841174","1744225052159","true","1.000000000000","1744225052159","true","3.047431400572","1744225052159","true","1.000000000000","1744225052159","true","0.186646077492","1744225052159","true","-1.097656693819","1744225052159","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_274","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744225406500_16584","6790","USDJPY","LONG","1744225406250","1744225406500","1744225406492","1744225410804","1744225410804","1197379","4312","145.1950000000","145.2160000000","145.2055000000","EXCLUDED","FEATURE_MISSING","false","0.147631930884","1744225410804","true","0.000000000000","1744225410804","true","0.460471022520","1744225380000","true","0.412594844393","1744225380000","true","-1.000000000000","1744225380000","true","0.466160842819","1744225380000","true","0.023738872404","1744225410804","true","0.000000000000","1744225410804","true","3.512116476441","1744225410804","true","","","false","0.000000000000","1744225410804","true","0.000000000000","1744225410804","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_205","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w1000_1744225518500_16585","6791","USDCHF","LONG","1744225518250","1744225518500","1744225518299","1744225519582","1744225519582","661402","1283","0.8416900000","0.8419800000","0.8418350000","AVAILABLE","AVAILABLE","false","0.377504914365","1744225519582","true","1.000000000000","1744225519582","true","0.370996208945","1744225500000","true","0.278231775729","1744225500000","true","-1.000000000000","1744225500000","true","-0.265481424636","1744225500000","true","-0.080954243254","1744225519582","true","0.954545454545","1744225519582","true","3.220176481062","1744225519582","true","0.928571428572","1744225519582","true","0.360345600075","1744225519582","true","0.354132744902","1744225519582","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_153","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744225757000_16586","6792","EURUSD","SHORT","1744225756750","1744225757000","1744225756988","1744225757389","1744225757389","782020","401","1.1026500000","1.1028300000","1.1027400000","AVAILABLE","AVAILABLE","false","0.169702863060","1744225757389","true","1.000000000000","1744225757389","true","0.707095262750","1744225740000","true","0.296653817008","1744225740000","true","-1.000000000000","1744225740000","true","0.766325470759","1744225740000","true","-0.058986814712","1744225757389","true","1.000000000000","1744225757389","true","3.519287036942","1744225757389","true","-1.999999999956","1744225757389","true","0.169702863060","1744225757389","true","0.707095262750","1744225757389","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_206","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744226650000_16591","6796","USDCHF","SHORT","1744226649750","1744226650000","1744226649745","1744226651875","1744226651875","662907","2130","0.8415200000","0.8417600000","0.8416400000","AVAILABLE","AVAILABLE","false","0.319190436051","1744226651875","true","1.000000000000","1744226651875","true","0.558583263089","1744226640000","true","-0.411948759179","1744226640000","true","1.000000000000","1744226640000","true","0.464071967873","1744226640000","true","0.111458740712","1744226651875","true","1.000000000000","1744226651875","true","3.231932950457","1744226651875","true","1.000000000000","1744226651875","true","0.319190436051","1744226651875","true","0.558583263089","1744226651875","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_154","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744227000500_16592","6797","EURUSD","LONG","1744227000250","1744227000500","1744227000279","1744227001288","1744227001288","783668","1009","1.1027000000","1.1028800000","1.1027900000","EXCLUDED","FEATURE_MISSING","false","0.172159257809","1744227001288","true","0.000000000000","1744227001288","true","-0.774716660139","1744227000000","true","-0.295591682227","1744227000000","true","1.000000000000","1744227000000","true","-0.371661956944","1744227000000","true","0.065926439972","1744227001288","true","0.000000000000","1744227001288","true","2.824808981010","1744227001288","true","","","false","0.000000000000","1744227001288","true","-0.000000000000","1744227001288","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_195","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744227407250_16596","6800","USDCAD","LONG","1744227407000","1744227407250","1744227406855","1744227408664","1744227408664","849487","1809","1.4166500000","1.4169000000","1.4167750000","AVAILABLE","AVAILABLE","false","0.271133866955","1744227408664","true","1.000000000000","1744227408664","true","-0.618185216657","1744227360000","true","-0.242601036041","1744227360000","true","-1.000000000000","1744227360000","true","-0.608923942469","1744227360000","true","-0.501945525292","1744227408664","true","1.000000000000","1744227408664","true","2.200679123700","1744227408664","true","1.000000000000","1744227408664","true","0.271133866955","1744227408664","true","-0.618185216657","1744227408664","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_EURUSD_mh_155","ts15o_cross_fx_lead_lag_202504_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1744228291000_16597","6801","EURUSD","SHORT","1744228290750","1744228291000","1744228290860","1744228291660","1744228291660","785105","800","1.1032200000","1.1034000000","1.1033100000","EXCLUDED","FEATURE_MISSING","false","0.185564067048","1744228291660","true","0.000000000000","1744228291660","true","-0.371128134096","1744228260000","true","0.109974401707","1744228260000","true","-1.000000000000","1744228260000","true","-0.388152653106","1744228260000","true","-0.138098542679","1744228291660","true","0.000000000000","1744228291660","true","4.447763407789","1744228291660","true","","","false","0.000000000000","1744228291660","true","-0.000000000000","1744228291660","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_222","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744228321250_16599","6802","GBPUSD","SHORT","1744228321000","1744228321250","1744228321109","1744228321613","1744228321613","905607","504","1.2769500000","1.2771500000","1.2770500000","AVAILABLE","AVAILABLE","false","0.237209606621","1744228321613","true","1.000000000000","1744228321613","true","-0.225349126290","1744228320000","true","0.044148550054","1744228320000","true","1.000000000000","1744228320000","true","-0.064004156846","1744228320000","true","0.664000000000","1744228321613","true","1.000000000000","1744228321613","true","3.819752481114","1744228321613","true","-0.500000000000","1744228321613","true","0.237209606621","1744228321613","true","-0.225349126290","1744228321613","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_207","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744228658750_16608","6806","USDCHF","LONG","1744228658500","1744228658750","1744228658609","1744228659470","1744228659470","665087","861","0.8425700000","0.8428000000","0.8426850000","AVAILABLE","AVAILABLE","false","0.347062076070","1744228659470","true","1.000000000000","1744228659470","true","0.769572429548","1744228620000","true","0.232179813323","1744228620000","true","-1.000000000000","1744228620000","true","0.246234568996","1744228620000","true","0.052014078999","1744228659470","true","1.000000000000","1744228659470","true","3.612111497318","1744228659470","true","0.981818181818","1744228659470","true","0.347062076070","1744228659470","true","0.769572429548","1744228659470","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_275","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744228922500_16628","6814","USDJPY","SHORT","1744228922250","1744228922500","1744228922256","1744228922857","1744228922857","1203635","601","144.9120000000","144.9330000000","144.9225000000","AVAILABLE","AVAILABLE","false","0.193965439808","1744228922857","true","1.000000000000","1744228922857","true","-0.295566384470","1744228920000","true","0.120440984123","1744228920000","true","1.000000000000","1744228920000","true","-0.133276131946","1744228920000","true","0.216193302247","1744228922857","true","1.000000000000","1744228922857","true","4.854674595111","1744228922857","true","0.347826086956","1744228922857","true","0.193965439808","1744228922857","true","-0.295566384470","1744228922857","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_AUDUSD_mh_122","ts15o_cross_fx_lead_lag_202504_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1744228924250_16640","6814","AUDUSD","LONG","1744228924000","1744228924250","1744228924063","1744228924372","1744228924372","763649","309","0.6030000000","0.6032100000","0.6031050000","AVAILABLE","AVAILABLE","false","0.312649809126","1744228924372","true","1.000000000000","1744228924372","true","-0.014888086149","1744228920000","true","0.433237970612","1744228920000","true","1.000000000000","1744228920000","true","0.171594369123","1744228920000","true","0.620296858819","1744228924372","true","1.000000000000","1744228924372","true","4.387767638631","1744228924372","true","2.071428571428","1744228924372","true","0.312649809126","1744228924372","true","-0.014888086149","1744228924372","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_196","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744228923250_16630","6814","USDCAD","SHORT","1744228923000","1744228923250","1744228923160","1744228923458","1744228923458","851610","298","1.4170000000","1.4172500000","1.4171250000","AVAILABLE","AVAILABLE","false","0.294437911437","1744228923458","true","2.000000000000","1744228923458","true","0.047110065830","1744228920000","true","-0.007421917888","1744228920000","true","1.000000000000","1744228920000","true","-0.575713206026","1744228920000","true","0.452423063318","1744228923458","true","1.000000000000","1744228923458","true","2.710879272715","1744228923458","true","1.499999999999","1744228923458","true","0.294437911437","1744228923458","true","0.047110065830","1744228923458","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDJPY_mh_276","ts15o_cross_fx_lead_lag_202504_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1744229896000_16747","6849","USDJPY","SHORT","1744229895750","1744229896000","1744229895904","1744229896506","1744229896506","1206298","602","144.7950000000","144.8140000000","144.8045000000","AVAILABLE","AVAILABLE","false","0.129419845897","1744229896506","true","1.000000000000","1744229896506","true","1.658617498728","1744229880000","true","-0.194468002706","1744229880000","true","1.000000000000","1744229880000","true","1.097121712240","1744229880000","true","0.316235693090","1744229896506","true","1.000000000000","1744229896506","true","4.548209977570","1744229896506","true","-1.000000000028","1744229896506","true","0.129419845897","1744229896506","true","1.658617498728","1744229896506","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCHF_mh_208","ts15o_cross_fx_lead_lag_202504_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1744229923500_16749","6850","USDCHF","SHORT","1744229923250","1744229923500","1744229923152","1744229923658","1744229923658","667331","506","0.8404100000","0.8406800000","0.8405450000","AVAILABLE","AVAILABLE","false","0.317105311890","1744229923658","true","1.000000000000","1744229923658","true","1.368250697598","1744229880000","true","-0.225797448383","1744229880000","true","1.000000000000","1744229880000","true","1.349617853479","1744229880000","true","0.282753226437","1744229923658","true","1.000000000000","1744229923658","true","2.568010323253","1744229923658","true","1.000000000000","1744229923658","true","0.317105311890","1744229923658","true","1.368250697598","1744229923658","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_USDCAD_mh_197","ts15o_cross_fx_lead_lag_202504_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1744229923750_16751","6850","USDCAD","LONG","1744229923500","1744229923750","1744229923750","1744229923958","1744229923958","853691","208","1.4175200000","1.4177600000","1.4176400000","AVAILABLE","AVAILABLE","false","0.252703921868","1744229923958","true","1.000000000000","1744229923958","true","-1.189814298794","1744229880000","true","-0.079107680320","1744229880000","true","-1.000000000000","1744229880000","true","0.203608941793","1744229880000","true","-0.379554297842","1744229923958","true","1.000000000000","1744229923958","true","6.192827865570","1744229923958","true","1.511111111112","1744229923958","true","0.252703921868","1744229923958","true","-1.189814298794","1744229923958","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
"ts15o_cross_fx_lead_lag_202504_GBPUSD_mh_223","ts15o_cross_fx_lead_lag_202504_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1744229924000_16757","6850","GBPUSD","SHORT","1744229923750","1744229924000","1744229923957","1744229924363","1744229924363","908870","406","1.2759700000","1.2761700000","1.2760700000","AVAILABLE","AVAILABLE","false","0.204374105818","1744229924363","true","1.000000000000","1744229924363","true","-1.399962624851","1744229880000","true","0.334432860551","1744229880000","true","1.000000000000","1744229880000","true","-0.209467938768","1744229880000","true","0.757009345794","1744229924363","true","1.000000000000","1744229924363","true","4.335757750099","1744229924363","true","0.920000000000","1744229924363","true","0.204374105818","1744229924363","true","-1.399962624851","1744229924363","true","B2F2DA41E8BF0B9F1EFDA97660FC75C873AA744D49F8BA21C5F4F992A80B8B17","C823613E909385DA3A8A5E4FF34055CFEF91EA2F9E405159FB748205684E418A","tickshock-detection-time-continuation-v1"
