entry_time,exit_time,strategy,symbol,direction,server_time,server_hour,utc_hour,jst_hour,session_label,session_start_utc,minutes_from_session_start,trade_window_label,is_within_first_60min,is_within_first_120min,broker_utc_offset_used,selected_symbol_for_session,selected_reason,entry_pattern,entry_trigger,neckline_level,htf_nearest_resistance,htf_nearest_support,nearest_obstacle_price,nearest_obstacle_type,nearest_obstacle_distance_r,clean_path_to_target,hard_obstacle_present_before_target,soft_obstacle_present_before_target,obstacle_blocked,target_reward_multiple,target_price,entry,exit,stop_loss,take_profit,risk_price,result_r,profit,commission,swap,net_profit,volume,reward_r,holding_bars,atr,spread_points,score,failure_type,session_invalidated,invalidation_reason,exit_reason,position_id
2025.01.20 03:15:00,2025.01.20 09:15:00,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.01.20 03:00:00,3,0,9,tokyo,2025.01.20 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.04800000,155.97600000,155.85600000,155.85600000,current_day_low,0.1209,false,true,true,false,1.50,155.27400000,155.90700000,156.25700000,156.32900000,155.27400000,0.42200000,-0.8294,-20.16,0.00,0.00,-20.16,0.090,1.500,24,0.14064286,21.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,42
2025.01.20 19:15:00,2025.01.21 00:05:12,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.20 19:00:00,19,16,1,new_york,2025.01.20 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.84700000,156.00000000,155.94900000,156.00000000,round_number,0.0955,false,true,true,false,1.50,156.66100000,155.95500000,155.48300000,155.48400000,156.66100000,0.47100000,-1.0021,-24.29,0.00,0.39,-23.90,0.080,1.499,19,0.20528571,21.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,44
2025.01.21 19:30:00,2025.01.21 19:46:03,session_reversal_pullback_one_symbol_first120,GBPJPY,SHORT,2025.01.21 19:15:00,19,16,1,new_york,2025.01.21 16:00,15,first_120min,true,true,3,GBPJPY,highest_score_in_session_bar,sweep_high_reclaim,sweep_reclaim_retest,191.75000000,191.75000000,191.66400000,191.66400000,session_low,0.3193,false,true,false,false,1.50,191.52400000,191.70200000,191.82100000,191.82100000,191.52400000,0.11900000,-1.0000,-24.46,0.00,0.00,-24.46,0.320,1.496,1,0.19264286,38.00,3.600,sweep_reclaim_failed,false,not_invalidated,DEAL_REASON_SL,46
2025.01.22 03:15:00,2025.01.22 05:20:37,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.22 03:00:00,3,0,9,tokyo,2025.01.22 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.51800000,155.55224000,155.51800000,155.55224000,recent_equal_highs,0.0177,false,true,true,false,1.50,155.82400000,155.54900000,155.83100000,155.36600000,155.82400000,0.18300000,1.5410,36.19,0.00,0.00,36.19,0.200,1.503,8,0.13600000,16.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,48
2025.01.23 19:15:00,2025.01.24 01:15:00,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.01.23 19:00:00,19,16,1,new_york,2025.01.23 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,156.03900000,156.03900000,156.00000000,156.00000000,round_number,0.0549,false,true,true,false,1.50,155.31600000,156.02600000,156.02700000,156.50000000,155.31600000,0.47400000,-0.0021,-0.05,0.00,-0.90,-0.95,0.080,1.498,24,0.18085714,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,50
2025.01.24 19:15:00,2025.01.24 20:22:42,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.01.24 19:00:00,19,16,1,new_york,2025.01.24 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.54500000,155.54500000,155.51000000,155.51000000,session_low,0.0548,false,true,true,false,1.50,155.06200000,155.52700000,155.83900000,155.83700000,155.06200000,0.31000000,-1.0065,-24.02,0.00,0.00,-24.02,0.120,1.500,4,0.18835714,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,52
2025.01.27 03:15:00,2025.01.27 05:46:17,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.01.27 03:00:00,3,0,9,tokyo,2025.01.27 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.45400000,155.45400000,155.38200000,155.38200000,pre_session_low,0.0286,false,true,true,false,1.50,154.76600000,155.39400000,155.81500000,155.81300000,154.76600000,0.41900000,-1.0048,-24.32,0.00,0.00,-24.32,0.090,1.499,10,0.16028571,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,54
2025.01.28 03:15:00,2025.01.28 09:15:00,session_reversal_pullback_one_symbol_first120,EURJPY,LONG,2025.01.28 03:00:00,3,0,9,tokyo,2025.01.28 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,162.01100000,162.50000000,162.37100000,162.50000000,round_number,0.2112,false,false,true,false,1.50,163.18900000,162.38700000,162.53200000,161.85200000,163.18900000,0.53500000,0.2710,6.51,0.00,0.00,6.51,0.070,1.499,24,0.17828571,30.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,56
2025.01.28 19:15:00,2025.01.29 01:15:00,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.28 19:00:00,19,16,1,new_york,2025.01.28 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.63100000,155.68200000,155.63100000,155.68200000,session_high,0.0181,false,true,true,false,1.50,156.42000000,155.67300000,155.55100000,155.17500000,156.42000000,0.49800000,-0.2450,-5.49,0.00,0.34,-5.15,0.070,1.500,24,0.17185714,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,58
2025.01.29 03:15:00,2025.01.29 05:24:54,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.29 03:00:00,3,0,9,tokyo,2025.01.29 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,155.62600000,155.75100000,155.64200000,155.75100000,h1_confirmed_swing_high,0.0440,false,true,true,false,1.50,156.11600000,155.74000000,155.49000000,155.49000000,156.11600000,0.25000000,-1.0000,-24.12,0.00,0.00,-24.12,0.150,1.504,8,0.08350000,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,60
2025.01.29 16:15:00,2025.01.29 16:54:18,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.29 16:00:00,16,13,22,london_newyork_overlap,2025.01.29 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,double_bottom,neckline_break_retest,155.40500000,155.45700000,155.43100000,155.45700000,pre_session_high,0.2119,false,true,true,false,1.50,155.60800000,155.43200000,155.31300000,155.31400000,155.60800000,0.11800000,-1.0085,-24.52,0.00,0.00,-24.52,0.320,1.492,2,0.10300000,19.00,4.400,neckline_retest_failed,false,not_invalidated,DEAL_REASON_SL,62
2025.01.29 19:15:00,2025.01.29 21:00:29,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.01.29 19:00:00,19,16,1,new_york,2025.01.29 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.24600000,155.21500000,155.13700000,155.13700000,session_low,0.1154,false,true,true,false,1.50,154.74100000,155.17000000,155.47100000,155.45600000,154.74100000,0.28600000,-1.0524,-25.17,0.00,0.00,-25.17,0.130,1.500,7,0.13800000,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,64
2025.01.30 16:15:00,2025.01.30 17:17:42,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.30 16:00:00,16,13,22,london_newyork_overlap,2025.01.30 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,sweep_low_reclaim,sweep_reclaim_retest,153.95300000,154.13900000,153.95450000,154.13900000,session_high,0.2163,false,true,true,false,1.50,154.50100000,154.07800000,153.79300000,153.79600000,154.50100000,0.28200000,-1.0106,-24.09,0.00,0.00,-24.09,0.130,1.500,4,0.17392857,17.00,3.600,sweep_reclaim_failed,false,not_invalidated,DEAL_REASON_SL,66
2025.01.30 19:15:00,2025.01.31 01:15:00,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.30 19:00:00,19,16,1,new_york,2025.01.30 16:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.34900000,154.39200000,154.34900000,154.39200000,recent_equal_highs,0.0342,false,true,true,false,1.50,155.07800000,154.37600000,154.43800000,153.90800000,155.07800000,0.46800000,0.1325,2.81,0.00,0.34,3.15,0.070,1.500,24,0.18857143,20.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,68
2025.01.31 03:15:00,2025.01.31 07:10:41,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.01.31 03:00:00,3,0,9,tokyo,2025.01.31 00:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,154.15500000,154.14900000,154.04100000,154.04100000,session_low,0.1561,false,true,true,false,1.50,153.49000000,154.10500000,154.51900000,154.51500000,153.49000000,0.41000000,-1.0098,-24.11,0.00,0.00,-24.11,0.090,1.500,15,0.13885714,16.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,70
2025.01.31 16:15:00,2025.01.31 16:53:51,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.01.31 16:00:00,16,13,22,london_newyork_overlap,2025.01.31 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,154.86200000,154.96000000,154.90100000,154.96000000,session_high,0.1196,false,true,true,false,1.50,155.37500000,154.92400000,154.62200000,154.62300000,155.37500000,0.30100000,-1.0033,-23.44,0.00,0.00,-23.44,0.120,1.498,2,0.12078571,19.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,72
2025.02.03 03:15:00,2025.02.03 09:15:00,session_reversal_pullback_one_symbol_first120,EURUSD,SHORT,2025.02.03 03:00:00,3,0,9,tokyo,2025.02.03 00:00,0,first_120min,true,true,3,EURUSD,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,1.02340000,1.02377000,1.02340000,1.02340000,neckline_level,0.0100,false,true,true,false,1.50,1.01742000,1.02344000,1.02446000,1.02745000,1.01742000,0.00401000,-0.2544,-6.12,0.00,0.00,-6.12,0.060,1.501,24,0.00263714,18.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,74
2025.02.03 19:15:00,2025.02.03 23:51:03,session_reversal_pullback_one_symbol_first120,EURJPY,LONG,2025.02.03 19:00:00,19,16,1,new_york,2025.02.03 16:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,158.94200000,159.11700000,158.94200000,159.11700000,session_high,0.1382,false,true,true,false,1.50,160.12100000,159.01500000,160.12600000,158.27700000,160.12100000,0.73800000,1.5054,35.93,0.00,0.00,35.93,0.050,1.499,18,0.40921429,30.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,76
2025.02.04 03:15:00,2025.02.04 07:05:04,session_reversal_pullback_one_symbol_first120,EURJPY,SHORT,2025.02.04 03:00:00,3,0,9,tokyo,2025.02.04 00:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,double_top,neckline_break_retest,160.25100000,160.25100000,160.14600000,160.14600000,session_low,0.0036,false,true,true,false,1.50,159.73200000,160.14700000,159.73000000,160.42400000,159.73200000,0.27700000,1.5054,35.06,0.00,0.00,35.06,0.130,1.498,15,0.16550000,30.00,4.400,other,false,not_invalidated,DEAL_REASON_TP,78
2025.02.04 16:15:00,2025.02.04 17:00:23,session_reversal_pullback_one_symbol_first120,USDJPY,SHORT,2025.02.04 16:00:00,16,13,22,london_newyork_overlap,2025.02.04 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,155.23100000,155.23100000,155.13300000,155.13300000,session_low,0.1667,false,true,true,false,1.50,154.82000000,155.17200000,154.82000000,155.40600000,154.82000000,0.23400000,1.5043,36.38,0.00,0.00,36.38,0.160,1.504,3,0.09157143,18.00,4.700,other,false,not_invalidated,DEAL_REASON_TP,80
2025.02.04 19:15:00,2025.02.05 01:15:00,session_reversal_pullback_one_symbol_first120,EURJPY,SHORT,2025.02.04 19:00:00,19,16,1,new_york,2025.02.04 16:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,160.35500000,160.31900000,160.28100000,160.28100000,session_low,0.0091,false,true,true,false,1.50,159.62700000,160.28500000,160.28900000,160.72300000,159.62700000,0.43800000,-0.0091,-0.21,0.00,-0.53,-0.74,0.080,1.502,24,0.19114286,32.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_EXPERT,82
2025.02.05 16:15:00,2025.02.05 17:00:00,session_reversal_pullback_one_symbol_first120,USDJPY,LONG,2025.02.05 16:00:00,16,13,22,london_newyork_overlap,2025.02.05 13:00,0,first_120min,true,true,3,USDJPY,highest_score_in_session_bar,inverse_head_and_shoulders,right_shoulder_entry,153.06800000,153.19900000,153.10300000,153.19900000,session_high,0.1387,false,true,true,false,1.50,153.71800000,153.14600000,152.73500000,152.76400000,153.71800000,0.38200000,-1.0759,-24.22,0.00,0.00,-24.22,0.090,1.497,3,0.14807143,17.00,4.700,no_followthrough_after_retest,false,not_invalidated,DEAL_REASON_SL,84
2025.02.05 19:15:00,2025.02.06 01:15:00,session_reversal_pullback_one_symbol_first120,EURJPY,SHORT,2025.02.05 19:00:00,19,16,1,new_york,2025.02.05 16:00,0,first_120min,true,true,3,EURJPY,highest_score_in_session_bar,head_and_shoulders,right_shoulder_entry,158.83600000,158.80100000,158.70000000,158.70000000,pre_session_high,0.0625,false,true,true,false,1.50,157.87100000,158.73600000,158.65400000,159.31200000,157.87100000,0.57600000,0.1424,3.22,0.00,-1.20,2.02,0.060,1.502,24,0.19214286,30.00,4.700,target_not_reached_before_session_end,false,not_invalidated,DEAL_REASON_EXPERT,86
