run_id,period_id,variant,entry_time,symbol,direction,old_reconfirm_pass,new_micro_n_relaunch_detected,new_micro_n_relaunch_pass,old_vs_new_bucket,m5_micro_n_state,m5_active_oshiyasu_price,m5_active_modoritakane_price,m5_micro_anchor_creation_time,m5_relaunch_break_time,m5_relaunch_break_level,m5_relaunch_signal_age_bars,bars_from_relaunch_to_entry,result_r,mfe_r,mae_r,exit_type
q1_light,q1_quick,light,2025.03.19 11:10:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3144,0.1557,0.3144,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.01.10 11:15:00,USDJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5684,0.0772,0.6070,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.01.15 16:30:00,EURJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.4313,0.0477,0.4313,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.01.22 10:45:00,USDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2822,0.3519,0.2822,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.01.27 03:10:00,USDJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3603,0.2500,0.4926,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.01.27 10:10:00,USDJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,1.3019,1.3113,0.5063,tp
q1_anchor_pullback,q1_quick,anchor_pullback,2025.01.30 04:10:00,USDJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.1389,0.9954,0.2824,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.02.03 03:05:00,AUDJPY,SHORT,false,false,false,neither,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.3750,0.3484,0.3750,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.02.07 03:20:00,USDJPY,LONG,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,0.0083,0.5556,0.3639,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.02.21 03:10:00,USDJPY,LONG,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.5571,0.3905,0.7238,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.03.03 03:05:00,USDJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.2849,0.4896,0.3620,time
q1_anchor_pullback,q1_quick,anchor_pullback,2025.03.04 10:10:00,GBPJPY,SHORT,true,false,false,old_only,unknown,0.00000000,0.00000000,,,0.00000000,-1,-1,-0.8537,0.1037,0.8537,time
