side,context,horizon,feature,operator,quantile,threshold,train_trades,train_tpd,train_expectancy,train_hit_rate,test_trades,test_tpd,test_expectancy,test_hit_rate,score
short,ny,3,roc_atr_12,>=,0.8,1.9689318362486679,5134,19.72060765301359,0.027672577040152753,0.5323334631865991,1716,19.466971284515697,0.10883937937012038,0.553030303030303,83.47711413083141
short,ny,3,rsi14,>=,0.8,64.03590639900779,5294,20.33546734955186,0.022589615113324427,0.5323007177937288,1888,21.401346085724406,0.08766035992891635,0.5460805084745762,83.35459132180425
short,ny,12,roc_atr_12,>=,0.8,1.9689318362486679,5134,19.72060765301359,0.017068540081390433,0.5198675496688742,1716,19.466971284515697,0.1330860920566067,0.5355477855477856,83.23073563216882
short,ny,3,ema20_slope_3,>=,0.8,0.3646818788772135,5135,19.724448830974833,0.017393335272197937,0.5242453748782863,1613,18.297778478021115,0.1415092171181057,0.5629262244265344,83.10168748722043
long,late,12,stoch_k,<=,0.1,8.867945718844728,1117,4.295866996060627,0.283718425461042,0.5702775290957923,320,3.674934205279528,0.4376005414118815,0.628125,82.98217300772662
long,late,12,close_vs_ema20,<=,0.1,-1.7151324312676628,1099,4.241935267707566,0.336827955903826,0.5868971792538672,385,4.421581528891015,0.4006524068534638,0.6181818181818182,82.97221213552781
long,late,12,breakout_followthrough_down,>=,0.9,0.14327047965329656,1134,4.376911427690741,0.31566065231577867,0.564373897707231,350,4.0201005025125625,0.440775297292193,0.6028571428571429,82.96496102422918
short,ny,12,tick_volume_rel10,<=,0.2,0.7937237685859212,5195,19.956782713085236,0.04537391969204063,0.5012512030798845,1640,18.560201194592896,0.16849596989761448,0.5231707317073171,82.89901238667981
long,ny,3,high_break_12,<=,0.2,-3.0687498274504956,5246,20.159961570793804,0.058017525376440296,0.5507052992756386,1948,22.05369707928771,0.05461677457976325,0.5559548254620124,82.60594489290673
short,ny,3,upper_wick_share,>=,0.8,0.440684927956736,5640,21.664532650448145,0.016942445713639887,0.5090425531914894,2034,23.020080952568083,0.07268061685903185,0.5206489675516224,82.58746723209774
long,late,12,bb_z,<=,0.2,-1.2265871928292678,2240,8.645750968278007,0.2274890301526337,0.5669642857142857,792,9.09437422750289,0.3184467224611139,0.601010101010101,82.54298487605828
long,london,3,stoch_k,<=,0.2,18.892313029571604,5820,22.323797346971393,0.06087112326856137,0.5312714776632302,1932,21.919086074453418,0.014577510907154987,0.5414078674948241,82.34786212564762
short,ny,3,stoch_k,>=,0.8,82.39600713155151,5320,20.435066753804502,0.09374586523426821,0.5571428571428572,1591,18.015569709837226,0.10040289569452475,0.5581395348837209,81.94169098570033
long,late,12,low_break_24,<=,0.1,0.38716831304759797,1051,4.056664209609329,0.3217651020647177,0.576593720266413,323,3.709830508474576,0.3944952048822496,0.6408668730650154,81.83666238288698
short,ny,3,lower_wick_share,>=,0.8,0.4395235200099601,5726,21.995465094566114,0.006577074415595015,0.5052392595179881,2000,22.634391700723043,0.06308087577207183,0.516,81.69895791643756
short,london,12,high_break_24,<=,0.2,-4.21445282321777,5773,22.14705882352941,0.09253872245227737,0.5026849125238178,2164,24.58314925844115,0.0811923639005374,0.4588724584103512,81.63895704189736
long,london,3,high_break_12,<=,0.2,-3.0687498274504956,5722,21.952576330793413,0.05281846435820499,0.5269136665501573,2089,23.70309668268852,0.00522272671868657,0.546673049305888,81.55411727477
long,late,12,stoch_k,<=,0.2,18.892313029571604,2208,8.489246665865673,0.2206359876993457,0.5579710144927537,736,8.360007887990534,0.3105825418696847,0.6141304347826086,81.48227071288176
short,ny,3,low_break_12,>=,0.8,3.1870648143920373,5008,19.23661922989717,0.03735964048665385,0.5337460063897763,1585,17.978731784166992,0.12301067456352273,0.5634069400630914,81.41509328494195
short,ny,6,close_vs_ema50,>=,0.8,2.0161018825112955,5033,19.33290653008963,0.033192200500328374,0.5273196900456983,1565,17.721857429324107,0.16140669633384067,0.5373801916932908,81.37202252230124
short,london,12,ret_12,<=,0.2,-0.0022702622128339955,4591,17.614643699292593,0.053336890254468486,0.4750598998039643,2374,26.9708875739645,0.22274176318524536,0.4924178601516428,81.3673129336681
short,ny,6,stoch_spread,<=,0.2,-9.375523516593748,5661,21.749549765878257,0.012709179513731106,0.4963787316728493,1872,21.194119034515293,0.09453936304645147,0.5085470085470085,81.31921705519352
long,london,6,close_location,<=,0.2,0.13133836959267034,5666,21.728468708388814,0.0614418798044705,0.5188845746558418,1936,21.775746924428823,0.03986945503258902,0.5165289256198347,81.28112527161758
short,london,3,high_break_12,>=,0.8,-0.5768100246600709,5487,21.04062312762133,0.01745237641578992,0.5277929651904502,1713,19.26297294131428,0.09313601206390394,0.5592527729130181,81.25860196632274
long,london,3,rsi7,<=,0.2,29.577224554401095,5623,21.57391026324203,0.06563015705783458,0.5256980259647874,2080,23.574970484061392,0.022718872421376192,0.5326923076923077,81.10727954308004
short,ny,12,tick_volume_change_3,<=,0.2,-0.23320663223427493,5328,20.469345285737152,0.005553876600113911,0.49024024024024027,1648,18.65733715947954,0.1656736359271923,0.5230582524271845,80.89607737398364
long,ny,6,rsi7,<=,0.2,29.577224554401095,5435,20.88794587453461,0.05962391584352718,0.5416743330266789,1981,22.429060030663994,0.03859372116372296,0.5330641090358404,80.84419922321328
short,asia,6,rsi7,>=,0.8,70.37143226723127,5008,19.23790215013605,0.006432287415602417,0.5231629392971247,1693,19.166791147450763,0.12191056005949191,0.535735380980508,80.83770699734495
short,ny,3,ret_24,>=,0.8,0.0033941229842225254,5950,22.864462412937314,0.009717643973451201,0.5215126050420168,2434,27.547137187094748,0.0056410912310183685,0.5254724732949877,80.57544112301038
short,ny,12,macd_hist,>=,0.9,0.29134028915502813,2492,9.578091844496939,0.03153183558908431,0.5116372391653291,897,10.18434124418513,0.39822748505486805,0.5707915273132664,80.5556370419798
short,asia,6,high_break_12,>=,0.8,-0.5768100246600709,5035,19.341620871792134,0.0020221071045326573,0.5231380337636544,1539,17.424011321644784,0.16101569285978679,0.5536062378167641,80.54863644119851
short,ny,6,ret_24,>=,0.8,0.0033941229842225254,5950,22.864462412937314,0.021341406744025772,0.5122689075630252,2434,27.547137187094748,0.01842811545331552,0.5110928512736237,80.51138395476701
short,ny,3,close_vs_ema20,>=,0.8,1.1968540428771248,5181,19.90114301719194,0.049718625791814144,0.5466126230457441,1591,18.036134619169456,0.11024155460807561,0.5549968573224388,80.49753987711861
long,london,3,low_break_12,<=,0.2,0.6043683361809284,5768,22.12404608110808,0.04866131543861075,0.5266990291262136,1918,21.74740157480315,0.012056800585183923,0.5375391032325338,80.46534274704192
short,asia,12,ema_gap_10_20,<=,0.2,-0.4782888402176127,5089,19.556883990285822,0.008636200987436345,0.4729809392808017,1535,17.408836733086556,0.26676288905336254,0.4638436482084691,80.35479511386787
short,asia,12,ema20_slope_3,<=,0.2,-0.34026827589632325,5080,19.521776259607172,0.008443514133379633,0.4830708661417323,1612,18.279234585400424,0.22792188905706864,0.4696029776674938,80.34384383479548
short,ny,3,close_location,>=,0.8,0.8709650864043269,5334,20.490756302521007,0.037888584719122896,0.5219347581552306,1752,19.831623629289,0.08143537738697004,0.5353881278538812,80.18069633668927
long,asia,3,roc_atr_6,<=,0.2,-1.3738598464876055,5135,19.731817635992478,0.05921041114993302,0.5221032132424538,1754,19.8816120906801,0.047507433208158784,0.5621436716077537,79.99038091059498
short,ny,3,stoch_spread,>=,0.8,9.42690993287658,5711,21.940771570353768,0.05815079602123603,0.5272281561898091,1859,21.043628645546736,0.041702683639519164,0.5223238300161377,79.96323827249661
long,late,12,ema20_slope_3,<=,0.2,-0.34026827589632325,2207,8.518380529906054,0.31950309909977737,0.577254191209787,800,9.186236593437263,0.258218466489688,0.59875,79.96174002770488
long,ny,3,rsi14,<=,0.2,36.51719661541855,5590,21.48192626396061,0.03925238682505712,0.5384615384615384,2170,24.564106595393447,0.00565658838621765,0.5465437788018433,79.93501461013861
short,asia,3,rsi7,>=,0.8,70.37143226723127,5008,19.23790215013605,0.024771706651759283,0.5227635782747604,1693,19.166791147450763,0.08779338680925029,0.5534554046072061,79.9155943635423
short,ny,12,tick_flow_signed_3,>=,0.9,0.8309963923212407,2748,10.556120203273178,0.048657075187071026,0.5116448326055313,983,11.138810198300284,0.3804438134702746,0.5412004069175992,79.7635656947354
short,ny,6,tick_volume_change_1,>=,0.8,0.22558056920979805,5421,20.824136689208114,0.017332964229622515,0.4991698948533481,1707,19.320730988406368,0.1308842122676963,0.5155243116578794,79.70340338389761
long,ny,3,ema20_slope_3,<=,0.2,-0.34026827589632325,5448,20.953006690437082,0.04670197312481207,0.5400146842878121,2046,23.228003784295176,0.014453073239319048,0.5493646138807429,79.69379064330143
long,ny,3,close_vs_ema20,<=,0.2,-1.1293213564467712,5484,21.08977286383848,0.05071677353231936,0.5472283005105762,1992,22.58823529411765,0.004199524892965583,0.5491967871485943,79.55667704533342
long,ny,3,stoch_d,<=,0.2,21.083578452152743,5308,20.393868648194346,0.05575253847858739,0.5465335342878673,1872,21.19328589960297,0.026691176200968492,0.5454059829059829,79.28072098200114
long,ny,3,low_break_12,<=,0.2,0.6043683361809284,5460,20.977308200264137,0.029285898521099946,0.541025641025641,1872,21.194119034515293,0.020705447031122176,0.5443376068376068,79.24112763628966
long,ny,6,ema20_slope_3,<=,0.2,-0.34026827589632325,5448,20.953006690437082,0.0563926330014507,0.5394640234948604,2046,23.228003784295176,0.008615675939224805,0.5464320625610948,79.18239574467468
short,ny,12,range_compression_12,<=,0.2,0.002690724758991073,4404,16.98041368230805,0.026452572164954356,0.5170299727520435,972,11.16083246950004,0.3960368799081667,0.5061728395061729,79.16304863644734
long,late,12,adx14,<=,0.1,16.342001468755477,1420,5.5240230707927545,0.1807352430492258,0.5401408450704225,395,4.700826446280992,0.48138804491797077,0.5645569620253165,79.09896570671796
long,ny,3,bb_z,<=,0.2,-1.2265871928292678,5583,21.464190839796558,0.034173040213372904,0.5414651620992298,2012,22.815024805102762,0.002860308045363231,0.5417495029821073,79.03381199457301
long,ny,3,roc_atr_6,<=,0.2,-1.3738598464876055,5428,20.857146669157185,0.02541302352573833,0.5427413411938099,1908,21.60169824671751,0.024032960916416924,0.5435010482180294,79.0033977327505
short,asia,3,bb_z,>=,0.8,1.2268639469523823,4937,18.971486517138775,0.0005578223182423707,0.5308892039700223,1543,17.46861118754668,0.11082755090071708,0.5839274141283215,78.96208151292339
short,asia,12,close_vs_ema50,<=,0.2,-1.7780649204519943,4810,18.494072412688244,0.010473386165399029,0.46694386694386697,1595,18.131438721136767,0.24710498996773186,0.4457680250783699,78.82212069943671
short,london,3,stoch_spread,>=,0.8,9.42690993287658,5572,21.370550398849392,0.008168822621261843,0.5156137832017229,1893,21.27796424947311,0.05090557187197024,0.5176967776016904,78.73808667852916
long,ny,6,stoch_d,<=,0.2,21.083578452152743,5308,20.393868648194346,0.10297510135118094,0.5437076111529766,1872,21.19328589960297,0.009853705563447487,0.5384615384615384,78.6783950633127
short,ny,12,ema_gap_10_20,<=,0.2,-0.4782888402176127,5441,20.995056071385505,0.05538780367058859,0.49090240764565335,2073,23.580078202140687,0.0908806461665167,0.47563917028461167,78.48711033571419
long,london,3,upper_wick_share,>=,0.8,0.440684927956736,5802,22.248235826698266,0.02457717057068819,0.5010341261633919,1995,22.419228968315903,0.015086418207732558,0.5177944862155388,78.47332840068457
short,ny,6,upper_wick_share,>=,0.8,0.440684927956736,5640,21.664532650448145,0.014112092320080476,0.49361702127659574,2034,23.020080952568083,0.05541875172226219,0.5024582104228122,78.31196959320164
long,ny,3,ema50_slope_6,<=,0.2,-0.4158773775242904,5668,21.88094312561157,0.02898138380981689,0.5231122088920254,2201,25.036059875982463,0.0013400091486592124,0.5311222171740119,78.26644342571271
short,ny,12,ema50_slope_6,>=,0.9,0.7041079535875885,2380,9.148836774736056,0.1703099123766624,0.5331932773109244,613,7.191787518331432,0.3928085708028121,0.567699836867863,78.16359341567573
long,ny,3,stoch_k,<=,0.2,18.892313029571604,5370,20.63207886978215,0.029507071356222436,0.5435754189944134,1849,20.93289830575101,0.01683932282942148,0.5462412114656571,78.00494927614045
short,ny,6,high_break_24,>=,0.9,-0.36397909768186376,2688,10.330597702069738,0.09669822897582957,0.5465029761904762,756,8.570956186277211,0.36792513588566544,0.5687830687830688,77.96872262778302
short,ny,12,ema_gap_20_50,>=,0.8,1.0501044918376623,4817,18.506162958219946,0.15208086768809137,0.5268839526676354,1635,18.50143412832502,0.07591029253338498,0.5143730886850153,77.85837803048582
short,london,6,ema_gap_50_100,<=,0.2,-1.0507037590123443,5702,22.006888141407913,0.03464546068497021,0.49508944230094704,2410,27.638274997013497,0.04046368694481192,0.49253112033195023,77.84517065180594
long,london,3,close_location,<=,0.2,0.13133836959267034,5666,21.728468708388814,0.04410283322271588,0.5171196611366043,1936,21.775746924428823,0.01495758153675577,0.5144628099173554,77.81916794774664
short,ny,3,ema_gap_20_50,<=,0.2,-0.9087149402100796,5724,22.261545940690326,0.009228822949838632,0.4954577218728162,2287,26.594096983889855,0.039762981896152884,0.4940970703979012,77.77862015794602
short,london,3,ema_gap_20_50,<=,0.2,-0.9087149402100796,5909,22.804277329617026,0.0005068251183625252,0.49669994922998817,2322,26.60047732696897,0.04373118804047155,0.4737295434969854,77.64860189306981
long,ny,6,roc_atr_6,<=,0.2,-1.3738598464876055,5428,20.857146669157185,0.04530724869293855,0.5443994104642594,1908,21.60169824671751,0.0053638010019244195,0.539308176100629,77.5792863070672
long,ny,3,rsi7,<=,0.2,29.577224554401095,5435,20.88794587453461,0.04100639564956045,0.5413063477460902,1981,22.429060030663994,0.015287398213257957,0.5310449268046441,77.55222848606493
short,london,12,ret_24,<=,0.2,-0.0032164841737708947,4655,17.90169450787165,0.11648519735303288,0.49602577873254566,2399,27.261363636363637,0.15949009513013357,0.47269695706544396,77.39145928921972
short,ny,12,tick_volume_rel10,>=,0.9,1.3437963539464366,3090,11.871456585248723,0.05395096099170326,0.5019417475728155,1017,11.528161530286928,0.3313699489655406,0.5339233038348082,77.19223872357207
long,late,12,ema_gap_10_20,<=,0.2,-0.4782888402176127,2318,8.946928272756514,0.3113754457641898,0.5901639344262295,879,10.093377457039193,0.22079438306160848,0.5915813424345847,77.1222419997578
long,ny,3,roc_atr_12,<=,0.2,-1.892013598806742,5400,20.751494449188726,0.04971810753369027,0.5438888888888889,2039,23.081204307837435,0.0030558197466894676,0.538989700833742,77.12048007890873
short,london,3,stoch_k,>=,0.8,82.39600713155151,5457,20.925584182145,0.020132103165186144,0.5347260399486897,1656,18.614003590664275,0.07467024258576671,0.553743961352657,77.08242475394499
long,asia,6,ret_3,<=,0.2,-0.0011812989664145678,4832,18.564038258874376,0.09275842893635662,0.5355960264900662,2102,23.811202013845186,0.0495570861599892,0.5509039010466222,77.06040446729932
short,asia,12,ema50_slope_6,<=,0.2,-0.4158773775242904,4744,18.240064081169482,0.08724316931584385,0.4761804384485666,1514,17.21677327647477,0.217819769051655,0.452443857331572,76.952551203815
short,ny,12,bb_z,>=,0.9,1.6487704598701975,2756,10.587839820718727,0.038535546738060054,0.5214078374455733,959,10.871560716394411,0.3374234272920221,0.5547445255474452,76.90733005368783
short,ny,6,tick_flow_signed_3,>=,0.9,0.8309963923212407,2748,10.556120203273178,0.10970549009077471,0.5243813682678311,983,11.138810198300284,0.30737679874983725,0.5544252288911495,76.73074444268684
long,ny,12,high_break_12,<=,0.2,-3.0687498274504956,5246,20.159961570793804,0.05940205327069548,0.5303088067098742,1948,22.05369707928771,0.019461775773578844,0.5395277207392197,76.68725595314865
long,asia,3,rsi7,<=,0.2,29.577224554401095,5071,19.485890405475725,0.07186388440131677,0.5292841648590022,1843,20.89700787401575,0.035817721015696864,0.5409658166033641,76.67724375057128
long,asia,3,roc_atr_3,<=,0.2,-0.974005597344432,5100,19.59366620866294,0.07526584156414724,0.5233333333333333,1688,19.13576067703208,0.031803059952343594,0.5562796208530806,76.53810399988191
short,ny,3,close_vs_ema50,>=,0.8,2.0161018825112955,5033,19.33290653008963,0.03525676620348601,0.534869858931055,1565,17.721857429324107,0.10346919816889914,0.5431309904153354,76.53794196155212
long,late,12,rsi14,<=,0.2,36.51719661541855,2358,9.065961792622852,0.29205915051434617,0.5733672603901612,895,10.165240367551366,0.22098585461453393,0.5955307262569832,76.48858716540818
short,ny,3,body_atr,>=,0.8,0.5577105200155712,5524,21.220648259303722,0.05059643210684967,0.5257060101375814,1712,19.39332913782253,0.056917378870113826,0.530373831775701,76.42564921376714
long,late,12,roc_atr_6,<=,0.2,-1.3738598464876055,2314,8.896554486109812,0.1682794121497863,0.554019014693172,753,8.554792899408284,0.29783704714920733,0.5922974767596282,76.42136579596283
short,ny,12,high_break_12,>=,0.9,-0.11316506316109239,2676,10.279814861746543,0.06671730243136383,0.5295216741405082,807,9.144835726932914,0.36696094763510717,0.5539033457249071,76.41877415531934
long,asia,3,ret_6,<=,0.2,-0.0016435243052270062,4903,18.842342642879064,0.05931131336450549,0.5284519681827453,2126,24.098236775818638,0.04143277613716441,0.5573847601128881,76.20009369649216
short,london,3,ema_gap_50_100,<=,0.2,-1.0507037590123443,5702,22.006888141407913,0.012125868353315092,0.5043844265170115,2410,27.638274997013497,0.023529738587644733,0.4975103734439834,76.12071680266892
long,late,12,high_break_12,<=,0.2,-3.0687498274504956,2239,8.608549381891972,0.2885701714773983,0.5649843680214381,723,8.21493667889691,0.2507197457183889,0.5947441217150761,76.07169058628965
short,ny,3,tick_volume_change_3,>=,0.8,0.2829997126712001,5627,21.614884961653885,0.055164194682986244,0.5043540074640128,1831,20.739715252104144,0.04640316302659962,0.4991807755324959,76.07150611546999
short,ny,12,tick_volume_z,>=,0.9,1.5444855113340739,3767,14.482272533105512,0.05733897086856624,0.500132731616671,1294,14.679639185409854,0.24475690349805596,0.509273570324575,75.97615725869096
long,london,12,roc_atr_12,>=,0.8,1.9689318362486679,5684,21.79575533246345,0.21757331542211808,0.5056298381421535,1766,19.853540479350457,0.02869427847784754,0.47904869762174407,75.88089201703154
long,late,12,rsi7,<=,0.2,29.577224554401095,2330,8.958069123870295,0.21513085591445208,0.5579399141630901,854,9.702631267505621,0.2578728389916701,0.5925058548009368,75.82093059526335
short,ny,3,macd_line_atr,>=,0.8,0.6599086535269503,5052,19.405631060191794,0.006314762588905187,0.519200316706255,1587,17.96956949085905,0.09730834904477279,0.5507246376811594,75.7224668139298
long,london,3,breakout_persist_down_3,>=,0.9,1.0,5069,19.446809644331957,0.033607042573788035,0.5251528901163938,1726,19.615184279062426,0.04268742750784712,0.5422943221320974,75.67127108604159
long,ny,3,body_atr,<=,0.2,-0.5541679015951613,5598,21.507503902029054,0.03304518803662535,0.5262593783494105,1852,20.970159229408296,0.008680028916326283,0.5248380129589633,75.62451760766471
short,asia,6,roc_atr_6,>=,0.8,1.3861529722162416,5085,19.53369257856266,0.0027073249647135886,0.5233038348082596,1576,17.84221077872558,0.11661940602469212,0.5342639593908629,75.60281886155968
long,late,12,high_break_12,<=,0.1,-3.812777632575684,1113,4.280654897038006,0.3626064903957142,0.568733153638814,363,4.169418521177315,0.3277255691942003,0.6143250688705234,75.35671130511122
long,late,12,close_vs_ema20,<=,0.2,-1.1293213564467712,2220,8.568556763204096,0.30291634339059953,0.577027027027027,774,8.888038277511962,0.21904317843584342,0.5968992248062015,75.35383101825654
long,london,6,breakout_persist_down_3,>=,0.9,1.0,5069,19.446809644331957,0.050736030999875587,0.5279147760899586,1726,19.615184279062426,0.02086539677023547,0.5527230590961761,75.3275766846744
short,london,3,bb_z,>=,0.8,1.2268639469523823,5640,21.630201744457022,0.008836104250869656,0.5351063829787234,1756,19.732646611260684,0.036524883745726974,0.541002277904328,75.28590435839149
long,london,3,range_atr,>=,0.8,1.3180023496186983,5819,22.314017895185344,0.029591962389780607,0.5000859254167382,1979,22.24463351807041,0.0005822578990172772,0.4987367357251137,75.26779326824187
long,late,12,macd_hist,<=,0.1,-0.29435063969846914,1191,4.5790569765579106,0.06748649619991785,0.5230898404701931,345,3.965358981522129,0.4837333122080263,0.6,75.21424795934749
short,ny,12,upper_wick_share,<=,0.2,0.02884165717365534,5162,19.830805554443955,0.004967026564957344,0.48159628051142966,1645,18.618982118294362,0.12877800696080394,0.5045592705167173,74.85953375845547
short,ny,12,stoch_k,>=,0.9,91.8418787623193,2618,10.056874566504828,0.0522290254727504,0.5271199388846448,692,7.841668306118435,0.3889372247692932,0.5664739884393064,74.85397424888389
short,london,12,adx14,>=,0.9,56.39551303453593,3191,12.309241896597912,0.035681452743805075,0.5079912253212159,1146,12.882938444123502,0.30111981607980837,0.5191972076788831,74.80941582046302
long,asia,6,roc_atr_3,<=,0.2,-0.974005597344432,5100,19.59366620866294,0.10839637043906439,0.528235294117647,1688,19.13576067703208,0.002152277689598145,0.5509478672985783,74.56115000452637
short,ny,3,tick_volume_rel10,>=,0.8,1.1799361775377641,5850,22.47149049683228,0.025481487929316766,0.49538461538461537,1928,21.841010108956457,0.012004343339680113,0.49688796680497926,74.52724217687808
long,asia,3,stoch_k,<=,0.2,18.892313029571604,5112,19.641603073803296,0.0653025163680902,0.5234741784037559,1570,17.801574803149606,0.06931853072999189,0.5464968152866242,74.4711850697008
short,ny,3,range_atr,>=,0.8,1.3180023496186983,5740,22.0495378336201,0.015957008066502448,0.5001742160278746,1980,22.428318584070798,0.008193307358737382,0.49393939393939396,74.35697853898854
long,asia,3,low_break_12,<=,0.2,0.6043683361809284,5074,19.495597417151394,0.08168785021372826,0.5270003941663381,1583,17.948976377952757,0.06017764497991582,0.540113708149084,74.20658634794516
long,late,12,ema_gap_20_50,<=,0.2,-0.9087149402100796,2886,11.267477327260156,0.10426725154801733,0.5516285516285516,1224,14.718049350757797,0.21565719778975376,0.5882352941176471,74.18333907533669
long,asia,6,high_break_24,<=,0.2,-4.21445282321777,5300,20.366120510220423,0.03688788746748476,0.5233962264150943,1703,19.3096062992126,0.0009408790921753282,0.5731062830299471,74.18143509822409
short,london,3,roc_atr_3,>=,0.8,0.980745898172108,5623,21.56356857523302,0.0182362542001499,0.5256980259647874,1763,19.815173275054637,0.030923260159746363,0.5326148610323312,74.16176090932072
long,late,12,ret_24,<=,0.1,-0.00566137387164779,1490,5.7747274929350025,0.0721914686506264,0.5604026845637584,840,9.537175747062998,0.40406813974048217,0.5904761904761905,74.00729079335933
long,asia,3,macd_hist,<=,0.2,-0.198582685931449,5318,20.43365264028604,0.05549279550660472,0.521060549078601,1747,19.81240401653869,0.009054472790859441,0.5380652547223812,73.81545325652793
short,london,12,macd_hist,<=,0.2,-0.198582685931449,5646,21.660423604635675,0.026436596504015347,0.49008147360963517,2015,22.86164513079105,0.02520931198286742,0.4833746898263027,73.72053500091528
long,late,12,low_break_12,<=,0.1,0.1172839693087556,1153,4.433194488945851,0.2786394857238567,0.5698178664353859,352,3.999211014241193,0.3592442862763482,0.6051136363636364,73.70478973117214
long,asia,3,high_break_24,<=,0.2,-4.21445282321777,5300,20.366120510220423,0.028896388016858617,0.5154716981132076,1703,19.3096062992126,0.022426748555215655,0.553141514973576,73.69690412879048
long,asia,3,close_vs_ema20,<=,0.2,-1.1293213564467712,5071,19.487450462351386,0.05211476685074736,0.524354170774995,1613,18.29057406094968,0.028513567453654704,0.5678859268443893,73.6672871379997
long,late,12,roc_atr_12,<=,0.2,-1.892013598806742,2337,8.985221674876847,0.2889049296981186,0.5648267008985879,818,9.292521300094668,0.20844585458139947,0.58679706601467,73.62429619973136
long,late,12,adx14,<=,0.2,20.383013802145342,2729,10.494051672341278,0.17815011630428643,0.5324294613411507,774,8.781248768958045,0.3046840392286483,0.5542635658914729,73.58877284768975
short,london,12,ret_6,<=,0.2,-0.0016435243052270062,4505,17.39265654114777,0.00144229237233847,0.4723640399556049,2307,26.138557771745543,0.1698198735704669,0.4928478543563069,73.194547889621
long,late,12,ret_12,<=,0.2,-0.0022702622128339955,2730,10.499719558772469,0.2456228440734753,0.5673992673992674,1186,13.468238634123262,0.18139878364120934,0.5733558178752108,72.99540980645996
long,asia,3,ema20_slope_3,<=,0.2,-0.34026827589632325,5080,19.521776259607172,0.047538789917853395,0.5275590551181102,1612,18.279234585400424,0.028558019076772315,0.5620347394540943,72.99397160585995
short,asia,12,tick_volume_z,>=,0.8,0.8244204024144562,4267,16.403871053861042,0.017233174473046557,0.5008202484180924,1206,13.689960979070593,0.277881562419901,0.48839137645107794,72.9826340663121
long,london,12,low_break_12,>=,0.8,3.1870648143920373,5494,21.067185045136206,0.25455502476219216,0.5127411721878413,1709,19.217992268946936,0.0069052825342533555,0.4751316559391457,72.95551595516437
long,asia,3,bb_z,<=,0.2,-1.2265871928292678,4996,19.196926032660905,0.0466152286706922,0.5214171337069655,1688,19.14178840020475,0.01807097908475512,0.5462085308056872,72.95520681816637
long,london,6,rsi14,>=,0.8,64.03590639900779,5654,21.681006590772917,0.11154433213944391,0.4985850725150336,1906,21.420744556309998,0.015339090967098075,0.45540398740818466,72.88196587807403
long,late,12,ret_6,<=,0.2,-0.0016435243052270062,2704,10.4,0.13828243067683393,0.5491863905325444,1149,13.040866995073893,0.23236825534497335,0.5700609225413403,72.40833730367318
long,late,12,ema_gap_10_20,<=,0.1,-0.7118432643842167,1065,4.110756694454124,0.35916876756503757,0.6065727699530516,422,4.95883144967155,0.30758973089308067,0.5924170616113744,72.33286306601616
long,late,12,breakout_persist_down_3,>=,0.9,1.0,2032,7.812671882092222,0.2204834005781631,0.5605314960629921,674,7.739712918660287,0.26385471332748445,0.5875370919881305,72.17881945940866
short,asia,12,ret_12,<=,0.2,-0.0022702622128339955,4790,18.406116158988112,0.060921207034380746,0.4891440501043841,2126,24.110572947430597,0.10770366414304355,0.48024459078080906,72.15115630789623
short,london,3,tick_volume_change_3,<=,0.2,-0.23320663223427493,5469,20.974951060684752,0.012342475975757926,0.5150850246845858,1779,19.99656545156506,0.042525103790342196,0.5008431703204047,72.08914560937197
long,asia,3,close_vs_ema50,<=,0.2,-1.7780649204519943,4810,18.494072412688244,0.05449485507783857,0.5299376299376299,1595,18.131438721136767,0.01778246305397581,0.5642633228840125,72.02000706487345
long,asia,6,stoch_k,<=,0.2,18.892313029571604,5112,19.641603073803296,0.09143830312122452,0.526017214397496,1570,17.801574803149606,0.028107588280779854,0.5515923566878981,72.00679787478197
long,ny,3,breakout_persist_down_3,>=,0.9,1.0,4919,18.904587792575192,0.029627793193578725,0.5454360642406993,1711,19.3995511987717,0.016420961622047592,0.5429573348918761,71.95567659068081
short,ny,6,high_break_12,>=,0.9,-0.11316506316109239,2676,10.279814861746543,0.14387608211823702,0.5482062780269058,807,9.144835726932914,0.27583632334753366,0.5613382899628253,71.88354149328467
long,ny,3,macd_hist,<=,0.2,-0.198582685931449,5149,19.785614217668016,0.015632586175905683,0.5368032627694698,1832,20.739622641509435,0.00935657588569549,0.5289301310043668,71.87815203904796
long,late,12,rsi14,<=,0.1,29.75218337169386,1101,4.234502283592852,0.4106270708402938,0.5858310626702997,452,5.134742821079205,0.27481042148960877,0.6039823008849557,71.85260518985636
short,asia,12,macd_line_atr,<=,0.2,-0.5863421525924175,5003,19.23562865458041,0.03115877584590034,0.4769138516889866,1532,17.42008843967151,0.19008356468580778,0.44321148825065276,71.71937186061322
short,london,12,low_break_24,<=,0.2,1.0062283311443758,5842,22.412660352475722,0.035530516539301234,0.4811708319068812,1885,21.43144763333465,0.04206732800026043,0.4535809018567639,71.6710357013319
short,ny,6,lower_wick_share,<=,0.2,0.0285010330750411,5105,19.611829204850135,0.023478810584475058,0.5000979431929481,1564,17.70009430996542,0.09514797727635188,0.5210997442455243,71.56815666983594
long,london,3,lower_wick_share,<=,0.2,0.0285010330750411,5776,22.150306258322235,0.048900156356716934,0.5119459833795014,1783,20.03761657626722,0.02033827114978639,0.5019629837352776,71.45602633217919
