time;event;reason;symbol;timeframe;preset_name;ea_version;bucket;entry_reason;sl_mode;tp_mode;equity;balance;price;sl;tp;lot;risk_money;risk_percent;risk_percent_of_equity;min_lot_forced;risk_distance_pips;free_margin_after_entry;candidate_score;spread_score;volatility_score;h4_context_score;h1_m15_bias_score;trend_score;pullback_score;pressure_score;structure_score;rr_score;spread_to_risk;spread_to_reward;risk_distance_atr;reward_distance_atr;spread_atr;ema_deviation_atr;body_atr;wick_atr;atr_ratio;range_position;slow_slope_atr;adx;distance_recent_high_atr;distance_recent_low_atr;recent_range_atr;pullback_depth_atr;breakout_acceptance_atr;up_pressure;down_pressure;hour;day_of_week;open_positions;total_open_risk_percent;consecutive_losses;detail
2026.01.20 16:24:00;candidate_score;accepted;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.0;100.0;157.857;157.73;158.028;0.01;0.81;0.81;0.81;false;12.702857142856825;90.0;6.242500000000001;0.55;0.55;1.0;0.0;0.65;1.2000000000000002;0.2;1.0925;1.0;0.11808367071514522;0.08746938571492238;0.9;1.215;0.1062753036436307;0.1246541379298131;0.19129554655861583;0.007085020242747619;1.6930310267642261;0.6402116402116633;-0.028600115212298667;11.33249200103257;1.4453441295545455;2.571862348178199;4.017206477732745;1.6578947368420083;-1.324898785425017;0.4988636363636471;0.5011363636363528;16;2;0;0.0;0;candidate_time=2026.01.20 16:23:00|score_components=spread:0.550,volatility:0.550,h4:1.000,bias:0.000,trend:0.650,pullback:1.200,pressure:0.200,structure:1.093,rr:1.000|would_enter=true|reject_reason=accepted|proposed_sl=157.730|proposed_tp=158.028
2026.01.20 16:24:00;signal;SIGNAL;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.0;100.0;157.857;157.73;158.028;0.01;0.81;0.81;0.81;false;12.702857142856825;90.0;6.242500000000001;0.55;0.55;1.0;0.0;0.65;1.2000000000000002;0.2;1.0925;1.0;0.11808367071514522;0.08746938571492238;0.9;1.215;0.1062753036436307;0.1246541379298131;0.19129554655861583;0.007085020242747619;1.6930310267642261;0.6402116402116633;-0.028600115212298667;11.33249200103257;1.4453441295545455;2.571862348178199;4.017206477732745;1.6578947368420083;-1.324898785425017;0.4988636363636471;0.5011363636363528;16;2;0;0.0;0;enable_trading=true
2026.01.20 16:24:00;entry;ENTRY;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;99.9;100.0;157.857;157.73;158.028;0.01;0.81;0.81;0.81;false;12.702857142856825;90.0;6.242500000000001;0.55;0.55;1.0;0.0;0.65;1.2000000000000002;0.2;1.0925;1.0;0.11808367071514522;0.08746938571492238;0.9;1.215;0.1062753036436307;0.1246541379298131;0.19129554655861583;0.007085020242747619;1.6930310267642261;0.6402116402116633;-0.028600115212298667;11.33249200103257;1.4453441295545455;2.571862348178199;4.017206477732745;1.6578947368420083;-1.324898785425017;0.4988636363636471;0.5011363636363528;16;2;1;0.8108108108108107;0;fixed_lot_mode=true|min_lot_forced=false|sl_mode=HYBRID|tp_mode=FIXED_R|entry_reason=m1_pullback_score_reclaim|margin=10.00
2026.01.20 16:25:00;candidate_score;accepted;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.09;100.0;157.887;157.756;158.063;0.01;0.83;0.829253671695474;0.829253671695474;false;13.052571428571014;80.09;7.0425;0.55;0.55;1.0;0.0;0.65;1.4500000000000002;0.75;1.0925;1.0;0.12258121005159518;0.09080089633451495;0.9059791769955201;1.2230718889439522;0.11105602379765918;0.180898118896831;0.32622706990598144;0.1804660386713688;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.471492315319724;-1.082796232027621;0.5237580993520574;0.4762419006479426;16;2;1;0.809271655510041;0;candidate_time=2026.01.20 16:24:00|score_components=spread:0.550,volatility:0.550,h4:1.000,bias:0.000,trend:0.650,pullback:1.450,pressure:0.750,structure:1.093,rr:1.000|would_enter=true|reject_reason=accepted|proposed_sl=157.756|proposed_tp=158.063
2026.01.20 16:25:00;signal;SIGNAL;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.09;100.0;157.887;157.756;158.063;0.01;0.83;0.829253671695474;0.829253671695474;false;13.052571428571014;80.09;7.0425;0.55;0.55;1.0;0.0;0.65;1.4500000000000002;0.75;1.0925;1.0;0.12258121005159518;0.09080089633451495;0.9059791769955201;1.2230718889439522;0.11105602379765918;0.180898118896831;0.32622706990598144;0.1804660386713688;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.471492315319724;-1.082796232027621;0.5237580993520574;0.4762419006479426;16;2;1;0.809271655510041;0;enable_trading=true
2026.01.20 16:25:00;entry_blocked;max_open_positions;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.09;100.0;157.887;157.756;158.063;0.01;0.83;0.829253671695474;0.829253671695474;false;13.052571428571014;80.09;7.0425;0.55;0.55;1.0;0.0;0.65;1.4500000000000002;0.75;1.0925;1.0;0.12258121005159518;0.09080089633451495;0.9059791769955201;1.2230718889439522;0.11105602379765918;0.180898118896831;0.32622706990598144;0.1804660386713688;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.471492315319724;-1.082796232027621;0.5237580993520574;0.4762419006479426;16;2;1;0.809271655510041;0;risk_or_position_guard
2026.01.20 16:28:00;candidate_score;accepted;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.15;100.0;157.897;157.756;158.087;0.01;0.89;0.8886669995007488;0.8886669995007488;false;14.052571428570104;80.15;6.9425;0.55;0.55;1.0;0.0;0.65;1.35;0.75;1.0925;1.0;0.11385816525694177;0.08433938167180871;0.9753891918690325;1.3167754090231938;0.11105602379765918;0.180898118896831;0.32622706990598144;0.055528011898928226;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.1522062469013306;-1.0203272186414993;0.5237580993520574;0.4762419006479426;16;2;1;0.8087868197703444;0;candidate_time=2026.01.20 16:27:00|score_components=spread:0.550,volatility:0.550,h4:1.000,bias:0.000,trend:0.650,pullback:1.350,pressure:0.750,structure:1.093,rr:1.000|would_enter=true|reject_reason=accepted|proposed_sl=157.756|proposed_tp=158.087
2026.01.20 16:28:00;signal;SIGNAL;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.15;100.0;157.897;157.756;158.087;0.01;0.89;0.8886669995007488;0.8886669995007488;false;14.052571428570104;80.15;6.9425;0.55;0.55;1.0;0.0;0.65;1.35;0.75;1.0925;1.0;0.11385816525694177;0.08433938167180871;0.9753891918690325;1.3167754090231938;0.11105602379765918;0.180898118896831;0.32622706990598144;0.055528011898928226;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.1522062469013306;-1.0203272186414993;0.5237580993520574;0.4762419006479426;16;2;1;0.8087868197703444;0;enable_trading=true
2026.01.20 16:28:00;entry_blocked;max_open_positions;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.15;100.0;157.897;157.756;158.087;0.01;0.89;0.8886669995007488;0.8886669995007488;false;14.052571428570104;80.15;6.9425;0.55;0.55;1.0;0.0;0.65;1.35;0.75;1.0925;1.0;0.11385816525694177;0.08433938167180871;0.9753891918690325;1.3167754090231938;0.11105602379765918;0.180898118896831;0.32622706990598144;0.055528011898928226;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.1522062469013306;-1.0203272186414993;0.5237580993520574;0.4762419006479426;16;2;1;0.8087868197703444;0;risk_or_position_guard
2026.01.20 16:29:00;candidate_score;accepted;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.28;100.0;157.918;157.756;158.136;0.01;1.03;1.027124052652573;1.027124052652573;false;16.152571428571605;80.28;6.9425;0.55;0.55;1.0;0.0;0.65;1.35;0.75;1.0925;1.0;0.0990554356671522;0.0733743967904831;1.121150223103645;1.513552801189921;0.11105602379785645;0.180898118896831;0.32622706990598144;0.013882002974781376;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.0342092216162806;-0.8676251859196932;0.5237580993520574;0.4762419006479426;16;2;1;0.8077383326685281;0;candidate_time=2026.01.20 16:28:00|score_components=spread:0.550,volatility:0.550,h4:1.000,bias:0.000,trend:0.650,pullback:1.350,pressure:0.750,structure:1.093,rr:1.000|would_enter=true|reject_reason=accepted|proposed_sl=157.756|proposed_tp=158.136
2026.01.20 16:29:00;signal;SIGNAL;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.28;100.0;157.918;157.756;158.136;0.01;1.03;1.027124052652573;1.027124052652573;false;16.152571428571605;80.28;6.9425;0.55;0.55;1.0;0.0;0.65;1.35;0.75;1.0925;1.0;0.0990554356671522;0.0733743967904831;1.121150223103645;1.513552801189921;0.11105602379785645;0.180898118896831;0.32622706990598144;0.013882002974781376;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.0342092216162806;-0.8676251859196932;0.5237580993520574;0.4762419006479426;16;2;1;0.8077383326685281;0;enable_trading=true
2026.01.20 16:29:00;entry_blocked;max_open_positions;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;100.28;100.0;157.918;157.756;158.136;0.01;1.03;1.027124052652573;1.027124052652573;false;16.152571428571605;80.28;6.9425;0.55;0.55;1.0;0.0;0.65;1.35;0.75;1.0925;1.0;0.0990554356671522;0.0733743967904831;1.121150223103645;1.513552801189921;0.11105602379785645;0.180898118896831;0.32622706990598144;0.013882002974781376;1.7137880493659825;0.7248677248677543;-0.0223784413587951;11.559572126178072;1.082796232027621;2.852751611303961;3.9355478433315816;1.0342092216162806;-0.8676251859196932;0.5237580993520574;0.4762419006479426;16;2;1;0.8077383326685281;0;risk_or_position_guard
2026.01.20 16:33:45;exit;TP;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;M1_PULLBACK_SCORE_LONG;m1_pullback_score_reclaim;HYBRID;FIXED_R;101.09;101.09;157.857;157.73;158.028;0.01;0.81;0.0;0.0;false;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;close_price=158.030|net_money=1.09|realized_r=1.345679|holding_seconds=585
2026.01.21 00:00:00;period_reset;day_reset;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;;;;;101.09;101.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;false;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;day_start_equity=101.09
2026.01.22 00:00:00;period_reset;day_reset;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;;;;;101.09;101.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;false;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;day_start_equity=101.09
2026.01.23 00:00:00;period_reset;day_reset;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;;;;;101.09;101.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;false;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;day_start_equity=101.09
2026.01.23 00:00:00;period_reset;week_reset;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;;;;;101.09;101.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;false;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;week_start_equity=101.09
2026.01.26 00:00:00;period_reset;day_reset;USDJPY;PERIOD_M1|quality=PERIOD_M5;ExpectedValue_LongOnly_BucketLab_candidate_v1_2026_jan_apr;candidate_v1;;;;;101.09;101.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;false;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0;day_start_equity=101.09
