episode_id_mt5,symbol,direction,signal_msc,processing_msc,request_msc,quote_msc,entry_msc_mt5,exit_msc_mt5,requested_volume,filled_volume,closed_volume,entry_price_mt5,exit_price_mt5,sl_mt5,tp_mt5,risk_amount,gross_profit,commission,fee,swap,net_profit,gross_r_mt5,net_r,hold_seconds,exit_reason,entry_deals,exit_deals,position_identifier,month_mt5,episode_id_python,score,long_score,short_score,market_cluster_id,t0_msc,signal_processing_msc,distance_index,distance_atr,atr14_m5,entry_msc_python,entry_bid,entry_ask,entry_price_python,entry_spread,pip_size,tick_size,stops_distance,distance,sl_python,tp_python,status,exit_msc_python,exit_price_python,gross_pips,gross_r_python,mfe_60,mae_60,mfe_300,mae_300,mfe_900,mae_900,tp_touch_seconds,sl_touch_seconds,entry_eligible_msc,source_quote_msc,month_python,calendar_segment,_merge
usdjpy_only_ml_202506_20260912_USDJPY_mh_254,USDJPY,-1,1750132411750,1750132413038,1750132413201,1750132413058,1750132413201,1750132550882,0.09,0.09,0.09,144.926,145.08,145.08,144.772,9.55,-9.55,0,0,0,-9.55,-1,-1,137.681,SL,1,1,68,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_254,0.029617539852277,-0.130569075669,0.029617539852277,tstech_real_202501_202506_20260910_202506:2336,1750132411750,1750132413038,5,2,0.076806102844,1750132413039,144.928,144.932,144.928,0.004,0.01,0.001,0,0.154,145.082,144.774,SL,1750132551500,145.084,-15.600000000001,-1.012987012987,-0,0.07,-0,0.187,0.027,0.187,,138.461,1750132413038,1750132411564,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_264,USDJPY,-1,1750150883250,1750150886157,1750150886411,1750150886343,1750150886411,1750151787263,0.1,0.1,0.1,144.723,144.766,144.864,144.582,9.73,-2.97,0,0,0,-2.97,-0.30524152106886,-0.30524152106886,900.852,TIME,1,1,70,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_264,0.045249532267713,-0.1449699941963,0.045249532267713,tstech_real_202501_202506_20260910_202506:2419,1750150883250,1750150886157,5,2,0.070251376372,1750150886343,144.723,144.725,144.723,0.002,0.01,0.001,0,0.141,144.864,144.582,TIME,1750151788653,144.767,-4.399999999998,-0.312056737589,0,0.053,0,0.07,0,0.076,,,1750150886157,1750150883230,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_267,USDJPY,-1,1750154143750,1750154144090,1750154145453,1750154145372,1750154145453,1750155047383,0.08,0.08,0.08,144.859,144.823,145.038,144.68,9.87,1.99,0,0,0,1.99,0.2016210739615,0.2016210739615,901.93,TIME,1,1,72,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_267,0.059971759465756,-0.13656941287196,0.059971759465756,tstech_real_202501_202506_20260910_202506:2453,1750154143750,1750154144090,5,2,0.089357637808,1750154145291,144.86,144.863,144.86,0.003,0.01,0.001,0,0.179,145.039,144.681,TIME,1750155045420,144.827,3.300000000002,0.1843575419,0.029,0.004,0.04,0.061,0.04,0.17,,,1750154144090,1750154143325,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_280,USDJPY,-1,1750182423000,1750182423156,1750182424766,1750182424746,1750182424766,1750183324893,0.08,0.08,0.08,145.259,145.173,145.429,145.089,9.35,4.74,0,0,0,4.74,0.50695187165775,0.50695187165775,900.127,TIME,1,1,74,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_280,0.030581808978194,-0.13585400918496,0.030581808978194,tstech_real_202501_202506_20260910_202506:2596,1750182423000,1750182423156,5,2,0.084530340867,1750182423864,145.266,145.269,145.266,0.003,0.01,0.001,0,0.17,145.436,145.096,TIME,1750183606091,145.126,13.999999999999,0.823529411765,0.03,0.014,0.073,0.014,0.14,0.014,,,1750182423156,1750182422911,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_306,USDJPY,-1,1750282327000,1750282327508,1750282327561,1750282327508,1750282327561,1750282809792,0.07,0.07,0.07,144.576,144.769,144.767,144.385,9.24,-9.33,0,0,0,-9.33,-1.0097402597403,-1.0097402597403,482.231,SL,1,1,76,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_306,0.024854634208936,-0.040281348547408,0.024854634208936,tstech_real_202501_202506_20260910_202506:2914,1750282327000,1750282327508,5,2,0.095121911525,1750282327508,144.576,144.577,144.576,0.001,0.01,0.001,0,0.191,144.767,144.385,SL,1750282809792,144.769,-19.300000000001,-1.010471204189,0.029,0.107,0.029,0.18,0.029,0.293,,482.284,1750282327508,1750282326918,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_336,USDJPY,-1,1750648928250,1750648928837,1750648929104,1750648928960,1750648929104,1750649829152,0.09,0.09,0.09,146.47,146.456,146.617,146.323,9.02,0.86,0,0,0,0.86,0.095343680709534,0.095343680709534,900.048,TIME,1,1,78,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_336,0.036433082808707,-0.12490022914914,0.036433082808707,tstech_real_202501_202506_20260910_202506:3288,1750648928250,1750648928837,5,2,0.073482736759,1750648928960,146.47,146.473,146.47,0.003,0.01,0.001,0,0.147,146.617,146.323,TIME,1750650311094,146.413,5.699999999999,0.387755102041,0.032,0.006,0.064,0.006,0.064,0.006,,,1750648928837,1750648928153,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_338,USDJPY,-1,1750653286250,1750653287100,1750653289238,1750653289211,1750653289238,1750654190178,0.08,0.08,0.08,146.699,146.716,146.866,146.532,9.1,-0.93,0,0,0,-0.93,-0.1021978021978,-0.1021978021978,900.94,TIME,1,1,80,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_338,0.030746714188139,-0.083475524053259,0.030746714188139,tstech_real_202501_202506_20260910_202506:3296,1750653286250,1750653287100,5,2,0.083032277292,1750653289211,146.699,146.704,146.699,0.005,0.01,0.001,0,0.167,146.866,146.532,TIME,1750654805097,146.702,-0.299999999999,-0.017964071856,0,0.07,0,0.07,0,0.07,,,1750653287100,1750653286241,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_406,USDJPY,-1,1750872015750,1750872016441,1750872017850,1750872017440,1750872017850,1750872613625,0.08,0.08,0.08,145.788,145.621,145.952,145.624,8.99,9.17,0,0,0,9.17,1.020022246941,1.020022246941,595.775,TP,1,1,82,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_406,0.077238513555526,-0.13844091782352,0.077238513555526,tstech_real_202501_202506_20260910_202506:3935,1750872015750,1750872016441,5,2,0.081684470133,1750872017029,145.786,145.787,145.786,0.001,0.01,0.001,0,0.164,145.95,145.622,TP,1750872613625,145.622,16.399999999999,1,0.035,0.01,0.078,0.01,0.168,0.01,596.596,,1750872016441,1750872015714,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_414,USDJPY,-1,1750916433750,1750916433924,1750916434151,1750916434115,1750916434151,1750917334206,0.09,0.09,0.09,144.77,144.685,144.915,144.625,9.01,5.29,0,0,0,5.29,0.58712541620422,0.58712541620422,900.055,TIME,1,1,84,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_414,0.033352135616609,-0.14444929835116,0.033352135616609,tstech_real_202501_202506_20260910_202506:3975,1750916433750,1750916433924,5,2,0.072005156528,1750916434078,144.772,144.775,144.772,0.003,0.01,0.001,0,0.145,144.917,144.627,TIME,1750917338088,144.692,7.999999999998,0.551724137931,0.018,0.017,0.069,0.017,0.101,0.017,,,1750916433924,1750916433717,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_421,USDJPY,1,1750935036500,1750935036732,1750935037045,1750935036940,1750935037045,1750935937195,0.07,0.07,0.07,144.016,143.928,143.826,144.206,9.25,-4.28,0,0,0,-4.28,-0.4627027027027,-0.4627027027027,900.15,TIME,1,1,86,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_421,0.027151694336564,0.027151694336564,-0.08547262335795,tstech_real_202501_202506_20260910_202506:4026,1750935036500,1750935036732,5,2,0.094899235511,1750935036772,144,144.004,144.004,0.004,0.01,0.001,0,0.19,143.814,144.194,TIME,1750935940097,143.918,-8.599999999998,-0.452631578947,0.046,-0,0.046,0.068,0.093,0.086,,,1750935036732,1750935036487,202506,5,both
usdjpy_only_ml_202506_20260912_USDJPY_mh_471,USDJPY,-1,1751305813250,1751305813466,1751305813486,1751305813471,1751305813486,1751306714149,0.08,0.08,0.08,144.429,144.379,144.6,144.258,9.46,2.77,0,0,0,2.77,0.29281183932347,0.29281183932347,900.663,TIME,1,1,88,202506,tstech_real_202501_202506_20260910_202506:tstech_real_202501_202506_20260910_202506_USDJPY_mh_471,0.065672730004288,-0.13412315132238,0.065672730004288,tstech_real_202501_202506_20260910_202506:4450,1751305813250,1751305813466,5,2,0.0854927151,1751305813471,144.429,144.43,144.429,0.001,0.01,0.001,0,0.171,144.6,144.258,TIME,1751306713691,144.38,4.900000000001,0.286549707602,0.036,0.05,0.127,0.05,0.127,0.078,,,1751305813466,1751305813204,202506,5,both
