t0_msc,expected_direction,actual_direction,long_error,short_error
1750917939750,0,0,-1.9081958235744878e-16,-2.498001805406602e-16
1750928031750,0,0,4.3021142204224816e-16,-2.7755575615628914e-17
1750929057000,0,0,-4.440892098500626e-16,-4.3021142204224816e-16
1750930940000,0,0,1.6653345369377348e-16,1.734723475976807e-16
1750932032000,0,0,-7.632783294297951e-17,1.734723475976807e-16
1750933124000,0,0,1.3530843112619095e-16,2.498001805406602e-16
1750935036500,1,1,-7.979727989493313e-17,3.3306690738754696e-16
1750936386000,0,0,4.649058915617843e-16,9.71445146547012e-17
1750937604250,0,0,-2.671474153004283e-16,-2.498001805406602e-16
1750940044500,0,0,-3.122502256758253e-16,1.5959455978986625e-16
1750941587250,0,0,-3.885780586188048e-16,-4.510281037539698e-16
1750945403750,0,0,4.2327252813834093e-16,-4.440892098500626e-16
1750948778750,0,0,4.718447854656915e-16,-4.371503159461554e-16
1750951802250,0,0,-4.163336342344337e-17,1.6653345369377348e-16
1750953673500,0,0,1.8041124150158794e-16,-1.474514954580286e-17
1750958600750,0,0,2.636779683484747e-16,3.365363543395006e-16
1750960412000,0,0,-1.3877787807814457e-16,2.3592239273284576e-16
1750964871250,0,0,-5.551115123125783e-17,3.885780586188048e-16
1750965951000,0,0,-2.914335439641036e-16,-2.7755575615628914e-17
1750988256000,0,0,-8.326672684688674e-17,-3.122502256758253e-16
1750991401250,0,0,3.365363543395006e-16,-2.220446049250313e-16
1750993230000,0,0,2.0816681711721685e-17,-1.3877787807814457e-17
1750996500750,0,0,0.0,3.469446951953614e-16
1750998617750,0,0,-4.85722573273506e-16,2.7354420811809277e-16
1750999842750,0,0,-2.5673907444456745e-16,4.2674197509029455e-16
1751002817500,0,0,5.134781488891349e-16,3.885780586188048e-16
1751007301250,0,0,4.0245584642661925e-16,2.498001805406602e-16
1751013081250,0,0,4.371503159461554e-16,1.700029006457271e-16
1751014414250,0,0,-3.0531133177191805e-16,-3.95516952522712e-16
1751017630750,0,0,-1.3877787807814457e-17,-4.2674197509029455e-16
1751018842250,0,0,2.220446049250313e-16,2.8622937353617317e-16
1751021752750,0,0,-3.885780586188048e-16,-1.2663481374630692e-16
1751024520250,0,0,-3.191891195797325e-16,2.0122792321330962e-16
1751037314000,0,0,-1.1102230246251565e-16,4.579669976578771e-16
1751038757500,0,0,3.9768535686768303e-16,-3.677613769070831e-16
1751040301000,0,0,3.885780586188048e-16,1.2836953722228372e-16
1751043914000,0,0,-1.3877787807814457e-16,3.469446951953614e-16
1751045853000,0,0,1.942890293094024e-16,-1.3877787807814457e-16
1751057161750,0,0,-5.134781488891349e-16,4.718447854656915e-16
1751068612750,0,0,-1.6653345369377348e-16,-1.1102230246251565e-16
1751244960250,0,0,1.1102230246251565e-16,6.661338147750939e-16
1751252437250,0,0,4.440892098500626e-16,-1.3877787807814457e-16
1751255701750,0,0,2.7755575615628914e-17,1.1796119636642288e-16
1751259627250,0,0,4.579669976578771e-16,6.938893903907228e-17
1751260665000,0,0,2.1510571102112408e-16,-3.469446951953614e-16
1751262232250,0,0,-3.469446951953614e-16,5.551115123125783e-17
1751263275250,0,0,3.0531133177191805e-16,3.8250652645288596e-16
1751266960250,0,0,-2.983724378680108e-16,1.3877787807814457e-16
1751271385250,0,0,-4.4278816724308e-16,3.608224830031759e-16
1751275333250,0,0,-2.220446049250313e-16,-1.8041124150158794e-16
1751278021750,0,0,-7.632783294297951e-17,1.6653345369377348e-16
1751280054250,0,0,5.551115123125783e-17,2.8449465006019636e-16
1751281227000,0,0,2.914335439641036e-16,4.961309141293668e-16
1751283782750,0,0,3.122502256758253e-16,9.71445146547012e-17
1751285984250,0,0,4.0939474033052647e-16,-3.885780586188048e-16
1751301849000,0,0,4.718447854656915e-16,3.608224830031759e-16
1751305813250,-1,-1,2.7755575615628914e-17,0.0
1751306774500,0,0,-3.95516952522712e-16,4.544975507059235e-16
1751309416000,0,0,-1.3877787807814457e-17,5.724587470723463e-17
1751316953250,0,0,-2.0816681711721685e-16,2.220446049250313e-16
1751318276750,0,0,-4.510281037539698e-16,-8.326672684688674e-17
1751324402000,0,0,1.942890293094024e-16,-2.220446049250313e-16
