episode_id,anchor_event_id,market_cluster_id,symbol,shock_direction,anchor_msc,anchor_processing_msc,anchor_bid,anchor_ask,anchor_mid,initial_shock,severity,pre_m1_rms,pre_m1_count,pre_vol_status,step15d_path_class,sr_clean_001,sr_rev_001,repeat_count,same_direction_repeats,opposite_direction_repeats,max_repeat_severity,last_shock_msc,mfe,mae,time_to_mfe_ms,time_to_mae_ms,origin_recross_count,first_origin_recross_msc,realized_volatility,quote_count,average_spread,fallback_count,duplicate_same_msc,drops,capacity_losses,future_reads,backdates,episode_status,validation_status,schema_version,server_time,server_day,server_hour,session,fallback_interval_mappable,primary_episode,fold
ts15e_medium_horizon_202503_USDJPY_mh_569,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742203340500_13560,5746,USDJPY,SHORT,1742203340500,1742203341213,148.891,148.915,148.903,0.007,3.3869071991,0.000158991909,10,AVAILABLE,CLEAN_CONTINUATION,True,False,10,10,0,4.4989821849,1742203363250,0.0855,0.0035,211297,663845,8,1742203361451.0,0.0007527598,1615,0.0185944272,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:22:20.500000+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_245,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w1000_1742203829000_13571,5749,AUDUSD,SHORT,1742203829000,1742203830067,0.63266,0.63289,0.632775,6.5e-05,1.2685251286,0.000136920242,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742203829000,6.5e-05,0.00017,892912,153231,4,1742203834783.0,0.000397794625,472,0.000221589,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:30:29+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCHF_mh_184,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742203997750_13572,5750,USDCHF,SHORT,1742203997750,1742204002445,0.88384,0.88409,0.883965,5e-06,4.4462587941,8.414501e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,2,1,1,3.4750084513,1742204065750,7e-05,0.000345,300590,799247,15,1742204000039.0,0.000302252445,361,0.0002370083,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:33:17.750000+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_570,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742204369000_13576,5753,USDJPY,SHORT,1742204369000,1742204371333,148.813,148.834,148.8235,0.0025,2.6661948064,0.000118747612,10,AVAILABLE,CLEAN_CONTINUATION,True,False,5,1,4,4.4377628822,1742205103250,0.019,0.126,20551,839630,4,1742204378768.0,0.000567089981,1151,0.0187741095,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:39:29+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_249,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742204405750_13577,5754,USDCAD,SHORT,1742204405750,1742204410024,1.437,1.4373,1.43715,1.5e-05,1.4042748621,9.2312732e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742204405750,0.000245,0.000175,871150,295561,11,1742204407945.0,0.000283618067,707,0.00027686,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:40:05.750000+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCHF_mh_185,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742205061750_13582,5759,USDCHF,LONG,1742205061750,1742205063182,0.88426,0.88447,0.884365,1e-05,2.7353586519,7.9375155e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,0,0,0,0.0,1742205061750,0.00031,6e-05,255082,628629,17,1742205065217.0,0.000334052138,474,0.0002328481,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:51:01.750000+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_246,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742205271250_13584,5761,AUDUSD,LONG,1742205271250,1742205276926,0.6328,0.63302,0.63291,5e-05,2.3491287449,5.697387e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,3,1,2,2.5369287598,1742205913750,0.00078,1.5e-05,769391,45727,4,1742205296242.0,0.000507177834,795,0.0002193585,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:54:31.250000+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_250,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742205413250_13586,5762,USDCAD,SHORT,1742205413250,1742205418164,1.43652,1.43683,1.436675,5e-06,1.3150519569,5.5505782e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,4,2,2,2.3142743455,1742206116750,0.00048,0.0001,363646,504679,10,1742205414741.0,0.000349304506,962,0.000275499,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 09:56:53.250000+00:00,2025-03-17,9,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_GBPUSD_mh_154,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742205709500_13587,5763,GBPUSD,LONG,1742205709500,1742205711867,1.29346,1.29366,1.29356,6e-05,1.9377146316,7.9772419e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,1,1,0,1.9380065374,1742206037750,0.00032,0.00022,457845,211536,21,1742205711873.0,0.000414846461,725,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:01:49.500000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,False,False,2
ts15e_medium_horizon_202503_USDJPY_mh_571,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742205805000_13588,5764,USDJPY,LONG,1742205805000,1742205808614,148.986,149.004,148.995,0.0005,2.6087291775,7.697434e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,5,1,4,4.3908736639,1742206457500,0.001,0.12,6592,814532,4,1742205811592.0,0.000531770148,1296,0.0174675926,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:03:25+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_251,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742206489250_13601,5771,USDCAD,SHORT,1742206489250,1742206490133,1.43618,1.43645,1.436315,1e-05,2.9964054809,9.0120141e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,4,3,1,2.3676938131,1742207281500,9.5e-05,0.000665,31461,656744,5,1742206494604.0,0.000339022457,899,0.0002732814,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:14:49.250000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_572,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742206823000_13605,5773,USDJPY,LONG,1742206823000,1742206824233,148.887,148.906,148.8965,0.0015,3.8321177353,0.000142330671,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,6,3,3,4.6647358968,1742207581000,0.0925,0.04,401198,158115,25,1742206824629.0,0.000597675369,1377,0.0186427015,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:20:23+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_247,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742207005250_13607,5775,AUDUSD,SHORT,1742207005250,1742207007896,0.63336,0.63358,0.63347,5e-06,2.0666186695,0.000105698946,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,3,2,1,2.2564952153,1742207789500,0.000415,0.00019,575461,463915,14,1742207019446.0,0.000580072427,865,0.0002153295,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:23:25.250000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_EURUSD_mh_126,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742207634000_13619,5783,EURUSD,SHORT,1742207634000,1742207635402,1.08685,1.08703,1.08694,0.0,1.8113750369,0.000196182864,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742207634000,7e-05,0.00059,7509,597659,2,1742207638279.0,0.000671304017,810,0.0001800741,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:33:54+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_252,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742207789500_13620,5784,USDCAD,SHORT,1742207789500,1742207789782,1.43632,1.43659,1.436455,1.5e-05,1.4075995945,0.000137344777,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,6,0,6,2.4522145796,1742208299000,0.000305,0.000245,441090,212161,37,1742207790485.0,0.00040386759,957,0.0002785475,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:36:29.500000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_GBPUSD_mh_155,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742207854500_13622,5785,GBPUSD,SHORT,1742207854500,1742207855028,1.29301,1.29321,1.29311,5e-05,2.5089867843,0.000112967491,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,0,1,2.3946628251,1742207903500,0.00012,0.00067,147156,902669,10,1742207854956.0,0.000418174387,674,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:37:34.500000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,False,False,2
ts15e_medium_horizon_202503_USDJPY_mh_573,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742207956000_13624,5787,USDJPY,SHORT,1742207956000,1742207958183,148.833,148.852,148.8425,0.0005,2.6115322996,0.00018910904,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742207956000,0.016,0.0845,15011,590993,17,1742207958951.0,0.000534313641,1234,0.0175786062,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:39:16+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_248,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742208025250_13625,5788,AUDUSD,LONG,1742208025250,1742208027658,0.63348,0.6337,0.63359,2.5e-05,1.8797611632,0.000266823856,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,2,2,0,3.56843316,1742208872500,0.00029,8e-05,846607,351446,13,1742208030847.0,0.000561980198,654,0.000219526,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:40:25.250000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCHF_mh_186,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742208919250_13634,5793,USDCHF,LONG,1742208919250,1742208922497,0.88381,0.88405,0.88393,2e-05,2.5667339556,0.000119635373,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,1,0,1,2.5672033088,1742208977250,0.000195,0.000345,475567,700132,41,1742208930659.0,0.000542263547,718,0.0002385655,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:55:19.250000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_GBPUSD_mh_156,ts15e_medium_horizon_202503_GBPUSD_TAIL_V1_PERSISTENT_stat_w250_1742209033000_13637,5795,GBPUSD,LONG,1742209033000,1742209034346,1.29353,1.29373,1.29363,5e-05,2.7361028494,0.000145282188,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,2,0,2,2.9644379744,1742209268750,0.0008,0.00059,829524,349797,19,1742209035279.0,0.000543400574,1057,0.0002,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:57:13+00:00,2025-03-17,10,SERVER_HOUR_LONDON,False,False,2
ts15e_medium_horizon_202503_EURUSD_mh_127,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742209033000_13636,5795,EURUSD,LONG,1742209033000,1742209033621,1.08765,1.08783,1.08774,4e-05,2.1916366775,0.000101114029,10,AVAILABLE,CLEAN_CONTINUATION,True,False,3,3,0,2.1946834986,1742209592000,0.00055,0.00067,829446,362484,26,1742209093866.0,0.000700229699,1113,0.0001800449,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:57:13+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_574,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742209047750_13638,5796,USDJPY,SHORT,1742209047750,1742209050404,148.83,148.849,148.8395,0.009,3.4997723379,0.000163752774,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,15,5,10,4.8769422902,1742209868250,0.1555,0.032,539340,209304,30,1742209048755.0,0.00082306003,1964,0.0183615071,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:57:27.750000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_253,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742209192500_13641,5798,USDCAD,LONG,1742209192500,1742209193531,1.4362,1.43646,1.43633,8e-05,2.2706591995,6.975589e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,11,7,4,3.2269338848,1742209552000,0.00029,0.000215,519909,157863,60,1742209193524.0,0.000434830897,1376,0.000270327,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 10:59:52.500000+00:00,2025-03-17,10,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_249,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742209202250_13648,5799,AUDUSD,SHORT,1742209202250,1742209202494,0.63357,0.63379,0.63368,1.5e-05,2.1612161661,9.9045338e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,5,4,1,2.5370361397,1742209863750,4.5e-05,0.00039,195302,900906,18,1742209206374.0,0.000631790649,981,0.0002173802,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:00:02.250000+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_575,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742210176250_13678,5819,USDJPY,LONG,1742210176250,1742210177217,148.829,148.844,148.8365,0.002,2.8970781074,0.000194871867,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,6,0,6,4.9528720267,1742210890250,0.1035,0.0185,526041,21331,30,1742210179894.0,0.000630708419,1630,0.0180184049,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:16:16.250000+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_254,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742210295750_13679,5820,USDCAD,LONG,1742210295750,1742210296469,1.4365,1.43676,1.43663,0.00019,1.5924945579,8.9161431e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,9,7,2,2.9573612171,1742211054750,0.000445,0.000275,800035,450339,18,1742210311094.0,0.000371887919,955,0.0002729319,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:18:15.750000+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_250,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742211199250_13695,5831,AUDUSD,LONG,1742211199250,1742211199850,0.6336,0.63382,0.63371,1e-05,2.1624920704,0.000105071195,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,1,1,0,2.2542607476,1742211781750,0.000545,6e-05,691045,11361,1,1742211242379.0,0.000463608383,742,0.0002217925,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:33:19.250000+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_255,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742211697750_13696,5832,USDCAD,SHORT,1742211697750,1742211701245,1.43627,1.43654,1.436405,1e-05,1.5921926635,9.5508038e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,5,2,3,2.047314713,1742212371750,0.00022,0.00046,346472,714205,24,1742211702316.0,0.000344094852,961,0.0002691571,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:41:37.750000+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_EURUSD_mh_128,ts15e_medium_horizon_202503_EURUSD_TAIL_V1_PERSISTENT_stat_w250_1742212266000_13702,5836,EURUSD,SHORT,1742212266000,1742212267439,1.08798,1.08816,1.08807,1e-05,2.5745225134,0.00014442054,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,1,0,2.1132951439,1742212266250,0.0001,0.00067,2468,897572,9,1742212270379.0,0.000578268183,904,0.0001803319,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:51:06+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_256,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742212665500_13705,5838,USDCAD,SHORT,1742212665500,1742212665997,1.43622,1.43647,1.436345,1e-05,1.2729534558,9.0071207e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,0,1,1.4547524848,1742212699500,0.000375,0.00012,864269,45361,11,1742212669608.0,0.000320064988,893,0.0002751848,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 11:57:45.500000+00:00,2025-03-17,11,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_576,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742212973000_13707,5840,USDJPY,SHORT,1742212973000,1742212976002,148.879,148.898,148.8885,0.001,2.726158237,9.9103984e-05,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,0,0,0,0.0,1742212973000,0.063,0.0275,811134,316126,24,1742213102810.0,0.000543407027,1503,0.0178383234,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 12:02:53+00:00,2025-03-17,12,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_257,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742213680250_13708,5841,USDCAD,SHORT,1742213680250,1742213682222,1.43574,1.43602,1.43588,4.5e-05,1.9102082018,6.0283413e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,0,0,0,0.0,1742213680250,0.00024,0.000165,724754,411678,16,1742213769607.0,0.000287388483,811,0.0002691739,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 12:14:40.250000+00:00,2025-03-17,12,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_577,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742214507500_13711,5843,USDJPY,SHORT,1742214507500,1742214508396,148.822,148.839,148.8305,0.0015,2.6699485131,7.35223e-05,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,6,5,1,8.7382871294,1742215164250,0.178,0.0605,724036,143719,11,1742214801847.0,0.00062721002,1331,0.0181157025,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 12:28:27.500000+00:00,2025-03-17,12,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_578,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742216252250_13718,5846,USDJPY,SHORT,1742216252250,1742216252652,148.642,148.661,148.6515,0.0005,4.2268569592,0.000125304051,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,4,3,1,5.0691012849,1742216882750,0.0945,0.029,763921,293555,36,1742216259132.0,0.000653093693,1630,0.0177981595,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 12:57:32.250000+00:00,2025-03-17,12,SERVER_HOUR_LONDON,True,True,2
ts15e_medium_horizon_202503_USDCHF_mh_187,ts15e_medium_horizon_202503_USDCHF_TAIL_V1_PERSISTENT_stat_w250_1742217541500_13723,5849,USDCHF,SHORT,1742217541500,1742217542079,0.88251,0.88276,0.882635,1e-05,3.2613357232,0.000126529735,10,AVAILABLE,CLEAN_CONTINUATION,True,False,1,1,0,3.9494250669,1742218072250,0.00042,1.5e-05,238962,1997,1,1742217552122.0,0.000424484694,520,0.0002383846,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 13:19:01.500000+00:00,2025-03-17,13,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_579,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742219706250_13725,5851,USDJPY,SHORT,1742219706250,1742219714010,148.482,148.498,148.49,0.006,3.3979218349,0.000106805019,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,0,0,0,0.0,1742219706250,0.0595,0.067,634719,471328,6,1742219706730.0,0.000531195037,1169,0.0182643285,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 13:55:06.250000+00:00,2025-03-17,13,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_580,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742220726500_13726,5852,USDJPY,LONG,1742220726500,1742220727997,148.433,148.449,148.441,0.0075,3.344602284,0.000230978191,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,1,1,0,2.9542581167,1742220726750,0.1075,0.021,780738,82373,10,1742220766116.0,0.000435872824,934,0.0185706638,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 14:12:06.500000+00:00,2025-03-17,14,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_258,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742221634250_13728,5853,USDCAD,SHORT,1742221634250,1742221636245,1.4349,1.43516,1.43503,1.5e-05,1.8202676935,8.349474e-05,10,AVAILABLE,PULLBACK_CONTINUATION,False,False,0,0,0,0.0,1742221634250,0.000295,0.000175,172472,399931,6,1742221997729.0,0.000251915197,702,0.0002709402,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 14:27:14.250000+00:00,2025-03-17,14,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_USDCAD_mh_259,ts15e_medium_horizon_202503_USDCAD_TAIL_V1_PERSISTENT_stat_w250_1742223660000_13729,5854,USDCAD,SHORT,1742223660000,1742223660322,1.43435,1.43462,1.434485,5e-06,1.7312966256,7.4490283e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,1,0,1,2.0049618759,1742223969500,0.00026,0.00011,237220,7856,28,1742223660700.0,0.00030052059,716,0.0002742318,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 15:01:00+00:00,2025-03-17,15,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_581,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742223801750_13730,5855,USDJPY,LONG,1742223801750,1742223802799,148.438,148.457,148.4475,0.0005,3.4624131188,0.000107888041,10,AVAILABLE,FAILED_SHOCK_REVERSAL,False,True,2,0,2,3.6314823132,1742223978500,0.0185,0.043,53785,496082,21,1742223813140.0,0.000487735999,1473,0.0184487441,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 15:03:21.750000+00:00,2025-03-17,15,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_USDJPY_mh_582,ts15e_medium_horizon_202503_USDJPY_TAIL_V1_PERSISTENT_stat_w250_1742225075000_13734,5858,USDJPY,LONG,1742225075000,1742225076129,148.551,148.57,148.5605,0.0005,3.3501697288,7.9156669e-05,10,AVAILABLE,DEAD_OR_TIMEOUT,False,False,131,66,65,27.4526528089,1742225883500,0.3035,0.2855,885024,329950,32,1742225082114.0,0.002369516453,2535,0.0193285996,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 15:24:35+00:00,2025-03-17,15,SERVER_HOUR_OVERLAP,True,True,2
ts15e_medium_horizon_202503_AUDUSD_mh_251,ts15e_medium_horizon_202503_AUDUSD_TAIL_V1_PERSISTENT_stat_w250_1742225402250_13741,5859,AUDUSD,LONG,1742225402250,1742225402537,0.63488,0.63513,0.635005,2.5e-05,9.2080675086,6.8174237e-05,10,AVAILABLE,CLEAN_CONTINUATION,True,False,7,1,6,7.8710577628,1742225410250,0.000245,0.000815,2834,417956,4,1742225402934.0,0.00115373498,1745,0.0002217994,0,0,0,0,0,0,COMPLETE_900S,VALID,tickshock-medium-horizon-response-v1,2025-03-17 15:30:02.250000+00:00,2025-03-17,15,SERVER_HOUR_OVERLAP,True,True,2
