"scenario","mode","entry_time","exit_time","strategy","symbol","direction","base_currency","quote_currency","wave_stage","setup_type","wave_tf","fib_zone","divergence_type","m15_confirmation_type","failure_type","wave_size_atr","retracement_ratio","extension_ratio","wave_rule_validity","wave3_break_confirmed","pivot_confirmation_delay_bars","entry_delay_from_pivot","pivot_time","pivot_confirmed_time","room_to_1r","room_to_2r","entry","exit","stop_loss","take_profit","risk_price","result_r","profit","commission","swap","net_profit","volume","reward_r","holding_bars","atr","spread_points","score","exit_reason","position_id"
"C","abc_completion_reentry_only","2025.06.02 13:00:00","2025.06.02 13:25:29","abc_completion_reentry_only","EURUSD","SHORT","EUR","USD","possible_abc_completion","abc_completion_reentry","H1","abc_other","none","ma_reclaim","fib_not_aligned","4.3974","0.9004","0.2771","valid_abc","false","3","8","2025.06.02 04:00:00","2025.06.02 07:00:00","25.0968","25.0968","1.14227000","1.14290000","1.14289000","1.14141000","0.00062000","-1.0161","-22.05","0.00","0.00","-22.05","0.350","1.400","1","0.00175786","18.00","0.9500","DEAL_REASON_SL","1182"
"C","abc_completion_reentry_only","2025.06.02 14:45:00","2025.06.02 15:01:17","abc_completion_reentry_only","EURUSD","SHORT","EUR","USD","possible_abc_completion","abc_completion_reentry","H1","abc_other","none","micro_bos","fib_not_aligned","4.3974","0.9004","0.2771","valid_abc","false","3","9","2025.06.02 04:00:00","2025.06.02 07:00:00","23.3387","23.3387","1.14118000","1.14180000","1.14180000","1.14032000","0.00062000","-1.0000","-21.70","0.00","0.00","-21.70","0.350","1.400","1","0.00175786","18.00","0.9500","DEAL_REASON_SL","1184"
"C","abc_completion_reentry_only","2025.06.03 01:30:02","2025.06.03 04:16:13","abc_completion_reentry_only","EURJPY","SHORT","EUR","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","bullish_macd","candle_reversal","target_blocked","4.0794","0.4548","0.0785","valid_abc","false","3","3","2025.06.02 21:00:00","2025.06.03 00:00:00","1.3022","1.3022","163.15200000","163.43300000","163.43000000","162.76300000","0.27800000","-1.0108","-21.54","0.00","0.00","-21.54","0.110","1.400","11","0.19242857","30.00","1.0151","DEAL_REASON_SL","1187"
"C","abc_completion_reentry_only","2025.06.03 01:15:00","2025.06.03 08:45:25","abc_completion_reentry_only","GBPUSD","LONG","GBP","USD","possible_abc_completion","abc_completion_reentry","H1","abc_other","bearish_rsi","candle_reversal","target_blocked","5.2338","0.3690","0.0333","valid_abc","false","3","3","2025.06.02 21:00:00","2025.06.03 00:00:00","0.5150","0.5150","1.35433000","1.35131000","1.35132000","1.35855000","0.00301000","-1.0033","-21.14","0.00","0.00","-21.14","0.070","1.400","30","0.00208643","20.00","0.9757","DEAL_REASON_SL","1186"
"C","abc_completion_reentry_only","2025.06.03 08:00:00","2025.06.03 16:00:00","abc_completion_reentry_only","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","bullish_macd","micro_bos","target_blocked","3.6207","0.9044","0.4773","valid_abc","false","3","3","2025.06.03 04:00:00","2025.06.03 07:00:00","0.6098","0.6098","193.30300000","193.69200000","193.83600000","192.55600000","0.53300000","-0.7298","-13.55","0.00","0.00","-13.55","0.050","1.400","32","0.24857143","38.00","0.9805","DEAL_REASON_EXPERT","1189"
"C","abc_completion_reentry_only","2025.06.03 09:15:00","2025.06.03 17:15:00","abc_completion_reentry_only","GBPUSD","SHORT","GBP","USD","possible_abc_completion","abc_completion_reentry","H4","abc_382_886","none","candle_reversal","other","4.7987","0.8108","0.5073","valid_abc","false","3","3","2025.06.02 16:00:00","2025.06.03 04:00:00","1.6323","1.6323","1.35198000","1.35104000","1.35644000","1.34574000","0.00446000","0.2108","3.76","0.00","0.00","3.76","0.040","1.400","32","0.00371143","20.00","0.8816","DEAL_REASON_EXPERT","1191"
"C","abc_completion_reentry_only","2025.06.03 16:00:00","2025.06.04 00:01:00","abc_completion_reentry_only","USDJPY","LONG","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","micro_bos","other","8.4413","0.9365","0.3732","valid_abc","false","3","3","2025.06.03 00:00:00","2025.06.03 12:00:00","0.8904","0.8904","143.42900000","143.89300000","142.29800000","145.01300000","1.13100000","0.4103","6.45","0.00","0.10","6.55","0.020","1.400","32","0.49435714","18.00","0.8445","DEAL_REASON_EXPERT","1193"
"C","abc_completion_reentry_only","2025.06.03 17:15:00","2025.06.04 01:15:26","abc_completion_reentry_only","GBPUSD","SHORT","GBP","USD","possible_abc_completion","abc_completion_reentry","H4","abc_382_886","none","candle_reversal","target_blocked","4.7987","0.8108","0.5073","valid_abc","false","3","5","2025.06.02 16:00:00","2025.06.03 04:00:00","1.0964","1.0964","1.35084000","1.35217000","1.35644000","1.34300000","0.00560000","-0.2375","-3.99","0.00","-0.03","-4.02","0.030","1.400","32","0.00371143","20.00","0.8548","DEAL_REASON_EXPERT","1195"
"C","abc_completion_reentry_only","2025.06.03 23:45:00","2025.06.04 07:45:00","abc_completion_reentry_only","EURUSD","LONG","EUR","USD","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","bearish_rsi","ma_reclaim","no_follow_through","6.0163","0.7700","1.2256","valid_abc","false","3","5","2025.06.03 17:00:00","2025.06.03 20:00:00","5.6978","5.6978","1.13748000","1.13694000","1.13609000","1.13942000","0.00139000","-0.3885","-8.10","0.00","-0.90","-9.00","0.150","1.400","32","0.00157571","21.00","1.4500","DEAL_REASON_EXPERT","1196"
"C","abc_completion_reentry_only","2025.06.04 01:15:00","2025.06.04 09:15:00","abc_completion_reentry_only","USDJPY","LONG","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","ma_reclaim","other","8.4413","0.9365","0.3732","valid_abc","false","3","5","2025.06.03 00:00:00","2025.06.03 12:00:00","0.0656","0.0656","143.99000000","144.12800000","142.29800000","146.35900000","1.69200000","0.0816","0.96","0.00","0.00","0.96","0.010","1.400","32","0.49435714","17.00","0.8033","DEAL_REASON_EXPERT","1198"
"C","abc_completion_reentry_only","2025.06.04 08:00:00","2025.06.04 11:39:41","abc_completion_reentry_only","GBPUSD","SHORT","GBP","USD","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","micro_bos","target_blocked","4.3604","0.7834","0.2662","valid_abc","false","3","3","2025.06.04 04:00:00","2025.06.04 07:00:00","0.8851","0.8851","1.35112000","1.35462000","1.35460000","1.34625000","0.00348000","-1.0057","-21.00","0.00","0.00","-21.00","0.060","1.400","14","0.00154571","20.00","1.1943","DEAL_REASON_SL","1201"
"D","combined_roadmap_triggers","2025.01.02 00:15:00","2025.01.02 01:53:11","combined_roadmap_triggers","USDJPY","SHORT","USD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","6.6288","0.7467","0.1814","valid_wave2","false","3","4","2024.12.31 19:00:00","2024.12.31 22:00:00","3.0128","3.0128","157.19600000","157.59100000","157.58800000","156.64700000","0.39200000","-1.0077","-25.06","0.00","0.00","-25.06","0.100","1.400","6","0.30850000","27.00","1.1500","DEAL_REASON_SL","2"
"D","combined_roadmap_triggers","2025.01.02 00:15:00","2025.01.02 01:53:12","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_other","none","candle_reversal","fib_not_aligned","3.7366","0.9391","0.3087","valid_abc","false","3","4","2024.12.31 19:00:00","2024.12.31 22:00:00","2.0669","2.0669","196.74300000","197.23600000","197.23600000","196.05300000","0.49300000","-1.0000","-21.90","0.00","0.00","-21.90","0.070","1.400","6","0.41321429","45.00","0.9033","DEAL_REASON_SL","3"
"D","combined_roadmap_triggers","2025.01.02 01:15:00","2025.01.02 03:21:26","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","other","2.7547","0.7055","0.2997","valid_wave2","false","3","7","2024.12.31 17:00:00","2024.12.31 20:00:00","4.2667","4.2667","97.37800000","97.82100000","97.06300000","97.81900000","0.31500000","1.4063","33.74","0.00","0.00","33.74","0.120","1.400","8","0.21200000","28.00","1.1500","DEAL_REASON_TP","5"
"D","combined_roadmap_triggers","2025.01.02 02:15:01","2025.01.02 04:46:25","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","target_blocked","3.1703","0.3454","3.5000","valid_wave4","true","3","3","2024.12.31 22:00:00","2025.01.02 01:00:00","0.4451","0.4451","1.25123000","1.25296000","1.25296000","1.24881000","0.00173000","-1.0000","-24.22","0.00","0.00","-24.22","0.140","1.400","10","0.00200929","20.00","1.3723","DEAL_REASON_SL","9"
"D","combined_roadmap_triggers","2025.01.02 00:15:12","2025.01.02 08:15:01","combined_roadmap_triggers","EURUSD","SHORT","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","candle_reversal","target_blocked","3.7374","0.6085","0.8245","valid_wave2","true","3","3","2024.12.31 08:00:00","2024.12.31 20:00:00","0.1275","0.1275","1.03527000","1.03633000","1.04272000","1.02484000","0.00745000","-0.1423","-3.18","0.00","0.00","-3.18","0.030","1.400","32","0.00231714","19.00","1.5564","DEAL_REASON_EXPERT","4"
"D","combined_roadmap_triggers","2025.01.02 01:30:00","2025.01.02 08:27:35","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","3.2460","0.8298","0.2437","valid_wave2","false","3","7","2024.12.31 17:00:00","2024.12.31 20:00:00","6.0760","6.0760","162.88800000","162.52000000","162.55900000","163.34900000","0.32900000","-1.1185","-25.80","0.00","0.00","-25.80","0.110","1.400","27","0.29328571","33.00","1.1500","DEAL_REASON_SL","6"
"D","combined_roadmap_triggers","2025.01.02 03:15:00","2025.01.02 08:27:35","combined_roadmap_triggers","GBPJPY","LONG","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","candle_reversal","wave3_unconfirmed_too_early","2.1221","0.6655","0.5074","valid_wave2","false","3","3","2024.12.31 23:00:00","2025.01.02 02:00:00","2.6195","2.6195","197.19200000","196.50500000","196.52700000","198.12300000","0.66500000","-1.0331","-21.90","0.00","0.00","-21.90","0.050","1.400","20","0.41421429","38.00","1.1310","DEAL_REASON_SL","10"
"D","combined_roadmap_triggers","2025.01.02 05:00:00","2025.01.02 09:42:18","combined_roadmap_triggers","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","micro_bos","other","7.6818","0.8577","0.1487","valid_abc","false","3","3","2025.01.02 01:00:00","2025.01.02 04:00:00","2.3849","2.3849","157.27900000","156.53700000","157.80900000","156.53700000","0.53000000","1.4000","33.18","0.00","0.00","33.18","0.070","1.400","18","0.26621429","21.00","0.9192","DEAL_REASON_TP","14"
"D","combined_roadmap_triggers","2025.01.02 05:00:00","2025.01.02 10:20:01","combined_roadmap_triggers","GBPUSD","LONG","GBP","USD","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","fib_not_aligned","1.2281","0.9091","1.1818","valid_wave2","true","3","3","2025.01.02 01:00:00","2025.01.02 04:00:00","2.3388","2.3388","1.25346000","1.25039000","1.25039000","1.25776000","0.00307000","-1.0000","-24.56","0.00","0.00","-24.56","0.080","1.400","21","0.00179143","20.00","1.3169","DEAL_REASON_SL","15"
"D","combined_roadmap_triggers","2025.01.02 03:30:00","2025.01.02 10:25:56","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","target_blocked","2.7547","0.7055","0.8699","valid_wave2","true","3","9","2024.12.31 17:00:00","2024.12.31 20:00:00","1.0306","1.0306","97.88000000","97.06300000","97.06300000","99.02400000","0.81700000","-1.0000","-20.88","0.00","0.00","-20.88","0.040","1.400","27","0.21200000","28.00","1.2515","DEAL_REASON_SL","12"
"D","combined_roadmap_triggers","2025.01.02 10:30:00","2025.01.02 14:43:57","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","micro_bos","other","4.3609","0.5495","0.5909","valid_abc","false","3","3","2025.01.02 06:00:00","2025.01.02 09:00:00","0.0000","0.0000","1.24939000","1.24268000","1.25418000","1.24269000","0.00479000","1.4008","33.55","0.00","0.00","33.55","0.050","1.400","16","0.00146071","20.00","1.1500","DEAL_REASON_TP","24"
"D","combined_roadmap_triggers","2025.01.02 08:30:02","2025.01.02 16:30:00","combined_roadmap_triggers","EURJPY","SHORT","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","micro_bos","other","3.2128","0.9054","0.3735","valid_wave2","false","3","6","2025.01.02 01:00:00","2025.01.02 04:00:00","0.1546","0.1546","162.51700000","161.73000000","163.34500000","161.35800000","0.82800000","0.9505","20.08","0.00","0.00","20.08","0.040","1.400","32","0.31250000","31.00","1.0077","DEAL_REASON_EXPERT","19"
"D","combined_roadmap_triggers","2025.01.02 10:00:00","2025.01.02 18:00:00","combined_roadmap_triggers","EURUSD","SHORT","EUR","USD","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","other","3.7374","0.6085","0.7009","valid_wave2","true","3","5","2024.12.31 08:00:00","2024.12.31 20:00:00","0.2899","0.2899","1.03620000","1.02751000","1.04272000","1.02708000","0.00652000","1.3328","26.07","0.00","0.00","26.07","0.030","1.400","32","0.00231714","18.00","1.5645","DEAL_REASON_EXPERT","21"
"D","combined_roadmap_triggers","2025.01.02 12:00:00","2025.01.02 19:24:37","combined_roadmap_triggers","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","candle_reversal","target_blocked","7.6818","0.8577","0.1487","valid_abc","false","3","10","2025.01.02 01:00:00","2025.01.02 04:00:00","0.7537","0.7537","156.78600000","157.82100000","157.80900000","155.35400000","1.02300000","-1.0117","-19.67","0.00","0.00","-19.67","0.030","1.400","29","0.26621429","17.00","0.8377","DEAL_REASON_SL","25"
"D","combined_roadmap_triggers","2025.01.02 16:00:00","2025.01.03 00:01:00","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_382_886","none","candle_reversal","other","2.5486","0.7928","0.1238","valid_abc","false","3","5","2025.01.02 10:00:00","2025.01.02 13:00:00","1.6221","1.6221","97.48900000","97.64700000","97.01000000","98.16000000","0.47900000","0.3299","8.03","0.00","0.14","8.17","0.080","1.400","32","0.22914286","28.00","0.8811","DEAL_REASON_EXPERT","27"
"D","combined_roadmap_triggers","2025.01.02 19:45:00","2025.01.03 03:45:02","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","candle_reversal","target_blocked","4.2237","0.5551","0.9321","valid_wave2","true","3","3","2025.01.02 00:00:00","2025.01.02 12:00:00","0.2343","0.2343","194.83300000","194.89700000","197.62000000","190.93100000","2.78700000","-0.0230","-0.41","0.00","-0.14","-0.55","0.010","1.400","32","0.76000000","38.00","1.5617","DEAL_REASON_EXPERT","31"
"D","combined_roadmap_triggers","2025.01.02 20:30:00","2025.01.03 04:30:00","combined_roadmap_triggers","USDJPY","SHORT","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","other","4.2706","0.8577","0.1012","valid_wave2","false","3","4","2025.01.02 00:00:00","2025.01.02 12:00:00","5.3183","5.3183","157.55200000","157.31700000","157.84100000","157.14800000","0.28900000","0.8131","19.42","0.00","-1.45","17.97","0.130","1.400","32","0.47885714","16.00","1.1500","DEAL_REASON_EXPERT","32"
"D","combined_roadmap_triggers","2025.01.03 06:45:00","2025.01.03 08:12:58","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","fib_not_aligned","7.7824","0.1767","9.4250","valid_wave4","true","3","7","2025.01.02 22:00:00","2025.01.03 01:00:00","4.7176","4.7176","1.23912000","1.24000000","1.23997000","1.23793000","0.00085000","-1.0353","-25.52","0.00","0.00","-25.52","0.290","1.400","5","0.00242214","20.00","1.2000","DEAL_REASON_SL","39"
"D","combined_roadmap_triggers","2025.01.03 09:00:00","2025.01.03 09:10:30","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.8177","0.3406","0.1449","valid_wave2","false","3","3","2025.01.03 05:00:00","2025.01.03 08:00:00","10.0939","10.0939","161.56600000","161.37700000","161.38500000","161.82000000","0.18100000","-1.0442","-25.27","0.00","0.00","-25.27","0.210","1.400","0","0.29385714","30.00","1.1500","DEAL_REASON_SL","41"
"D","combined_roadmap_triggers","2025.01.03 01:30:00","2025.01.03 09:30:00","combined_roadmap_triggers","AUDJPY","LONG","AUD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_other","none","ma_reclaim","wave3_unconfirmed_too_early","2.1600","0.8784","0.6171","valid_wave2","false","3","3","2025.01.02 08:00:00","2025.01.02 20:00:00","0.3865","0.3865","97.73300000","97.60100000","96.97500000","98.79400000","0.75800000","-0.1741","-4.20","0.00","0.00","-4.20","0.050","1.400","32","0.46064286","28.00","1.0193","DEAL_REASON_EXPERT","34"
"D","combined_roadmap_triggers","2025.01.03 09:30:00","2025.01.03 09:59:02","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","fib_not_aligned","7.7824","0.1767","9.4250","valid_wave4","true","3","10","2025.01.02 22:00:00","2025.01.03 01:00:00","4.7882","4.7882","1.23918000","1.24003000","1.24003000","1.23799000","0.00085000","-1.0000","-24.65","0.00","0.00","-24.65","0.290","1.400","1","0.00242214","20.00","1.2000","DEAL_REASON_SL","46"
"D","combined_roadmap_triggers","2025.01.03 10:45:00","2025.01.03 10:53:27","combined_roadmap_triggers","EURUSD","SHORT","EUR","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","no_follow_through","9.4758","0.3342","7.2500","valid_wave4","true","3","5","2025.01.03 04:00:00","2025.01.03 07:00:00","9.5179","9.5179","1.02768000","1.02829000","1.02824000","1.02690000","0.00056000","-1.0893","-26.84","0.00","0.00","-26.84","0.440","1.400","0","0.00159143","18.00","1.5000","DEAL_REASON_SL","49"
"D","combined_roadmap_triggers","2025.01.03 10:15:00","2025.01.03 11:05:34","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","fib_not_aligned","7.7824","0.1767","9.4250","valid_wave4","true","3","11","2025.01.02 22:00:00","2025.01.03 01:00:00","5.2588","5.2588","1.23958000","1.24043000","1.24043000","1.23839000","0.00085000","-1.0000","-24.65","0.00","0.00","-24.65","0.290","1.400","3","0.00242214","20.00","1.2000","DEAL_REASON_SL","48"
"D","combined_roadmap_triggers","2025.01.03 04:00:00","2025.01.03 12:00:00","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_50_618","none","ma_reclaim","target_blocked","4.2237","0.5551","0.8498","valid_wave2","true","3","6","2025.01.02 00:00:00","2025.01.02 12:00:00","0.2108","0.2108","194.77900000","195.10900000","197.62000000","190.80200000","2.84100000","-0.1162","-2.10","0.00","0.00","-2.10","0.010","1.400","32","0.76000000","38.00","1.5605","DEAL_REASON_EXPERT","36"
"D","combined_roadmap_triggers","2025.01.03 05:00:00","2025.01.03 13:00:00","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_wave3_start","wave3_start_pullback","H4","wave2_382_786","none","ma_reclaim","other","3.2842","0.7657","0.4812","valid_wave2","false","3","4","2025.01.02 08:00:00","2025.01.02 20:00:00","0.5271","0.5271","157.32500000","157.36500000","156.34600000","158.69600000","0.97900000","0.0409","1.02","0.00","0.00","1.02","0.040","1.400","32","0.53407143","22.00","1.0264","DEAL_REASON_EXPERT","38"
"D","combined_roadmap_triggers","2025.01.03 12:15:00","2025.01.03 13:12:47","combined_roadmap_triggers","GBPJPY","SHORT","GBP","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","ma_reclaim","wave3_unconfirmed_too_early","1.7934","0.7417","0.1039","valid_wave2","false","3","6","2025.01.03 05:00:00","2025.01.03 08:00:00","3.1909","3.1909","194.94900000","195.19300000","195.19000000","194.61100000","0.24100000","-1.0124","-24.81","0.00","0.00","-24.81","0.160","1.400","3","0.35407143","38.00","1.1500","DEAL_REASON_SL","54"
"D","combined_roadmap_triggers","2025.01.03 12:15:00","2025.01.03 13:16:44","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","fib_not_aligned","7.7824","0.1767","9.4250","valid_wave4","true","3","13","2025.01.02 22:00:00","2025.01.03 01:00:00","5.4353","5.4353","1.23973000","1.24059000","1.24058000","1.23854000","0.00085000","-1.0118","-24.08","0.00","0.00","-24.08","0.280","1.400","4","0.00242214","20.00","1.2000","DEAL_REASON_SL","53"
"D","combined_roadmap_triggers","2025.01.03 09:30:00","2025.01.03 13:19:04","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_other","none","ma_reclaim","other","2.8177","0.3406","0.1449","valid_wave2","false","3","3","2025.01.03 05:00:00","2025.01.03 08:00:00","7.7686","7.7686","161.61400000","161.93600000","161.38500000","161.93500000","0.22900000","1.4061","34.79","0.00","0.00","34.79","0.170","1.400","15","0.29385714","30.00","1.1500","DEAL_REASON_TP","45"
"D","combined_roadmap_triggers","2025.01.03 15:30:00","2025.01.03 16:09:34","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","ma_reclaim","other","7.7824","0.1767","9.4250","valid_wave4","true","3","16","2025.01.02 22:00:00","2025.01.03 01:00:00","6.5647","6.5647","1.24069000","1.23947000","1.24154000","1.23950000","0.00085000","1.4353","34.16","0.00","0.00","34.16","0.280","1.400","2","0.00242214","20.00","1.2000","DEAL_REASON_TP","62"
"D","combined_roadmap_triggers","2025.01.03 16:15:00","2025.01.03 16:22:01","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_shallow","none","micro_bos","fib_not_aligned","7.7824","0.1767","9.4250","valid_wave4","true","3","17","2025.01.02 22:00:00","2025.01.03 01:00:00","5.0588","5.0588","1.23941000","1.24026000","1.24026000","1.23822000","0.00085000","-1.0000","-23.80","0.00","0.00","-23.80","0.280","1.400","0","0.00242214","20.00","1.2000","DEAL_REASON_SL","64"
"D","combined_roadmap_triggers","2025.01.03 09:30:00","2025.01.03 17:30:00","combined_roadmap_triggers","AUDJPY","SHORT","AUD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_50_786","none","candle_reversal","target_blocked","3.7857","0.6131","0.1085","valid_abc","false","3","3","2025.01.02 16:00:00","2025.01.03 04:00:00","1.3669","1.3669","97.60100000","97.60300000","98.09700000","96.90600000","0.49600000","-0.0040","-0.09","0.00","0.00","-0.09","0.070","1.400","32","0.47521429","28.00","1.2183","DEAL_REASON_EXPERT","44"
"D","combined_roadmap_triggers","2025.01.03 17:15:00","2025.01.03 18:32:26","combined_roadmap_triggers","GBPUSD","SHORT","GBP","USD","possible_wave4_pullback","wave4_continuation","H1","wave4_382","none","ma_reclaim","no_follow_through","14.5721","0.3432","9.4250","valid_wave4","true","3","3","2025.01.03 13:00:00","2025.01.03 16:00:00","2.0550","2.0550","1.23959000","1.24177000","1.24177000","1.23653000","0.00218000","-1.0000","-23.98","0.00","0.00","-23.98","0.110","1.400","5","0.00129357","20.00","1.4528","DEAL_REASON_SL","66"
"D","combined_roadmap_triggers","2025.01.03 13:00:00","2025.01.03 19:04:58","combined_roadmap_triggers","USDJPY","LONG","USD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","candle_reversal","target_blocked","7.2110","0.6661","0.1970","valid_abc","false","3","3","2025.01.03 09:00:00","2025.01.03 12:00:00","1.2332","1.2332","157.38100000","156.99900000","157.00800000","157.90400000","0.37300000","-1.0241","-24.33","0.00","0.00","-24.33","0.100","1.400","24","0.16821429","16.00","1.2117","DEAL_REASON_SL","56"
"D","combined_roadmap_triggers","2025.01.03 17:15:00","2025.01.03 19:08:55","combined_roadmap_triggers","EURUSD","SHORT","EUR","USD","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","ma_reclaim","no_follow_through","14.2745","0.5219","0.5615","valid_abc","false","3","3","2025.01.03 13:00:00","2025.01.03 16:00:00","4.1806","4.1806","1.02883000","1.03038000","1.03038000","1.02666000","0.00155000","-1.0000","-23.25","0.00","0.00","-23.25","0.150","1.400","7","0.00105643","18.00","1.3000","DEAL_REASON_SL","67"
"D","combined_roadmap_triggers","2025.01.03 13:15:00","2025.01.03 21:15:00","combined_roadmap_triggers","GBPJPY","LONG","GBP","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","ma_reclaim","no_follow_through","4.9649","0.6030","0.0646","valid_abc","false","3","3","2025.01.03 09:00:00","2025.01.03 12:00:00","3.4846","3.4846","195.24100000","195.21200000","194.59100000","196.15100000","0.65000000","-0.0446","-0.92","0.00","0.00","-0.92","0.050","1.400","32","0.22578571","38.00","1.3000","DEAL_REASON_EXPERT","58"
"D","combined_roadmap_triggers","2025.01.03 13:30:00","2025.01.03 21:30:00","combined_roadmap_triggers","EURJPY","LONG","EUR","JPY","possible_wave3_start","wave3_start_pullback","H1","wave2_382_786","none","micro_bos","fib_not_aligned","4.2965","0.4034","0.4952","valid_wave2","true","3","3","2025.01.03 09:00:00","2025.01.03 12:00:00","2.2931","2.2931","161.96900000","161.87800000","161.34800000","162.83800000","0.62100000","-0.1465","-3.48","0.00","0.00","-3.48","0.060","1.400","32","0.19271429","30.00","1.3147","DEAL_REASON_EXPERT","61"
"D","combined_roadmap_triggers","2025.01.03 17:30:00","2025.01.03 23:41:01","combined_roadmap_triggers","AUDJPY","SHORT","AUD","JPY","possible_abc_completion","abc_completion_reentry","H1","abc_50_786","none","micro_bos","target_blocked","3.3240","0.7108","0.1150","valid_abc","false","3","3","2025.01.03 13:00:00","2025.01.03 16:00:00","1.6042","1.6042","97.57500000","97.90900000","97.90600000","97.11100000","0.33100000","-1.0091","-23.34","0.00","0.00","-23.34","0.110","1.400","24","0.14771429","28.00","1.2302","DEAL_REASON_SL","69"
"D","combined_roadmap_triggers","2025.01.03 19:15:00","2025.01.06 03:15:00","combined_roadmap_triggers","USDJPY","SHORT","USD","JPY","possible_abc_completion","abc_completion_reentry","H4","abc_other","none","micro_bos","target_blocked","3.2757","0.8929","0.0410","valid_abc","false","3","5","2025.01.02 16:00:00","2025.01.03 04:00:00","0.5135","0.5135","156.93800000","157.55500000","157.93500000","155.54300000","0.99700000","-0.6189","-11.75","0.00","-0.34","-12.09","0.030","1.400","32","0.62428571","17.00","0.8257","DEAL_REASON_EXPERT","73"
