episode_id,first_exclusion_reason,horizon_seconds
ts15e_medium_horizon_202503_AUDUSD_mh_286,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_319,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_669,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_320,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_670,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_211,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_671,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_321,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_212,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_213,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_672,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_214,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_322,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_673,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_323,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_149,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_674,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_287,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_215,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_288,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_324,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_150,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_325,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_216,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_326,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_217,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_675,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_676,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_677,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_327,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_151,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_218,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_678,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_152,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_328,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_679,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_329,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_330,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_680,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_681,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_331,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_289,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_219,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_153,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_682,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_332,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_683,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_290,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_333,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_220,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_154,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_291,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_221,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_684,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_155,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_334,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_292,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_685,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_222,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_686,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_156,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_223,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_335,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_687,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_688,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_293,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_689,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_690,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_691,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_336,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_692,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_337,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_693,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_294,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_338,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_295,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_694,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_695,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_296,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_339,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_297,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_298,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_696,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_340,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_299,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_697,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_341,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_300,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_698,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_301,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_342,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_699,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_302,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_700,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_343,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_303,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_304,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_344,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_345,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_701,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_346,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_305,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_306,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_702,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_307,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_703,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_157,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_308,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_704,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_158,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_309,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_347,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_224,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_705,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_159,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_310,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_348,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_706,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_225,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_349,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_311,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_707,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_350,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_312,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_160,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_708,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_226,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_313,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_161,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_351,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_227,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_709,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_228,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_162,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_314,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_710,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_229,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_163,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_315,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_711,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_230,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_352,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_164,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_712,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_316,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_353,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_165,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_713,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_231,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_714,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_354,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_232,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_715,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_317,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_355,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_716,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_233,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_717,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_318,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_356,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_234,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_718,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_357,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_719,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_166,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_358,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_319,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_720,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_359,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_235,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_721,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_320,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_360,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_236,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_722,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_321,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_361,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_723,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_362,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_724,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_322,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_167,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_725,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_323,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_363,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_324,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_168,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_364,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_726,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_365,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_727,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_366,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_367,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_728,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_729,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_730,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_325,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_731,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_732,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_326,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_733,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_368,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_327,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_734,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_369,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_735,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_328,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_370,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_736,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_329,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_737,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_371,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_330,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_738,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_331,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_372,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_373,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_332,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_739,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_333,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_740,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_374,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_334,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_375,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_741,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_335,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_376,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_377,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_742,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_336,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_337,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_743,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_378,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_338,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_379,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_744,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_339,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_380,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_745,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_340,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_169,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_381,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_746,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_341,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_170,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_342,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_237,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_747,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_382,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_238,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_748,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_383,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_239,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_343,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_749,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_750,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_240,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_384,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_751,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_385,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_386,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_241,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_752,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_387,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_242,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_753,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_171,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_243,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_388,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_244,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_389,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_754,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_245,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_390,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_755,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_246,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_344,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_391,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_172,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_756,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_392,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_345,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_757,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_758,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_393,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_759,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_173,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_394,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_346,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_395,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_760,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_761,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_347,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_396,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_174,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_247,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_762,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_397,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_348,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_763,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_764,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_398,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_175,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_248,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_765,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_399,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_766,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_767,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_400,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_401,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_402,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_349,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_768,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_403,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_769,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_770,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_771,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_350,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_772,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_773,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_404,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_774,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_775,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_351,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_776,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_352,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_405,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_777,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_778,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_353,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_406,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_779,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_407,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_780,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_781,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_408,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_782,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_354,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_783,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_176,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_409,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_355,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_784,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_356,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_410,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_177,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_785,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_411,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_357,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_786,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_412,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_358,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_413,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_359,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_787,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_178,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_788,STALE_QUOTE,600
ts15e_medium_horizon_202503_AUDUSD_mh_360,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCHF_mh_249,STALE_QUOTE,600
ts15e_medium_horizon_202503_EURUSD_mh_179,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_414,ELIGIBLE,600
ts15e_medium_horizon_202503_USDJPY_mh_789,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCHF_mh_250,ELIGIBLE,600
ts15e_medium_horizon_202503_AUDUSD_mh_361,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_180,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDCAD_mh_415,STALE_QUOTE,600
ts15e_medium_horizon_202503_USDJPY_mh_790,ELIGIBLE,600
ts15e_medium_horizon_202503_EURUSD_mh_181,ELIGIBLE,600
ts15e_medium_horizon_202503_USDCAD_mh_416,STALE_QUOTE,600
