"path","classification","action","reason","sha256"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_1w/ExpectedValue_MultiCurrency_TickShockScalper_stage3_1w_event_v2_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","ADC4965A29AA7B399CBC2D5D1C771414A837F99CBF65A0F918807C0BB2F13152"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_1w/ExpectedValue_MultiCurrency_TickShockScalper_stage3_1w_event_v2_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","AF6D3B596F50F69DF15819633F9B086DA0429A015913F86CC797AECD64A46729"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_1w_final/ExpectedValue_MultiCurrency_TickShockScalper_stage3_1w_event_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","96E70BD1DF493E51FE0E66AE68FACBD43F1CD4F676AA3F7BA1045385B4902A51"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_1w_final/ExpectedValue_MultiCurrency_TickShockScalper_stage3_1w_event_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","201EC4CFD58584E1A3A8B4A85FE87A83B993868AF277A17B2778DC95098BBD49"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_1w_final/ExpectedValue_MultiCurrency_TickShockScalper_stage3_1w_event_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","AF6D3B596F50F69DF15819633F9B086DA0429A015913F86CC797AECD64A46729"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_5bd_final/ExpectedValue_MultiCurrency_TickShockScalper_stage3_5bd_event_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","8823F8F76B9543FCC737C599501E7BBF0E24C0E3BF97E627B0A4AD698E888FFF"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_5bd_final/ExpectedValue_MultiCurrency_TickShockScalper_stage3_5bd_event_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","E84A9B8F291E3E93742B98C4AB8BEA780846DEC77B5A38100F70FFEA69448550"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_5bd_final/ExpectedValue_MultiCurrency_TickShockScalper_stage3_5bd_event_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","AF6D3B596F50F69DF15819633F9B086DA0429A015913F86CC797AECD64A46729"
"reports/backtest/runs/20260821_tick_shock_scalper_stage3_5bd_final/summary.md","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","9DD70B9C20917D69EE518F85D7EE8E11285A7C0D754A11ED69E6FC908754A26B"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","3E170AD6331DC1ED62D77B2D711994D6395D55ECDED19634333487BE3D2A341E"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","3A8D91A5B76867D615D7F7D45C25E79E12E4549FCD44831A2D32B26B1384ECEC"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","AF6D3B596F50F69DF15819633F9B086DA0429A015913F86CC797AECD64A46729"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503_final/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","232633D41414FD92720391688414BE58CFEFEEEFAF4E399E0D001CBD96F9726A"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503_final/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","C1CEABE9D5A3F820F7EAEB93712952AD8F5C06F3353810F69B699F5E966C1BF4"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503_final/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","AF6D3B596F50F69DF15819633F9B086DA0429A015913F86CC797AECD64A46729"
"reports/backtest/runs/20260821_tick_shock_scalper_stage4_202503_final/summary.md","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","BB57639CA568E9372543C0A5EF68108FBCEA1EE598A0594FE3327D27E4180FD7"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","1B45C98C7B3851F20CE9950C66175FAC672EDF7E837867698DB6AB0E034E273B"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage2_3bd_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","DEA8991BB2A460B4C70C63919592EBA2E96075B2245CFCA8F14E43458DFED8A5"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage2_3bd_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","B2E09F2ED9EB6A089A6CC4ECFB8CCC6CF2C8DC3C59DCF61DF2A6A1D2086FA909"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage2_3bd_final_symbol_specs.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","E26DD17F1573AFE15D4672E29B980D9D961BEF70531AAAB2E767A65B737137B4"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage2_3bd_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage3_1week_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","432D36D00D9F6589B04722497DA28265F2EE9AD904A9D39AA8FE7CBA4E153F01"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage3_1week_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","75E3DD1A88DB0CADAE382263C84912C4E6DE4EEDE6907DFFB8FB8341F78C4B3D"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage3_1week_final_symbol_specs.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","FD90C3B96F94171C20DABD06C5C831E5F2B540E49443E1CE494C44A0A2D97176"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage3_1week_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage4_202503_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","06BA18F78383D8C425264DA6E7D395563798CEC4F28D0B02C6B92A11C307447B"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage4_202503_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","9E13FE53BF2F6E2ED44FB83A5B37A6396D67EEE959CA5ADB490456AA3837B883"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage4_202503_final_symbol_specs.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","033F85690321B1F07C2C2BC627CC7E89AAC721A644A1FC08A1DDDBD473B9E762"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_research_v4_stage4_202503_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","69DFAB285053561A1B3B95776103D8CEEB380E1963FE3C407392E6C216A729C6"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage2_3bd.ini","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","01D18DBF987EDE5ED2AA02B479BC471D09CDAD4F59802B9BB49C3F67D360D3AF"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage2_3bd.set","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","67CA702BD19508864E992917D7C871306702A600F9EF23DB46AABF658EE82F90"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage3_1week.ini","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","CBA667316D62CCD90653018C0730370B291BA1105A3A61AAF327FFB28AD3B95D"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage3_1week.set","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","B305F48B534A0D3BA0DA12188B29E0282D25839DD574149B816546C7F4631804"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage4_202503.ini","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","46070D3BD252E14DCA6A55BD38D07EAE60822571F9C508A8C67E76D9615D9B42"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage4_202503.set","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","1F27AD95AF939AE41EA6A8071648143DE44186A3449D6DF9C04B23EC6EF5CABD"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage2_3bd_final_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","646FDF250E1631853C20036869918CF0F6FA1E9999B21929C544ECE59C11D674"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage2_3bd_final_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","B5800C71A397C7A6160A287C38C46EB9059303B9771E74144D08E58667D0A43C"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage2_3bd_final_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage2_3bd_final_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage2_3bd_final_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage2_3bd_final_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage3_1week_final_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","B03CDCD49D1A8DD953AEE05CEA8F859FAD55FC53389B5B5C2DBA8260C1A7F661"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage3_1week_final_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","D36F3508332981549BBF1643CA023ECF68DAF6C87BAE69B89D20183AB3B5C6E0"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage3_1week_final_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage3_1week_final_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage3_1week_final_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage3_1week_final_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage4_202503_final_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","45948F7921C43780B8C44931A36AE87588EDFD6048652F0AB8D6555B921A9165"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage4_202503_final_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","22935839CC0E018AD7AE461A2BFBB1761E10E536AFBDE6B33DED7252B514E519"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage4_202503_final_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage4_202503_final_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage4_202503_final_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_v4_stage4_202503_final_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockScalper.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5AA653C3AAE343E7DB27BD354D98D1448F24C3AD85060BDE5B3D4FFEE6933E1C"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_order_harness_v1_retry_order_reachability.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","B0E1313C58E542CB6EF64AA6E97D0C8440742C3B0445CC86CD6525FE10C8037A"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1.ini","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","CC1DC8F6C2368BD0A7CE79E660202662B5F6A6515B180B3C5DF160C7EFF2DC29"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1.set","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","1F320311E86963DA7BED6D95997A65EB65EE5C0D4EE09BFA5DF2200F87695E6F"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2D5EC0D6E5D0BC9995B4703F24170C24F85DDB950EC8992F3EC118144B56CA94"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","64B38EA95403798569E6D5C808070173E1D259E6603DB780B09C56A78E54C333"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","EDFE470AB1A346FF13D63ED04979F64143D1A30EC20CED9E94007586BB0708E8"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5EFD425A51144EE0A38F50FB9D40F2AA8359AFE67DBE2CA5ACCE9127B568109E"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","CFF1A04270251D424FF0805AE492D8A1CB4118A70A7D40D2CFAB5E95B9BCE79D"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","FFF90110265E7A3E1A3B9A5B63D7D7AC49D723A9D80533C895C0615FD7268E43"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachabilityHarness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","6213F9ADBD0BE6F0745225546F5D8F97CC9A6737372E7F8827161C82149C70F9"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_research_v2_stage1_research_reachability.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","A3F91877B57BE7A7F0DBC35BE0A6603BE3CBE091A238536089D01F6BE5F02A19"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1.ini","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","381BD4163613561230313B301194A52A41509914C082018D905B96A23C54D99E"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1.set","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","2F0509AC2A2D4DA1ED291F43C77DFA03E98A7CC850304A1035BE3DED78B8EBCD"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1_report.html","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2B4B00A1CE7912A4FAC24A874A869BCC3F6DA397C9DC2AED9AD7BE7C040A43BE"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1_report.html.meta.json","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5D1CC5F33F72EF44A23DA11017186C0B9E0F69AFD37F76BCA70CEECB7C981CB5"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1_report.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","06AA980FBE864302877DDB986E353149C546CFF30EF6FD8B46241A7E63E5C4E4"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1_report-holding.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","420B97960777DF5CBF9051CA5847F1E510B4B403B710B00C9FA65D88215F2DFC"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1_report-hst.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","5B9668EF6D82EA20EEAB5B71848E8888EE466AA0F86591E14A7DC58584E5F2B9"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1_report-mfemae.png","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","2A4950F6229528D0560066BF71D09891FFA6CFEB50C555BDA8DF0896C35C7512"
"reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachabilityHarness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","F40D85F772DC59471CD1EEDBD1C3209A315D88CEDCA01B8FBE8DF1B7F7065AC4"
"reports/backtest/runs/20260821_tickshock_research_v4_final/local_agent_20260821.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","F148809BE83FAE8B6525DEA4CB714037475D3911284F627BEB16CEB142E66A39"
"reports/backtest/runs/20260821_tickshock_research_v4_final/summary.md","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","1532D2B2AEBC93B9755101549025EC2BE3B0F078E0B62639CD6045A13728C659"
"reports/backtest/runs/20260821_tickshock_research_v4_final/terminal_tester_20260821.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","AE6D3816A8EAA978A158CD10175D4716382C524BCAF2ED8C5E95C77207A95FAE"
"reports/backtest/runs/20260821_tickshock_s4_full/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_full_event_final_events.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","6B157413717DCCEBD254055353A45CAF930429B1014381EA346B50DB7EE053EE"
"reports/backtest/runs/20260821_tickshock_s4_full/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_full_event_final_summary.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","25D9E38C88D58306D49263CC588032A7CD287989EE4EC07FE41AC2216A4347BB"
"reports/backtest/runs/20260821_tickshock_s4_full/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_full_event_final_trades.csv","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","AF6D3B596F50F69DF15819633F9B086DA0429A015913F86CC797AECD64A46729"
"reports/backtest/runs/20260821_tickshock_s4_full/summary.md","tick_shock_evidence","leave_uncommitted","Earlier, superseded, or duplicate generated run evidence; retained locally for user review","4695C299BA886C6655B61FFB18C6E6343CA4D125156685472E6CC75C9DFF5A01"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-order-harness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","889B0ADA918D02308D2DE64CF754D8CCD8B49232E13C22A62579E12A6039DBA2"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-order-harness-final.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","860CEC63A7BCC5594C120B2D4850BA97BDA2061F7B71C721CEE731187C015B68"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-research.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","E44899E5397D8608C9C07AEB60437B5B7FEBAAB3D4952BC1B6E8E7B8F0FA3534"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-research-final.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","C238EEA97B7F8842C78E4158D19DE10D9AFC5AF1E5B5CFEF423D7226360D0086"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-research-harness.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","69001D4A84CA95EAD169CF8B21E5E6E1A594FFDEF459C51917AE510A354B0249"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-research-harness-final.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","BBFC4DF0C7A683C152A940F398F06BC5D50DD37F936F36EB456928E427950FA9"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-research-histogram.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","83BAFF60445A7DD178CCB2791CEE34AE3172F5B3AFCDD739F4B04263B45694DE"
"reports/backtest/runs/20260822_tickshock_execution_revision/compile-research-optimized.log","generated_cache","exclude","Generated binary, compile log, Tester report image, HTML, or metadata; not needed for source restoration","74C40FFF5BBBB12D1D9F042D657E79BC0EFE4352EA7DBE15EEF3621C81845E86"
"reports/backtest/runs/20260822_tickshock_execution_revision/events.csv","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","45F01B4F54CE45ACC94A08B48391A6CCB382110096FBAC9FE4B54741D10D9D14"
"reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503.ini","tick_shock_evidence","commit","Preserved in a Step 1 logical pre-checkpoint commit","42AA3724364CA5599D7BFAF20F0F88BA040671A41CBEA227E0796370B69774E3"
