comparison_scope,record_type,record_key,aspect,field,compared_values,mismatches,reference_value,candidate_value,classification
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w10.5:d250:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w10.5:d250:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w10.5:d250:s125,funnel,scenario_expectancy_r,1,0,-0.209701,-0.209701,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w10.5:d250:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,scenario_expectancy_r,1,0,-0.201496,-0.201496,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,scenario_expectancy_r,1,0,-0.216458,-0.216458,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d0:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,scenario_expectancy_r,1,0,-0.201496,-0.201496,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,scenario_expectancy_r,1,0,-0.216458,-0.216458,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d100:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,scenario_expectancy_r,1,0,-0.201496,-0.201496,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,scenario_expectancy_r,1,0,-0.216458,-0.216458,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.0:d250:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,scenario_expectancy_r,1,0,-0.183021,-0.183021,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,scenario_expectancy_r,1,0,-0.199192,-0.199192,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d0:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,scenario_expectancy_r,1,0,-0.183021,-0.183021,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,scenario_expectancy_r,1,0,-0.199192,-0.199192,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d100:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,scenario_expectancy_r,1,0,-0.183021,-0.183021,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,scenario_expectancy_r,1,0,-0.199192,-0.199192,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w11.5:d250:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,scenario_expectancy_r,1,0,-0.170393,-0.170393,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,scenario_expectancy_r,1,0,-0.191152,-0.191152,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d0:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,scenario_expectancy_r,1,0,-0.170393,-0.170393,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,scenario_expectancy_r,1,0,-0.191152,-0.191152,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d100:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,scenario_expectancy_r,1,0,-0.170393,-0.170393,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,scenario_expectancy_r,1,0,-0.191152,-0.191152,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w12.0:d250:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,scenario_expectancy_r,1,0,-0.768649,-0.768649,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,scenario_expectancy_r,1,0,-0.945098,-0.945098,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d0:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,scenario_expectancy_r,1,0,-0.768649,-0.768649,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,scenario_expectancy_r,1,0,-0.945098,-0.945098,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d100:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,scenario_expectancy_r,1,0,-0.764263,-0.764263,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,scenario_expectancy_r,1,0,-0.952408,-0.952408,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.0:d250:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,scenario_expectancy_r,1,0,-0.545381,-0.545381,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s100,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,scenario_invalid,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,scenario_expectancy_r,1,0,-0.728814,-0.728814,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d0:s125,funnel,value,1,0,,,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d100:s100,funnel,events,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d100:s100,funnel,raw_candidates,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d100:s100,funnel,ticks,1,0,0,0,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d100:s100,funnel,scenario_valid,1,0,19,19,MATCH
preservation_oracle,summary,SCENARIO:REALIZABLE_EA:post_burst_continuation:w2.5:d100:s100,funnel,scenario_invalid,1,0,0,0,MATCH
